	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d
945	0.16071	0.15812	1.00491	0.10831	0.48194	1.40962	0.33199	0.27220	1.49260	0.00702	0.34900	1.27800	0.37929	0.14521	1.32459	-0.02362	0.24563	1.32108	0.35814	0.03049	1.33444	0.19838	0.17081	1.65094	0.17821	0.12169	1.62882	0.16471	0.11695	1.26434	0.14738	0.12065	0.96086	0.10849	0.28336	0.75849	0.20880	0.05668	0.75245	0.11069	0.43160	0.33779	0.14014	0.01755	0.31337	0.11212	0.52802	0.03511	0.14318	0.00778	0.02150	0.11115	0.53817	0.03390	0.15951	0.00289	0.02077
946	0.16030	0.15780	1.00496	0.10828	0.48258	1.40906	0.33191	0.27237	1.49394	0.00697	0.34913	1.27799	0.37967	0.14570	1.32579	-0.02364	0.24546	1.32121	0.35783	0.03086	1.33478	0.19864	0.17082	1.65089	0.17848	0.12162	1.62896	0.16407	0.11641	1.26450	0.14661	0.12030	0.96088	0.10828	0.28313	0.75822	0.20813	0.05604	0.75257	0.11058	0.43135	0.33751	0.14006	0.01749	0.31336	0.11210	0.52804	0.03506	0.14330	0.00798	0.02164	0.11112	0.53820	0.03388	0.15963	0.00306	0.02094
947	0.15974	0.15746	1.00496	0.10856	0.48352	1.40888	0.33164	0.27242	1.49559	0.00709	0.34978	1.27816	0.38011	0.14624	1.32728	-0.02356	0.24555	1.32139	0.35766	0.03118	1.33537	0.19872	0.17065	1.65087	0.17855	0.12138	1.62910	0.16314	0.11580	1.26455	0.14553	0.11998	0.96084	0.10803	0.28301	0.75788	0.20727	0.05530	0.75258	0.11059	0.43122	0.33719	0.14010	0.01743	0.31320	0.11199	0.52817	0.03490	0.14351	0.00810	0.02159	0.11100	0.53833	0.03376	0.15983	0.00317	0.02093
948	0.15939	0.15726	1.00495	0.10882	0.48456	1.40896	0.33111	0.27207	1.49779	0.00709	0.35074	1.27850	0.38037	0.14687	1.32904	-0.02355	0.24589	1.32164	0.35781	0.03156	1.33632	0.19878	0.17041	1.65082	0.17857	0.12110	1.62918	0.16257	0.11544	1.26455	0.14480	0.11978	0.96074	0.10780	0.28293	0.75765	0.20676	0.05479	0.75243	0.11056	0.43119	0.33696	0.14027	0.01729	0.31293	0.11177	0.52833	0.03472	0.14365	0.00807	0.02138	0.11078	0.53849	0.03360	0.15998	0.00316	0.02076
949	0.15928	0.15721	1.00495	0.10865	0.48519	1.40916	0.33046	0.27147	1.50040	0.00685	0.35139	1.27883	0.38040	0.14767	1.33091	-0.02374	0.24624	1.32195	0.35811	0.03209	1.33741	0.19895	0.17024	1.65071	0.17876	0.12092	1.62906	0.16245	0.11544	1.26455	0.14455	0.11958	0.96061	0.10759	0.28279	0.75755	0.20669	0.05452	0.75220	0.11040	0.43115	0.33688	0.14045	0.01707	0.31267	0.11153	0.52832	0.03456	0.14364	0.00800	0.02113	0.11055	0.53848	0.03343	0.15998	0.00312	0.02051
950	0.15926	0.15719	1.00499	0.10791	0.48511	1.40930	0.32981	0.27091	1.50310	0.00648	0.35131	1.27902	0.38034	0.14858	1.33277	-0.02404	0.24634	1.32227	0.35835	0.03281	1.33844	0.19925	0.17016	1.65060	0.17915	0.12090	1.62875	0.16245	0.11562	1.26454	0.14452	0.11930	0.96050	0.10743	0.28255	0.75755	0.20676	0.05436	0.75207	0.11017	0.43098	0.33688	0.14051	0.01690	0.31256	0.11142	0.52809	0.03448	0.14350	0.00798	0.02101	0.11044	0.53824	0.03333	0.15984	0.00311	0.02034
951	0.15921	0.15708	1.00508	0.10687	0.48463	1.40924	0.32920	0.27040	1.50573	0.00612	0.35065	1.27904	0.38033	0.14944	1.33462	-0.02432	0.24608	1.32255	0.35860	0.03362	1.33938	0.19967	0.17005	1.65053	0.17952	0.12092	1.62841	0.16235	0.11562	1.26453	0.14449	0.11901	0.96051	0.10737	0.28225	0.75759	0.20672	0.05426	0.75213	0.11001	0.43065	0.33689	0.14037	0.01690	0.31262	0.11149	0.52780	0.03450	0.14334	0.00800	0.02105	0.11050	0.53795	0.03334	0.15968	0.00311	0.02035
952	0.15916	0.15685	1.00521	0.10595	0.48431	1.40892	0.32872	0.26980	1.50831	0.00573	0.34992	1.27898	0.38044	0.15011	1.33654	-0.02456	0.24552	1.32272	0.35898	0.03435	1.34032	0.20017	0.16981	1.65042	0.17978	0.12084	1.62820	0.16222	0.11525	1.26454	0.14444	0.11874	0.96063	0.10744	0.28192	0.75768	0.20652	0.05418	0.75235	0.11006	0.43027	0.33690	0.14010	0.01702	0.31282	0.11166	0.52765	0.03458	0.14321	0.00797	0.02118	0.11066	0.53780	0.03341	0.15954	0.00307	0.02047
953	0.15919	0.15650	1.00537	0.10540	0.48439	1.40848	0.32852	0.26910	1.51084	0.00527	0.34952	1.27896	0.38068	0.15054	1.33855	-0.02477	0.24486	1.32280	0.35955	0.03493	1.34136	0.20072	0.16946	1.65023	0.18003	0.12057	1.62808	0.16221	0.11463	1.26457	0.14441	0.11845	0.96080	0.10762	0.28156	0.75776	0.20632	0.05400	0.75261	0.11029	0.43001	0.33696	0.13984	0.01712	0.31306	0.11176	0.52767	0.03463	0.14308	0.00787	0.02127	0.11077	0.53783	0.03345	0.15941	0.00297	0.02054
954	0.15931	0.15614	1.00548	0.10523	0.48478	1.40813	0.32862	0.26819	1.51336	0.00488	0.34950	1.27904	0.38096	0.15085	1.34056	-0.02486	0.24431	1.32282	0.36022	0.03541	1.34245	0.20126	0.16908	1.64999	0.18040	0.12018	1.62801	0.16235	0.11400	1.26455	0.14446	0.11815	0.96093	0.10782	0.28121	0.75779	0.20624	0.05370	0.75280	0.11057	0.42991	0.33703	0.13975	0.01706	0.31324	0.11177	0.52779	0.03460	0.14298	0.00775	0.02123	0.11080	0.53794	0.03341	0.15931	0.00286	0.02048
955	0.15949	0.15585	1.00551	0.10528	0.48531	1.40800	0.32892	0.26684	1.51596	0.00474	0.34975	1.27923	0.38114	0.15110	1.34241	-0.02470	0.24400	1.32285	0.36086	0.03592	1.34341	0.20174	0.16875	1.64980	0.18087	0.11979	1.62799	0.16259	0.11352	1.26444	0.14454	0.11794	0.96098	0.10795	0.28101	0.75774	0.20628	0.05333	0.75288	0.11069	0.42992	0.33703	0.13984	0.01684	0.31328	0.11178	0.52788	0.03452	0.14294	0.00766	0.02109	0.11083	0.53803	0.03331	0.15927	0.00279	0.02032
956	0.15964	0.15567	1.00552	0.10533	0.48581	1.40806	0.32917	0.26496	1.51872	0.00480	0.35005	1.27951	0.38118	0.15131	1.34411	-0.02431	0.24394	1.32294	0.36140	0.03643	1.34416	0.20219	0.16852	1.64977	0.18136	0.11950	1.62806	0.16289	0.11322	1.26432	0.14452	0.11783	0.96093	0.10793	0.28097	0.75765	0.20628	0.05297	0.75287	0.11060	0.42991	0.33695	0.13994	0.01653	0.31325	0.11185	0.52786	0.03447	0.14296	0.00760	0.02096	0.11092	0.53801	0.03326	0.15930	0.00273	0.02019
957	0.15972	0.15553	1.00560	0.10518	0.48612	1.40827	0.32919	0.26278	1.52157	0.00485	0.35021	1.27983	0.38122	0.15144	1.34576	-0.02390	0.24405	1.32311	0.36192	0.03685	1.34479	0.20262	0.16841	1.64986	0.18184	0.11931	1.62827	0.16321	0.11307	1.26436	0.14431	0.11770	0.96091	0.10772	0.28092	0.75762	0.20613	0.05262	0.75287	0.11037	0.42978	0.33690	0.13993	0.01620	0.31322	0.11191	0.52773	0.03453	0.14296	0.00752	0.02095	0.11096	0.53789	0.03336	0.15930	0.00264	0.02017
958	0.15973	0.15541	1.00580	0.10490	0.48627	1.40859	0.32902	0.26058	1.52441	0.00478	0.35029	1.28015	0.38141	0.15150	1.34743	-0.02364	0.24423	1.32329	0.36251	0.03713	1.34544	0.20300	0.16835	1.64996	0.18226	0.11915	1.62856	0.16351	0.11304	1.26460	0.14402	0.11753	0.96101	0.10741	0.28081	0.75775	0.20585	0.05231	0.75291	0.11014	0.42953	0.33698	0.13982	0.01594	0.31323	0.11186	0.52755	0.03471	0.14290	0.00745	0.02098	0.11088	0.53771	0.03356	0.15923	0.00256	0.02020
959	0.15975	0.15533	1.00606	0.10476	0.48647	1.40896	0.32895	0.25846	1.52711	0.00458	0.35045	1.28055	0.38178	0.15149	1.34908	-0.02356	0.24445	1.32344	0.36317	0.03741	1.34608	0.20330	0.16826	1.64997	0.18250	0.11898	1.62881	0.16374	0.11305	1.26494	0.14382	0.11744	0.96124	0.10724	0.28069	0.75803	0.20559	0.05209	0.75295	0.10998	0.42923	0.33715	0.13974	0.01581	0.31324	0.11174	0.52739	0.03489	0.14282	0.00746	0.02097	0.11074	0.53755	0.03374	0.15915	0.00257	0.02017
960	0.15982	0.15527	1.00631	0.10480	0.48678	1.40933	0.32911	0.25647	1.52959	0.00427	0.35074	1.28101	0.38232	0.15143	1.35060	-0.02356	0.24470	1.32351	0.36394	0.03786	1.34667	0.20351	0.16813	1.64984	0.18253	0.11886	1.62885	0.16389	0.11299	1.26524	0.14379	0.11744	0.96150	0.10729	0.28058	0.75831	0.20543	0.05194	0.75301	0.10991	0.42898	0.33729	0.13976	0.01576	0.31327	0.11160	0.52738	0.03503	0.14283	0.00758	0.02096	0.11060	0.53753	0.03387	0.15916	0.00271	0.02014
961	0.15990	0.15512	1.00645	0.10483	0.48710	1.40971	0.32920	0.25492	1.53180	0.00398	0.35108	1.28141	0.38290	0.15137	1.35208	-0.02352	0.24495	1.32347	0.36476	0.03848	1.34732	0.20376	0.16795	1.64962	0.18254	0.11877	1.62863	0.16396	0.11273	1.26539	0.14382	0.11738	0.96168	0.10742	0.28039	0.75839	0.20539	0.05173	0.75311	0.10991	0.42883	0.33733	0.13982	0.01570	0.31334	0.11148	0.52750	0.03513	0.14292	0.00777	0.02105	0.11050	0.53766	0.03398	0.15926	0.00292	0.02023
962	0.15996	0.15487	1.00649	0.10472	0.48739	1.41027	0.32870	0.25402	1.53381	0.00400	0.35151	1.28166	0.38320	0.15148	1.35363	-0.02330	0.24524	1.32336	0.36539	0.03908	1.34822	0.20410	0.16767	1.64938	0.18267	0.11863	1.62828	0.16395	0.11227	1.26533	0.14379	0.11713	0.96172	0.10746	0.28013	0.75827	0.20540	0.05140	0.75320	0.10991	0.42878	0.33730	0.13990	0.01556	0.31341	0.11141	0.52761	0.03520	0.14300	0.00793	0.02120	0.11045	0.53777	0.03405	0.15934	0.00308	0.02038
963	0.15996	0.15458	1.00647	0.10454	0.48776	1.41119	0.32766	0.25345	1.53582	0.00443	0.35219	1.28187	0.38301	0.15191	1.35528	-0.02284	0.24565	1.32333	0.36569	0.03957	1.34940	0.20446	0.16728	1.64922	0.18285	0.11841	1.62794	0.16391	0.11179	1.26515	0.14364	0.11674	0.96164	0.10739	0.27986	0.75812	0.20540	0.05101	0.75320	0.10985	0.42877	0.33729	0.14000	0.01536	0.31339	0.11139	0.52757	0.03521	0.14299	0.00796	0.02123	0.11046	0.53773	0.03407	0.15933	0.00310	0.02042
964	0.15995	0.15435	1.00646	0.10429	0.48830	1.41246	0.32662	0.25265	1.53801	0.00503	0.35311	1.28231	0.38248	0.15266	1.35688	-0.02227	0.24612	1.32355	0.36578	0.04001	1.35060	0.20472	0.16685	1.64918	0.18298	0.11813	1.62768	0.16396	0.11147	1.26500	0.14346	0.11632	0.96151	0.10726	0.27959	0.75804	0.20532	0.05066	0.75306	0.10977	0.42872	0.33731	0.14005	0.01519	0.31323	0.11143	0.52741	0.03515	0.14296	0.00784	0.02107	0.11052	0.53757	0.03399	0.15929	0.00297	0.02024
965	0.15999	0.15418	1.00649	0.10403	0.48896	1.41386	0.32590	0.25132	1.54026	0.00554	0.35406	1.28311	0.38195	0.15351	1.35825	-0.02179	0.24648	1.32407	0.36586	0.04051	1.35151	0.20485	0.16650	1.64923	0.18311	0.11787	1.62752	0.16418	0.11132	1.26500	0.14329	0.11591	0.96137	0.10716	0.27927	0.75803	0.20517	0.05037	0.75286	0.10974	0.42862	0.33735	0.14001	0.01504	0.31299	0.11153	0.52726	0.03504	0.14292	0.00766	0.02074	0.11062	0.53742	0.03384	0.15926	0.00280	0.01989
966	0.16010	0.15399	1.00658	0.10394	0.48959	1.41516	0.32543	0.24979	1.54220	0.00599	0.35484	1.28406	0.38169	0.15414	1.35931	-0.02140	0.24674	1.32471	0.36596	0.04101	1.35206	0.20500	0.16629	1.64930	0.18337	0.11768	1.62745	0.16459	0.11117	1.26513	0.14316	0.11547	0.96126	0.10711	0.27887	0.75806	0.20501	0.05008	0.75270	0.10979	0.42848	0.33742	0.13991	0.01489	0.31281	0.11163	0.52719	0.03497	0.14290	0.00752	0.02042	0.11070	0.53734	0.03371	0.15923	0.00265	0.01954
967	0.16028	0.15373	1.00671	0.10405	0.49011	1.41627	0.32516	0.24845	1.54356	0.00651	0.35542	1.28490	0.38178	0.15431	1.36004	-0.02092	0.24698	1.32526	0.36609	0.04135	1.35231	0.20534	0.16624	1.64934	0.18379	0.11759	1.62749	0.16506	0.11086	1.26530	0.14306	0.11497	0.96123	0.10708	0.27842	0.75811	0.20495	0.04974	0.75269	0.10988	0.42833	0.33755	0.13988	0.01479	0.31277	0.11165	0.52717	0.03501	0.14292	0.00746	0.02029	0.11071	0.53732	0.03372	0.15924	0.00256	0.01940
968	0.16047	0.15345	1.00683	0.10418	0.49051	1.41729	0.32510	0.24737	1.54431	0.00708	0.35586	1.28556	0.38216	0.15398	1.36041	-0.02027	0.24730	1.32564	0.36622	0.04141	1.35233	0.20589	0.16632	1.64933	0.18429	0.11763	1.62763	0.16542	0.11046	1.26543	0.14302	0.11445	0.96129	0.10705	0.27801	0.75815	0.20499	0.04939	0.75283	0.10989	0.42822	0.33770	0.13997	0.01479	0.31288	0.11154	0.52721	0.03517	0.14307	0.00745	0.02037	0.11061	0.53736	0.03389	0.15938	0.00253	0.01950
969	0.16060	0.15321	1.00693	0.10417	0.49077	1.41836	0.32518	0.24633	1.54464	0.00752	0.35622	1.28620	0.38258	0.15340	1.36042	-0.01961	0.24763	1.32595	0.36634	0.04122	1.35220	0.20651	0.16644	1.64924	0.18473	0.11773	1.62777	0.16556	0.11017	1.26550	0.14307	0.11398	0.96139	0.10699	0.27765	0.75818	0.20505	0.04908	0.75299	0.10972	0.42818	0.33786	0.14010	0.01484	0.31301	0.11130	0.52733	0.03537	0.14331	0.00742	0.02050	0.11039	0.53748	0.03411	0.15962	0.00248	0.01965
970	0.16060	0.15303	1.00699	0.10413	0.49080	1.41944	0.32525	0.24508	1.54483	0.00769	0.35646	1.28688	0.38276	0.15296	1.36019	-0.01916	0.24781	1.32626	0.36646	0.04093	1.35205	0.20706	0.16645	1.64909	0.18508	0.11775	1.62781	0.16546	0.11002	1.26554	0.14313	0.11361	0.96145	0.10687	0.27735	0.75823	0.20507	0.04886	0.75306	0.10938	0.42821	0.33803	0.14016	0.01476	0.31306	0.11103	0.52754	0.03561	0.14357	0.00735	0.02059	0.11014	0.53769	0.03435	0.15988	0.00242	0.01975
971	0.16052	0.15284	1.00704	0.10427	0.49057	1.42035	0.32517	0.24378	1.54499	0.00764	0.35646	1.28753	0.38263	0.15284	1.35991	-0.01906	0.24770	1.32657	0.36662	0.04070	1.35193	0.20751	0.16623	1.64894	0.18545	0.11753	1.62773	0.16524	0.10985	1.26555	0.14311	0.11334	0.96149	0.10668	0.27709	0.75834	0.20502	0.04868	0.75306	0.10906	0.42825	0.33824	0.14012	0.01445	0.31306	0.11084	0.52781	0.03594	0.14378	0.00728	0.02072	0.10995	0.53796	0.03469	0.16010	0.00238	0.01989
972	0.16045	0.15257	1.00707	0.10465	0.49023	1.42098	0.32498	0.24301	1.54491	0.00750	0.35632	1.28807	0.38239	0.15286	1.35964	-0.01924	0.24744	1.32684	0.36690	0.04052	1.35180	0.20793	0.16587	1.64888	0.18592	0.11716	1.62764	0.16509	0.10948	1.26552	0.14302	0.11311	0.96153	0.10651	0.27685	0.75847	0.20498	0.04846	0.75304	0.10896	0.42820	0.33845	0.14004	0.01403	0.31305	0.11076	0.52797	0.03628	0.14386	0.00722	0.02089	0.10987	0.53812	0.03503	0.16019	0.00234	0.02008
973	0.16048	0.15224	1.00709	0.10502	0.49003	1.42157	0.32493	0.24300	1.54441	0.00744	0.35630	1.28861	0.38228	0.15284	1.35928	-0.01945	0.24727	1.32714	0.36727	0.04037	1.35153	0.20830	0.16562	1.64897	0.18642	0.11687	1.62766	0.16514	0.10895	1.26545	0.14298	0.11283	0.96156	0.10642	0.27661	0.75860	0.20503	0.04816	0.75302	0.10899	0.42807	0.33863	0.14001	0.01371	0.31304	0.11077	0.52790	0.03648	0.14375	0.00716	0.02095	0.10988	0.53805	0.03525	0.16008	0.00229	0.02016
974	0.16057	0.15194	1.00711	0.10516	0.49012	1.42248	0.32517	0.24347	1.54355	0.00745	0.35664	1.28930	0.38236	0.15274	1.35871	-0.01947	0.24729	1.32755	0.36764	0.04017	1.35111	0.20851	0.16559	1.64919	0.18678	0.11680	1.62783	0.16528	0.10847	1.26542	0.14301	0.11244	0.96154	0.10639	0.27635	0.75873	0.20513	0.04779	0.75294	0.10897	0.42796	0.33882	0.14004	0.01353	0.31296	0.11085	0.52770	0.03658	0.14354	0.00714	0.02080	0.10998	0.53786	0.03533	0.15988	0.00227	0.02002
975	0.16062	0.15174	1.00715	0.10527	0.49036	1.42374	0.32563	0.24408	1.54242	0.00750	0.35728	1.29012	0.38253	0.15258	1.35787	-0.01924	0.24745	1.32801	0.36794	0.03984	1.35056	0.20853	0.16569	1.64944	0.18693	0.11686	1.62805	0.16533	0.10822	1.26548	0.14308	0.11205	0.96151	0.10639	0.27614	0.75891	0.20519	0.04744	0.75280	0.10888	0.42795	0.33908	0.14007	0.01340	0.31281	0.11094	0.52752	0.03671	0.14345	0.00718	0.02053	0.11009	0.53767	0.03543	0.15978	0.00231	0.01973
976	0.16064	0.15164	1.00719	0.10562	0.49057	1.42511	0.32615	0.24477	1.54103	0.00757	0.35801	1.29096	0.38274	0.15229	1.35682	-0.01882	0.24767	1.32839	0.36817	0.03934	1.34996	0.20847	0.16573	1.64958	0.18701	0.11684	1.62818	0.16530	0.10812	1.26554	0.14311	0.11178	0.96152	0.10641	0.27606	0.75913	0.20516	0.04719	0.75268	0.10883	0.42804	0.33939	0.14008	0.01326	0.31266	0.11096	0.52746	0.03697	0.14355	0.00726	0.02031	0.11012	0.53761	0.03567	0.15989	0.00239	0.01950
977	0.16070	0.15155	1.00720	0.10614	0.49077	1.42639	0.32668	0.24542	1.53934	0.00768	0.35869	1.29178	0.38303	0.15176	1.35561	-0.01835	0.24799	1.32864	0.36838	0.03866	1.34930	0.20855	0.16563	1.64954	0.18721	0.11667	1.62819	0.16538	0.10800	1.26553	0.14310	0.11159	0.96157	0.10647	0.27605	0.75931	0.20508	0.04704	0.75267	0.10890	0.42818	0.33969	0.14006	0.01320	0.31263	0.11089	0.52748	0.03727	0.14371	0.00731	0.02027	0.11007	0.53764	0.03597	0.16005	0.00246	0.01947
978	0.16085	0.15142	1.00720	0.10654	0.49119	1.42759	0.32733	0.24577	1.53746	0.00791	0.35945	1.29263	0.38334	0.15103	1.35424	-0.01797	0.24847	1.32892	0.36858	0.03786	1.34852	0.20887	0.16538	1.64939	0.18754	0.11636	1.62817	0.16565	0.10777	1.26542	0.14310	0.11139	0.96165	0.10658	0.27601	0.75941	0.20504	0.04696	0.75280	0.10908	0.42829	0.33991	0.13998	0.01330	0.31275	0.11078	0.52753	0.03747	0.14370	0.00733	0.02041	0.10997	0.53768	0.03620	0.16005	0.00249	0.01963
979	0.16102	0.15122	1.00718	0.10665	0.49199	1.42895	0.32811	0.24581	1.53561	0.00829	0.36046	1.29365	0.38352	0.15029	1.35278	-0.01771	0.24911	1.32943	0.36867	0.03701	1.34762	0.20935	0.16505	1.64921	0.18789	0.11600	1.62820	0.16593	0.10738	1.26529	0.14315	0.11114	0.96170	0.10668	0.27585	0.75946	0.20509	0.04688	0.75298	0.10926	0.42832	0.34005	0.13984	0.01342	0.31294	0.11065	0.52754	0.03756	0.14346	0.00733	0.02060	0.10986	0.53770	0.03630	0.15981	0.00250	0.01984
980	0.16110	0.15096	1.00715	0.10655	0.49305	1.43068	0.32880	0.24581	1.53392	0.00876	0.36181	1.29489	0.38352	0.14971	1.35134	-0.01751	0.24993	1.33017	0.36863	0.03617	1.34674	0.20986	0.16464	1.64904	0.18818	0.11558	1.62824	0.16597	0.10686	1.26520	0.14324	0.11084	0.96169	0.10664	0.27562	0.75947	0.20523	0.04676	0.75306	0.10927	0.42826	0.34013	0.13973	0.01341	0.31306	0.11054	0.52755	0.03760	0.14313	0.00734	0.02072	0.10977	0.53771	0.03636	0.15948	0.00249	0.01995
981	0.16105	0.15066	1.00711	0.10657	0.49405	1.43280	0.32919	0.24610	1.53236	0.00923	0.36341	1.29631	0.38345	0.14929	1.35009	-0.01728	0.25089	1.33096	0.36854	0.03533	1.34601	0.21025	0.16415	1.64885	0.18847	0.11506	1.62824	0.16571	0.10627	1.26514	0.14331	0.11050	0.96160	0.10646	0.27538	0.75945	0.20540	0.04657	0.75303	0.10907	0.42824	0.34019	0.13974	0.01325	0.31306	0.11052	0.52757	0.03767	0.14292	0.00734	0.02072	0.10976	0.53773	0.03644	0.15925	0.00248	0.01991
982	0.16096	0.15036	1.00706	0.10688	0.49469	1.43512	0.32929	0.24674	1.53085	0.00969	0.36498	1.29775	0.38346	0.14891	1.34903	-0.01700	0.25186	1.33162	0.36849	0.03451	1.34537	0.21048	0.16363	1.64865	0.18879	0.11446	1.62813	0.16537	0.10570	1.26508	0.14334	0.11013	0.96147	0.10628	0.27516	0.75941	0.20552	0.04632	0.75295	0.10883	0.42827	0.34027	0.13982	0.01303	0.31297	0.11058	0.52761	0.03780	0.14292	0.00734	0.02064	0.10982	0.53777	0.03657	0.15926	0.00248	0.01980
