	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d
3351	0.01921	0.07879	-0.03898	-1.29952	-0.13938	-0.29579	-0.09682	-1.16383	-1.30988	-0.17989	-0.04764	-0.13001	-0.02040	0.01632	-0.56126	0.12225	0.01644	0.00030	-0.02575	0.42594	-0.18412	-0.08505	0.04544	-0.02069	-0.09985	0.02962	0.01483	0.04241	0.13580	-0.01240	0.06999	0.06450	-0.02412	0.04951	0.08196	-0.02191	0.05431	0.05029	-0.01843	0.00139	0.07735	-0.01271	-0.00138	0.00456	-0.01339	-0.04248	-0.00029	-0.02418	-0.02551	-0.00872	-0.01190	-0.04222	-0.00049	-0.02621	-0.02494	-0.00575	-0.01086
3352	0.01076	0.08669	-0.02653	-1.21874	-0.12716	-0.11500	-0.05916	-1.16478	-1.12980	-0.19359	-0.09844	-0.06231	-0.03174	0.02432	-0.47785	0.07382	-0.03078	0.03448	-0.06864	0.42883	-0.15977	-0.07080	0.06250	-0.01647	-0.08763	0.04542	0.02194	0.03533	0.15466	0.00053	0.05160	0.07970	-0.01804	0.04028	0.08559	-0.02057	0.04118	0.05775	-0.01418	0.00753	0.06378	-0.01549	-0.00044	0.00187	-0.01082	-0.04032	-0.00318	-0.02033	-0.02244	-0.00791	-0.00977	-0.04009	-0.00325	-0.02010	-0.02189	-0.00485	-0.00978
3353	0.00348	0.09163	-0.01541	-1.12553	-0.15130	0.02261	0.00302	-1.16383	-0.93725	-0.20929	-0.14111	-0.01051	-0.03725	0.01545	-0.38961	0.02905	-0.07239	0.06129	-0.10633	0.41014	-0.13081	-0.05092	0.07662	-0.01086	-0.07161	0.06071	0.02790	0.02645	0.16393	0.01263	0.03734	0.09793	-0.01266	0.03444	0.09122	-0.02094	0.02761	0.06658	-0.01017	0.01315	0.05037	-0.02165	-0.00080	0.00171	-0.00856	-0.03249	-0.00369	-0.01868	-0.01485	-0.00697	-0.00759	-0.03198	-0.00376	-0.01611	-0.01441	-0.00435	-0.00817
3354	-0.00201	0.09150	-0.00697	-1.02439	-0.18588	0.11558	0.07334	-1.15767	-0.74206	-0.23228	-0.17374	0.02296	-0.04162	-0.01703	-0.30424	-0.01424	-0.10780	0.07496	-0.13396	0.36478	-0.10143	-0.02976	0.08738	-0.00590	-0.05416	0.07428	0.03056	0.01757	0.16322	0.02141	0.02879	0.11327	-0.00844	0.03286	0.09524	-0.02228	0.01562	0.07255	-0.00645	0.01644	0.03657	-0.02986	-0.00229	0.00259	-0.00627	-0.02088	-0.00364	-0.01949	-0.00524	-0.00665	-0.00485	-0.02010	-0.00373	-0.01508	-0.00494	-0.00486	-0.00551
3355	-0.00572	0.08638	-0.00158	-0.91250	-0.20701	0.16171	0.12710	-1.13747	-0.55908	-0.26636	-0.20054	0.03563	-0.05234	-0.06852	-0.22871	-0.05978	-0.13559	0.07173	-0.15041	0.29755	-0.07371	-0.01118	0.09617	-0.00278	-0.03749	0.08632	0.02957	0.00996	0.15601	0.02568	0.02531	0.12164	-0.00494	0.03451	0.09453	-0.02288	0.00727	0.07310	-0.00286	0.01799	0.02160	-0.03746	-0.00316	0.00229	-0.00369	-0.00805	-0.00529	-0.02253	0.00331	-0.00717	-0.00239	-0.00717	-0.00540	-0.01731	0.00344	-0.00624	-0.00317
3356	-0.00805	0.07848	0.00115	-0.78521	-0.20493	0.15900	0.14498	-1.09460	-0.40169	-0.31105	-0.22777	0.02756	-0.07399	-0.12922	-0.16762	-0.10907	-0.15450	0.05199	-0.15800	0.21842	-0.04915	0.00371	0.10446	-0.00158	-0.02269	0.09748	0.02614	0.00479	0.14770	0.02568	0.02481	0.12296	-0.00126	0.03653	0.08835	-0.02122	0.00344	0.06913	0.00077	0.01911	0.00529	-0.04219	-0.00187	-0.00034	-0.00074	0.00428	-0.01005	-0.02727	0.00849	-0.00814	-0.00144	0.00507	-0.01016	-0.02243	0.00851	-0.00766	-0.00292
3357	-0.00960	0.07092	0.00193	-0.64565	-0.17985	0.11238	0.12306	-1.02736	-0.27779	-0.36030	-0.25393	0.00400	-0.10418	-0.19042	-0.12260	-0.15831	-0.16194	0.02117	-0.15982	0.13683	-0.03000	0.01637	0.11256	-0.00143	-0.00988	0.10809	0.02211	0.00297	0.14290	0.02262	0.02453	0.12034	0.00318	0.03598	0.07864	-0.01731	0.00248	0.06350	0.00437	0.02011	-0.01159	-0.04371	0.00113	-0.00446	0.00235	0.01564	-0.01735	-0.03220	0.00996	-0.00853	-0.00186	0.01617	-0.01741	-0.02849	0.00997	-0.00785	-0.00458
3358	-0.01101	0.06633	0.00141	-0.51124	-0.13004	0.03941	0.07183	-0.94252	-0.18897	-0.40487	-0.26482	-0.02515	-0.13571	-0.24769	-0.09331	-0.19880	-0.15248	-0.01147	-0.15751	0.05889	-0.01898	0.02865	0.11976	-0.00099	0.00134	0.11791	0.01909	0.00416	0.14351	0.01805	0.02238	0.11736	0.00798	0.03142	0.06838	-0.01278	0.00135	0.05900	0.00728	0.02030	-0.02741	-0.04345	0.00364	-0.00758	0.00487	0.02562	-0.02483	-0.03563	0.00902	-0.00732	-0.00244	0.02576	-0.02479	-0.03294	0.00910	-0.00596	-0.00619
3359	-0.01285	0.06575	-0.00013	-0.40764	-0.05791	-0.03621	0.00707	-0.85078	-0.13237	-0.43657	-0.24312	-0.05050	-0.16125	-0.30032	-0.07808	-0.22196	-0.12021	-0.03656	-0.15102	-0.01202	-0.01750	0.04086	0.12526	0.00075	0.01147	0.12602	0.01804	0.00624	0.14822	0.01307	0.01789	0.11600	0.01180	0.02326	0.05978	-0.00987	-0.00173	0.05762	0.00854	0.01890	-0.04007	-0.04333	0.00354	-0.00694	0.00589	0.03296	-0.02974	-0.03691	0.00737	-0.00424	-0.00226	0.03270	-0.02956	-0.03457	0.00755	-0.00228	-0.00604
3360	-0.01542	0.06829	-0.00262	-0.34855	0.01493	-0.09971	-0.05757	-0.76103	-0.10292	-0.45113	-0.18537	-0.06816	-0.17561	-0.34840	-0.07395	-0.22521	-0.06540	-0.04908	-0.13939	-0.07330	-0.02438	0.05177	0.12861	0.00367	0.02092	0.13117	0.01895	0.00655	0.15333	0.00817	0.01175	0.11658	0.01325	0.01322	0.05394	-0.00986	-0.00656	0.06021	0.00765	0.01552	-0.04808	-0.04453	0.00029	-0.00130	0.00501	0.03660	-0.03029	-0.03622	0.00641	0.00036	-0.00087	0.03591	-0.02994	-0.03345	0.00662	0.00222	-0.00342
3361	-0.01823	0.07188	-0.00593	-0.32018	0.05583	-0.15036	-0.11245	-0.67698	-0.09471	-0.44908	-0.10823	-0.07909	-0.17623	-0.39038	-0.07728	-0.21392	0.00091	-0.05046	-0.12168	-0.12210	-0.03652	0.05996	0.12983	0.00670	0.02973	0.13266	0.02091	0.00433	0.15510	0.00343	0.00485	0.11875	0.01198	0.00345	0.05122	-0.01256	-0.01201	0.06632	0.00508	0.01034	-0.05166	-0.04735	-0.00471	0.00833	0.00268	0.03655	-0.02676	-0.03431	0.00705	0.00566	0.00170	0.03525	-0.02615	-0.03055	0.00720	0.00664	0.00124
3362	-0.02014	0.07466	-0.00966	-0.28973	0.04680	-0.19192	-0.15219	-0.59685	-0.10178	-0.43550	-0.03874	-0.08544	-0.16380	-0.42294	-0.08498	-0.19842	0.06005	-0.04671	-0.09802	-0.15596	-0.05079	0.06487	0.12945	0.00886	0.03740	0.13126	0.02262	0.00191	0.15230	-0.00099	-0.00201	0.12229	0.00897	-0.00484	0.05077	-0.01674	-0.01683	0.07462	0.00192	0.00404	-0.05317	-0.05149	-0.00904	0.01939	-0.00019	0.03366	-0.02130	-0.03243	0.00959	0.01040	0.00470	0.03145	-0.02033	-0.02753	0.00962	0.01009	0.00653
3363	-0.02010	0.07592	-0.01339	-0.23170	-0.00406	-0.22283	-0.17599	-0.51578	-0.11788	-0.41914	0.00141	-0.08881	-0.14231	-0.44256	-0.09509	-0.18909	0.09540	-0.04448	-0.07043	-0.17408	-0.06520	0.06673	0.12874	0.01010	0.04326	0.12938	0.02295	0.00301	0.14707	-0.00487	-0.00814	0.12682	0.00580	-0.01225	0.05020	-0.02100	-0.01987	0.08359	-0.00105	-0.00229	-0.05597	-0.05619	-0.01106	0.02912	-0.00298	0.02907	-0.01673	-0.03170	0.01339	0.01328	0.00681	0.02576	-0.01534	-0.02589	0.01331	0.01184	0.01061
3364	-0.01808	0.07606	-0.01684	-0.14669	-0.07370	-0.23654	-0.18641	-0.43095	-0.13570	-0.40939	0.00479	-0.09047	-0.11781	-0.44720	-0.10595	-0.19169	0.10072	-0.04745	-0.04296	-0.17837	-0.07872	0.06600	0.12932	0.01109	0.04709	0.12965	0.02157	0.00958	0.14337	-0.00810	-0.01319	0.13153	0.00345	-0.02020	0.04685	-0.02445	-0.02062	0.09170	-0.00380	-0.00767	-0.06262	-0.06068	-0.01089	0.03552	-0.00568	0.02372	-0.01500	-0.03292	0.01647	0.01358	0.00661	0.01944	-0.01327	-0.02669	0.01634	0.01159	0.01191
3365	-0.01519	0.07588	-0.01998	-0.05822	-0.13965	-0.22754	-0.18775	-0.34591	-0.14744	-0.41135	-0.02335	-0.09111	-0.09664	-0.43709	-0.11515	-0.20495	0.08134	-0.05485	-0.02059	-0.17298	-0.09022	0.06334	0.13189	0.01215	0.04937	0.13286	0.01878	0.02016	0.14420	-0.01086	-0.01703	0.13562	0.00183	-0.02912	0.03997	-0.02697	-0.01959	0.09752	-0.00683	-0.01194	-0.07352	-0.06474	-0.01014	0.03766	-0.00869	0.01832	-0.01627	-0.03639	0.01628	0.01151	0.00327	0.01355	-0.01439	-0.03020	0.01621	0.00969	0.00960
3366	-0.01274	0.07592	-0.02288	0.00461	-0.18788	-0.19631	-0.18586	-0.26863	-0.14759	-0.42293	-0.07074	-0.09030	-0.08336	-0.41485	-0.11953	-0.22167	0.04935	-0.06292	-0.00703	-0.16232	-0.09765	0.05973	0.13543	0.01260	0.05083	0.13725	0.01511	0.03109	0.14984	-0.01373	-0.01917	0.13877	0.00023	-0.03775	0.03132	-0.02883	-0.01783	0.09997	-0.01054	-0.01595	-0.08661	-0.06853	-0.01038	0.03541	-0.01232	0.01362	-0.01890	-0.04117	0.01190	0.00815	-0.00278	0.00898	-0.01712	-0.03524	0.01196	0.00707	0.00406
3367	-0.01112	0.07639	-0.02567	0.02420	-0.21493	-0.15073	-0.18640	-0.20522	-0.13541	-0.43619	-0.12253	-0.08665	-0.07890	-0.38519	-0.11654	-0.23307	0.01762	-0.06761	-0.00298	-0.14902	-0.09876	0.05614	0.13823	0.01122	0.05169	0.14014	0.01103	0.03938	0.15821	-0.01747	-0.01843	0.14109	-0.00198	-0.04384	0.02381	-0.03046	-0.01581	0.09884	-0.01491	-0.02053	-0.09835	-0.07208	-0.01183	0.02938	-0.01652	0.01045	-0.02078	-0.04577	0.00531	0.00519	-0.01022	0.00654	-0.01931	-0.04003	0.00549	0.00492	-0.00350
3368	-0.00942	0.07740	-0.02862	0.00339	-0.22556	-0.10300	-0.19209	-0.15705	-0.11427	-0.44146	-0.16429	-0.07909	-0.08109	-0.35370	-0.10584	-0.23363	-0.00419	-0.06684	-0.00612	-0.13355	-0.09248	0.05291	0.13988	0.00725	0.05149	0.14063	0.00700	0.04446	0.16659	-0.02275	-0.01339	0.14292	-0.00545	-0.04491	0.01975	-0.03261	-0.01301	0.09498	-0.01962	-0.02545	-0.10577	-0.07581	-0.01336	0.02091	-0.02098	0.00980	-0.02093	-0.05008	0.00010	0.00409	-0.01770	0.00708	-0.01993	-0.04446	0.00031	0.00425	-0.01185
3369	-0.00644	0.07927	-0.03212	-0.03753	-0.22534	-0.06311	-0.20218	-0.12302	-0.08877	-0.43195	-0.18541	-0.06801	-0.08765	-0.32522	-0.08934	-0.22376	-0.01167	-0.06129	-0.01299	-0.11561	-0.07966	0.05010	0.14209	0.00099	0.04970	0.14055	0.00340	0.04764	0.17342	-0.02963	-0.00365	0.14449	-0.01079	-0.03966	0.01965	-0.03635	-0.00879	0.09034	-0.02442	-0.02934	-0.10806	-0.08064	-0.01394	0.01232	-0.02541	0.01307	-0.02003	-0.05552	-0.00107	0.00528	-0.02413	0.01175	-0.01955	-0.05020	-0.00094	0.00529	-0.01971
3370	-0.00204	0.08239	-0.03607	-0.07428	-0.21310	-0.03326	-0.21349	-0.10226	-0.06193	-0.40742	-0.18280	-0.05466	-0.09817	-0.30297	-0.06943	-0.20888	-0.00661	-0.05344	-0.02127	-0.09592	-0.06207	0.04825	0.14717	-0.00687	0.04663	0.14277	0.00027	0.05051	0.17911	-0.03721	0.00880	0.14544	-0.01766	-0.03006	0.02172	-0.04204	-0.00377	0.08732	-0.02930	-0.03062	-0.10635	-0.08657	-0.01386	0.00678	-0.02973	0.02150	-0.01914	-0.06242	0.00216	0.00771	-0.02820	0.02155	-0.01917	-0.05768	0.00215	0.00717	-0.02503
3371	0.00239	0.08672	-0.03940	-0.09314	-0.18091	-0.00766	-0.22143	-0.09464	-0.03382	-0.37447	-0.16238	-0.03965	-0.11339	-0.28866	-0.04680	-0.19563	0.00383	-0.04535	-0.03086	-0.07738	-0.04090	0.04865	0.15562	-0.01581	0.04339	0.14844	-0.00271	0.05382	0.18503	-0.04375	0.01966	0.14509	-0.02418	-0.02114	0.02317	-0.04839	0.00017	0.08774	-0.03386	-0.02863	-0.10242	-0.09182	-0.01434	0.00669	-0.03352	0.03514	-0.01832	-0.06830	0.00806	0.00958	-0.02832	0.03631	-0.01877	-0.06420	0.00795	0.00851	-0.02525
3372	0.00493	0.09143	-0.04041	-0.09620	-0.12309	0.02173	-0.22160	-0.09981	-0.00251	-0.34205	-0.13638	-0.02232	-0.13327	-0.28293	-0.02035	-0.18756	0.01027	-0.03711	-0.04338	-0.06457	-0.01637	0.05211	0.16535	-0.02539	0.04108	0.15585	-0.00590	0.05698	0.19154	-0.04740	0.02436	0.14317	-0.02811	-0.01755	0.02267	-0.05281	0.00124	0.09180	-0.03658	-0.02426	-0.09787	-0.09388	-0.01600	0.01194	-0.03542	0.05212	-0.01695	-0.06975	0.01405	0.00986	-0.02351	0.05393	-0.01764	-0.06602	0.01394	0.00865	-0.01909
3373	0.00423	0.09491	-0.03773	-0.09621	-0.04666	0.05770	-0.21153	-0.11577	0.03333	-0.31508	-0.11721	-0.00221	-0.15619	-0.28496	0.01049	-0.18324	0.00573	-0.02748	-0.06082	-0.06170	0.01099	0.05739	0.17287	-0.03431	0.03983	0.16169	-0.00906	0.05823	0.19675	-0.04703	0.02049	0.13993	-0.02809	-0.02062	0.02096	-0.05303	-0.00102	0.09784	-0.03541	-0.01928	-0.09364	-0.09107	-0.01798	0.02004	-0.03367	0.06849	-0.01495	-0.06556	0.01768	0.00886	-0.01479	0.07025	-0.01564	-0.06194	0.01767	0.00805	-0.00841
3374	0.00015	0.09557	-0.03123	-0.10700	0.02705	0.09421	-0.19091	-0.13832	0.07176	-0.29174	-0.11172	0.01900	-0.17997	-0.29153	0.04323	-0.17752	-0.01106	-0.01572	-0.08381	-0.06972	0.03870	0.06119	0.17544	-0.04000	0.03876	0.16336	-0.01115	0.05553	0.19770	-0.04264	0.00915	0.13574	-0.02382	-0.02847	0.01954	-0.04839	-0.00565	0.10312	-0.02934	-0.01477	-0.08934	-0.08317	-0.01853	0.02793	-0.02751	0.07899	-0.01318	-0.05781	0.01727	0.00738	-0.00550	0.08012	-0.01363	-0.05442	0.01743	0.00747	0.00206
3375	-0.00604	0.09292	-0.02194	-0.13523	0.07296	0.11980	-0.16106	-0.16259	0.10700	-0.26633	-0.11983	0.03738	-0.20253	-0.29688	0.07223	-0.16492	-0.03622	-0.00278	-0.11005	-0.08463	0.06221	0.06013	0.17246	-0.03952	0.03688	0.16059	-0.01089	0.04819	0.19282	-0.03500	-0.00531	0.13107	-0.01588	-0.03759	0.01958	-0.03967	-0.01053	0.10555	-0.01939	-0.01072	-0.08358	-0.07097	-0.01631	0.03326	-0.01793	0.07968	-0.01246	-0.04934	0.01284	0.00572	0.00104	0.07993	-0.01260	-0.04665	0.01317	0.00698	0.00806
3376	-0.01177	0.08805	-0.01147	-0.17594	0.07689	0.12545	-0.12501	-0.18463	0.13187	-0.23411	-0.13802	0.04879	-0.22075	-0.29470	0.09173	-0.14289	-0.06380	0.00946	-0.13405	-0.09846	0.07690	0.05318	0.16563	-0.03150	0.03394	0.15538	-0.00750	0.03825	0.18323	-0.02527	-0.01714	0.12649	-0.00564	-0.04436	0.02146	-0.02807	-0.01295	0.10503	-0.00812	-0.00710	-0.07559	-0.05570	-0.01128	0.03496	-0.00723	0.07050	-0.01270	-0.04044	0.00661	0.00398	0.00422	0.07003	-0.01256	-0.03869	0.00707	0.00624	0.00922
3377	-0.01415	0.08287	-0.00145	-0.21449	0.04309	0.11102	-0.08704	-0.20136	0.14214	-0.19395	-0.16236	0.05110	-0.23025	-0.28134	0.09918	-0.11288	-0.08816	0.01946	-0.14902	-0.10269	0.08070	0.04261	0.15795	-0.01755	0.03070	0.15054	-0.00137	0.02981	0.17200	-0.01461	-0.02163	0.12244	0.00480	-0.04622	0.02459	-0.01516	-0.01071	0.10311	0.00158	-0.00462	-0.06626	-0.03926	-0.00444	0.03370	0.00213	0.05473	-0.01322	-0.02992	0.00172	0.00261	0.00546	0.05392	-0.01294	-0.02888	0.00220	0.00522	0.00787
3378	-0.01150	0.07918	0.00676	-0.23595	-0.00981	0.08430	-0.05060	-0.21071	0.13892	-0.14841	-0.18758	0.04500	-0.22816	-0.25762	0.09616	-0.07898	-0.10404	0.02646	-0.15069	-0.09251	0.07510	0.03284	0.15226	-0.00184	0.02841	0.14815	0.00597	0.02657	0.16230	-0.00391	-0.01708	0.11913	0.01311	-0.04237	0.02789	-0.00335	-0.00356	0.10160	0.00774	-0.00433	-0.05727	-0.02452	0.00278	0.03163	0.00839	0.03626	-0.01350	-0.01860	0.00006	0.00205	0.00558	0.03552	-0.01325	-0.01780	0.00043	0.00418	0.00558
3379	-0.00458	0.07808	0.01221	-0.23546	-0.06112	0.05362	-0.01722	-0.21305	0.12710	-0.10237	-0.20602	0.03277	-0.21591	-0.22805	0.08667	-0.04538	-0.10660	0.03017	-0.13995	-0.06919	0.06387	0.02787	0.15030	0.01084	0.02808	0.14893	0.01257	0.02927	0.15602	0.00612	-0.00554	0.11675	0.01753	-0.03426	0.03086	0.00445	0.00620	0.10147	0.00992	-0.00715	-0.04951	-0.01463	0.00863	0.03113	0.01107	0.01830	-0.01331	-0.00936	0.00132	0.00224	0.00461	0.01784	-0.01315	-0.00847	0.00147	0.00322	0.00275
3380	0.00382	0.07983	0.01459	-0.22050	-0.09928	0.02199	0.01215	-0.21155	0.11176	-0.06100	-0.21073	0.01627	-0.19884	-0.19834	0.07442	-0.01461	-0.09313	0.03031	-0.12220	-0.03958	0.05052	0.02906	0.15251	0.01751	0.02984	0.15252	0.01709	0.03554	0.15346	0.01471	0.00811	0.11569	0.01780	-0.02507	0.03425	0.00639	0.01482	0.10286	0.00927	-0.01331	-0.04246	-0.01138	0.01143	0.03341	0.01112	0.00317	-0.01241	-0.00460	0.00352	0.00253	0.00314	0.00287	-0.01232	-0.00343	0.00341	0.00213	0.00011
3381	0.01047	0.08407	0.01450	-0.20508	-0.12374	-0.01198	0.03489	-0.21117	0.09587	-0.02816	-0.19971	-0.00355	-0.18370	-0.17340	0.06145	0.01249	-0.06443	0.02685	-0.10440	-0.01318	0.03696	0.03459	0.15837	0.01815	0.03282	0.15814	0.01936	0.04175	0.15392	0.02125	0.01850	0.11652	0.01526	-0.01819	0.03967	0.00335	0.01921	0.10548	0.00786	-0.02196	-0.03476	-0.01372	0.01060	0.03797	0.01038	-0.00796	-0.01074	-0.00457	0.00435	0.00197	0.00228	-0.00852	-0.01056	-0.00308	0.00405	0.00051	-0.00122
3382	0.01323	0.09003	0.01342	-0.20066	-0.14008	-0.04989	0.04638	-0.21812	0.07993	-0.00574	-0.17609	-0.02581	-0.17619	-0.15634	0.04848	0.03557	-0.02396	0.02039	-0.09271	0.00196	0.02383	0.04089	0.16646	0.01526	0.03556	0.16470	0.02034	0.04500	0.15661	0.02573	0.02227	0.11921	0.01241	-0.01570	0.04813	-0.00085	0.01848	0.10882	0.00745	-0.03130	-0.02553	-0.01765	0.00723	0.04349	0.01042	-0.01495	-0.00862	-0.00722	0.00264	0.00016	0.00291	-0.01622	-0.00819	-0.00565	0.00226	-0.00172	-0.00052
3383	0.01150	0.09667	0.01304	-0.21042	-0.15524	-0.09144	0.04175	-0.23882	0.06257	0.00711	-0.14489	-0.04913	-0.17947	-0.14784	0.03571	0.05411	0.02385	0.01190	-0.09114	0.00332	0.01149	0.04468	0.17434	0.01224	0.03652	0.17066	0.02130	0.04366	0.16088	0.02883	0.01901	0.12295	0.01187	-0.01771	0.05898	-0.00134	0.01343	0.11209	0.00860	-0.03921	-0.01532	-0.01817	0.00315	0.04883	0.01169	-0.01807	-0.00660	-0.00914	-0.00100	-0.00205	0.00505	-0.02033	-0.00581	-0.00798	-0.00135	-0.00378	0.00208
3384	0.00569	0.10287	0.01425	-0.23014	-0.17474	-0.13479	0.01917	-0.27570	0.04148	0.01427	-0.11089	-0.07183	-0.19266	-0.14519	0.02272	0.06789	0.07382	0.00225	-0.10006	-0.00402	0.00055	0.04434	0.17901	0.01164	0.03467	0.17418	0.02295	0.03694	0.16572	0.03129	0.01008	0.12664	0.01495	-0.02256	0.07044	0.00457	0.00497	0.11427	0.01048	-0.04417	-0.00559	-0.01245	-0.00008	0.05364	0.01324	-0.01818	-0.00476	-0.00748	-0.00481	-0.00310	0.00794	-0.02127	-0.00365	-0.00719	-0.00507	-0.00438	0.00566
3385	-0.00293	0.10768	0.01641	-0.25210	-0.20154	-0.17659	-0.01696	-0.32187	0.01468	0.02056	-0.07892	-0.09205	-0.20961	-0.14189	0.00798	0.07754	0.11890	-0.00787	-0.11463	-0.00892	-0.00838	0.04015	0.17794	0.01435	0.03021	0.17365	0.02502	0.02517	0.16932	0.03325	-0.00239	0.12937	0.02062	-0.02797	0.08082	0.01536	-0.00588	0.11491	0.01148	-0.04589	0.00285	-0.00179	-0.00167	0.05822	0.01348	-0.01683	-0.00265	-0.00203	-0.00718	-0.00199	0.01042	-0.02018	-0.00143	-0.00278	-0.00735	-0.00282	0.00892
3386	-0.01210	0.11053	0.01784	-0.26897	-0.23468	-0.21134	-0.05521	-0.36158	-0.01815	0.02842	-0.05436	-0.10766	-0.22029	-0.12942	-0.01060	0.08414	0.15081	-0.01755	-0.12569	0.00032	-0.01523	0.03416	0.17023	0.01931	0.02480	0.16839	0.02641	0.01054	0.16949	0.03410	-0.01554	0.13060	0.02591	-0.03203	0.08911	0.02625	-0.01696	0.11469	0.01036	-0.04508	0.01050	0.00940	-0.00164	0.06288	0.01142	-0.01560	-0.00015	0.00454	-0.00770	0.00092	0.01161	-0.01843	0.00089	0.00290	-0.00781	0.00034	0.01079
3387	-0.01903	0.11119	0.01711	-0.27777	-0.26819	-0.23251	-0.08189	-0.37984	-0.05511	0.03699	-0.04191	-0.11676	-0.21550	-0.10173	-0.03388	0.08869	0.16299	-0.02589	-0.12448	0.02944	-0.02057	0.02934	0.15717	0.02410	0.02089	0.15897	0.02593	-0.00306	0.16469	0.03306	-0.02629	0.13027	0.02812	-0.03370	0.09498	0.03251	-0.02525	0.11476	0.00723	-0.04235	0.01820	0.01661	-0.00041	0.06744	0.00760	-0.01500	0.00220	0.00889	-0.00727	0.00414	0.01135	-0.01670	0.00285	0.00677	-0.00738	0.00353	0.01099
