	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
220	0.00000	0.00000	-0.79607	0.00000	0.00000	-0.37846
221	0.00000	0.00000	-0.79227	0.00000	0.00000	-0.38453
222	0.00000	0.00000	-0.78848	0.00000	0.00000	-0.39058
223	0.00000	0.00000	-0.78470	0.00000	0.00000	-0.39662
224	0.00000	0.00000	-0.78094	0.00000	0.00000	-0.40264
225	0.00000	0.00000	-0.77719	0.00000	0.00000	-0.40866
226	0.00000	0.00000	-0.77347	0.00000	0.00000	-0.41467
227	0.00000	0.00000	-0.76976	0.00000	0.00000	-0.42067
228	0.00000	0.00000	-0.76609	0.00000	0.00000	-0.42667
229	0.00000	0.00000	-0.76244	0.00000	0.00000	-0.43267
230	0.00000	0.00000	-0.75883	0.00000	0.00000	-0.43867
231	0.00000	0.00000	-0.75526	0.00000	0.00000	-0.44468
232	0.00000	0.00000	-0.75173	0.00000	0.00000	-0.45070
233	0.00000	0.00000	-0.74825	0.00000	0.00000	-0.45673
234	0.00000	0.00000	-0.74482	0.00000	0.00000	-0.46278
235	0.00000	0.00000	-0.74144	0.00000	0.00000	-0.46884
236	0.00000	0.00000	-0.73812	0.00000	0.00000	-0.47493
237	0.00000	0.00000	-0.73486	0.00000	0.00000	-0.48104
238	0.00000	0.00000	-0.73167	0.00000	0.00000	-0.48718
239	0.00000	0.00000	-0.72854	0.00000	0.00000	-0.49335
240	0.00000	0.00000	-0.72548	0.00000	0.00000	-0.49955
241	0.00000	0.00000	-0.72248	0.00000	0.00000	-0.50579
242	0.00000	0.00000	-0.71957	0.00000	0.00000	-0.51206
243	0.00000	0.00000	-0.71672	0.00000	0.00000	-0.51836
244	0.00000	0.00000	-0.71396	0.00000	0.00000	-0.52471
245	0.00000	0.00000	-0.71127	0.00000	0.00000	-0.53110
246	0.00000	0.00000	-0.70867	0.00000	0.00000	-0.53754
247	0.00000	0.00000	-0.70615	0.00000	0.00000	-0.54401
248	0.00000	0.00000	-0.70371	0.00000	0.00000	-0.55054
249	0.00000	0.00000	-0.70136	0.00000	0.00000	-0.55710
250	0.00000	0.00000	-0.69908	0.00000	0.00000	-0.56371
251	0.00000	0.00000	-0.69689	0.00000	0.00000	-0.57036
252	0.00000	0.00000	-0.69479	0.00000	0.00000	-0.57706
253	0.00000	0.00000	-0.69277	0.00000	0.00000	-0.58380
254	0.00000	0.00000	-0.69083	0.00000	0.00000	-0.59059
255	0.00000	0.00000	-0.68898	0.00000	0.00000	-0.59742
256	0.00000	0.00000	-0.68721	0.00000	0.00000	-0.60429
257	0.00000	0.00000	-0.68552	0.00000	0.00000	-0.61121
258	0.00000	0.00000	-0.68392	0.00000	0.00000	-0.61816
259	0.00000	0.00000	-0.68239	0.00000	0.00000	-0.62515
260	0.00000	0.00000	-0.68095	0.00000	0.00000	-0.63218
261	0.00000	0.00000	-0.67960	0.00000	0.00000	-0.63925
262	0.00000	0.00000	-0.67832	0.00000	0.00000	-0.64635
263	0.00000	0.00000	-0.67713	0.00000	0.00000	-0.65348
264	0.00000	0.00000	-0.67601	0.00000	0.00000	-0.66065
265	0.00000	0.00000	-0.67497	0.00000	0.00000	-0.66784
266	0.00000	0.00000	-0.67402	0.00000	0.00000	-0.67506
267	0.00000	0.00000	-0.67314	0.00000	0.00000	-0.68230
268	0.00000	0.00000	-0.67234	0.00000	0.00000	-0.68956
269	0.00000	0.00000	-0.67162	0.00000	0.00000	-0.69684
270	0.00000	0.00000	-0.67098	0.00000	0.00000	-0.70414
271	0.00000	0.00000	-0.67041	0.00000	0.00000	-0.71145
272	0.00000	0.00000	-0.66992	0.00000	0.00000	-0.71877
273	0.00000	0.00000	-0.66950	0.00000	0.00000	-0.72609
274	0.00000	0.00000	-0.66917	0.00000	0.00000	-0.73342
275	0.00000	0.00000	-0.66890	0.00000	0.00000	-0.74074
276	0.00000	0.00000	-0.66871	0.00000	0.00000	-0.74806
277	0.00000	0.00000	-0.66860	0.00000	0.00000	-0.75537
278	0.00000	0.00000	-0.66856	0.00000	0.00000	-0.76267
279	0.00000	0.00000	-0.66860	0.00000	0.00000	-0.76995
280	0.00000	0.00000	-0.66871	0.00000	0.00000	-0.77721
281	0.00000	0.00000	-0.66890	0.00000	0.00000	-0.78445
282	0.00000	0.00000	-0.66915	0.00000	0.00000	-0.79165
283	0.00000	0.00000	-0.66948	0.00000	0.00000	-0.79883
284	0.00000	0.00000	-0.66989	0.00000	0.00000	-0.80596
285	0.00000	0.00000	-0.67036	0.00000	0.00000	-0.81305
286	0.00000	0.00000	-0.67090	0.00000	0.00000	-0.82009
287	0.00000	0.00000	-0.67151	0.00000	0.00000	-0.82709
288	0.00000	0.00000	-0.67218	0.00000	0.00000	-0.83402
289	0.00000	0.00000	-0.67293	0.00000	0.00000	-0.84090
290	0.00000	0.00000	-0.67374	0.00000	0.00000	-0.84771
291	0.00000	0.00000	-0.67461	0.00000	0.00000	-0.85445
292	0.00000	0.00000	-0.67554	0.00000	0.00000	-0.86112
293	0.00000	0.00000	-0.67654	0.00000	0.00000	-0.86772
294	0.00000	0.00000	-0.67759	0.00000	0.00000	-0.87423
295	0.00000	0.00000	-0.67870	0.00000	0.00000	-0.88065
296	0.00000	0.00000	-0.67987	0.00000	0.00000	-0.88699
297	0.00000	0.00000	-0.68109	0.00000	0.00000	-0.89323
298	0.00000	0.00000	-0.68237	0.00000	0.00000	-0.89937
299	0.00000	0.00000	-0.68370	0.00000	0.00000	-0.90541
300	0.00000	0.00000	-0.68507	0.00000	0.00000	-0.91135
301	0.00000	0.00000	-0.68649	0.00000	0.00000	-0.91717
302	0.00000	0.00000	-0.68796	0.00000	0.00000	-0.92289
303	0.00000	0.00000	-0.68947	0.00000	0.00000	-0.92849
304	0.00000	0.00000	-0.69102	0.00000	0.00000	-0.93397
305	0.00000	0.00000	-0.69260	0.00000	0.00000	-0.93934
306	0.00000	0.00000	-0.69422	0.00000	0.00000	-0.94458
307	0.00000	0.00000	-0.69587	0.00000	0.00000	-0.94969
308	0.00000	0.00000	-0.69755	0.00000	0.00000	-0.95467
309	0.00000	0.00000	-0.69925	0.00000	0.00000	-0.95953
310	0.00000	0.00000	-0.70098	0.00000	0.00000	-0.96425
311	0.00000	0.00000	-0.70272	0.00000	0.00000	-0.96883
312	0.00000	0.00000	-0.70448	0.00000	0.00000	-0.97328
313	0.00000	0.00000	-0.70625	0.00000	0.00000	-0.97758
314	0.00000	0.00000	-0.70802	0.00000	0.00000	-0.98175
315	0.00000	0.00000	-0.70980	0.00000	0.00000	-0.98577
316	0.00000	0.00000	-0.71158	0.00000	0.00000	-0.98964
317	0.00000	0.00000	-0.71335	0.00000	0.00000	-0.99337
318	0.00000	0.00000	-0.71512	0.00000	0.00000	-0.99695
319	0.00000	0.00000	-0.71688	0.00000	0.00000	-1.00039
320	0.00000	0.00000	-0.71862	0.00000	0.00000	-1.00367
321	0.00000	0.00000	-0.72035	0.00000	0.00000	-1.00681
322	0.00000	0.00000	-0.72205	0.00000	0.00000	-1.00980
323	0.00000	0.00000	-0.72374	0.00000	0.00000	-1.01264
324	0.00000	0.00000	-0.72540	0.00000	0.00000	-1.01533
325	0.00000	0.00000	-0.72703	0.00000	0.00000	-1.01787
326	0.00000	0.00000	-0.72863	0.00000	0.00000	-1.02026
327	0.00000	0.00000	-0.73019	0.00000	0.00000	-1.02251
328	0.00000	0.00000	-0.73172	0.00000	0.00000	-1.02461
329	0.00000	0.00000	-0.73321	0.00000	0.00000	-1.02658
330	0.00000	0.00000	-0.73466	0.00000	0.00000	-1.02840
331	0.00000	0.00000	-0.73606	0.00000	0.00000	-1.03009
332	0.00000	0.00000	-0.73742	0.00000	0.00000	-1.03164
333	0.00000	0.00000	-0.73872	0.00000	0.00000	-1.03306
334	0.00000	0.00000	-0.73997	0.00000	0.00000	-1.03436
335	0.00000	0.00000	-0.74117	0.00000	0.00000	-1.03553
336	0.00000	0.00000	-0.74231	0.00000	0.00000	-1.03658
337	0.00000	0.00000	-0.74339	0.00000	0.00000	-1.03751
338	0.00000	0.00000	-0.74441	0.00000	0.00000	-1.03834
339	0.00000	0.00000	-0.74536	0.00000	0.00000	-1.03906
