	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d
564	-8.06322	1.09803	-0.63261	6.71323	2.58638	-2.09191	-34.13056	-1.03724	-4.72964	57.27874	-6.51624	-3.68418	0.32664	-0.66837	-0.14611	0.39480	0.06792	-0.03692	27.65284	-10.45038	-22.47872	-28.60666	-94.70328	70.90798	-6.19637	0.31501	27.78136	8.72544	-4.92868	2.93519	-1.68898	1.83941	-10.20003	-0.73220	-0.30424	0.18964	-0.73600	-1.04156	-0.61376	-0.04792	-0.25174	0.10928
565	-3.77044	0.08573	-0.41353	4.70319	1.49982	-1.54450	-12.38550	-10.53722	-2.32940	43.14674	-7.94648	-3.87105	0.46118	-0.53866	-0.03306	0.48636	0.07834	-0.22296	37.18282	-26.28944	-14.19533	-20.90828	-97.19673	59.32286	-3.23518	-1.59042	30.57613	7.07607	-2.89497	3.50972	-2.80885	0.16417	-4.65771	-0.00721	-1.62347	0.87749	-1.58458	-0.90166	0.09895	0.06157	-0.25884	0.14832
566	0.87286	-1.89383	0.32455	3.23754	4.52407	-1.66418	12.32453	-17.16257	2.22486	41.46750	-0.53231	-0.13038	0.51657	-0.40253	0.10104	0.54406	0.23083	-0.26007	68.33885	-22.53246	2.33999	6.03161	-93.81660	49.66784	2.36373	-1.75900	25.32931	5.40116	-2.06419	3.91943	-0.90270	0.29021	-0.43173	-0.67268	-2.20092	1.33515	-1.03819	-0.24889	0.45622	-0.16840	-0.22654	0.21145
567	2.40020	-1.96265	0.55026	2.78533	7.31261	-2.02815	21.23336	-16.10376	4.84135	43.72215	8.69934	4.07211	0.55205	-0.33415	0.13795	0.51467	0.20629	-0.20318	83.19068	-5.82124	14.40070	26.91127	-89.73521	41.46624	7.31931	-0.58378	16.45886	4.88727	-4.00095	2.79799	2.47394	1.43567	0.30303	-1.15865	-1.10864	0.91159	0.41132	0.39132	0.78414	-0.37481	-0.12427	0.20127
568	2.27256	-0.29821	0.06607	1.43762	7.57844	-1.74582	19.63067	-11.81497	4.35329	38.49248	10.75034	4.24276	0.64092	-0.37733	0.09087	0.34150	0.13135	-0.07756	72.54180	2.98231	15.39134	34.99178	-84.64804	36.87246	10.09577	-2.16471	12.33109	6.33108	-8.18790	1.08404	2.24661	1.18015	-0.88038	-0.82104	0.63972	-0.11296	0.91831	0.46974	1.12586	-0.32232	0.02286	0.06632
569	1.96103	0.84539	-0.45029	-1.93772	6.27306	-0.57553	16.74489	-8.81943	2.36854	25.96121	3.84006	0.17639	0.66384	-0.42474	0.02647	0.16703	0.19948	0.07331	51.65622	-2.67643	7.72292	36.65693	-86.35114	41.13525	11.29488	-6.06208	16.63014	7.66545	-10.94148	0.18325	-1.93208	-0.19740	-2.64415	-0.33566	1.63086	-0.88840	-0.15222	0.03433	0.97869	-0.13581	0.24557	-0.14502
570	0.19758	0.57101	-0.46411	-5.27510	3.83800	0.82184	8.43458	-8.48367	0.68653	12.23554	-5.93128	-4.22200	0.54467	-0.38019	-0.01065	0.12671	0.19334	0.16380	24.90673	-15.46498	-1.35059	42.40660	-97.53887	42.49912	10.53243	-5.24346	17.89075	6.14787	-9.40148	0.64774	-3.54762	0.05459	-7.31869	-0.42476	0.98964	-0.48510	-0.81349	-0.46973	-0.15209	-0.06098	0.32397	-0.16610
571	-2.32154	-0.28849	-0.03325	-5.33932	0.23951	1.50070	-3.82987	-11.02374	0.72491	4.86721	-11.78763	-5.26312	0.40391	-0.28227	0.00832	0.23471	-0.15007	0.15175	1.58545	-27.04007	-4.18171	50.62987	-101.06445	27.28973	7.88692	1.78516	6.34293	3.28034	-5.45034	2.30110	0.93042	2.45144	-13.30650	-1.15744	-0.80688	1.04538	0.32123	-0.34762	-1.64526	-0.16253	0.00926	0.15998
572	-2.99011	-1.22189	0.54868	-2.95978	-2.49043	1.31077	-7.66549	-16.73524	3.10692	6.64580	-11.42910	-2.41799	0.34504	-0.24176	0.06342	0.31982	-0.60361	0.06788	-1.07028	-33.96204	2.75432	41.64922	-87.78481	10.77723	6.07902	5.11160	-6.17288	2.76031	-3.25948	3.63916	4.38603	3.62709	-14.70341	-1.84113	-1.72284	2.09942	1.37214	0.03970	-2.30672	-0.30032	-0.33769	0.47969
573	-1.56935	-2.56297	1.09505	-2.49185	-2.40482	1.10350	0.47799	-24.62846	6.74854	10.20169	-8.22459	0.92807	0.35855	-0.35746	0.07856	0.10820	-0.69722	-0.01473	12.01210	-39.77584	14.26097	12.63992	-68.03291	13.91448	8.95631	-1.19860	-4.21456	4.98522	-4.59226	2.67556	1.84139	1.91639	-8.92344	-0.64562	-0.99358	1.25520	1.19490	0.15732	-1.82234	-0.12891	-0.27090	0.34271
574	0.28814	-3.52710	1.31246	-4.87453	-0.75112	1.40366	12.07603	-27.76160	9.10618	9.85337	-7.65262	0.95151	0.38815	-0.54649	0.03643	-0.29451	-0.37036	-0.03067	24.51540	-43.95423	19.63108	-15.84981	-54.51485	34.65038	15.97289	-12.56250	9.56361	7.30995	-7.82899	0.33916	-3.88260	-0.94060	0.06758	1.92058	-0.17870	-0.54034	0.53875	0.05068	-0.96952	0.24593	0.00481	-0.08750
575	0.68845	-2.06505	0.71076	-6.53456	0.41817	1.70877	15.94910	-18.72331	7.49583	7.77106	-8.53770	-0.59901	0.33604	-0.56725	-0.00189	-0.39017	-0.05384	0.02816	26.94903	-35.48322	15.48051	-26.69538	-54.60243	56.27113	20.71706	-21.38471	20.08757	7.95617	-10.17328	-0.49532	-9.21530	-3.28530	5.25571	2.89195	-0.57318	-1.21493	-0.08255	-0.41181	-0.39658	0.34820	0.02362	-0.30251
576	-1.39687	1.25300	-0.50430	-5.46548	1.21533	1.51065	6.46805	-3.78360	1.93874	4.46414	-4.23245	1.30224	0.17679	-0.39438	-0.01587	0.04866	-0.11088	0.10576	11.93781	-13.34200	9.63523	-17.76128	-66.84398	64.86251	18.03005	-22.55738	18.36575	6.84730	-10.03683	0.59092	-11.90435	-4.31888	4.37168	1.36101	-1.30109	-0.45068	-0.66167	-0.95364	0.06272	0.09977	-0.18408	-0.16664
577	-4.07851	2.59110	-1.12037	-3.44560	2.81512	0.92578	-8.65526	1.24509	-3.31332	0.30538	5.22145	6.01968	0.07933	-0.25540	-0.00995	0.65245	-0.34520	0.13452	-12.47788	3.83065	8.66159	0.32156	-78.30193	57.86532	10.74765	-16.49429	9.66688	5.06566	-8.22283	1.79222	-10.26065	-3.67696	1.59964	-0.65714	-1.02088	0.51790	-1.00698	-0.94128	0.70300	-0.18469	-0.24582	0.09222
578	-4.45646	0.43008	-0.47627	-2.72581	4.60595	0.36924	-16.01329	-7.41790	-4.01006	-0.71745	10.31236	6.49018	0.21724	-0.29108	0.03667	0.79435	-0.28397	0.11381	-24.12623	0.83991	8.36953	14.34164	-78.54686	42.04357	5.64057	-8.18720	4.55762	4.12083	-6.31631	2.09023	-5.33952	-1.85273	1.27657	-1.00833	-0.32138	0.90796	-1.03163	-0.44011	1.36082	-0.20317	-0.12502	0.25035
579	-3.16271	-2.18890	0.51157	-3.22368	4.48799	0.10331	-14.52241	-17.29576	-1.12366	3.54541	4.99276	-0.21942	0.50414	-0.48410	0.08667	0.27776	0.06871	0.07907	-17.02883	-15.76276	1.81447	20.20457	-71.63366	24.18626	4.81303	-2.32051	5.05997	4.27344	-4.68151	1.77466	-0.72816	0.02140	2.73133	0.10197	-0.37439	0.79459	-0.82102	0.04705	1.37816	-0.00004	-0.04970	0.22806
580	-3.07230	-2.78241	0.78611	-3.48144	2.62002	0.07595	-13.35651	-19.14972	0.95973	13.13170	-4.75879	-7.04975	0.66524	-0.72068	0.06115	-0.34169	0.26363	0.02677	-1.70842	-28.98907	-7.90581	22.82553	-66.70936	7.65533	5.59909	-0.51832	4.86734	4.69048	-3.74049	1.25178	1.36496	1.11095	3.00185	1.12080	-0.89939	0.39945	-0.28279	0.36406	0.59731	0.18575	-0.08781	0.07881
581	-4.41563	-2.19485	0.46650	-3.30574	1.50293	0.24591	-14.52839	-16.40190	0.32038	24.42596	-9.72950	-6.01706	0.52547	-0.75801	-0.01483	-0.43563	0.10978	-0.04551	13.18804	-30.72128	-9.96885	27.00387	-71.35002	-1.97971	5.17905	-3.07668	0.93227	5.11738	-4.61296	0.82168	-0.91157	0.48652	0.29712	1.52919	-1.18687	0.00480	-0.09981	0.16058	-0.40256	0.29182	-0.18315	-0.04539
582	-5.03669	-1.60533	0.14710	-3.18720	1.58543	0.60735	-12.88738	-14.05438	-1.14783	26.82564	-8.40588	0.92902	0.22576	-0.51328	-0.03549	-0.09819	-0.17961	-0.09297	17.35298	-25.35252	-1.43711	35.63090	-84.34044	-2.55760	3.47820	-8.57175	-3.76646	5.61606	-6.37181	0.68293	-7.04442	-1.87243	-3.91418	1.79187	-1.23723	-0.13610	-0.86395	-0.64559	-0.98177	0.39016	-0.28942	-0.05503
583	-4.49862	-1.53552	0.12597	-3.08029	1.70014	0.86611	-10.18846	-13.57909	-1.66337	15.57483	-4.71146	5.25725	0.07856	-0.31227	-0.00862	0.11278	-0.29298	-0.06490	2.55973	-21.83641	6.79755	48.78682	-91.58975	-1.93135	2.73426	-11.53957	-5.80139	5.48924	-6.27694	0.66977	-10.06983	-3.33885	-5.01261	1.92485	-1.24489	-0.10964	-1.34543	-0.96888	-0.67932	0.43604	-0.32952	-0.03300
584	-4.00779	-2.46079	0.39375	-2.51409	1.59681	0.68737	-11.34085	-16.76191	-1.67325	4.34288	-3.55496	2.38123	0.14724	-0.35952	-0.03708	0.06301	-0.16605	0.02684	-15.42319	-27.86569	3.87937	56.60126	-85.48062	-5.20843	3.99778	-7.78713	-4.82604	3.92146	-4.14603	0.34259	-4.85889	-1.82913	-2.52074	1.75601	-1.22235	-0.17177	-0.19605	-0.29738	0.03447	0.34250	-0.25728	-0.07470
585	-3.83385	-3.64985	0.67762	-1.53607	1.16172	0.28094	-13.03578	-23.53998	-1.43503	6.23395	-6.69331	-3.94148	0.24943	-0.44695	-0.11585	0.04902	-0.05659	0.10627	-13.96182	-41.88104	-4.95240	44.93424	-70.64848	-5.97448	5.69502	-0.71392	-3.07598	1.52404	-2.70360	-0.20346	4.07477	1.00467	-0.01019	1.35801	-1.11013	-0.25310	1.77160	0.54485	0.25874	0.11747	-0.13196	-0.10975
586	-3.52944	-3.58418	0.69841	-1.55612	1.12494	0.13353	-9.69617	-28.91085	0.07674	13.71913	-8.15303	-6.35592	0.35306	-0.47295	-0.12549	0.09157	-0.04745	0.13043	1.26803	-48.57761	-4.96807	19.39733	-55.37405	1.80876	5.73773	3.29344	-2.03703	0.00377	-3.15910	-0.21865	8.45445	2.28694	0.43820	0.69685	-0.83276	-0.02299	2.50479	0.69782	-0.09883	-0.14586	-0.03839	-0.01129
587	-2.95321	-1.95066	0.41445	-2.88439	1.91593	0.33447	-2.74008	-26.79009	2.39118	15.05123	-5.31627	-3.76303	0.48564	-0.51139	-0.02585	0.07599	-0.00377	0.10761	11.92157	-38.96524	4.09387	8.06894	-54.54882	11.95814	3.25694	0.51929	-0.52998	-0.09198	-3.63957	0.66381	2.83690	0.77632	-0.10881	-0.18306	-0.65679	0.64967	0.68037	0.12231	-0.31008	-0.32237	-0.02722	0.20349
588	-2.35096	0.05576	-0.02206	-3.67049	2.31869	0.52055	2.18841	-16.61364	3.24166	14.19144	-4.35773	-1.69696	0.53528	-0.54245	0.08075	0.08411	0.04570	0.04267	17.74768	-22.88039	7.35696	29.40885	-78.82259	11.20745	-0.14537	-7.73703	1.54538	-0.06553	-2.28581	1.68118	-10.34668	-2.51823	-0.58880	-0.60087	-1.13923	1.41677	-2.68364	-0.52737	-0.10834	-0.30067	-0.13000	0.37192
589	-2.24628	0.75114	-0.26178	-3.35353	1.50711	0.48710	1.59892	-6.57864	2.18133	18.28174	-8.38878	-3.67025	0.49952	-0.58852	0.08687	0.08308	-0.02423	-0.05231	23.62223	-16.22008	-1.47916	65.67981	-109.22256	-1.43561	0.42158	-15.85219	4.74483	-0.87523	-0.10379	1.66789	-19.82758	-5.24896	0.94164	0.13857	-2.13344	1.63702	-4.63195	-0.69775	0.51890	-0.06035	-0.29320	0.34607
590	-2.91457	-0.19132	-0.13562	-3.43799	0.63522	0.43561	-3.64822	-5.41504	0.63822	21.91228	-11.77197	-6.61866	0.46298	-0.64509	-0.00923	-0.04503	-0.17390	-0.12406	21.17468	-22.12563	-11.24004	79.83069	-109.76976	-11.59455	6.29194	-17.79561	8.63124	-0.91036	0.00023	0.84168	-16.31216	-5.72846	5.29545	1.20534	-2.56345	1.09324	-3.18640	-0.51470	1.42518	0.19696	-0.36364	0.14804
591	-3.46232	-0.98289	-0.02984	-3.78530	1.36210	0.40190	-9.04865	-9.90030	-1.03892	19.04262	-8.39616	-5.21917	0.37965	-0.51590	-0.09954	-0.08067	-0.24310	-0.10151	7.93657	-25.39858	-10.36691	55.12548	-76.49234	-8.26748	9.42378	-9.61973	7.53415	2.21218	-3.56564	0.27479	-2.74457	-3.39568	4.95838	1.54585	-1.75631	0.10302	0.23203	-0.41173	1.21019	0.28005	-0.29095	-0.07239
592	-2.63974	-0.25554	-0.25774	-2.78385	3.24158	0.17849	-8.86657	-10.65820	-2.55959	14.73095	-0.34935	0.28227	0.25049	-0.16642	-0.06908	0.20912	-0.15479	0.00962	1.10504	-14.20691	-1.50767	11.35473	-39.23552	4.06811	5.07568	1.34882	2.74992	7.01870	-8.30209	0.17927	7.85100	-0.22154	1.88820	1.45514	-0.38899	-0.81121	2.16329	-0.29450	0.59852	0.21731	-0.17335	-0.18995
593	-1.21500	0.37317	-0.36392	-0.78554	3.83611	-0.13607	-1.96881	-8.93754	-2.12462	16.37964	3.21181	3.22025	0.23437	0.01676	0.03841	0.55046	-0.00538	0.10467	14.19617	-3.22599	4.57218	-10.90052	-31.34214	12.33538	-0.24571	3.74201	-0.23225	8.61828	-9.26328	0.23069	6.51723	0.70324	1.30289	1.31142	0.17394	-0.99787	1.31320	-0.10409	0.45949	0.06526	-0.11736	-0.15279
594	-1.64749	-1.30205	0.13990	0.37368	1.94764	-0.18350	3.40126	-13.66227	0.18964	23.28815	-4.49879	-1.23242	0.31060	-0.24700	0.03886	0.56164	0.03871	0.09824	33.55503	-16.60674	0.84917	12.85012	-61.57960	11.77477	0.37440	-2.11802	0.11182	5.43021	-5.17022	0.45019	-2.69980	-1.03667	-0.69507	1.18335	-0.60260	-0.23751	-0.42476	-0.08347	0.08140	-0.05632	-0.15483	0.00173
595	-3.80559	-3.63625	0.74614	-0.40178	-0.56447	0.17375	-0.79596	-22.68702	1.27433	25.85756	-17.43180	-8.86990	0.30483	-0.64365	-0.06741	0.26802	-0.04658	0.00944	32.43534	-46.56528	-9.22101	62.73733	-100.65666	7.99981	4.67707	-6.16041	2.88664	1.64416	-0.76268	0.87564	-9.06551	-2.28842	-5.33554	1.63540	-1.85608	0.82026	-1.16531	0.02748	-0.35138	0.08483	-0.23315	0.16712
596	-4.83758	-2.84478	0.54950	-2.07989	-1.05700	0.51819	-11.27349	-23.10015	-0.46362	18.98358	-20.16010	-10.56966	0.27392	-0.71010	-0.05594	0.05103	-0.15084	-0.08469	7.82337	-54.77539	-14.09984	90.72754	-110.72927	6.56576	6.01405	-3.20900	4.49549	0.94415	-0.88197	0.88781	-8.18485	-1.26066	-9.52608	3.16569	-2.49500	1.28193	-0.95519	0.19642	-0.66499	0.50817	-0.30337	0.25082
597	-3.82998	0.82803	-0.34660	-2.74307	1.05592	0.35205	-17.11132	-12.25083	-2.61455	10.66242	-7.04050	-3.46444	0.32638	-0.43113	0.10056	0.18293	-0.20943	-0.13261	-12.35765	-26.25825	-6.72417	72.82966	-80.17761	7.15972	3.89601	0.76152	3.62218	1.61446	-4.11406	-0.21490	-4.52659	0.00707	-9.33115	4.71420	-2.06619	0.78426	-0.66260	0.11779	-0.86595	0.83054	-0.31962	0.19819
598	-2.73168	2.97654	-0.86837	-2.03266	4.64871	-0.25690	-12.76282	-2.64396	-2.38051	11.69581	9.87847	5.54713	0.36658	-0.14799	0.16215	0.43847	-0.14589	-0.09386	-3.88638	8.60141	6.16035	36.44368	-34.75665	5.19127	2.84253	-0.83573	3.76455	0.81068	-5.47470	-1.70325	-3.55480	-0.84643	-3.64125	4.20479	-0.86626	-0.20501	-0.84052	-0.30902	-0.54818	0.68173	-0.24689	0.03219
599	-3.04998	1.36679	-0.45635	-0.76739	7.02055	-0.78343	-5.97951	-3.23356	-0.52899	21.84568	14.16551	7.18717	0.40148	-0.18013	0.04841	0.41029	0.02076	0.03119	20.40973	14.38866	9.27352	22.64195	-19.66162	-0.16400	5.02291	-5.29631	6.58774	-0.51740	-3.43871	-1.89498	-5.16400	-3.20255	1.12859	1.09477	0.47420	-0.89331	-1.11286	-0.95344	-0.15458	0.12771	-0.06228	-0.14343
600	-4.12917	-1.43478	0.25460	0.04329	5.24668	-0.70300	-6.34952	-8.95472	0.19951	30.05532	2.45841	0.27565	0.53484	-0.50809	-0.05651	0.12765	0.05619	0.12401	29.25709	-8.57902	-2.38559	35.17780	-51.14023	-3.59873	8.41151	-7.24088	9.19926	-0.40665	-0.89873	-1.13492	-6.78105	-5.17868	-1.25064	-2.00224	1.76986	-1.20989	-0.92939	-1.45840	-0.55631	-0.39658	0.27742	-0.27733
601	-4.69429	-2.58962	0.52709	-0.39827	0.14016	0.07099	-10.28860	-12.58970	-0.59880	29.06598	-13.69955	-7.20375	0.57131	-0.74205	-0.06047	-0.00275	-0.13046	0.07677	19.19729	-33.73233	-14.81683	45.87446	-87.44506	-2.82923	8.57437	-4.76979	8.05260	0.42365	-0.34283	-0.81424	-5.88127	-4.71234	-6.33221	-2.17200	2.23020	-1.20826	-0.30418	-1.24938	-1.18429	-0.54168	0.56884	-0.31564
602	-4.51281	-2.71211	0.57431	-2.15225	-4.06918	1.08190	-9.59264	-16.05976	-0.56893	22.22714	-22.61798	-9.23388	0.35170	-0.68903	-0.05842	0.09541	-0.33029	-0.03353	9.35860	-46.76370	-14.40754	42.27903	-81.04353	-2.11339	4.07920	-1.04684	3.04820	0.33348	-1.19729	-0.35663	-2.85273	-1.61431	-5.41493	-0.30981	0.54338	-0.37851	0.17213	-0.21492	-0.91694	-0.41877	0.42973	-0.17420
603	-4.24629	-3.04994	0.77227	-4.01688	-4.03966	1.52670	-6.43328	-21.27536	1.09923	16.23337	-20.25438	-7.13585	0.15582	-0.59369	-0.09918	0.13832	-0.33372	-0.06448	6.20427	-48.19370	-5.31997	38.78191	-44.63856	-2.81186	-0.85681	-0.01205	-1.40941	-0.10008	-2.34677	0.66182	-0.63015	1.37245	1.64000	1.13901	-2.04516	0.87103	0.13607	0.75682	0.06892	-0.19444	-0.05843	0.05859
604	-3.63528	-2.37994	0.68237	-4.65738	-0.45960	1.04327	-5.71783	-19.49962	1.95329	12.48698	-9.21114	-4.33668	0.27757	-0.57876	-0.08394	0.02724	-0.14537	-0.01659	4.36399	-32.73536	0.04574	41.04994	-28.32677	-0.27080	-2.71392	0.69281	-1.65937	1.25657	-3.57562	1.03648	1.40493	2.96801	6.47949	1.80866	-2.58225	1.20021	0.07647	0.98199	0.72085	0.14557	-0.35900	0.18612
605	-2.51959	0.01080	-0.04565	-3.42804	2.94395	0.07723	-8.29089	-6.11465	-0.18599	9.45430	1.31061	-3.12947	0.51943	-0.47763	0.01133	0.01566	0.06356	0.00183	0.17713	-4.54039	-4.37634	39.30156	-43.31190	3.85991	-1.24506	1.93820	1.07555	4.26382	-3.88734	0.52282	2.58201	3.14804	6.09985	2.30942	-0.96422	0.49350	0.07727	0.75066	0.86043	0.42811	-0.23207	0.15098
606	-2.29077	2.34991	-0.87150	-0.78188	3.17765	-0.60260	-13.48794	6.85103	-3.95126	8.19220	1.36994	-4.58262	0.48384	-0.21232	0.07702	0.31805	0.08695	-0.06236	-6.51516	9.67278	-14.93112	36.22094	-54.81863	-0.56240	2.34974	0.58387	3.35182	5.34797	-2.59555	-0.11477	-0.18733	1.25399	4.33131	3.08050	0.08142	-0.08797	-0.26915	0.45481	0.83098	0.47320	0.01410	0.05530
607	-3.70259	2.82329	-1.08059	0.78713	1.52038	-0.49529	-16.04128	6.30268	-5.48160	9.87265	-5.58123	-5.42992	0.18730	0.00283	0.05900	0.66119	-0.09447	-0.12520	-9.08320	-2.22830	-18.57627	40.95296	-43.66674	-14.43933	5.03209	-2.46779	2.66533	2.71202	-1.72246	-0.97419	-3.83483	-1.48418	2.48365	4.02591	-0.46670	-0.09564	-0.48376	0.18364	0.42828	0.36734	0.01674	-0.00189
608	-4.90225	1.99599	-0.75053	-0.66095	1.64879	0.23367	-8.82845	-2.86265	-2.85921	12.84895	-5.87760	-0.75049	0.00090	-0.03102	0.02368	0.66906	-0.23577	-0.06231	2.00616	-14.65289	-5.24583	42.82347	-28.31718	-21.99066	4.84397	-4.42143	-0.82481	0.06721	-3.18695	-1.92837	-3.83966	-2.99217	0.13971	3.78168	-0.77348	-0.16287	-0.01977	-0.11938	-0.46950	0.17148	-0.14754	-0.00545
609	-4.06597	1.29829	-0.37972	-3.95652	3.78723	1.03991	3.96416	-7.13345	1.45620	12.62663	3.46500	7.18421	0.14221	-0.27061	0.02935	0.39914	-0.15643	0.11363	18.95646	-5.46945	15.59474	25.07586	-23.52202	-13.52631	3.51891	-4.59893	-3.61838	0.72090	-5.54054	-2.03269	-1.48387	-2.35703	0.00931	1.59792	0.20020	-0.61179	0.46182	-0.35927	-1.06541	-0.13154	-0.19359	-0.00733
610	-2.14969	0.57686	-0.07162	-6.42416	4.70640	1.45116	10.09513	-4.47182	3.88728	6.88124	11.82829	10.47233	0.48939	-0.58472	0.04024	0.08901	-0.00035	0.25102	22.16291	11.72462	24.71990	-1.77773	-20.30505	-1.74694	3.85752	-3.78354	-2.52365	2.37984	-6.06594	-1.66520	-0.86445	-0.66156	4.30167	-0.66675	1.47112	-1.19600	0.12790	-0.42058	-0.48124	-0.33886	-0.04486	-0.09341
611	-1.02108	-0.65847	0.22900	-6.66418	3.89604	1.23892	6.73096	-1.85241	3.36832	-0.22479	13.98884	7.45230	0.73024	-0.78764	0.01435	-0.14632	0.09485	0.25735	9.75072	18.71621	18.24961	-7.08872	-14.73310	-2.41584	4.39055	-2.99839	0.04877	2.54782	-4.03750	-1.90360	-1.84898	-0.26986	7.68070	-0.56938	2.24736	-1.65868	-0.56393	-0.45919	0.77071	-0.10634	0.20502	-0.25887
612	-1.46077	-1.38492	0.30571	-5.63582	3.97752	0.65424	-1.13111	-2.47805	0.90947	-3.58723	14.52285	4.04069	0.65420	-0.69169	-0.01859	-0.23923	0.18581	0.16072	-6.48937	17.69591	8.13362	22.54356	-15.19947	-12.30153	2.34988	-2.21415	-1.15778	2.89400	-1.24423	-1.95686	-0.21104	-0.52837	4.40166	1.73768	2.26036	-1.55379	-0.45921	-0.10629	2.11890	0.54767	0.37208	-0.31309
613	-3.02614	-0.93751	0.14925	-3.91417	4.52132	0.07723	-10.05735	-7.15896	-1.32144	-0.76667	12.25553	2.12882	0.40072	-0.41134	-0.01663	-0.10011	0.17600	-0.01195	-17.36510	6.47646	2.05006	67.80110	-29.59310	-13.36002	-0.98856	-2.98591	-5.27932	4.75909	-0.16333	-0.37526	2.37456	-3.48887	-5.61341	3.70459	0.97537	-0.45772	-0.26585	0.02795	2.57453	1.04912	0.27627	-0.11291
