	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d
	R_HEEL	R_HEEL	R_HEEL	L_HEEL	L_HEEL	L_HEEL
	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
3546	0.23461	0.08754	0.06364	0.01088	0.37130	0.01221
3547	0.23494	0.08789	0.06611	0.01159	0.37103	0.01190
3548	0.23532	0.08828	0.06859	0.01236	0.37077	0.01155
3549	0.23591	0.08873	0.07107	0.01285	0.37060	0.01138
3550	0.23662	0.08932	0.07349	0.01305	0.37050	0.01140
3551	0.23732	0.09009	0.07580	0.01307	0.37049	0.01143
3552	0.23803	0.09099	0.07790	0.01291	0.37056	0.01131
3553	0.23887	0.09192	0.07975	0.01251	0.37062	0.01107
3554	0.23984	0.09279	0.08153	0.01204	0.37067	0.01086
3555	0.24093	0.09348	0.08345	0.01183	0.37075	0.01078
3556	0.24216	0.09394	0.08548	0.01209	0.37086	0.01079
3557	0.24368	0.09418	0.08743	0.01262	0.37088	0.01079
3558	0.24557	0.09429	0.08925	0.01301	0.37074	0.01072
3559	0.24770	0.09423	0.09104	0.01304	0.37051	0.01058
3560	0.24982	0.09387	0.09279	0.01296	0.37043	0.01040
3561	0.25183	0.09318	0.09433	0.01300	0.37060	0.01024
3562	0.25384	0.09234	0.09560	0.01310	0.37089	0.01008
3563	0.25586	0.09153	0.09670	0.01314	0.37122	0.00986
3564	0.25785	0.09065	0.09770	0.01316	0.37164	0.00966
3565	0.25980	0.08938	0.09856	0.01325	0.37218	0.00966
3566	0.26180	0.08754	0.09922	0.01335	0.37264	0.01000
3567	0.26376	0.08535	0.09968	0.01340	0.37285	0.01058
3568	0.26560	0.08318	0.09995	0.01341	0.37287	0.01113
3569	0.26739	0.08125	0.10004	0.01332	0.37289	0.01147
3570	0.26913	0.07945	0.10001	0.01304	0.37295	0.01155
3571	0.27074	0.07761	0.09994	0.01259	0.37293	0.01150
3572	0.27215	0.07568	0.09977	0.01217	0.37278	0.01151
3573	0.27342	0.07376	0.09926	0.01192	0.37256	0.01161
3574	0.27467	0.07195	0.09823	0.01191	0.37240	0.01162
3575	0.27591	0.07030	0.09670	0.01205	0.37230	0.01137
3576	0.27691	0.06883	0.09482	0.01210	0.37220	0.01103
3577	0.27746	0.06754	0.09272	0.01184	0.37206	0.01087
3578	0.27765	0.06645	0.09046	0.01134	0.37188	0.01103
3579	0.27780	0.06560	0.08809	0.01094	0.37170	0.01136
3580	0.27796	0.06497	0.08575	0.01091	0.37161	0.01162
3581	0.27801	0.06437	0.08356	0.01116	0.37167	0.01163
3582	0.27787	0.06360	0.08142	0.01145	0.37192	0.01136
3583	0.27760	0.06259	0.07907	0.01159	0.37230	0.01095
3584	0.27717	0.06141	0.07641	0.01160	0.37262	0.01060
3585	0.27635	0.06008	0.07364	0.01153	0.37263	0.01052
3586	0.27499	0.05862	0.07100	0.01136	0.37230	0.01072
3587	0.27312	0.05715	0.06857	0.01109	0.37188	0.01101
3588	0.27075	0.05590	0.06613	0.01080	0.37169	0.01120
3589	0.26804	0.05505	0.06343	0.01056	0.37174	0.01124
3590	0.26533	0.05457	0.06046	0.01040	0.37175	0.01120
3591	0.26277	0.05433	0.05741	0.01036	0.37159	0.01104
3592	0.26020	0.05422	0.05451	0.01036	0.37133	0.01082
3593	0.25752	0.05419	0.05183	0.01022	0.37108	0.01062
3594	0.25491	0.05426	0.04933	0.00983	0.37098	0.01047
3595	0.25255	0.05437	0.04683	0.00935	0.37112	0.01033
3596	0.25039	0.05441	0.04428	0.00889	0.37136	0.01028
3597	0.24831	0.05431	0.04173	0.00839	0.37144	0.01045
3598	0.24639	0.05412	0.03934	0.00786	0.37122	0.01078
3599	0.24493	0.05398	0.03707	0.00746	0.37078	0.01111
3600	0.24407	0.05401	0.03483	0.00748	0.37031	0.01133
3601	0.24365	0.05413	0.03258	0.00799	0.37001	0.01145
3602	0.24346	0.05412	0.03043	0.00874	0.36994	0.01147
3603	0.24339	0.05384	0.02849	0.00929	0.37010	0.01138
3604	0.24351	0.05340	0.02674	0.00936	0.37042	0.01121
3605	0.24380	0.05294	0.02511	0.00907	0.37073	0.01107
3606	0.24422	0.05248	0.02354	0.00877	0.37090	0.01102
3607	0.24476	0.05191	0.02200	0.00873	0.37094	0.01101
3608	0.24542	0.05118	0.02051	0.00891	0.37096	0.01107
3609	0.24623	0.05039	0.01913	0.00911	0.37095	0.01131
3610	0.24710	0.04967	0.01787	0.00922	0.37089	0.01176
3611	0.24780	0.04909	0.01660	0.00928	0.37083	0.01222
3612	0.24817	0.04862	0.01528	0.00929	0.37081	0.01254
3613	0.24818	0.04814	0.01404	0.00934	0.37074	0.01274
3614	0.24798	0.04762	0.01311	0.00960	0.37066	0.01296
3615	0.24772	0.04724	0.01254	0.01018	0.37078	0.01327
3616	0.24754	0.04711	0.01224	0.01091	0.37124	0.01381
3617	0.24756	0.04713	0.01204	0.01149	0.37198	0.01469
3618	0.24781	0.04711	0.01190	0.01186	0.37279	0.01594
3619	0.24828	0.04697	0.01184	0.01225	0.37354	0.01744
3620	0.24883	0.04676	0.01190	0.01283	0.37410	0.01908
3621	0.24931	0.04650	0.01209	0.01347	0.37438	0.02091
3622	0.24961	0.04616	0.01245	0.01395	0.37442	0.02302
3623	0.24974	0.04579	0.01297	0.01412	0.37446	0.02544
3624	0.24979	0.04552	0.01348	0.01396	0.37469	0.02808
3625	0.24989	0.04549	0.01375	0.01370	0.37510	0.03093
3626	0.25008	0.04566	0.01368	0.01359	0.37556	0.03408
3627	0.25028	0.04584	0.01342	0.01368	0.37604	0.03767
3628	0.25031	0.04592	0.01319	0.01392	0.37661	0.04161
3629	0.25014	0.04584	0.01309	0.01436	0.37736	0.04557
3630	0.24984	0.04571	0.01301	0.01493	0.37831	0.04926
3631	0.24952	0.04570	0.01273	0.01530	0.37942	0.05253
3632	0.24922	0.04593	0.01223	0.01502	0.38062	0.05547
3633	0.24894	0.04628	0.01181	0.01393	0.38184	0.05832
3634	0.24871	0.04645	0.01184	0.01234	0.38292	0.06123
3635	0.24867	0.04631	0.01222	0.01087	0.38385	0.06398
3636	0.24889	0.04604	0.01256	0.01007	0.38484	0.06612
3637	0.24921	0.04591	0.01256	0.01017	0.38601	0.06754
3638	0.24942	0.04600	0.01235	0.01093	0.38714	0.06868
3639	0.24947	0.04612	0.01212	0.01182	0.38790	0.06993
3640	0.24947	0.04613	0.01196	0.01233	0.38821	0.07123
3641	0.24957	0.04606	0.01184	0.01210	0.38828	0.07232
3642	0.24975	0.04601	0.01175	0.01107	0.38840	0.07300
3643	0.24987	0.04608	0.01168	0.00950	0.38889	0.07313
3644	0.24976	0.04622	0.01162	0.00782	0.38978	0.07275
3645	0.24946	0.04627	0.01162	0.00642	0.39077	0.07211
3646	0.24922	0.04613	0.01170	0.00551	0.39150	0.07150
3647	0.24923	0.04592	0.01191	0.00498	0.39194	0.07096
3648	0.24941	0.04585	0.01223	0.00438	0.39238	0.07021
3649	0.24951	0.04602	0.01255	0.00330	0.39308	0.06908
3650	0.24936	0.04634	0.01267	0.00164	0.39401	0.06758
3651	0.24907	0.04662	0.01254	-0.00038	0.39493	0.06596
3652	0.24887	0.04673	0.01233	-0.00239	0.39570	0.06441
3653	0.24900	0.04659	0.01228	-0.00424	0.39637	0.06288
3654	0.24943	0.04621	0.01238	-0.00590	0.39708	0.06114
3655	0.24977	0.04590	0.01234	-0.00712	0.39787	0.05900
3656	0.24965	0.04597	0.01200	-0.00765	0.39862	0.05659
3657	0.24927	0.04638	0.01160	-0.00761	0.39921	0.05422
3658	0.24904	0.04683	0.01144	-0.00739	0.39962	0.05202
3659	0.24912	0.04707	0.01155	-0.00728	0.39981	0.04982
3660	0.24939	0.04699	0.01181	-0.00752	0.39969	0.04745
3661	0.24963	0.04666	0.01213	-0.00807	0.39916	0.04490
3662	0.24975	0.04629	0.01236	-0.00856	0.39830	0.04230
3663	0.24972	0.04611	0.01231	-0.00857	0.39727	0.03989
3664	0.24963	0.04612	0.01196	-0.00817	0.39617	0.03790
3665	0.24954	0.04617	0.01158	-0.00772	0.39505	0.03636
3666	0.24949	0.04618	0.01143	-0.00745	0.39391	0.03498
3667	0.24952	0.04624	0.01151	-0.00727	0.39274	0.03343
3668	0.24962	0.04635	0.01165	-0.00709	0.39164	0.03167
3669	0.24972	0.04633	0.01184	-0.00691	0.39074	0.02985
3670	0.24979	0.04596	0.01221	-0.00677	0.39006	0.02817
3671	0.24995	0.04534	0.01277	-0.00652	0.38956	0.02665
3672	0.25028	0.04492	0.01322	-0.00600	0.38924	0.02527
3673	0.25057	0.04503	0.01319	-0.00525	0.38925	0.02390
3674	0.25055	0.04557	0.01275	-0.00449	0.38966	0.02248
3675	0.25026	0.04613	0.01233	-0.00389	0.39025	0.02102
3676	0.24985	0.04639	0.01231	-0.00347	0.39071	0.01969
3677	0.24951	0.04633	0.01267	-0.00306	0.39097	0.01857
3678	0.24941	0.04623	0.01318	-0.00251	0.39113	0.01760
3679	0.24953	0.04632	0.01365	-0.00187	0.39135	0.01673
3680	0.24959	0.04665	0.01406	-0.00135	0.39164	0.01597
3681	0.24934	0.04709	0.01441	-0.00097	0.39194	0.01532
3682	0.24885	0.04746	0.01467	-0.00059	0.39216	0.01477
3683	0.24845	0.04767	0.01496	-0.00014	0.39226	0.01429
3684	0.24829	0.04785	0.01544	0.00025	0.39236	0.01391
3685	0.24830	0.04818	0.01614	0.00038	0.39260	0.01363
3686	0.24832	0.04872	0.01692	0.00027	0.39293	0.01351
3687	0.24833	0.04931	0.01757	0.00006	0.39326	0.01353
3688	0.24843	0.04978	0.01805	-0.00013	0.39359	0.01363
3689	0.24858	0.05016	0.01849	-0.00023	0.39396	0.01371
3690	0.24862	0.05057	0.01898	-0.00014	0.39434	0.01364
3691	0.24843	0.05101	0.01958	0.00015	0.39463	0.01339
3692	0.24813	0.05135	0.02037	0.00042	0.39474	0.01305
3693	0.24792	0.05151	0.02142	0.00038	0.39467	0.01278
3694	0.24792	0.05159	0.02276	0.00006	0.39456	0.01266
3695	0.24811	0.05170	0.02430	-0.00025	0.39459	0.01263
3696	0.24845	0.05188	0.02594	-0.00042	0.39478	0.01264
3697	0.24886	0.05205	0.02766	-0.00060	0.39500	0.01261
3698	0.24926	0.05216	0.02938	-0.00086	0.39511	0.01249
3699	0.24960	0.05231	0.03104	-0.00096	0.39504	0.01231
3700	0.24997	0.05256	0.03270	-0.00074	0.39477	0.01222
3701	0.25055	0.05288	0.03458	-0.00039	0.39449	0.01225
3702	0.25140	0.05317	0.03676	-0.00022	0.39441	0.01232
3703	0.25226	0.05339	0.03912	-0.00030	0.39453	0.01230
3704	0.25280	0.05357	0.04148	-0.00050	0.39472	0.01217
3705	0.25292	0.05383	0.04377	-0.00061	0.39487	0.01201
3706	0.25283	0.05427	0.04606	-0.00055	0.39496	0.01183
3707	0.25277	0.05490	0.04847	-0.00040	0.39495	0.01158
3708	0.25280	0.05572	0.05118	-0.00030	0.39496	0.01130
3709	0.25287	0.05675	0.05417	-0.00022	0.39513	0.01105
3710	0.25300	0.05792	0.05731	-0.00015	0.39545	0.01088
3711	0.25325	0.05912	0.06051	-0.00009	0.39574	0.01076
3712	0.25367	0.06026	0.06381	0.00002	0.39590	0.01063
3713	0.25429	0.06138	0.06720	0.00027	0.39602	0.01042
3714	0.25502	0.06255	0.07063	0.00052	0.39613	0.01016
3715	0.25556	0.06378	0.07417	0.00059	0.39607	0.00996
3716	0.25565	0.06501	0.07787	0.00045	0.39574	0.00986
3717	0.25542	0.06621	0.08162	0.00023	0.39536	0.00976
3718	0.25521	0.06741	0.08517	-0.00006	0.39523	0.00959
3719	0.25518	0.06864	0.08838	-0.00045	0.39540	0.00942
3720	0.25521	0.06989	0.09134	-0.00078	0.39568	0.00935
3721	0.25525	0.07111	0.09409	-0.00082	0.39590	0.00938
3722	0.25529	0.07223	0.09659	-0.00058	0.39600	0.00937
3723	0.25529	0.07324	0.09888	-0.00028	0.39594	0.00929
3724	0.25516	0.07418	0.10097	-0.00014	0.39567	0.00928
3725	0.25489	0.07511	0.10270	-0.00014	0.39522	0.00950
3726	0.25462	0.07600	0.10379	-0.00023	0.39478	0.00995
3727	0.25442	0.07678	0.10432	-0.00042	0.39456	0.01044
3728	0.25418	0.07736	0.10451	-0.00063	0.39453	0.01070
3729	0.25363	0.07778	0.10441	-0.00070	0.39453	0.01068
3730	0.25271	0.07813	0.10383	-0.00067	0.39443	0.01059
3731	0.25163	0.07847	0.10281	-0.00061	0.39425	0.01053
3732	0.25053	0.07885	0.10154	-0.00054	0.39408	0.01046
3733	0.24933	0.07925	0.10011	-0.00035	0.39401	0.01036
3734	0.24783	0.07958	0.09847	-0.00008	0.39408	0.01029
3735	0.24611	0.07967	0.09660	0.00004	0.39422	0.01034
3736	0.24442	0.07948	0.09460	-0.00009	0.39429	0.01046
3737	0.24285	0.07910	0.09256	-0.00027	0.39422	0.01053
3738	0.24121	0.07868	0.09042	-0.00031	0.39400	0.01043
3739	0.23915	0.07835	0.08799	-0.00025	0.39370	0.01023
3740	0.23648	0.07835	0.08506	-0.00029	0.39344	0.01009
3741	0.23314	0.07892	0.08157	-0.00058	0.39340	0.01009
3742	0.22930	0.07998	0.07779	-0.00117	0.39364	0.01014
3743	0.22544	0.08111	0.07422	-0.00197	0.39397	0.01015
3744	0.22202	0.08186	0.07113	-0.00275	0.39413	0.01017
3745	0.21910	0.08204	0.06836	-0.00329	0.39409	0.01022
3746	0.21640	0.08176	0.06551	-0.00348	0.39405	0.01022
3747	0.21373	0.08130	0.06238	-0.00331	0.39410	0.01005
3748	0.21111	0.08096	0.05912	-0.00301	0.39421	0.00975
3749	0.20861	0.08095	0.05595	-0.00287	0.39434	0.00949
3750	0.20622	0.08125	0.05282	-0.00300	0.39448	0.00941
3751	0.20397	0.08172	0.04955	-0.00323	0.39459	0.00947
3752	0.20178	0.08226	0.04618	-0.00334	0.39462	0.00964
3753	0.19953	0.08291	0.04293	-0.00327	0.39461	0.00992
3754	0.19732	0.08372	0.03989	-0.00309	0.39464	0.01022
3755	0.19541	0.08460	0.03695	-0.00288	0.39476	0.01041
3756	0.19407	0.08535	0.03405	-0.00269	0.39482	0.01051
3757	0.19327	0.08568	0.03133	-0.00255	0.39470	0.01069
3758	0.19280	0.08544	0.02899	-0.00249	0.39444	0.01109
3759	0.19251	0.08479	0.02701	-0.00263	0.39427	0.01167
3760	0.19252	0.08401	0.02513	-0.00302	0.39436	0.01227
3761	0.19308	0.08318	0.02316	-0.00344	0.39468	0.01272
3762	0.19415	0.08222	0.02117	-0.00356	0.39513	0.01305
3763	0.19535	0.08113	0.01944	-0.00335	0.39562	0.01349
3764	0.19625	0.08010	0.01816	-0.00296	0.39600	0.01436
3765	0.19670	0.07949	0.01726	-0.00244	0.39615	0.01575
3766	0.19687	0.07959	0.01647	-0.00180	0.39617	0.01761
3767	0.19702	0.08029	0.01562	-0.00120	0.39630	0.01993
3768	0.19728	0.08111	0.01478	-0.00096	0.39670	0.02295
3769	0.19758	0.08153	0.01429	-0.00130	0.39746	0.02699
3770	0.19782	0.08132	0.01447	-0.00210	0.39871	0.03224
3771	0.19797	0.08068	0.01530	-0.00302	0.40055	0.03852
3772	0.19797	0.08014	0.01633	-0.00384	0.40287	0.04536
3773	0.19769	0.08003	0.01701	-0.00472	0.40540	0.05236
3774	0.19712	0.08024	0.01714	-0.00616	0.40796	0.05940
3775	0.19650	0.08032	0.01687	-0.00846	0.41052	0.06650
3776	0.19619	0.07992	0.01646	-0.01149	0.41317	0.07369
3777	0.19633	0.07912	0.01601	-0.01476	0.41613	0.08082
3778	0.19666	0.07840	0.01545	-0.01786	0.41954	0.08756
3779	0.19686	0.07811	0.01492	-0.02084	0.42332	0.09367
3780	0.19683	0.07819	0.01470	-0.02400	0.42729	0.09916
3781	0.19667	0.07831	0.01493	-0.02723	0.43116	0.10407
3782	0.19650	0.07833	0.01536	-0.03019	0.43476	0.10834
3783	0.19637	0.07838	0.01565	-0.03292	0.43821	0.11188
3784	0.19621	0.07861	0.01568	-0.03573	0.44181	0.11478
3785	0.19587	0.07899	0.01556	-0.03890	0.44568	0.11732
3786	0.19525	0.07933	0.01546	-0.04255	0.44977	0.11976
3787	0.19441	0.07951	0.01535	-0.04676	0.45402	0.12201
3788	0.19362	0.07959	0.01510	-0.05145	0.45834	0.12380
3789	0.19308	0.07967	0.01468	-0.05628	0.46250	0.12516
3790	0.19276	0.07983	0.01427	-0.06081	0.46633	0.12625
3791	0.19250	0.08001	0.01410	-0.06473	0.46993	0.12707
3792	0.19226	0.08006	0.01426	-0.06793	0.47348	0.12743
3793	0.19207	0.07999	0.01457	-0.07040	0.47699	0.12701
3794	0.19184	0.08000	0.01472	-0.07216	0.48027	0.12555
3795	0.19142	0.08019	0.01469	-0.07329	0.48313	0.12327
3796	0.19081	0.08031	0.01482	-0.07410	0.48545	0.12083
3797	0.19020	0.08007	0.01529	-0.07514	0.48706	0.11879
3798	0.18986	0.07958	0.01578	-0.07674	0.48770	0.11721
3799	0.18988	0.07928	0.01584	-0.07859	0.48731	0.11592
3800	0.19012	0.07947	0.01543	-0.07990	0.48617	0.11466
3801	0.19032	0.07990	0.01494	-0.08016	0.48479	0.11307
3802	0.19035	0.08005	0.01469	-0.07942	0.48347	0.11094
3803	0.19029	0.07974	0.01458	-0.07807	0.48213	0.10842
3804	0.19039	0.07920	0.01444	-0.07659	0.48068	0.10601
3805	0.19080	0.07871	0.01418	-0.07538	0.47916	0.10420
3806	0.19140	0.07837	0.01379	-0.07463	0.47783	0.10319
3807	0.19187	0.07817	0.01326	-0.07440	0.47700	0.10278
3808	0.19201	0.07803	0.01274	-0.07473	0.47686	0.10272
3809	0.19183	0.07784	0.01244	-0.07560	0.47730	0.10288
3810	0.19151	0.07757	0.01231	-0.07696	0.47807	0.10324
3811	0.19107	0.07737	0.01209	-0.07888	0.47912	0.10373
3812	0.19044	0.07741	0.01176	-0.08135	0.48064	0.10429
3813	0.18959	0.07778	0.01151	-0.08402	0.48281	0.10511
3814	0.18866	0.07838	0.01147	-0.08624	0.48541	0.10641
3815	0.18780	0.07909	0.01151	-0.08771	0.48803	0.10810
3816	0.18702	0.07978	0.01145	-0.08886	0.49049	0.10982
3817	0.18629	0.08037	0.01125	-0.09023	0.49281	0.11132
3818	0.18571	0.08075	0.01099	-0.09177	0.49497	0.11276
3819	0.18533	0.08089	0.01080	-0.09304	0.49693	0.11448
3820	0.18511	0.08088	0.01072	-0.09390	0.49879	0.11654
3821	0.18490	0.08085	0.01063	-0.09449	0.50067	0.11861
3822	0.18464	0.08086	0.01044	-0.09497	0.50249	0.12032
3823	0.18440	0.08086	0.01028	-0.09532	0.50396	0.12163
3824	0.18429	0.08079	0.01028	-0.09546	0.50484	0.12269
3825	0.18425	0.08066	0.01046	-0.09544	0.50519	0.12353
3826	0.18405	0.08054	0.01079	-0.09539	0.50518	0.12404
3827	0.18361	0.08055	0.01118	-0.09536	0.50500	0.12426
3828	0.18314	0.08081	0.01150	-0.09518	0.50475	0.12440
3829	0.18289	0.08135	0.01162	-0.09475	0.50448	0.12455
3830	0.18293	0.08207	0.01155	-0.09414	0.50422	0.12456
3831	0.18307	0.08277	0.01143	-0.09355	0.50401	0.12425
3832	0.18311	0.08325	0.01140	-0.09309	0.50376	0.12364
3833	0.18308	0.08344	0.01149	-0.09278	0.50342	0.12304
3834	0.18311	0.08344	0.01160	-0.09268	0.50301	0.12272
3835	0.18322	0.08336	0.01169	-0.09279	0.50263	0.12268
3836	0.18335	0.08320	0.01183	-0.09299	0.50223	0.12267
3837	0.18356	0.08288	0.01203	-0.09308	0.50170	0.12252
3838	0.18393	0.08243	0.01226	-0.09292	0.50108	0.12225
3839	0.18443	0.08195	0.01245	-0.09253	0.50052	0.12202
3840	0.18492	0.08156	0.01250	-0.09202	0.50018	0.12194
3841	0.18529	0.08139	0.01240	-0.09160	0.50007	0.12210
3842	0.18546	0.08138	0.01226	-0.09136	0.50008	0.12253
3843	0.18545	0.08140	0.01219	-0.09123	0.50009	0.12301
3844	0.18532	0.08134	0.01221	-0.09115	0.50005	0.12327
3845	0.18526	0.08125	0.01228	-0.09107	0.49996	0.12325
3846	0.18541	0.08116	0.01233	-0.09088	0.49980	0.12310
3847	0.18573	0.08111	0.01231	-0.09056	0.49957	0.12297
3848	0.18606	0.08109	0.01220	-0.09012	0.49933	0.12283
3849	0.18625	0.08111	0.01207	-0.08968	0.49907	0.12256
3850	0.18624	0.08116	0.01201	-0.08935	0.49873	0.12216
3851	0.18609	0.08123	0.01203	-0.08900	0.49817	0.12178
3852	0.18592	0.08127	0.01209	-0.08849	0.49740	0.12153
3853	0.18583	0.08123	0.01226	-0.08780	0.49663	0.12134
3854	0.18585	0.08106	0.01256	-0.08712	0.49607	0.12110
3855	0.18600	0.08085	0.01282	-0.08664	0.49573	0.12075
3856	0.18613	0.08078	0.01290	-0.08654	0.49545	0.12019
3857	0.18618	0.08094	0.01277	-0.08664	0.49512	0.11941
3858	0.18626	0.08127	0.01252	-0.08665	0.49473	0.11853
3859	0.18644	0.08155	0.01230	-0.08650	0.49433	0.11761
3860	0.18662	0.08164	0.01223	-0.08631	0.49392	0.11670
3861	0.18663	0.08160	0.01233	-0.08612	0.49339	0.11596
3862	0.18639	0.08156	0.01255	-0.08589	0.49268	0.11559
3863	0.18603	0.08146	0.01286	-0.08567	0.49188	0.11546
3864	0.18579	0.08123	0.01322	-0.08556	0.49121	0.11517
3865	0.18577	0.08100	0.01350	-0.08557	0.49075	0.11454
3866	0.18586	0.08097	0.01371	-0.08568	0.49044	0.11378
3867	0.18599	0.08115	0.01387	-0.08585	0.49018	0.11314
3868	0.18620	0.08144	0.01397	-0.08605	0.49000	0.11254
3869	0.18639	0.08181	0.01397	-0.08614	0.48996	0.11180
3870	0.18631	0.08236	0.01399	-0.08601	0.49001	0.11098
3871	0.18593	0.08308	0.01411	-0.08578	0.48993	0.11024
3872	0.18560	0.08373	0.01433	-0.08574	0.48957	0.10952
3873	0.18555	0.08401	0.01454	-0.08602	0.48903	0.10872
3874	0.18565	0.08388	0.01472	-0.08635	0.48842	0.10785
3875	0.18566	0.08357	0.01496	-0.08631	0.48771	0.10701
3876	0.18549	0.08340	0.01539	-0.08577	0.48685	0.10616
3877	0.18523	0.08352	0.01599	-0.08498	0.48604	0.10522
3878	0.18507	0.08382	0.01665	-0.08436	0.48550	0.10422
3879	0.18513	0.08402	0.01724	-0.08417	0.48522	0.10336
3880	0.18536	0.08397	0.01779	-0.08437	0.48495	0.10286
3881	0.18556	0.08379	0.01835	-0.08456	0.48440	0.10271
3882	0.18570	0.08360	0.01883	-0.08435	0.48351	0.10275
3883	0.18587	0.08335	0.01910	-0.08361	0.48237	0.10284
3884	0.18615	0.08307	0.01911	-0.08254	0.48123	0.10286
3885	0.18638	0.08299	0.01888	-0.08139	0.48031	0.10262
3886	0.18653	0.08318	0.01852	-0.08027	0.47955	0.10192
3887	0.18674	0.08332	0.01821	-0.07929	0.47867	0.10079
3888	0.18712	0.08305	0.01811	-0.07854	0.47759	0.09955
3889	0.18757	0.08251	0.01822	-0.07777	0.47642	0.09858
3890	0.18789	0.08209	0.01835	-0.07657	0.47521	0.09807
3891	0.18801	0.08193	0.01838	-0.07482	0.47385	0.09789
3892	0.18807	0.08183	0.01838	-0.07293	0.47229	0.09767
3893	0.18823	0.08160	0.01845	-0.07118	0.47061	0.09707
3894	0.18847	0.08126	0.01857	-0.06943	0.46895	0.09590
3895	0.18867	0.08094	0.01869	-0.06757	0.46741	0.09433
3896	0.18880	0.08073	0.01873	-0.06567	0.46595	0.09271
3897	0.18892	0.08067	0.01868	-0.06371	0.46440	0.09128
3898	0.18902	0.08075	0.01854	-0.06149	0.46268	0.09002
3899	0.18919	0.08084	0.01830	-0.05900	0.46087	0.08891
3900	0.18963	0.08080	0.01794	-0.05637	0.45906	0.08811
3901	0.19025	0.08060	0.01745	-0.05376	0.45727	0.08765
3902	0.19076	0.08027	0.01693	-0.05138	0.45561	0.08726
3903	0.19098	0.07991	0.01650	-0.04932	0.45424	0.08654
3904	0.19106	0.07956	0.01625	-0.04731	0.45316	0.08547
3905	0.19120	0.07915	0.01618	-0.04502	0.45220	0.08435
3906	0.19147	0.07867	0.01608	-0.04243	0.45119	0.08342
3907	0.19186	0.07818	0.01574	-0.03977	0.45016	0.08256
3908	0.19229	0.07775	0.01517	-0.03718	0.44919	0.08159
3909	0.19271	0.07743	0.01459	-0.03469	0.44823	0.08070
3910	0.19300	0.07723	0.01419	-0.03234	0.44727	0.08030
3911	0.19316	0.07705	0.01401	-0.03026	0.44637	0.08054
3912	0.19330	0.07681	0.01396	-0.02858	0.44565	0.08113
3913	0.19348	0.07658	0.01392	-0.02723	0.44519	0.08161
3914	0.19373	0.07644	0.01386	-0.02596	0.44502	0.08195
3915	0.19405	0.07634	0.01387	-0.02464	0.44513	0.08245
3916	0.19437	0.07621	0.01401	-0.02321	0.44540	0.08327
3917	0.19454	0.07603	0.01421	-0.02165	0.44567	0.08426
3918	0.19460	0.07568	0.01437	-0.02008	0.44575	0.08522
3919	0.19471	0.07518	0.01449	-0.01873	0.44555	0.08610
3920	0.19495	0.07474	0.01459	-0.01772	0.44505	0.08681
3921	0.19519	0.07465	0.01455	-0.01688	0.44425	0.08715
3922	0.19531	0.07493	0.01428	-0.01602	0.44320	0.08692
3923	0.19530	0.07530	0.01384	-0.01514	0.44206	0.08613
3924	0.19532	0.07543	0.01340	-0.01429	0.44105	0.08498
3925	0.19546	0.07532	0.01307	-0.01347	0.44023	0.08364
3926	0.19559	0.07529	0.01285	-0.01267	0.43939	0.08216
3927	0.19553	0.07563	0.01272	-0.01187	0.43818	0.08038
3928	0.19537	0.07613	0.01275	-0.01107	0.43644	0.07810
3929	0.19542	0.07626	0.01292	-0.01026	0.43440	0.07535
3930	0.19583	0.07581	0.01304	-0.00936	0.43242	0.07242
3931	0.19637	0.07504	0.01291	-0.00821	0.43068	0.06958
3932	0.19679	0.07436	0.01256	-0.00676	0.42901	0.06687
3933	0.19693	0.07392	0.01223	-0.00509	0.42707	0.06417
3934	0.19674	0.07376	0.01205	-0.00341	0.42467	0.06133
3935	0.19641	0.07376	0.01191	-0.00185	0.42190	0.05834
3936	0.19623	0.07371	0.01169	-0.00033	0.41901	0.05522
3937	0.19626	0.07349	0.01150	0.00132	0.41630	0.05189
3938	0.19638	0.07318	0.01149	0.00316	0.41400	0.04815
3939	0.19652	0.07291	0.01167	0.00506	0.41223	0.04394
3940	0.19672	0.07274	0.01184	0.00693	0.41103	0.03946
3941	0.19699	0.07261	0.01191	0.00891	0.41030	0.03515
3942	0.19732	0.07244	0.01197	0.01105	0.40987	0.03138
3943	0.19776	0.07216	0.01213	0.01315	0.40966	0.02825
3944	0.19823	0.07185	0.01237	0.01498	0.40963	0.02562
3945	0.19851	0.07173	0.01252	0.01663	0.40976	0.02330
3946	0.19852	0.07194	0.01243	0.01833	0.40999	0.02110
3947	0.19837	0.07233	0.01225	0.01997	0.41023	0.01903
