	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d
	R_HEEL	R_HEEL	R_HEEL	L_HEEL	L_HEEL	L_HEEL
	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
273	0.26006	0.07768	0.14526	0.04542	0.51331	0.00917
274	0.25942	0.07914	0.14699	0.04539	0.51336	0.00877
275	0.25881	0.08052	0.14846	0.04537	0.51336	0.00840
276	0.25842	0.08187	0.14964	0.04539	0.51337	0.00809
277	0.25842	0.08316	0.15073	0.04550	0.51345	0.00797
278	0.25875	0.08424	0.15185	0.04578	0.51357	0.00810
279	0.25920	0.08502	0.15292	0.04628	0.51359	0.00840
280	0.25976	0.08557	0.15383	0.04695	0.51349	0.00873
281	0.26059	0.08597	0.15454	0.04764	0.51328	0.00896
282	0.26158	0.08625	0.15512	0.04817	0.51300	0.00905
283	0.26246	0.08637	0.15558	0.04846	0.51275	0.00908
284	0.26316	0.08631	0.15589	0.04855	0.51260	0.00919
285	0.26386	0.08613	0.15603	0.04864	0.51255	0.00936
286	0.26480	0.08592	0.15610	0.04879	0.51253	0.00945
287	0.26606	0.08557	0.15623	0.04893	0.51243	0.00935
288	0.26735	0.08502	0.15636	0.04902	0.51220	0.00912
289	0.26825	0.08433	0.15632	0.04915	0.51191	0.00894
290	0.26865	0.08367	0.15601	0.04940	0.51173	0.00887
291	0.26870	0.08312	0.15546	0.04972	0.51179	0.00886
292	0.26874	0.08260	0.15471	0.05001	0.51196	0.00893
293	0.26906	0.08199	0.15386	0.05024	0.51201	0.00917
294	0.26958	0.08126	0.15304	0.05036	0.51188	0.00952
295	0.26999	0.08047	0.15231	0.05031	0.51172	0.00984
296	0.27010	0.07971	0.15167	0.05011	0.51172	0.01009
297	0.26997	0.07903	0.15109	0.04985	0.51190	0.01029
298	0.26975	0.07847	0.15057	0.04966	0.51221	0.01045
299	0.26946	0.07809	0.15008	0.04958	0.51251	0.01057
300	0.26884	0.07787	0.14960	0.04957	0.51268	0.01069
301	0.26767	0.07770	0.14904	0.04948	0.51267	0.01078
302	0.26601	0.07744	0.14828	0.04920	0.51256	0.01076
303	0.26405	0.07708	0.14730	0.04883	0.51247	0.01059
304	0.26190	0.07675	0.14627	0.04857	0.51246	0.01039
305	0.25961	0.07662	0.14529	0.04849	0.51248	0.01033
306	0.25714	0.07676	0.14427	0.04853	0.51248	0.01051
307	0.25447	0.07708	0.14306	0.04863	0.51251	0.01084
308	0.25183	0.07748	0.14177	0.04879	0.51263	0.01122
309	0.24956	0.07783	0.14074	0.04899	0.51276	0.01165
310	0.24767	0.07815	0.14009	0.04930	0.51271	0.01216
311	0.24580	0.07846	0.13953	0.04981	0.51241	0.01274
