	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
159	0.00000	0.00000	-2.31807	0.00000	0.00000	0.34524
160	0.00000	0.00000	-2.31858	0.00000	0.00000	0.34511
161	0.00000	0.00000	-2.31907	0.00000	0.00000	0.34497
162	0.00000	0.00000	-2.31955	0.00000	0.00000	0.34484
163	0.00000	0.00000	-2.32001	0.00000	0.00000	0.34470
164	0.00000	0.00000	-2.32045	0.00000	0.00000	0.34456
165	0.00000	0.00000	-2.32088	0.00000	0.00000	0.34442
166	0.00000	0.00000	-2.32129	0.00000	0.00000	0.34429
167	0.00000	0.00000	-2.32168	0.00000	0.00000	0.34416
168	0.00000	0.00000	-2.32206	0.00000	0.00000	0.34403
169	0.00000	0.00000	-2.32241	0.00000	0.00000	0.34391
170	0.00000	0.00000	-2.32275	0.00000	0.00000	0.34381
171	0.00000	0.00000	-2.32307	0.00000	0.00000	0.34371
172	0.00000	0.00000	-2.32337	0.00000	0.00000	0.34362
173	0.00000	0.00000	-2.32364	0.00000	0.00000	0.34355
174	0.00000	0.00000	-2.32390	0.00000	0.00000	0.34349
175	0.00000	0.00000	-2.32414	0.00000	0.00000	0.34345
176	0.00000	0.00000	-2.32436	0.00000	0.00000	0.34342
177	0.00000	0.00000	-2.32456	0.00000	0.00000	0.34341
178	0.00000	0.00000	-2.32474	0.00000	0.00000	0.34341
179	0.00000	0.00000	-2.32491	0.00000	0.00000	0.34343
180	0.00000	0.00000	-2.32505	0.00000	0.00000	0.34347
181	0.00000	0.00000	-2.32518	0.00000	0.00000	0.34352
182	0.00000	0.00000	-2.32530	0.00000	0.00000	0.34360
183	0.00000	0.00000	-2.32540	0.00000	0.00000	0.34369
184	0.00000	0.00000	-2.32548	0.00000	0.00000	0.34380
185	0.00000	0.00000	-2.32555	0.00000	0.00000	0.34393
186	0.00000	0.00000	-2.32561	0.00000	0.00000	0.34408
187	0.00000	0.00000	-2.32566	0.00000	0.00000	0.34424
188	0.00000	0.00000	-2.32570	0.00000	0.00000	0.34443
189	0.00000	0.00000	-2.32573	0.00000	0.00000	0.34463
190	0.00000	0.00000	-2.32575	0.00000	0.00000	0.34485
191	0.00000	0.00000	-2.32577	0.00000	0.00000	0.34508
192	0.00000	0.00000	-2.32577	0.00000	0.00000	0.34534
193	0.00000	0.00000	-2.32578	0.00000	0.00000	0.34560
194	0.00000	0.00000	-2.32578	0.00000	0.00000	0.34588
195	0.00000	0.00000	-2.32578	0.00000	0.00000	0.34617
196	0.00000	0.00000	-2.32579	0.00000	0.00000	0.34646
197	0.00000	0.00000	-2.32579	0.00000	0.00000	0.34676
198	0.00000	0.00000	-2.32580	0.00000	0.00000	0.34707
199	0.00000	0.00000	-2.32581	0.00000	0.00000	0.34737
200	0.00000	0.00000	-2.32582	0.00000	0.00000	0.34768
201	0.00000	0.00000	-2.32585	0.00000	0.00000	0.34799
202	0.00000	0.00000	-2.32588	0.00000	0.00000	0.34829
203	0.00000	0.00000	-2.32591	0.00000	0.00000	0.34859
