	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
183	0.00000	0.00000	-1.58054	0.00000	0.00000	0.29011
184	0.00000	0.00000	-1.57664	0.00000	0.00000	0.30494
185	0.00000	0.00000	-1.56480	0.00000	0.00000	0.32252
186	0.00000	0.00000	-1.54830	0.00000	0.00000	0.34145
187	0.00000	0.00000	-1.52722	0.00000	0.00000	0.35501
188	0.00000	0.00000	-1.50259	0.00000	0.00000	0.35698
189	0.00000	0.00000	-1.47907	0.00000	0.00000	0.34575
190	0.00000	0.00000	-1.46105	0.00000	0.00000	0.32108
191	0.00000	0.00000	-1.44842	0.00000	0.00000	0.29023
192	0.00000	0.00000	-1.43714	0.00000	0.00000	0.26394
193	0.00000	0.00000	-1.42690	0.00000	0.00000	0.24647
194	0.00000	0.00000	-1.42357	0.00000	0.00000	0.23456
195	0.00000	0.00000	-1.42917	0.00000	0.00000	0.22662
196	0.00000	0.00000	-1.43571	0.00000	0.00000	0.22199
197	0.00000	0.00000	-1.43930	0.00000	0.00000	0.21813
198	0.00000	0.00000	-1.44393	0.00000	0.00000	0.21726
199	0.00000	0.00000	-1.45630	0.00000	0.00000	0.22063
200	0.00000	0.00000	-1.47744	0.00000	0.00000	0.22114
201	0.00000	0.00000	-1.50191	0.00000	0.00000	0.20794
202	0.00000	0.00000	-1.52331	0.00000	0.00000	0.18118
203	0.00000	0.00000	-1.53953	0.00000	0.00000	0.14879
204	0.00000	0.00000	-1.55432	0.00000	0.00000	0.11413
205	0.00000	0.00000	-1.57006	0.00000	0.00000	0.07730
206	0.00000	0.00000	-1.58140	0.00000	0.00000	0.03963
207	0.00000	0.00000	-1.58351	0.00000	0.00000	0.00166
208	0.00000	0.00000	-1.57917	0.00000	0.00000	-0.03690
209	0.00000	0.00000	-1.57596	0.00000	0.00000	-0.07291
210	0.00000	0.00000	-1.57911	0.00000	0.00000	-0.10436
211	0.00000	0.00000	-1.58744	0.00000	0.00000	-0.13032
212	0.00000	0.00000	-1.59771	0.00000	0.00000	-0.14308
213	0.00000	0.00000	-1.61127	0.00000	0.00000	-0.13687
214	0.00000	0.00000	-1.62676	0.00000	0.00000	-0.11411
215	0.00000	0.00000	-1.64211	0.00000	0.00000	-0.08299
216	0.00000	0.00000	-1.65464	0.00000	0.00000	-0.05313
217	0.00000	0.00000	-1.65967	0.00000	0.00000	-0.02836
218	0.00000	0.00000	-1.65574	0.00000	0.00000	-0.00102
219	0.00000	0.00000	-1.64221	0.00000	0.00000	0.03900
220	0.00000	0.00000	-1.62806	0.00000	0.00000	0.09308
221	0.00000	0.00000	-1.62807	0.00000	0.00000	0.15426
222	0.00000	0.00000	-1.64883	0.00000	0.00000	0.21962
223	0.00000	0.00000	-1.69185	0.00000	0.00000	0.28944
224	0.00000	0.00000	-1.75204	0.00000	0.00000	0.36881
225	0.00000	0.00000	-1.81328	0.00000	0.00000	0.45854
226	0.00000	0.00000	-1.85799	0.00000	0.00000	0.55308
227	0.00000	0.00000	-1.88252	0.00000	0.00000	0.64921
228	0.00000	0.00000	-1.88676	0.00000	0.00000	0.74597
229	0.00000	0.00000	-1.87202	0.00000	0.00000	0.83894
230	0.00000	0.00000	-1.84740	0.00000	0.00000	0.92094
231	0.00000	0.00000	-1.81998	0.00000	0.00000	0.98681
232	0.00000	0.00000	-1.78971	0.00000	0.00000	1.03266
233	0.00000	0.00000	-1.76000	0.00000	0.00000	1.05633
234	0.00000	0.00000	-1.73289	0.00000	0.00000	1.06048
235	0.00000	0.00000	-1.70707	0.00000	0.00000	1.04480
236	0.00000	0.00000	-1.68270	0.00000	0.00000	1.00724
237	0.00000	0.00000	-1.66033	0.00000	0.00000	0.94907
238	0.00000	0.00000	-1.63578	0.00000	0.00000	0.87425
239	0.00000	0.00000	-1.60117	0.00000	0.00000	0.78382
240	0.00000	0.00000	-1.55762	0.00000	0.00000	0.67177
241	0.00000	0.00000	-1.51389	0.00000	0.00000	0.53616
242	0.00000	0.00000	-1.47883	0.00000	0.00000	0.38681
243	0.00000	0.00000	-1.45404	0.00000	0.00000	0.23738
244	0.00000	0.00000	-1.43878	0.00000	0.00000	0.09733
245	0.00000	0.00000	-1.43495	0.00000	0.00000	-0.02461
246	0.00000	0.00000	-1.44924	0.00000	0.00000	-0.12765
247	0.00000	0.00000	-1.48301	0.00000	0.00000	-0.21693
248	0.00000	0.00000	-1.52584	0.00000	0.00000	-0.29682
249	0.00000	0.00000	-1.55438	0.00000	0.00000	-0.37234
250	0.00000	0.00000	-1.55275	0.00000	0.00000	-0.44547
251	0.00000	0.00000	-1.52192	0.00000	0.00000	-0.52036
252	0.00000	0.00000	-1.47430	0.00000	0.00000	-0.59824
253	0.00000	0.00000	-1.42105	0.00000	0.00000	-0.67827
254	0.00000	0.00000	-1.36690	0.00000	0.00000	-0.75804
255	0.00000	0.00000	-1.31682	0.00000	0.00000	-0.83418
256	0.00000	0.00000	-1.27768	0.00000	0.00000	-0.90498
257	0.00000	0.00000	-1.25065	0.00000	0.00000	-0.96526
258	0.00000	0.00000	-1.22909	0.00000	0.00000	-1.01116
259	0.00000	0.00000	-1.20554	0.00000	0.00000	-1.04117
260	0.00000	0.00000	-1.17492	0.00000	0.00000	-1.05894
261	0.00000	0.00000	-1.13629	0.00000	0.00000	-1.06916
262	0.00000	0.00000	-1.09092	0.00000	0.00000	-1.06840
263	0.00000	0.00000	-1.04081	0.00000	0.00000	-1.04972
264	0.00000	0.00000	-0.98858	0.00000	0.00000	-1.01208
265	0.00000	0.00000	-0.93451	0.00000	0.00000	-0.95714
266	0.00000	0.00000	-0.87162	0.00000	0.00000	-0.88683
267	0.00000	0.00000	-0.79346	0.00000	0.00000	-0.80695
268	0.00000	0.00000	-0.70002	0.00000	0.00000	-0.71930
269	0.00000	0.00000	-0.60098	0.00000	0.00000	-0.62905
270	0.00000	0.00000	-0.51766	0.00000	0.00000	-0.54552
271	0.00000	0.00000	-0.46475	0.00000	0.00000	-0.46900
272	0.00000	0.00000	-0.43935	0.00000	0.00000	-0.39108
273	0.00000	0.00000	-0.43236	0.00000	0.00000	-0.31024
274	0.00000	0.00000	-0.43749	0.00000	0.00000	-0.23703
275	0.00000	0.00000	-0.45261	0.00000	0.00000	-0.19070
