	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
230	0.00000	0.00000	-0.75320	0.00000	0.00000	-1.76235
231	0.00000	0.00000	-0.75299	0.00000	0.00000	-1.76248
232	0.00000	0.00000	-0.75278	0.00000	0.00000	-1.76265
233	0.00000	0.00000	-0.75257	0.00000	0.00000	-1.76285
234	0.00000	0.00000	-0.75237	0.00000	0.00000	-1.76309
235	0.00000	0.00000	-0.75216	0.00000	0.00000	-1.76336
236	0.00000	0.00000	-0.75195	0.00000	0.00000	-1.76366
237	0.00000	0.00000	-0.75174	0.00000	0.00000	-1.76400
238	0.00000	0.00000	-0.75154	0.00000	0.00000	-1.76438
239	0.00000	0.00000	-0.75134	0.00000	0.00000	-1.76478
240	0.00000	0.00000	-0.75114	0.00000	0.00000	-1.76522
241	0.00000	0.00000	-0.75094	0.00000	0.00000	-1.76568
242	0.00000	0.00000	-0.75075	0.00000	0.00000	-1.76618
243	0.00000	0.00000	-0.75057	0.00000	0.00000	-1.76670
244	0.00000	0.00000	-0.75039	0.00000	0.00000	-1.76725
245	0.00000	0.00000	-0.75022	0.00000	0.00000	-1.76783
246	0.00000	0.00000	-0.75005	0.00000	0.00000	-1.76844
247	0.00000	0.00000	-0.74990	0.00000	0.00000	-1.76906
248	0.00000	0.00000	-0.74974	0.00000	0.00000	-1.76971
249	0.00000	0.00000	-0.74960	0.00000	0.00000	-1.77038
250	0.00000	0.00000	-0.74946	0.00000	0.00000	-1.77106
251	0.00000	0.00000	-0.74933	0.00000	0.00000	-1.77176
252	0.00000	0.00000	-0.74921	0.00000	0.00000	-1.77247
253	0.00000	0.00000	-0.74910	0.00000	0.00000	-1.77319
254	0.00000	0.00000	-0.74899	0.00000	0.00000	-1.77392
255	0.00000	0.00000	-0.74889	0.00000	0.00000	-1.77466
256	0.00000	0.00000	-0.74880	0.00000	0.00000	-1.77541
257	0.00000	0.00000	-0.74871	0.00000	0.00000	-1.77616
258	0.00000	0.00000	-0.74862	0.00000	0.00000	-1.77691
259	0.00000	0.00000	-0.74855	0.00000	0.00000	-1.77767
260	0.00000	0.00000	-0.74847	0.00000	0.00000	-1.77844
261	0.00000	0.00000	-0.74840	0.00000	0.00000	-1.77920
262	0.00000	0.00000	-0.74833	0.00000	0.00000	-1.77996
263	0.00000	0.00000	-0.74827	0.00000	0.00000	-1.78073
264	0.00000	0.00000	-0.74821	0.00000	0.00000	-1.78149
265	0.00000	0.00000	-0.74815	0.00000	0.00000	-1.78225
266	0.00000	0.00000	-0.74809	0.00000	0.00000	-1.78301
267	0.00000	0.00000	-0.74803	0.00000	0.00000	-1.78377
268	0.00000	0.00000	-0.74798	0.00000	0.00000	-1.78452
269	0.00000	0.00000	-0.74794	0.00000	0.00000	-1.78528
270	0.00000	0.00000	-0.74789	0.00000	0.00000	-1.78602
271	0.00000	0.00000	-0.74785	0.00000	0.00000	-1.78677
272	0.00000	0.00000	-0.74781	0.00000	0.00000	-1.78751
