	RTOES_DIST	RTOES_DIST	RTOES_DIST	LTOES_DIST	LTOES_DIST	LTOES_DIST	RTOES_PROX	RTOES_PROX	RTOES_PROX	LTOES_PROX	LTOES_PROX	LTOES_PROX	RFTS_DIST	RFTS_DIST	RFTS_DIST	LFTS_DIST	LFTS_DIST	LFTS_DIST	RFTS_PROX	RFTS_PROX	RFTS_PROX	LFTS_PROX	LFTS_PROX	LFTS_PROX
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
80	0.28190	0.14475	0.00833	0.16131	0.70426	0.00957	0.23340	0.14137	0.01247	0.14689	0.65772	0.01228	0.23893	0.13653	0.01909	0.15685	0.66047	0.02212	0.05311	0.12365	0.02278	0.10090	0.47693	0.01555
81	0.28190	0.14462	0.00809	0.16154	0.70422	0.00963	0.23341	0.14127	0.01244	0.14706	0.65770	0.01231	0.23894	0.13637	0.01902	0.15702	0.66045	0.02216	0.05310	0.12373	0.02258	0.10084	0.47698	0.01565
82	0.28190	0.14464	0.00796	0.16132	0.70422	0.00959	0.23343	0.14129	0.01252	0.14692	0.65768	0.01240	0.23895	0.13634	0.01906	0.15687	0.66045	0.02226	0.05310	0.12380	0.02244	0.10101	0.47688	0.01573
83	0.28190	0.14476	0.00803	0.16087	0.70420	0.00945	0.23344	0.14138	0.01263	0.14661	0.65762	0.01231	0.23895	0.13640	0.01916	0.15654	0.66043	0.02217	0.05311	0.12379	0.02242	0.10129	0.47666	0.01579
84	0.28196	0.14485	0.00824	0.16035	0.70418	0.00924	0.23349	0.14144	0.01276	0.14625	0.65756	0.01207	0.23901	0.13648	0.01930	0.15615	0.66042	0.02194	0.05317	0.12375	0.02241	0.10152	0.47646	0.01578
85	0.28210	0.14482	0.00846	0.16002	0.70423	0.00909	0.23362	0.14142	0.01285	0.14599	0.65757	0.01189	0.23913	0.13649	0.01942	0.15590	0.66045	0.02176	0.05329	0.12371	0.02238	0.10154	0.47641	0.01566
86	0.28224	0.14471	0.00853	0.15983	0.70431	0.00906	0.23375	0.14132	0.01288	0.14582	0.65765	0.01190	0.23926	0.13643	0.01948	0.15575	0.66052	0.02175	0.05342	0.12368	0.02238	0.10144	0.47647	0.01546
87	0.28228	0.14461	0.00835	0.15944	0.70439	0.00896	0.23383	0.14123	0.01302	0.14550	0.65773	0.01208	0.23933	0.13637	0.01964	0.15542	0.66059	0.02193	0.05349	0.12359	0.02252	0.10145	0.47646	0.01526
88	0.28219	0.14461	0.00802	0.15870	0.70445	0.00869	0.23381	0.14121	0.01336	0.14494	0.65778	0.01236	0.23931	0.13637	0.02000	0.15484	0.66066	0.02223	0.05348	0.12345	0.02279	0.10168	0.47631	0.01510
89	0.28195	0.14469	0.00775	0.15802	0.70447	0.00842	0.23364	0.14126	0.01363	0.14443	0.65778	0.01252	0.23914	0.13644	0.02028	0.15431	0.66070	0.02241	0.05333	0.12335	0.02312	0.10192	0.47613	0.01506
90	0.28166	0.14481	0.00769	0.15780	0.70443	0.00834	0.23333	0.14135	0.01352	0.14425	0.65773	0.01241	0.23886	0.13652	0.02015	0.15412	0.66066	0.02230	0.05306	0.12332	0.02342	0.10191	0.47604	0.01516
91	0.28145	0.14488	0.00777	0.15819	0.70432	0.00850	0.23307	0.14140	0.01304	0.14452	0.65763	0.01215	0.23862	0.13656	0.01964	0.15439	0.66056	0.02204	0.05283	0.12338	0.02355	0.10162	0.47608	0.01537
92	0.28150	0.14484	0.00783	0.15910	0.70422	0.00880	0.23306	0.14141	0.01257	0.14518	0.65756	0.01204	0.23862	0.13654	0.01914	0.15502	0.66047	0.02196	0.05282	0.12358	0.02342	0.10130	0.47626	0.01557
93	0.28177	0.14478	0.00782	0.16004	0.70426	0.00902	0.23332	0.14143	0.01251	0.14588	0.65767	0.01223	0.23886	0.13653	0.01907	0.15567	0.66055	0.02222	0.05302	0.12392	0.02304	0.10115	0.47657	0.01559
94	0.28202	0.14481	0.00781	0.16044	0.70445	0.00897	0.23359	0.14151	0.01284	0.14618	0.65792	0.01255	0.23910	0.13659	0.01942	0.15593	0.66076	0.02258	0.05324	0.12418	0.02258	0.10114	0.47689	0.01544
95	0.28203	0.14494	0.00782	0.16017	0.70459	0.00872	0.23365	0.14160	0.01318	0.14595	0.65808	0.01266	0.23914	0.13667	0.01976	0.15575	0.66090	0.02266	0.05328	0.12414	0.02234	0.10111	0.47700	0.01528
96	0.28185	0.14508	0.00780	0.15964	0.70459	0.00852	0.23348	0.14166	0.01321	0.14555	0.65804	0.01250	0.23898	0.13675	0.01980	0.15541	0.66087	0.02243	0.05314	0.12394	0.02246	0.10111	0.47685	0.01528
97	0.28165	0.14522	0.00778	0.15941	0.70452	0.00854	0.23327	0.14174	0.01307	0.14540	0.65793	0.01230	0.23879	0.13684	0.01964	0.15529	0.66079	0.02219	0.05298	0.12379	0.02284	0.10119	0.47669	0.01540
98	0.28158	0.14541	0.00784	0.15959	0.70454	0.00865	0.23319	0.14190	0.01302	0.14556	0.65795	0.01227	0.23873	0.13701	0.01959	0.15544	0.66081	0.02216	0.05293	0.12380	0.02320	0.10125	0.47674	0.01551
99	0.28172	0.14563	0.00802	0.15963	0.70466	0.00861	0.23333	0.14211	0.01324	0.14559	0.65808	0.01239	0.23888	0.13724	0.01982	0.15547	0.66094	0.02228	0.05309	0.12393	0.02336	0.10127	0.47688	0.01558
100	0.28202	0.14577	0.00823	0.15904	0.70475	0.00833	0.23366	0.14226	0.01364	0.14515	0.65815	0.01248	0.23918	0.13740	0.02025	0.15505	0.66104	0.02236	0.05338	0.12411	0.02335	0.10145	0.47680	0.01562
101	0.28233	0.14571	0.00833	0.15809	0.70472	0.00803	0.23399	0.14225	0.01403	0.14446	0.65808	0.01256	0.23949	0.13740	0.02066	0.15437	0.66101	0.02241	0.05367	0.12427	0.02328	0.10179	0.47648	0.01561
102	0.28248	0.14552	0.00827	0.15743	0.70465	0.00795	0.23418	0.14212	0.01425	0.14398	0.65799	0.01269	0.23966	0.13728	0.02089	0.15388	0.66094	0.02254	0.05382	0.12437	0.02324	0.10198	0.47622	0.01556
103	0.28247	0.14538	0.00813	0.15729	0.70468	0.00805	0.23418	0.14204	0.01423	0.14385	0.65801	0.01278	0.23966	0.13719	0.02088	0.15374	0.66096	0.02263	0.05381	0.12444	0.02328	0.10189	0.47624	0.01551
104	0.28243	0.14542	0.00801	0.15741	0.70477	0.00814	0.23412	0.14208	0.01404	0.14392	0.65811	0.01277	0.23962	0.13724	0.02069	0.15379	0.66105	0.02264	0.05377	0.12452	0.02339	0.10178	0.47637	0.01552
105	0.28247	0.14556	0.00792	0.15755	0.70478	0.00808	0.23416	0.14220	0.01390	0.14403	0.65814	0.01281	0.23967	0.13735	0.02053	0.15388	0.66109	0.02272	0.05383	0.12457	0.02350	0.10187	0.47641	0.01555
106	0.28260	0.14565	0.00784	0.15775	0.70466	0.00789	0.23430	0.14226	0.01388	0.14420	0.65805	0.01294	0.23981	0.13740	0.02050	0.15404	0.66100	0.02286	0.05398	0.12457	0.02355	0.10198	0.47634	0.01557
107	0.28265	0.14563	0.00781	0.15811	0.70444	0.00774	0.23435	0.14224	0.01387	0.14449	0.65786	0.01282	0.23987	0.13736	0.02047	0.15434	0.66080	0.02273	0.05404	0.12453	0.02362	0.10194	0.47623	0.01561
108	0.28253	0.14552	0.00787	0.15858	0.70422	0.00778	0.23420	0.14213	0.01368	0.14486	0.65762	0.01232	0.23972	0.13725	0.02027	0.15473	0.66055	0.02220	0.05389	0.12448	0.02372	0.10185	0.47610	0.01571
109	0.28231	0.14533	0.00796	0.15894	0.70408	0.00797	0.23393	0.14197	0.01338	0.14519	0.65742	0.01177	0.23947	0.13707	0.01994	0.15505	0.66038	0.02166	0.05363	0.12445	0.02377	0.10197	0.47597	0.01581
110	0.28216	0.14511	0.00798	0.15905	0.70409	0.00821	0.23375	0.14180	0.01311	0.14535	0.65738	0.01163	0.23929	0.13686	0.01965	0.15516	0.66038	0.02156	0.05344	0.12446	0.02370	0.10234	0.47588	0.01588
111	0.28214	0.14492	0.00792	0.15896	0.70421	0.00842	0.23372	0.14166	0.01297	0.14535	0.65749	0.01194	0.23925	0.13672	0.01950	0.15510	0.66051	0.02192	0.05339	0.12451	0.02356	0.10275	0.47589	0.01590
112	0.28219	0.14480	0.00787	0.15885	0.70438	0.00853	0.23378	0.14157	0.01306	0.14526	0.65769	0.01252	0.23930	0.13664	0.01961	0.15500	0.66069	0.02252	0.05343	0.12452	0.02339	0.10287	0.47603	0.01584
113	0.28225	0.14475	0.00797	0.15881	0.70453	0.00852	0.23387	0.14152	0.01340	0.14515	0.65791	0.01314	0.23937	0.13662	0.02000	0.15493	0.66085	0.02312	0.05350	0.12441	0.02321	0.10260	0.47627	0.01566
114	0.28229	0.14485	0.00813	0.15880	0.70461	0.00842	0.23394	0.14157	0.01381	0.14508	0.65806	0.01350	0.23942	0.13671	0.02045	0.15489	0.66095	0.02347	0.05356	0.12423	0.02306	0.10226	0.47648	0.01545
115	0.28231	0.14512	0.00819	0.15871	0.70465	0.00829	0.23397	0.14176	0.01396	0.14499	0.65811	0.01341	0.23946	0.13692	0.02061	0.15481	0.66099	0.02336	0.05361	0.12414	0.02298	0.10219	0.47652	0.01536
116	0.28230	0.14540	0.00801	0.15852	0.70470	0.00817	0.23396	0.14201	0.01373	0.14487	0.65809	0.01293	0.23946	0.13715	0.02037	0.15469	0.66102	0.02287	0.05362	0.12430	0.02299	0.10230	0.47646	0.01545
117	0.28226	0.14546	0.00772	0.15842	0.70473	0.00811	0.23391	0.14212	0.01340	0.14480	0.65807	0.01241	0.23941	0.13723	0.02000	0.15465	0.66103	0.02231	0.05356	0.12463	0.02309	0.10220	0.47646	0.01568
118	0.28215	0.14526	0.00756	0.15854	0.70470	0.00808	0.23380	0.14202	0.01322	0.14484	0.65804	0.01212	0.23931	0.13711	0.01980	0.15476	0.66099	0.02195	0.05344	0.12490	0.02329	0.10178	0.47655	0.01599
119	0.28203	0.14500	0.00763	0.15875	0.70462	0.00805	0.23366	0.14182	0.01320	0.14495	0.65799	0.01200	0.23917	0.13692	0.01978	0.15494	0.66092	0.02176	0.05329	0.12492	0.02354	0.10144	0.47661	0.01629
120	0.28194	0.14489	0.00783	0.15883	0.70456	0.00799	0.23354	0.14170	0.01317	0.14505	0.65791	0.01188	0.23906	0.13681	0.01976	0.15506	0.66085	0.02161	0.05320	0.12473	0.02369	0.10154	0.47654	0.01646
121	0.28194	0.14496	0.00798	0.15875	0.70452	0.00793	0.23351	0.14171	0.01304	0.14506	0.65783	0.01167	0.23904	0.13685	0.01964	0.15507	0.66080	0.02139	0.05319	0.12449	0.02357	0.10187	0.47639	0.01644
122	0.28202	0.14515	0.00808	0.15862	0.70444	0.00791	0.23357	0.14181	0.01287	0.14500	0.65771	0.01135	0.23910	0.13698	0.01949	0.15501	0.66071	0.02108	0.05328	0.12424	0.02326	0.10208	0.47621	0.01633
123	0.28212	0.14537	0.00817	0.15852	0.70437	0.00797	0.23366	0.14193	0.01272	0.14494	0.65760	0.01099	0.23920	0.13714	0.01936	0.15491	0.66062	0.02074	0.05340	0.12398	0.02302	0.10214	0.47608	0.01625
124	0.28219	0.14557	0.00821	0.15843	0.70441	0.00811	0.23372	0.14206	0.01262	0.14490	0.65760	0.01082	0.23926	0.13729	0.01928	0.15482	0.66066	0.02062	0.05348	0.12383	0.02292	0.10228	0.47604	0.01620
125	0.28219	0.14567	0.00813	0.15832	0.70460	0.00835	0.23373	0.14215	0.01261	0.14485	0.65778	0.01104	0.23927	0.13737	0.01926	0.15471	0.66084	0.02089	0.05349	0.12388	0.02280	0.10250	0.47615	0.01599
126	0.28214	0.14564	0.00798	0.15826	0.70486	0.00862	0.23370	0.14214	0.01265	0.14479	0.65804	0.01147	0.23923	0.13734	0.01929	0.15464	0.66107	0.02135	0.05344	0.12399	0.02262	0.10256	0.47636	0.01563
127	0.28209	0.14550	0.00788	0.15838	0.70503	0.00888	0.23366	0.14204	0.01269	0.14485	0.65823	0.01174	0.23918	0.13723	0.01933	0.15474	0.66120	0.02160	0.05337	0.12401	0.02248	0.10238	0.47659	0.01529
128	0.28207	0.14537	0.00792	0.15877	0.70504	0.00913	0.23363	0.14192	0.01264	0.14513	0.65826	0.01167	0.23915	0.13712	0.01929	0.15509	0.66118	0.02146	0.05334	0.12394	0.02248	0.10210	0.47675	0.01520
129	0.28204	0.14541	0.00803	0.15925	0.70491	0.00939	0.23356	0.14193	0.01244	0.14549	0.65814	0.01133	0.23910	0.13714	0.01908	0.15554	0.66103	0.02104	0.05331	0.12384	0.02263	0.10189	0.47678	0.01538
130	0.28198	0.14560	0.00806	0.15950	0.70472	0.00953	0.23349	0.14207	0.01220	0.14571	0.65793	0.01103	0.23904	0.13727	0.01883	0.15579	0.66084	0.02070	0.05327	0.12377	0.02271	0.10193	0.47663	0.01564
131	0.28199	0.14573	0.00792	0.15933	0.70457	0.00944	0.23352	0.14217	0.01225	0.14563	0.65776	0.01110	0.23907	0.13738	0.01888	0.15567	0.66070	0.02081	0.05329	0.12381	0.02248	0.10222	0.47637	0.01574
132	0.28209	0.14566	0.00769	0.15886	0.70451	0.00918	0.23368	0.14218	0.01262	0.14530	0.65770	0.01155	0.23919	0.13739	0.01929	0.15526	0.66066	0.02133	0.05338	0.12403	0.02201	0.10255	0.47613	0.01556
133	0.28219	0.14548	0.00755	0.15842	0.70451	0.00894	0.23382	0.14213	0.01305	0.14497	0.65771	0.01200	0.23929	0.13733	0.01974	0.15487	0.66067	0.02184	0.05345	0.12443	0.02168	0.10280	0.47599	0.01520
134	0.28220	0.14528	0.00763	0.15832	0.70455	0.00884	0.23383	0.14207	0.01326	0.14490	0.65775	0.01208	0.23928	0.13727	0.01997	0.15476	0.66071	0.02197	0.05340	0.12488	0.02167	0.10294	0.47598	0.01482
135	0.28212	0.14510	0.00786	0.15859	0.70460	0.00880	0.23372	0.14201	0.01329	0.14511	0.65780	0.01186	0.23916	0.13722	0.02002	0.15495	0.66075	0.02178	0.05325	0.12526	0.02181	0.10291	0.47609	0.01461
136	0.28204	0.14500	0.00803	0.15896	0.70465	0.00878	0.23362	0.14198	0.01328	0.14537	0.65787	0.01165	0.23906	0.13719	0.02001	0.15521	0.66081	0.02158	0.05313	0.12548	0.02188	0.10274	0.47626	0.01458
137	0.28209	0.14503	0.00804	0.15899	0.70473	0.00875	0.23366	0.14202	0.01318	0.14537	0.65795	0.01153	0.23910	0.13723	0.01991	0.15520	0.66090	0.02145	0.05317	0.12552	0.02180	0.10258	0.47638	0.01470
138	0.28227	0.14524	0.00793	0.15852	0.70483	0.00875	0.23383	0.14213	0.01292	0.14500	0.65801	0.01131	0.23927	0.13734	0.01963	0.15480	0.66101	0.02125	0.05337	0.12536	0.02167	0.10255	0.47637	0.01496
139	0.28242	0.14552	0.00775	0.15781	0.70492	0.00879	0.23397	0.14227	0.01256	0.14447	0.65804	0.01102	0.23944	0.13747	0.01925	0.15422	0.66111	0.02098	0.05357	0.12502	0.02157	0.10265	0.47626	0.01526
140	0.28244	0.14572	0.00757	0.15732	0.70498	0.00890	0.23399	0.14234	0.01224	0.14412	0.65804	0.01086	0.23948	0.13755	0.01892	0.15383	0.66117	0.02085	0.05365	0.12462	0.02154	0.10278	0.47616	0.01545
141	0.28237	0.14579	0.00747	0.15735	0.70498	0.00909	0.23391	0.14234	0.01209	0.14416	0.65805	0.01095	0.23942	0.13757	0.01877	0.15384	0.66117	0.02096	0.05362	0.12434	0.02163	0.10282	0.47617	0.01545
142	0.28230	0.14581	0.00742	0.15779	0.70499	0.00921	0.23386	0.14235	0.01217	0.14449	0.65809	0.01121	0.23938	0.13759	0.01886	0.15417	0.66118	0.02123	0.05357	0.12429	0.02177	0.10277	0.47628	0.01535
143	0.28228	0.14582	0.00736	0.15833	0.70499	0.00913	0.23386	0.14239	0.01237	0.14490	0.65814	0.01139	0.23937	0.13763	0.01906	0.15459	0.66119	0.02141	0.05356	0.12439	0.02188	0.10277	0.47643	0.01531
144	0.28227	0.14580	0.00727	0.15873	0.70498	0.00885	0.23388	0.14237	0.01254	0.14521	0.65816	0.01131	0.23938	0.13760	0.01923	0.15490	0.66121	0.02133	0.05357	0.12441	0.02189	0.10280	0.47652	0.01539
145	0.28228	0.14569	0.00717	0.15890	0.70498	0.00852	0.23393	0.14225	0.01271	0.14532	0.65818	0.01114	0.23942	0.13745	0.01938	0.15504	0.66122	0.02114	0.05360	0.12430	0.02175	0.10266	0.47660	0.01545
146	0.28229	0.14552	0.00712	0.15892	0.70500	0.00838	0.23397	0.14208	0.01293	0.14527	0.65824	0.01113	0.23944	0.13723	0.01958	0.15505	0.66125	0.02107	0.05361	0.12416	0.02154	0.10233	0.47672	0.01537
147	0.28223	0.14536	0.00713	0.15890	0.70507	0.00847	0.23392	0.14194	0.01311	0.14519	0.65832	0.01123	0.23939	0.13707	0.01975	0.15501	0.66130	0.02117	0.05354	0.12415	0.02145	0.10204	0.47685	0.01520
148	0.28206	0.14528	0.00715	0.15893	0.70514	0.00862	0.23376	0.14192	0.01321	0.14518	0.65840	0.01131	0.23922	0.13705	0.01987	0.15495	0.66137	0.02128	0.05336	0.12433	0.02150	0.10189	0.47696	0.01513
149	0.28184	0.14534	0.00716	0.15896	0.70520	0.00863	0.23354	0.14203	0.01331	0.14517	0.65847	0.01131	0.23900	0.13718	0.01998	0.15490	0.66146	0.02132	0.05313	0.12458	0.02156	0.10175	0.47707	0.01521
150	0.28168	0.14554	0.00718	0.15895	0.70525	0.00852	0.23339	0.14222	0.01337	0.14511	0.65854	0.01127	0.23884	0.13739	0.02006	0.15484	0.66152	0.02128	0.05298	0.12469	0.02152	0.10150	0.47718	0.01534
151	0.28168	0.14574	0.00726	0.15896	0.70523	0.00846	0.23338	0.14236	0.01331	0.14507	0.65854	0.01118	0.23883	0.13756	0.02001	0.15483	0.66151	0.02117	0.05299	0.12459	0.02139	0.10126	0.47723	0.01539
152	0.28182	0.14580	0.00736	0.15907	0.70511	0.00854	0.23349	0.14237	0.01311	0.14513	0.65842	0.01103	0.23894	0.13757	0.01981	0.15489	0.66138	0.02102	0.05312	0.12440	0.02125	0.10105	0.47718	0.01536
153	0.28192	0.14575	0.00745	0.15923	0.70491	0.00872	0.23355	0.14230	0.01288	0.14521	0.65822	0.01089	0.23902	0.13750	0.01957	0.15496	0.66117	0.02089	0.05320	0.12427	0.02123	0.10076	0.47707	0.01529
154	0.28185	0.14573	0.00750	0.15920	0.70474	0.00892	0.23346	0.14227	0.01274	0.14515	0.65805	0.01080	0.23894	0.13747	0.01942	0.15486	0.66100	0.02084	0.05312	0.12422	0.02139	0.10051	0.47695	0.01515
155	0.28167	0.14582	0.00750	0.15885	0.70475	0.00900	0.23328	0.14233	0.01271	0.14490	0.65803	0.01078	0.23878	0.13754	0.01939	0.15456	0.66100	0.02086	0.05297	0.12415	0.02160	0.10065	0.47683	0.01494
156	0.28160	0.14594	0.00748	0.15832	0.70497	0.00897	0.23322	0.14240	0.01276	0.14458	0.65819	0.01082	0.23871	0.13764	0.01946	0.15419	0.66120	0.02093	0.05292	0.12403	0.02162	0.10122	0.47676	0.01471
157	0.28168	0.14597	0.00747	0.15788	0.70527	0.00893	0.23331	0.14241	0.01283	0.14434	0.65843	0.01087	0.23880	0.13765	0.01954	0.15392	0.66148	0.02100	0.05301	0.12394	0.02146	0.10179	0.47681	0.01453
158	0.28180	0.14582	0.00749	0.15766	0.70550	0.00898	0.23343	0.14230	0.01281	0.14420	0.65864	0.01092	0.23891	0.13754	0.01952	0.15380	0.66169	0.02103	0.05311	0.12397	0.02135	0.10195	0.47695	0.01445
159	0.28185	0.14557	0.00754	0.15764	0.70560	0.00907	0.23344	0.14213	0.01268	0.14415	0.65874	0.01095	0.23893	0.13737	0.01939	0.15379	0.66178	0.02104	0.05311	0.12411	0.02146	0.10175	0.47708	0.01448
160	0.28180	0.14534	0.00758	0.15776	0.70556	0.00912	0.23337	0.14197	0.01255	0.14421	0.65872	0.01096	0.23886	0.13722	0.01925	0.15388	0.66174	0.02101	0.05303	0.12422	0.02174	0.10156	0.47712	0.01458
161	0.28169	0.14522	0.00763	0.15789	0.70543	0.00907	0.23325	0.14188	0.01250	0.14432	0.65860	0.01089	0.23875	0.13713	0.01920	0.15400	0.66162	0.02094	0.05292	0.12419	0.02204	0.10158	0.47703	0.01473
162	0.28154	0.14521	0.00770	0.15790	0.70526	0.00901	0.23310	0.14182	0.01248	0.14435	0.65842	0.01076	0.23861	0.13707	0.01917	0.15403	0.66146	0.02080	0.05280	0.12398	0.02228	0.10163	0.47685	0.01486
163	0.28140	0.14522	0.00776	0.15775	0.70511	0.00906	0.23295	0.14176	0.01239	0.14423	0.65826	0.01067	0.23848	0.13700	0.01906	0.15392	0.66130	0.02070	0.05268	0.12371	0.02242	0.10157	0.47667	0.01485
164	0.28139	0.14522	0.00771	0.15760	0.70500	0.00921	0.23293	0.14172	0.01231	0.14409	0.65814	0.01076	0.23847	0.13694	0.01897	0.15380	0.66116	0.02078	0.05268	0.12353	0.02238	0.10150	0.47654	0.01459
165	0.28152	0.14528	0.00753	0.15763	0.70495	0.00930	0.23309	0.14175	0.01235	0.14409	0.65810	0.01104	0.23862	0.13696	0.01900	0.15383	0.66108	0.02105	0.05283	0.12345	0.02215	0.10147	0.47649	0.01417
166	0.28169	0.14547	0.00735	0.15782	0.70496	0.00924	0.23329	0.14188	0.01242	0.14423	0.65815	0.01132	0.23881	0.13708	0.01907	0.15400	0.66107	0.02131	0.05304	0.12335	0.02179	0.10150	0.47655	0.01380
167	0.28178	0.14570	0.00735	0.15797	0.70509	0.00907	0.23340	0.14204	0.01249	0.14437	0.65829	0.01144	0.23891	0.13725	0.01916	0.15415	0.66120	0.02142	0.05315	0.12327	0.02147	0.10166	0.47668	0.01366
168	0.28178	0.14579	0.00755	0.15796	0.70530	0.00891	0.23339	0.14213	0.01268	0.14441	0.65850	0.01150	0.23889	0.13734	0.01935	0.15419	0.66142	0.02148	0.05313	0.12336	0.02135	0.10193	0.47684	0.01372
169	0.28169	0.14573	0.00775	0.15785	0.70555	0.00883	0.23331	0.14214	0.01303	0.14436	0.65874	0.01168	0.23880	0.13733	0.01971	0.15415	0.66167	0.02164	0.05301	0.12365	0.02146	0.10214	0.47702	0.01385
170	0.28157	0.14565	0.00777	0.15777	0.70571	0.00892	0.23322	0.14215	0.01332	0.14430	0.65890	0.01193	0.23870	0.13732	0.01999	0.15412	0.66183	0.02187	0.05288	0.12396	0.02169	0.10218	0.47716	0.01398
171	0.28150	0.14565	0.00761	0.15784	0.70572	0.00919	0.23316	0.14219	0.01324	0.14435	0.65891	0.01199	0.23864	0.13737	0.01992	0.15417	0.66184	0.02193	0.05282	0.12414	0.02188	0.10209	0.47720	0.01420
172	0.28149	0.14567	0.00742	0.15805	0.70561	0.00954	0.23312	0.14222	0.01282	0.14451	0.65878	0.01178	0.23861	0.13742	0.01949	0.15433	0.66172	0.02172	0.05280	0.12421	0.02198	0.10197	0.47714	0.01447
173	0.28147	0.14563	0.00731	0.15827	0.70543	0.00978	0.23305	0.14220	0.01228	0.14470	0.65858	0.01139	0.23856	0.13740	0.01893	0.15449	0.66155	0.02134	0.05275	0.12430	0.02208	0.10189	0.47702	0.01468
174	0.28140	0.14555	0.00732	0.15832	0.70524	0.00978	0.23293	0.14217	0.01187	0.14475	0.65839	0.01101	0.23847	0.13734	0.01849	0.15451	0.66138	0.02099	0.05265	0.12446	0.02226	0.10187	0.47685	0.01478
175	0.28134	0.14551	0.00744	0.15814	0.70516	0.00956	0.23286	0.14217	0.01185	0.14461	0.65829	0.01089	0.23840	0.13732	0.01845	0.15433	0.66131	0.02090	0.05257	0.12464	0.02245	0.10191	0.47672	0.01479
176	0.28134	0.14551	0.00761	0.15784	0.70520	0.00933	0.23287	0.14220	0.01221	0.14436	0.65834	0.01110	0.23840	0.13733	0.01880	0.15405	0.66137	0.02114	0.05256	0.12477	0.02255	0.10194	0.47669	0.01476
177	0.28133	0.14549	0.00780	0.15762	0.70528	0.00927	0.23288	0.14220	0.01259	0.14419	0.65842	0.01140	0.23840	0.13733	0.01920	0.15387	0.66145	0.02145	0.05255	0.12482	0.02261	0.10208	0.47669	0.01477
178	0.28128	0.14541	0.00794	0.15757	0.70536	0.00937	0.23284	0.14213	0.01277	0.14422	0.65847	0.01152	0.23835	0.13728	0.01939	0.15385	0.66153	0.02160	0.05250	0.12480	0.02267	0.10246	0.47666	0.01488
179	0.28125	0.14531	0.00796	0.15764	0.70543	0.00943	0.23280	0.14205	0.01278	0.14437	0.65852	0.01150	0.23830	0.13723	0.01943	0.15393	0.66163	0.02164	0.05245	0.12478	0.02267	0.10291	0.47665	0.01507
180	0.28125	0.14525	0.00787	0.15768	0.70552	0.00934	0.23282	0.14200	0.01280	0.14442	0.65861	0.01155	0.23832	0.13719	0.01947	0.15395	0.66173	0.02171	0.05246	0.12475	0.02254	0.10307	0.47672	0.01520
181	0.28133	0.14518	0.00772	0.15759	0.70558	0.00921	0.23291	0.14195	0.01289	0.14430	0.65870	0.01176	0.23840	0.13715	0.01957	0.15386	0.66179	0.02190	0.05254	0.12472	0.02239	0.10292	0.47680	0.01514
182	0.28145	0.14509	0.00758	0.15742	0.70556	0.00916	0.23307	0.14188	0.01302	0.14412	0.65870	0.01205	0.23855	0.13708	0.01970	0.15372	0.66177	0.02217	0.05268	0.12470	0.02239	0.10277	0.47679	0.01497
183	0.28157	0.14504	0.00752	0.15726	0.70545	0.00918	0.23321	0.14182	0.01313	0.14398	0.65860	0.01222	0.23869	0.13700	0.01980	0.15359	0.66165	0.02233	0.05282	0.12467	0.02262	0.10276	0.47666	0.01491
184	0.28165	0.14508	0.00759	0.15705	0.70524	0.00916	0.23328	0.14182	0.01312	0.14381	0.65837	0.01218	0.23878	0.13699	0.01976	0.15345	0.66143	0.02225	0.05293	0.12455	0.02291	0.10269	0.47641	0.01504
185	0.28171	0.14521	0.00773	0.15678	0.70492	0.00904	0.23331	0.14189	0.01297	0.14358	0.65804	0.01204	0.23883	0.13705	0.01960	0.15329	0.66110	0.02205	0.05299	0.12437	0.02305	0.10249	0.47608	0.01518
186	0.28176	0.14537	0.00778	0.15666	0.70458	0.00885	0.23335	0.14197	0.01282	0.14343	0.65772	0.01201	0.23888	0.13713	0.01943	0.15322	0.66076	0.02195	0.05306	0.12419	0.02292	0.10226	0.47577	0.01513
187	0.28182	0.14552	0.00772	0.15689	0.70431	0.00871	0.23341	0.14205	0.01279	0.14356	0.65749	0.01212	0.23894	0.13721	0.01941	0.15338	0.66048	0.02205	0.05313	0.12402	0.02260	0.10204	0.47562	0.01487
