	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d
2423	-12.73020	-6.68535	3.53177	-0.15566	8.59056	-60.61475	-9.30481	-6.46357	3.92407	2.82844	3.28336	-60.92381	-9.30481	-6.46357	3.92407	2.82845	3.28336	-60.92381	3.31687	-2.04515	-6.80232	-7.82628	9.26782	-42.55311	29.02815	0.36565	-7.69334	-1.58905	3.48515	-43.24633	-7.31207	4.32998	-27.47729	-11.83154	6.04315	-17.63530	-33.45657	5.29207	-7.76449	-55.09809	7.77845	-5.27147	12.00134	13.42151	-19.19049	16.34914	-10.57522	15.09607	139.37123	-23.22901	-107.45081	138.45035	18.35041	105.46792	130.67546	-10.76426	-109.05166	133.78357	0.80405	104.99172
2424	-13.02120	-6.62266	4.17108	0.09487	8.38865	-60.62862	-9.38207	-6.34583	4.58218	2.84550	3.49678	-60.91372	-9.38207	-6.34583	4.58218	2.84550	3.49677	-60.91372	2.84535	-2.18470	-6.77313	-7.69709	9.24196	-42.52276	29.19106	0.34677	-7.69336	-1.54066	3.54512	-43.20921	-7.27903	4.36256	-27.53201	-11.71986	6.04963	-17.74733	-33.00715	5.42761	-8.13895	-54.64244	8.04191	-5.57089	12.09990	13.45003	-19.14268	16.46240	-10.86948	14.86403	139.43994	-23.20928	-107.23309	138.51799	18.31178	106.86789	130.79410	-10.90974	-108.84927	133.88449	0.74191	106.35135
2425	-13.59369	-6.52781	4.70078	0.17165	8.37910	-60.67808	-9.70061	-6.19485	5.13229	2.89631	3.52392	-60.96090	-9.70061	-6.19485	5.13229	2.89632	3.52392	-60.96090	2.34502	-2.38073	-6.48747	-7.54221	9.23509	-42.42412	29.43199	0.31907	-7.41300	-1.51557	3.60736	-43.09546	-7.22790	4.46203	-27.52206	-11.61406	5.97799	-17.78564	-32.80890	5.27344	-8.00890	-54.44093	7.85086	-5.50675	12.19507	13.50817	-19.06558	16.55127	-11.06289	14.71260	139.50336	-23.18521	-106.27416	138.65401	18.29033	106.99845	131.07346	-11.45253	-107.93254	133.77037	1.07238	106.54783
2426	-14.40166	-6.56088	5.17997	0.08909	8.64846	-60.73467	-10.18061	-6.16312	5.64791	3.04003	3.37509	-61.04413	-10.18061	-6.16312	5.64791	3.04003	3.37508	-61.04413	1.81026	-2.63619	-6.06306	-7.38700	9.24463	-42.09232	29.77394	0.31448	-6.99700	-1.51523	3.68487	-42.74354	-7.21555	4.60814	-27.38493	-11.49976	5.87400	-17.73652	-32.70428	4.98347	-7.62645	-54.33531	7.44090	-5.25733	12.25130	13.59227	-18.93638	16.55844	-11.09041	14.61417	139.59029	-23.13596	-105.35019	138.77727	18.22676	105.83627	131.36313	-12.02615	-107.05827	133.78333	1.66173	105.51250
2427	-15.27217	-6.82561	5.50886	-0.07380	9.08024	-60.79719	-10.67914	-6.36410	6.03664	3.19961	3.21123	-61.14819	-10.67914	-6.36410	6.03664	3.19962	3.21122	-61.14819	1.25311	-2.86520	-5.78507	-7.27262	9.25694	-41.66279	30.14458	0.32629	-6.75259	-1.48938	3.76497	-42.30371	-7.22161	4.72305	-27.21556	-11.37534	5.80794	-17.65997	-32.47610	4.77402	-7.41974	-54.10420	7.17028	-5.14213	12.27155	13.66683	-18.73600	16.45209	-11.02542	14.50191	139.73198	-23.02447	-104.78955	138.79414	18.10091	104.36457	131.43411	-12.40026	-106.58498	134.08083	2.14558	104.13210
2428	-15.92386	-7.27965	5.63334	-0.19549	9.36801	-60.85305	-11.16582	-6.78930	6.21637	3.26190	3.15228	-61.23072	-11.16582	-6.78930	6.21637	3.26190	3.15228	-61.23072	0.68025	-2.97555	-5.65741	-7.21107	9.27082	-41.41377	30.49032	0.29845	-6.65122	-1.41322	3.82579	-42.06072	-7.13406	4.76718	-27.10249	-11.27554	5.80830	-17.58388	-32.19208	4.71378	-7.45487	-53.81622	7.12718	-5.19732	12.29686	13.69048	-18.49219	16.26727	-10.93298	14.34447	139.91304	-22.84832	-104.43089	138.67365	17.92175	103.69965	131.25763	-12.48572	-106.34023	134.48897	2.32844	103.48071
2429	-16.15499	-7.76405	5.58758	-0.22640	9.28391	-60.83309	-11.67974	-7.30681	6.17476	3.18016	3.16529	-61.20309	-11.67974	-7.30681	6.17476	3.18016	3.16529	-61.20309	0.09987	-2.97434	-5.43063	-7.17358	9.29926	-41.49321	30.81692	0.19559	-6.39048	-1.31174	3.85776	-42.15442	-6.91139	4.77816	-27.04873	-11.22888	5.85174	-17.48635	-32.09998	4.71467	-7.45009	-53.72432	7.12625	-5.19253	12.38211	13.67374	-18.25189	16.12167	-10.81528	14.17046	140.10001	-22.65150	-104.32259	138.48109	17.71497	104.23153	130.98608	-12.37473	-106.33929	134.80087	2.25490	103.96809
2430	-16.02702	-8.09399	5.32428	-0.20370	8.93511	-60.70212	-12.18301	-7.72128	5.85332	2.99981	3.21459	-61.04165	-12.18301	-7.72128	5.85332	2.99981	3.21458	-61.04165	-0.44774	-2.96422	-5.10958	-7.13594	9.33561	-41.82400	31.08872	0.05950	-5.99393	-1.20475	3.86407	-42.50035	-6.66348	4.81041	-27.06736	-11.23167	5.91579	-17.39785	-32.18729	4.64422	-7.30605	-53.81320	7.00785	-5.08421	12.56670	13.67354	-18.05215	16.11778	-10.70632	14.01304	140.27985	-22.49794	-104.65773	138.32567	17.52304	105.45647	130.78487	-12.31489	-106.77441	134.95203	1.95558	105.11842
2431	-15.79461	-8.12288	4.74289	-0.15270	8.64421	-60.56461	-12.57979	-7.84616	5.18957	2.82648	3.35696	-60.87646	-12.57979	-7.84616	5.18957	2.82648	3.35696	-60.87646	-0.88896	-3.02849	-5.06002	-7.11254	9.35127	-42.19654	31.21184	-0.03803	-5.91664	-1.07562	3.84682	-42.89229	-6.53272	4.87341	-27.20597	-11.24885	6.00088	-17.42258	-32.13406	4.44387	-7.29070	-53.75153	6.81596	-5.14424	12.86181	13.70513	-17.95816	16.24198	-10.67873	13.86205	140.45924	-22.44590	-105.17732	138.26385	17.37595	106.33746	130.77422	-12.30250	-107.35113	135.02237	1.50543	105.92408
2432	-15.65477	-7.84475	3.93509	-0.07149	8.59708	-60.55690	-12.84841	-7.64420	4.31334	2.75209	3.58992	-60.85696	-12.84841	-7.64420	4.31334	2.75210	3.58991	-60.85696	-1.19336	-3.15116	-5.46712	-7.12195	9.34328	-42.42223	31.18279	-0.09622	-6.37538	-0.92210	3.81123	-43.14354	-6.54458	4.93993	-27.41833	-11.22534	6.09199	-17.59799	-31.77896	4.16128	-7.57788	-53.37424	6.65868	-5.51712	13.22349	13.72230	-18.03393	16.39254	-10.73426	13.68868	140.65784	-22.51582	-105.18349	138.29111	17.25730	106.20220	130.99026	-12.07509	-107.30521	135.05661	1.17635	105.75911
2433	-15.65533	-7.47309	3.20347	0.00293	8.70769	-60.66716	-13.04658	-7.32066	3.53938	2.77736	3.76668	-60.96893	-13.04658	-7.32066	3.53938	2.77736	3.76667	-60.96893	-1.43361	-3.25240	-6.03176	-7.13980	9.35338	-42.41504	31.14450	-0.19453	-6.98759	-0.79646	3.77460	-43.15607	-6.61467	4.98988	-27.54968	-11.13468	6.14671	-17.80830	-31.34139	3.88491	-7.92728	-52.91196	6.52990	-5.94572	13.53160	13.71280	-18.21829	16.47276	-10.79340	13.48260	140.89412	-22.65554	-104.18666	138.39116	17.11910	105.44527	131.27116	-11.79003	-106.22332	134.98485	1.13348	105.03436
2434	-15.77500	-7.31815	2.79275	0.03434	8.70544	-60.77701	-13.22574	-7.18765	3.11465	2.79347	3.76963	-61.07713	-13.22574	-7.18765	3.11465	2.79347	3.76963	-61.07713	-1.70565	-3.26972	-6.31613	-7.12158	9.42546	-42.24166	31.23172	-0.38688	-7.22385	-0.75103	3.75405	-42.98310	-6.64076	5.02630	-27.50655	-11.02235	6.14203	-17.90282	-31.10029	3.69566	-7.98857	-52.66061	6.37637	-6.07297	13.66967	13.72497	-18.34507	16.44255	-10.77885	13.26914	141.14331	-22.76306	-102.54691	138.52301	16.93674	105.26690	131.39621	-12.03814	-104.64285	134.80472	1.10187	104.88377
2435	-15.96573	-7.52348	2.67021	0.07629	8.35899	-60.84160	-13.40370	-7.39759	3.00293	2.69677	3.65943	-61.11621	-13.40370	-7.39759	3.00293	2.69678	3.65942	-61.11621	-2.01070	-3.22079	-6.23194	-7.06421	9.55546	-42.11193	31.42831	-0.62631	-7.00685	-0.76197	3.74597	-42.83965	-6.56571	5.05916	-27.37140	-10.96248	6.10316	-17.86134	-31.06108	3.64088	-7.71697	-52.62963	6.22580	-5.83962	13.65469	13.75629	-18.33304	16.31779	-10.65839	13.10336	141.33130	-22.76896	-101.40453	138.60301	16.73772	106.57317	131.41162	-12.91581	-103.70501	134.63008	0.64921	106.12260
2436	-16.14421	-7.95792	2.60754	0.20996	7.79146	-60.91300	-13.55898	-7.83332	2.96273	2.54531	3.59264	-61.14481	-13.55898	-7.83332	2.96273	2.54531	3.59263	-61.14481	-2.25868	-3.18213	-6.09207	-7.01456	9.69037	-42.16783	31.60392	-0.82261	-6.74462	-0.74669	3.73065	-42.88859	-6.41272	5.08102	-27.31235	-10.97195	6.07554	-17.78463	-31.00656	3.71037	-7.37760	-52.59032	6.16588	-5.49712	13.63383	13.72472	-18.25041	16.14570	-10.46471	13.01147	141.41765	-22.68344	-101.65959	138.56549	16.56158	108.70107	131.50238	-13.77586	-104.13141	134.60443	-0.17201	108.09674
2437	-16.22056	-8.34634	2.43517	0.42155	7.39350	-61.01685	-13.64051	-8.22945	2.80714	2.49272	3.65538	-61.21636	-13.64051	-8.22945	2.80714	2.49273	3.65537	-61.21636	-2.38212	-3.21575	-6.19289	-7.01474	9.77332	-42.32593	31.65681	-0.93539	-6.80359	-0.65759	3.70186	-43.06037	-6.27280	5.07075	-27.40302	-11.00042	6.08930	-17.75597	-30.77408	3.84848	-7.25467	-52.36767	6.24918	-5.33128	13.72078	13.60876	-18.17841	15.98502	-10.29295	12.94732	141.45737	-22.55884	-103.10180	138.43045	16.41615	109.74109	131.71938	-14.05132	-105.59835	134.74924	-0.74104	109.03087
2438	-16.15682	-8.44285	2.13335	0.61883	7.32027	-61.10662	-13.62031	-8.34123	2.50360	2.55882	3.80708	-61.29481	-13.62031	-8.34123	2.50360	2.55882	3.80707	-61.29481	-2.40071	-3.33907	-6.51290	-7.05424	9.78630	-42.44530	31.58629	-0.98011	-7.15033	-0.52561	3.68041	-43.20794	-6.23436	5.02864	-27.58089	-11.00072	6.15201	-17.78624	-30.39726	3.97882	-7.43673	-51.98984	6.43721	-5.45294	13.86512	13.51121	-18.11135	15.89531	-10.24013	12.86304	141.53976	-22.44709	-104.66429	138.28610	16.31447	108.73928	131.92244	-13.82752	-107.10806	134.90984	-0.69415	108.05782
2439	-16.00564	-8.20103	1.76151	0.73013	7.37859	-61.14568	-13.51860	-8.11771	2.11454	2.61903	3.95315	-61.33226	-13.51860	-8.11771	2.11454	2.61904	3.95315	-61.33226	-2.36723	-3.52141	-6.86693	-7.08524	9.76091	-42.49435	31.45426	-0.98653	-7.55262	-0.41136	3.68999	-43.28342	-6.30629	4.98105	-27.75676	-10.96701	6.24897	-17.86295	-30.01289	4.03604	-7.81623	-51.59408	6.62970	-5.78607	13.92790	13.52965	-18.02202	15.92064	-10.33648	12.78733	141.69231	-22.38911	-105.24931	138.21144	16.30116	106.82482	131.89850	-13.58914	-107.70966	134.91177	-0.44290	106.22451
2440	-15.88706	-7.84053	1.40606	0.72640	7.41529	-61.14872	-13.37914	-7.77214	1.74675	2.60437	4.00950	-61.33575	-13.37914	-7.77214	1.74675	2.60437	4.00949	-61.33575	-2.30368	-3.69735	-7.17939	-7.07888	9.74836	-42.46842	31.32230	-0.98660	-7.90605	-0.34573	3.72786	-43.27164	-6.41696	4.96303	-27.88769	-10.90499	6.34351	-17.97720	-29.73300	4.02209	-8.19980	-51.29878	6.75741	-6.14950	13.87829	13.63738	-17.96800	16.06291	-10.51782	12.76552	141.87050	-22.41372	-104.45026	138.22678	16.37946	105.84503	131.65976	-13.61922	-107.02582	134.65631	-0.56102	105.25377
2441	-15.82677	-7.60118	1.12558	0.61283	7.44528	-61.11627	-13.25211	-7.54347	1.46492	2.54447	3.94636	-61.30809	-13.25211	-7.54347	1.46492	2.54447	3.94635	-61.30809	-2.20258	-3.81638	-7.48392	-7.04971	9.76524	-42.37413	31.20836	-1.01597	-8.22913	-0.32039	3.77372	-43.18085	-6.49995	4.99851	-27.96511	-10.81781	6.40435	-18.10512	-29.58010	3.98533	-8.41426	-51.13559	6.80184	-6.36347	13.84694	13.72545	-18.06359	16.26020	-10.66443	12.76606	142.02074	-22.53665	-102.91932	138.30000	16.45645	106.39655	131.50380	-13.65972	-105.56483	134.23691	-1.12732	105.71489
2442	-15.66566	-7.49948	0.92621	0.46312	7.46434	-61.03461	-13.18037	-7.45267	1.24962	2.47001	3.84056	-61.23240	-13.18037	-7.45267	1.24962	2.47001	3.84056	-61.23240	-2.06609	-3.87657	-7.73778	-7.02315	9.78051	-42.30602	31.09904	-1.09644	-8.45781	-0.31485	3.81846	-43.11343	-6.55133	5.05710	-27.99634	-10.73133	6.43606	-18.19862	-29.48689	3.91713	-8.37335	-51.04109	6.72342	-6.35047	13.95841	13.70731	-18.32867	16.42310	-10.69812	12.71151	142.12206	-22.72536	-101.79466	138.37282	16.42485	107.37414	131.65810	-13.25685	-104.32253	133.81819	-1.78239	106.58051
2443	-15.32769	-7.42107	0.82813	0.37472	7.49331	-60.94792	-13.16489	-7.38484	1.10683	2.42479	3.80441	-61.14984	-13.16489	-7.38484	1.10683	2.42479	3.80440	-61.14984	-1.92243	-3.90370	-7.82704	-6.99725	9.76809	-42.32421	31.00232	-1.22718	-8.46262	-0.32676	3.86525	-43.13064	-6.59813	5.06783	-27.99390	-10.68437	6.45721	-18.21967	-29.40317	3.77538	-8.11893	-50.96164	6.49832	-6.16523	14.17485	13.56817	-18.63138	16.51023	-10.63688	12.59063	142.17476	-22.87521	-101.55754	138.39107	16.28658	107.57601	132.06541	-12.42399	-103.81396	133.47144	-2.20891	106.72594
2444	-15.01965	-7.31832	0.87397	0.37788	7.62671	-60.92448	-13.17085	-7.28658	1.10899	2.48342	3.84149	-61.13499	-13.17085	-7.28658	1.10899	2.48342	3.84148	-61.13499	-1.78877	-3.91695	-7.72354	-6.94932	9.74160	-42.38957	30.94110	-1.39802	-8.22130	-0.37521	3.91593	-43.18584	-6.63258	5.00969	-27.96885	-10.67798	6.46086	-18.18908	-29.38057	3.59996	-7.79010	-50.94471	6.21457	-5.92303	14.34893	13.36704	-18.82813	16.53256	-10.54499	12.49545	142.18370	-22.90748	-101.83221	138.34821	16.15496	107.18882	132.47499	-11.67691	-103.83681	133.27046	-2.42396	106.32416
2445	-14.93507	-7.24586	1.03452	0.43927	7.84921	-60.95868	-13.17724	-7.21100	1.25572	2.66002	3.85059	-61.18518	-13.17724	-7.21100	1.25572	2.66002	3.85058	-61.18518	-1.63737	-3.92487	-7.50595	-6.87572	9.72570	-42.54918	30.89462	-1.59022	-7.83563	-0.46835	3.97302	-43.32483	-6.61215	4.94979	-27.94268	-10.67123	6.42902	-18.17433	-29.46977	3.46989	-7.49691	-51.03980	5.98604	-5.69742	14.39657	13.20148	-18.91594	16.49843	-10.45071	12.51116	142.16632	-22.87552	-102.06256	138.29509	16.11726	107.11014	132.64401	-11.41427	-103.97073	133.24063	-2.47256	106.24110
2446	-14.99485	-7.22780	1.18484	0.46319	8.14160	-60.98365	-13.16798	-7.18668	1.41406	2.91231	3.72515	-61.23705	-13.16798	-7.18668	1.41406	2.91231	3.72514	-61.23705	-1.42669	-3.94025	-7.32921	-6.80838	9.73448	-42.89907	30.80854	-1.77473	-7.49980	-0.57560	4.03367	-43.65498	-6.55897	4.97799	-27.93839	-10.63605	6.36889	-18.21688	-29.61152	3.39101	-7.24850	-51.18754	5.82152	-5.49475	14.37552	13.12462	-19.00169	16.39999	-10.32421	12.59432	142.16238	-22.89442	-101.86960	138.27774	16.12102	107.70803	132.55142	-11.55720	-103.82578	133.29269	-2.21524	106.86708
2447	-15.02417	-7.21358	1.21778	0.31410	8.65584	-60.96582	-13.09884	-7.16895	1.45882	3.21238	3.42786	-61.27126	-13.09884	-7.16895	1.45882	3.21238	3.42786	-61.27126	-1.14821	-3.97416	-7.36680	-6.77683	9.78128	-43.32477	30.66001	-1.93374	-7.42599	-0.65729	4.07683	-44.07027	-6.55461	5.09824	-27.95183	-10.58331	6.30776	-18.30617	-29.72125	3.33233	-7.02809	-51.30278	5.68603	-5.31079	14.39058	13.08871	-19.16063	16.24380	-10.14098	12.62399	142.21260	-22.99420	-101.15001	138.28738	16.05178	108.77550	132.39941	-11.83781	-103.20362	133.33405	-1.70018	108.00526
2448	-14.91793	-7.21143	1.10845	-0.01802	9.36907	-60.93376	-12.92861	-7.16894	1.35746	3.47995	3.05849	-61.31306	-12.92861	-7.16894	1.35746	3.47995	3.05848	-61.31306	-0.82096	-4.02169	-7.65279	-6.77018	9.86281	-43.59859	30.44908	-2.06284	-7.65576	-0.70818	4.08625	-44.33810	-6.59137	5.19619	-27.98620	-10.53626	6.27055	-18.44132	-29.73720	3.30544	-6.89814	-51.32216	5.61330	-5.19951	14.45212	13.01263	-19.38300	16.08486	-9.96830	12.55860	142.29570	-23.11898	-100.19388	138.28961	15.90924	109.98003	132.37561	-12.11446	-102.31835	133.37386	-1.36696	109.25736
2449	-14.59180	-7.26006	0.85430	-0.35662	9.90494	-60.93310	-12.65875	-7.22738	1.09806	3.56988	2.81365	-61.36902	-12.65875	-7.22738	1.09806	3.56988	2.81364	-61.36902	-0.45749	-4.07276	-8.07943	-6.76251	9.93572	-43.68658	30.15120	-2.14459	-8.06973	-0.74383	4.08187	-44.41911	-6.60106	5.16282	-28.09378	-10.50620	6.26740	-18.65536	-29.53124	3.33558	-6.98472	-51.11437	5.67312	-5.26913	14.47854	12.89874	-19.62167	16.01929	-9.93620	12.46754	142.32005	-23.23488	-99.46524	138.26933	15.81766	110.87043	132.46213	-12.34398	-101.61093	133.47226	-1.58853	110.10010
2450	-13.99792	-7.28929	0.46546	-0.47298	9.91649	-60.98664	-12.34276	-7.27295	0.67525	3.44603	2.82323	-61.42244	-12.34276	-7.27295	0.67525	3.44603	2.82322	-61.42244	-0.06393	-4.12641	-8.53582	-6.75171	9.94779	-43.78363	29.75097	-2.16035	-8.54584	-0.77229	4.09947	-44.51216	-6.60306	5.02562	-28.31033	-10.48446	6.28211	-18.93642	-29.01329	3.40418	-7.31227	-50.58753	5.85717	-5.54938	14.42134	12.82318	-19.81952	16.09677	-10.07965	12.41645	142.24281	-23.34328	-99.22994	138.23883	15.84814	110.94048	132.47902	-12.56664	-101.39094	133.52625	-2.25006	110.04777
2451	-13.24356	-7.21882	0.00754	-0.24433	9.44182	-61.07226	-12.05696	-7.21713	0.15664	3.27468	3.05657	-61.45603	-12.05696	-7.21713	0.15664	3.27469	3.05657	-61.45603	0.33525	-4.18044	-8.96833	-6.75337	9.89251	-44.08643	29.29985	-2.12557	-9.01434	-0.79869	4.15049	-44.81898	-6.66009	4.90235	-28.59542	-10.44381	6.28327	-19.19530	-28.36812	3.47145	-7.70713	-49.93034	6.06463	-5.89307	14.30043	12.83291	-19.92707	16.24870	-10.27987	12.39470	142.14662	-23.43067	-99.42284	138.21701	15.93182	110.25439	132.28819	-12.90046	-101.67319	133.29269	-2.96139	109.24197
2452	-12.59003	-7.13076	-0.42665	0.21278	8.94110	-61.12769	-11.83805	-7.13571	-0.33327	3.28518	3.35973	-61.45732	-11.83805	-7.13571	-0.33327	3.28518	3.35972	-61.45732	0.70398	-4.22004	-9.40752	-6.78051	9.81247	-44.54145	28.88493	-2.08146	-9.49209	-0.83164	4.21912	-45.28451	-6.76456	4.85471	-28.88154	-10.36443	6.26376	-19.36917	-27.93025	3.52396	-7.98784	-49.48364	6.21642	-6.13575	14.13883	12.91655	-19.95436	16.35077	-10.41393	12.34976	142.12860	-23.49542	-99.74756	138.19817	15.96354	109.46133	131.96951	-13.34160	-102.16609	132.85951	-3.41023	108.38213
2453	-12.21814	-7.21570	-0.76320	0.63760	8.82148	-61.10478	-11.68197	-7.22247	-0.69582	3.52412	3.58557	-61.41709	-11.68197	-7.22247	-0.69582	3.52412	3.58557	-61.41709	1.02486	-4.22374	-9.86456	-6.82435	9.75091	-44.89237	28.55253	-2.06465	-9.97791	-0.88099	4.29221	-45.64522	-6.84656	4.82951	-29.12021	-10.26055	6.24814	-19.50247	-27.79838	3.53774	-8.17833	-49.34466	6.29907	-6.30856	13.96687	13.03562	-19.97258	16.34021	-10.47961	12.25007	142.18364	-23.57209	-99.91196	138.15575	15.91543	108.95559	131.77988	-13.69371	-102.46671	132.74448	-3.48629	107.87784
2454	-12.04203	-7.56659	-0.96875	0.86849	8.95472	-61.02063	-11.57160	-7.57422	-0.90677	3.78036	3.69138	-61.34173	-11.57160	-7.57422	-0.90677	3.78036	3.69137	-61.34173	1.30400	-4.17130	-10.21333	-6.84583	9.71520	-44.99913	28.28852	-2.09108	-10.32629	-0.96035	4.37601	-45.75110	-6.86655	4.74366	-29.27949	-10.16408	6.25172	-19.67267	-27.76978	3.45508	-8.38637	-49.30408	6.29842	-6.53341	13.85070	13.13761	-20.03882	16.24792	-10.53147	12.12391	142.25648	-23.67722	-99.78970	138.08685	15.83885	108.62711	131.85693	-13.76348	-102.35284	133.26060	-3.29207	107.60104
