	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d
30	0.00630	-0.00680	-0.03821	0.12735	0.92607	-1.25658	0.36390	0.71120	-1.61450	-0.04858	0.22644	-0.43622	0.10605	-0.01697	-0.63597	-0.02176	-0.10319	-0.00883	0.00823	-0.15323	-0.06525	-0.02498	-0.05082	0.02670	-0.02611	-0.03678	-0.00349	0.00499	0.00747	0.01672	0.00870	-0.01884	-0.00880	0.01224	-0.02685	0.00095	0.00697	-0.03027	-0.02933	0.02015	-0.01738	0.00426	-0.01401	-0.03678	-0.02586	-0.02485	-0.02922	-0.01702	-0.04941	-0.01118	-0.02248	-0.02675	-0.03021	-0.01983	-0.04859	-0.00846	-0.02225
31	0.00785	0.00006	-0.02614	0.12960	0.95346	-1.36561	0.45495	0.62642	-1.61614	-0.07629	0.23344	-0.45864	0.09536	-0.01344	-0.61331	-0.02379	-0.10858	0.03465	-0.03362	-0.15891	-0.05431	-0.02113	-0.01383	0.01629	-0.03473	-0.01184	0.01514	0.03393	0.00213	0.01914	-0.00609	-0.00811	0.01296	-0.00264	-0.02268	0.01100	-0.00901	-0.00715	-0.00416	0.01490	-0.01652	0.01231	-0.01850	0.00599	-0.00236	0.00295	-0.02300	-0.00691	-0.04129	0.01028	-0.00233	0.00262	-0.02324	-0.00979	-0.04044	0.01304	-0.00170
32	-0.00019	0.00190	-0.02228	0.11074	0.94899	-1.48562	0.55219	0.54243	-1.60282	-0.10412	0.22698	-0.49672	0.11011	0.01378	-0.60702	-0.03484	-0.09793	0.08057	-0.07341	-0.17234	-0.06979	-0.02566	0.02979	0.00263	-0.02155	0.02012	0.02273	0.04297	-0.00453	0.00455	-0.03471	-0.01603	0.03240	-0.03956	-0.03347	0.01741	-0.02835	0.00894	0.02114	-0.00878	-0.01999	0.02004	-0.00536	0.04937	0.01844	0.03050	-0.01096	0.01300	-0.00619	0.03192	0.01328	0.03223	-0.01017	0.01159	-0.00500	0.03589	0.01379
33	-0.00871	-0.00368	-0.03292	0.05299	0.92257	-1.59233	0.62329	0.50101	-1.63569	-0.12231	0.21802	-0.53636	0.15843	0.04716	-0.62498	-0.03984	-0.08768	0.10142	-0.06553	-0.16991	-0.08818	-0.02855	0.04690	0.00029	0.00856	0.03654	0.01380	0.02443	-0.01607	-0.01622	-0.05059	-0.03314	0.02759	-0.06346	-0.04682	0.00737	-0.03404	0.00755	0.02479	-0.02427	-0.02283	0.01334	0.01173	0.06189	0.01843	0.03722	0.00333	0.02396	0.03233	0.03645	0.01245	0.03991	0.00468	0.02590	0.03351	0.04023	0.01415
34	-0.01141	-0.01297	-0.05038	-0.05694	0.85121	-1.66895	0.64333	0.49923	-1.73942	-0.14420	0.18610	-0.57959	0.20395	0.06455	-0.65572	-0.04051	-0.10905	0.08034	-0.02149	-0.14515	-0.09350	-0.01952	0.03124	0.00914	0.03533	0.03193	-0.00636	-0.00715	-0.02923	-0.02802	-0.03802	-0.04313	0.00264	-0.05333	-0.04818	-0.01021	-0.02143	-0.00558	0.00812	-0.02285	-0.01872	-0.00243	0.01289	0.03696	0.00244	0.02240	0.01640	0.01857	0.03951	0.01896	0.00078	0.02473	0.01763	0.02279	0.03998	0.02012	0.00414
35	-0.00535	-0.02164	-0.06030	-0.17751	0.73370	-1.72809	0.61842	0.47132	-1.86793	-0.16765	0.12062	-0.62885	0.21658	0.04140	-0.68602	-0.03943	-0.16220	0.03274	0.01394	-0.12254	-0.09113	0.00543	0.00713	0.01757	0.04310	0.02025	-0.02137	-0.02441	-0.03632	-0.02531	-0.00485	-0.04275	-0.01648	-0.01955	-0.04000	-0.01462	0.00299	-0.01909	-0.00815	-0.01490	-0.01229	-0.00857	0.00139	-0.00209	-0.00913	0.00596	0.01951	0.00650	0.01045	-0.00562	-0.00588	0.00761	0.02036	0.00912	0.01014	-0.00711	-0.00266
36	0.00487	-0.02622	-0.05777	-0.23607	0.61511	-1.79915	0.56593	0.37693	-1.97079	-0.17360	0.04829	-0.66977	0.19442	-0.02302	-0.71227	-0.03354	-0.21508	-0.00983	0.01754	-0.11970	-0.09017	0.03554	-0.00533	0.01698	0.02970	0.01196	-0.01976	-0.01720	-0.03257	-0.01363	0.02454	-0.03775	-0.01484	0.00914	-0.03365	-0.00215	0.02360	-0.02331	-0.01172	-0.01016	-0.01192	0.00097	-0.00598	-0.02377	-0.00808	0.00280	0.00843	0.00270	-0.01960	-0.01502	-0.00093	0.00386	0.00891	0.00145	-0.02004	-0.01672	0.00073
37	0.00854	-0.02546	-0.04971	-0.23084	0.53893	-1.87165	0.49676	0.24224	-2.02854	-0.16550	0.01150	-0.68285	0.15127	-0.10002	-0.72924	-0.02336	-0.23217	-0.02714	-0.00564	-0.13023	-0.08351	0.05230	-0.01293	0.00665	0.00842	0.00013	-0.01063	-0.00131	-0.02233	-0.00305	0.03002	-0.03142	-0.00053	0.01298	-0.03335	0.01286	0.02445	-0.01385	-0.00640	-0.01078	-0.01740	0.01521	-0.00582	-0.01530	-0.00201	0.00763	-0.00864	0.01041	-0.01979	-0.00319	0.00786	0.00798	-0.00858	0.00648	-0.01989	-0.00359	0.00852
38	0.00284	-0.02094	-0.04297	-0.26905	0.51246	-1.90325	0.42783	0.11606	-2.03114	-0.17864	0.02789	-0.66831	0.11676	-0.16319	-0.72469	-0.01469	-0.19911	-0.01842	-0.04124	-0.14631	-0.05445	0.04904	-0.02749	-0.00825	-0.00055	-0.02072	-0.01054	0.00799	-0.01359	-0.00076	0.01438	-0.02286	0.01287	-0.00080	-0.03370	0.02249	0.00723	0.00457	0.00215	-0.01234	-0.02320	0.02503	-0.00643	0.00931	0.00361	0.01052	-0.02350	0.01736	0.00009	0.01510	0.01014	0.01022	-0.02380	0.01232	0.00006	0.01497	0.01037
39	-0.00293	-0.01481	-0.03862	-0.42724	0.51339	-1.89143	0.38912	0.02060	-2.00075	-0.23371	0.07523	-0.64623	0.12239	-0.21209	-0.70056	-0.01155	-0.13160	0.00677	-0.07090	-0.17033	-0.00678	0.03338	-0.03880	-0.01955	0.00761	-0.03622	-0.01895	0.01422	-0.00684	-0.00644	-0.00152	-0.01271	0.02018	-0.01224	-0.02921	0.02994	-0.00889	0.01865	0.01268	-0.01037	-0.02386	0.03076	-0.01095	0.02516	0.01049	0.01004	-0.03062	0.01381	0.01240	0.02397	0.00502	0.00931	-0.03119	0.00769	0.01199	0.02259	0.00473
40	-0.00141	-0.00927	-0.03646	-0.60226	0.50462	-1.87199	0.39625	-0.06690	-1.99759	-0.29825	0.11950	-0.62992	0.16065	-0.25752	-0.67954	-0.01195	-0.05774	0.03952	-0.07958	-0.20041	0.02759	0.01528	-0.02874	-0.02264	0.01763	-0.02936	-0.02180	0.02462	0.00311	-0.01352	-0.00393	-0.00654	0.02124	-0.01429	-0.02283	0.03244	-0.01095	0.01606	0.02303	-0.00598	-0.01725	0.03114	-0.01436	0.01894	0.01844	0.00889	-0.02379	0.00441	0.01099	0.01967	-0.00079	0.00781	-0.02455	-0.00199	0.01032	0.01740	-0.00085
41	0.00311	-0.00736	-0.03819	-0.62460	0.45235	-1.86089	0.42244	-0.17863	-2.03439	-0.31384	0.13993	-0.61521	0.17566	-0.29083	-0.68052	-0.01328	0.00055	0.07170	-0.07045	-0.21826	0.02591	0.00399	-0.00086	-0.01976	0.01893	-0.00483	-0.01447	0.03279	0.01461	-0.01585	0.00036	-0.00988	0.01494	-0.01369	-0.02134	0.02007	-0.00515	-0.00360	0.02678	-0.00240	-0.00861	0.01982	-0.01284	-0.00234	0.02133	0.00951	-0.00519	-0.00112	0.00801	0.00789	-0.00234	0.00838	-0.00589	-0.00484	0.00759	0.00628	-0.00088
42	0.00130	-0.01039	-0.04423	-0.48016	0.33512	-1.83383	0.41176	-0.29837	-2.05142	-0.25914	0.11550	-0.59926	0.12054	-0.28833	-0.70088	-0.02029	0.02130	0.09004	-0.06083	-0.20179	0.00291	0.00497	0.02499	-0.01472	0.01583	0.01942	-0.00488	0.02563	0.01893	-0.01326	-0.00223	-0.01948	0.00215	-0.01622	-0.02418	-0.00516	-0.00370	-0.02660	0.01858	-0.00097	-0.00503	-0.00160	-0.00872	-0.02133	0.01366	0.01269	0.01081	-0.00090	0.00709	-0.00140	-0.00154	0.01207	0.01056	0.00015	0.00710	-0.00170	0.00133
43	-0.01015	-0.01560	-0.05066	-0.29524	0.15556	-1.76428	0.33202	-0.37911	-2.02613	-0.17110	0.02859	-0.59117	0.02274	-0.25074	-0.72789	-0.03773	-0.01230	0.08258	-0.05961	-0.14999	-0.01466	0.01186	0.03961	-0.00867	0.01068	0.03446	0.00317	0.00006	0.01296	-0.01074	-0.01487	-0.02490	-0.00884	-0.02126	-0.02553	-0.02389	-0.01001	-0.03587	0.00311	-0.00018	-0.00799	-0.01766	-0.00544	-0.02594	-0.00046	0.01506	0.01064	-0.00026	0.00251	-0.00114	-0.00317	0.01512	0.01084	0.00376	0.00281	-0.00038	-0.00088
44	-0.02494	-0.01781	-0.05314	-0.16569	-0.03109	-1.67928	0.21242	-0.40061	-2.01083	-0.10488	-0.08907	-0.59848	-0.03201	-0.21400	-0.75477	-0.05593	-0.08034	0.05391	-0.05803	-0.08733	-0.02326	0.01429	0.04824	-0.00252	0.00312	0.04276	0.01243	-0.03173	0.00584	-0.01262	-0.03024	-0.02009	-0.00861	-0.02615	-0.02470	-0.02101	-0.01977	-0.02482	-0.00793	0.00123	-0.01495	-0.01585	-0.00340	-0.01621	-0.01041	0.01017	-0.00240	-0.00136	-0.00389	0.00431	-0.00786	0.01043	-0.00215	0.00172	-0.00326	0.00645	-0.00775
45	-0.03268	-0.01198	-0.05282	-0.13066	-0.13982	-1.65308	0.12729	-0.39449	-2.03583	-0.08871	-0.15891	-0.62122	0.00801	-0.21282	-0.77444	-0.05564	-0.12696	0.02204	-0.04419	-0.04260	-0.03478	0.01188	0.05466	0.00138	0.00313	0.04783	0.01863	-0.05087	0.01172	-0.01772	-0.03965	-0.00687	-0.00022	-0.02855	-0.02305	-0.00441	-0.02751	0.00015	-0.00984	0.00245	-0.02357	-0.00375	-0.00229	-0.00068	-0.01183	-0.00121	-0.01548	-0.00308	-0.00458	0.00496	-0.01301	-0.00112	-0.01543	-0.00283	-0.00345	0.00902	-0.01487
46	-0.02815	0.00041	-0.05388	-0.24997	-0.14877	-1.71563	0.14003	-0.43970	-2.04187	-0.11799	-0.14751	-0.65917	0.10391	-0.25617	-0.76955	-0.02721	-0.11487	-0.00160	-0.02006	-0.03088	-0.05043	0.01029	0.05606	0.00323	0.01744	0.05112	0.01237	-0.04528	0.03116	-0.02073	-0.03910	0.00852	0.00338	-0.02714	-0.01735	0.00587	-0.02933	0.02496	-0.00780	0.00183	-0.02963	0.00148	-0.00326	0.01074	-0.00953	-0.01005	-0.02451	-0.00676	0.00024	-0.00008	-0.01706	-0.00992	-0.02451	-0.00820	0.00152	0.00463	-0.01978
47	-0.01576	0.00800	-0.05614	-0.55492	-0.13986	-1.79162	0.25736	-0.58990	-1.96376	-0.17572	-0.12220	-0.70078	0.17583	-0.33638	-0.72701	0.01828	-0.06778	-0.01752	-0.00230	-0.05185	-0.06000	0.01246	0.05233	0.00647	0.03069	0.05409	-0.00190	-0.01836	0.04545	-0.01866	-0.02974	0.01608	-0.00256	-0.02313	-0.00728	0.00157	-0.02445	0.03477	-0.00638	-0.00240	-0.02558	-0.00360	-0.00716	0.01322	-0.00772	-0.01170	-0.02935	-0.01088	0.00410	-0.00427	-0.01745	-0.01118	-0.02915	-0.01200	0.00471	-0.00186	-0.01994
48	-0.00444	0.00250	-0.05567	-0.91738	-0.21519	-1.76807	0.40670	-0.79851	-1.83228	-0.24267	-0.17058	-0.71091	0.18046	-0.42409	-0.66075	0.05191	-0.04511	-0.02729	-0.00565	-0.08717	-0.05904	0.01894	0.05062	0.00988	0.02411	0.05757	-0.00678	0.01347	0.04324	-0.01530	-0.01645	0.00878	-0.00905	-0.01869	-0.00067	-0.00787	-0.01570	0.02508	-0.00534	-0.00962	-0.00950	-0.00729	-0.00960	0.00808	-0.00606	-0.01035	-0.02409	-0.00812	0.00642	-0.00728	-0.01183	-0.00956	-0.02371	-0.00808	0.00602	-0.00845	-0.01347
49	0.00118	-0.00903	-0.05136	-1.08269	-0.37908	-1.62527	0.47071	-0.94676	-1.71260	-0.28828	-0.28893	-0.66281	0.13024	-0.46223	-0.60728	0.04800	-0.07544	-0.02857	-0.02356	-0.10303	-0.05583	0.02560	0.05724	0.00593	0.00327	0.06087	0.00335	0.03367	0.03846	-0.01657	-0.00486	-0.00823	-0.00726	-0.01381	-0.00323	-0.00912	-0.00683	0.00597	-0.00469	-0.01516	0.00775	-0.00055	-0.00370	-0.00112	-0.00473	-0.01165	-0.01073	0.00292	0.01096	-0.01405	-0.00489	-0.01130	-0.01055	0.00330	0.01023	-0.01635	-0.00638
50	0.00325	-0.01428	-0.04557	-0.91895	-0.52915	-1.46497	0.40595	-0.95831	-1.63151	-0.28121	-0.38716	-0.57880	0.07030	-0.42110	-0.59304	0.01322	-0.12506	-0.02046	-0.03359	-0.07918	-0.06068	0.02245	0.06957	-0.00595	-0.01144	0.06349	0.01551	0.03760	0.04461	-0.02079	0.00379	-0.02246	0.00124	-0.00779	-0.00961	0.00173	0.00052	-0.00943	-0.00525	-0.01678	0.01430	0.01381	0.00837	-0.00991	-0.00483	-0.01757	-0.00564	0.01208	0.01513	-0.02177	-0.00409	-0.01863	-0.00619	0.01099	0.01505	-0.02168	-0.00677
51	0.00555	-0.01207	-0.03960	-0.56811	-0.58287	-1.38139	0.29422	-0.89286	-1.58643	-0.21980	-0.39587	-0.51168	0.03938	-0.35526	-0.61285	-0.01625	-0.14271	-0.00785	-0.02705	-0.03506	-0.07158	0.00792	0.07850	-0.01361	-0.00940	0.06589	0.01794	0.03122	0.05229	-0.01894	0.01193	-0.02661	0.00944	-0.00118	-0.01078	0.01657	0.00649	-0.01729	-0.00456	-0.01716	0.01198	0.02619	0.01603	-0.01443	-0.00430	-0.02522	-0.01417	0.01071	0.01418	-0.02164	-0.00774	-0.02789	-0.01560	0.00718	0.01499	-0.01834	-0.01121
52	0.00882	-0.01170	-0.03433	-0.28937	-0.57105	-1.37003	0.23829	-0.88397	-1.55649	-0.13950	-0.34402	-0.49026	0.04160	-0.35522	-0.64019	-0.01682	-0.12370	-0.00053	-0.01844	-0.01286	-0.07522	-0.00149	0.07685	-0.00838	0.00938	0.06709	0.01034	0.02160	0.04604	-0.00802	0.01850	-0.02235	0.01259	0.00550	-0.00760	0.02367	0.01024	-0.02102	-0.00080	-0.01393	0.00820	0.02847	0.01288	-0.01575	-0.00113	-0.02336	-0.01939	0.00265	0.00859	-0.01288	-0.00741	-0.02638	-0.02109	-0.00232	0.00983	-0.00831	-0.00923
53	0.01088	-0.01974	-0.03305	-0.21875	-0.58296	-1.37200	0.24869	-0.98560	-1.52221	-0.09138	-0.32156	-0.50082	0.05615	-0.44398	-0.64924	-0.00385	-0.10810	-0.00715	-0.02154	-0.03497	-0.06361	0.00970	0.06509	0.00196	0.04035	0.06447	-0.00377	0.01295	0.02776	0.00252	0.01888	-0.01591	0.00911	0.01026	-0.00998	0.01797	0.01015	-0.02313	0.00165	-0.00183	0.00180	0.01883	0.00153	-0.01847	0.00103	-0.00199	-0.00801	-0.00298	0.00107	-0.00223	-0.00098	-0.00385	-0.00913	-0.00745	0.00208	0.00105	0.00072
54	0.00943	-0.03229	-0.03813	-0.30291	-0.66262	-1.34553	0.25764	-1.12775	-1.48143	-0.10425	-0.37811	-0.51246	0.06048	-0.55426	-0.63171	-0.00489	-0.12485	-0.02532	-0.03285	-0.08251	-0.04523	0.03464	0.05178	0.00458	0.06917	0.05891	-0.01925	0.00797	0.01382	0.00271	0.01325	-0.01335	-0.00054	0.00924	-0.02143	0.00217	0.00615	-0.02447	-0.00136	0.01383	-0.01004	0.00102	-0.01214	-0.02315	-0.00183	0.02930	0.01022	-0.00490	-0.00517	0.00696	0.00527	0.02884	0.00987	-0.00733	-0.00482	0.00754	0.01008
55	0.00420	-0.04037	-0.04597	-0.41550	-0.77536	-1.29086	0.21710	-1.21892	-1.43965	-0.16065	-0.47804	-0.50488	0.04089	-0.60956	-0.60239	-0.02258	-0.16261	-0.03953	-0.04249	-0.11698	-0.03852	0.05237	0.04883	-0.00220	0.07659	0.05744	-0.02719	0.00756	0.01352	-0.00496	0.00772	-0.01700	-0.01330	0.00265	-0.03092	-0.01658	-0.00114	-0.02575	-0.00612	0.01942	-0.01858	-0.01726	-0.02564	-0.02456	-0.00676	0.04633	0.01786	-0.00852	-0.00631	0.01368	0.00619	0.04676	0.01808	-0.00825	-0.00652	0.01212	0.01244
56	-0.00275	-0.04045	-0.04927	-0.48010	-0.85692	-1.22619	0.14707	-1.24868	-1.39603	-0.21767	-0.55064	-0.47746	-0.00270	-0.60195	-0.57936	-0.04218	-0.19140	-0.03861	-0.04927	-0.12033	-0.05156	0.04993	0.06182	-0.00978	0.05822	0.06628	-0.02177	0.01060	0.01862	-0.00926	0.00678	-0.02370	-0.02322	-0.00445	-0.02649	-0.02849	-0.00979	-0.02585	-0.00687	0.00671	-0.01180	-0.02595	-0.03750	-0.02017	-0.00807	0.03541	0.01281	-0.01329	-0.00190	0.01244	0.00321	0.03670	0.01355	-0.01101	-0.00226	0.01041	0.00957
57	-0.00809	-0.03680	-0.04455	-0.48626	-0.87480	-1.15976	0.09027	-1.27097	-1.34921	-0.25118	-0.55967	-0.44412	-0.04935	-0.57807	-0.56040	-0.06088	-0.19666	-0.03445	-0.05539	-0.10528	-0.06972	0.03321	0.08271	-0.00998	0.03103	0.08126	-0.00622	0.01452	0.01858	-0.00445	0.00979	-0.02875	-0.02424	-0.00972	-0.01400	-0.02701	-0.01306	-0.02271	-0.00375	-0.01806	0.00440	-0.02013	-0.04005	-0.01364	-0.00494	0.00698	0.00406	-0.01107	0.00444	0.00115	0.00132	0.00912	0.00523	-0.00835	0.00414	-0.00050	0.00689
58	-0.00949	-0.03471	-0.03549	-0.45284	-0.84089	-1.09016	0.05795	-1.31831	-1.30806	-0.26830	-0.52095	-0.41931	-0.06094	-0.57585	-0.53337	-0.08434	-0.19053	-0.04864	-0.05209	-0.09052	-0.07208	0.02123	0.09570	-0.00177	0.01562	0.08986	0.01257	0.01474	0.01492	0.00350	0.01378	-0.03011	-0.01562	-0.01471	-0.00961	-0.01550	-0.00397	-0.01676	-0.00018	-0.03723	0.01049	-0.00604	-0.02513	-0.00884	-0.00036	-0.01609	-0.00364	0.00210	0.00977	-0.00937	0.00436	-0.01415	-0.00258	0.00456	0.00943	-0.01096	0.00854
59	-0.00707	-0.03500	-0.02854	-0.40782	-0.79098	-1.02268	0.03061	-1.36114	-1.27578	-0.27499	-0.47290	-0.40575	-0.01905	-0.59603	-0.50076	-0.10091	-0.18971	-0.07814	-0.02854	-0.08207	-0.05940	0.02892	0.09428	0.00962	0.01736	0.08651	0.02956	0.00772	0.01255	0.00534	0.01671	-0.02685	-0.00419	-0.01802	-0.01572	-0.00402	0.01476	-0.01064	0.00260	-0.03720	0.00097	0.00495	0.00184	-0.00754	0.00359	-0.01927	-0.00935	0.01869	0.01406	-0.00762	0.01192	-0.01905	-0.00912	0.02131	0.01375	-0.00902	0.01513
60	-0.00325	-0.03515	-0.02697	-0.38416	-0.76139	-0.97352	-0.00865	-1.34961	-1.23099	-0.25339	-0.43854	-0.39562	0.03832	-0.61388	-0.47826	-0.08798	-0.18440	-0.09147	0.00578	-0.07699	-0.05505	0.05465	0.08950	0.01752	0.02780	0.08155	0.04137	-0.00310	0.01119	-0.00021	0.01769	-0.02064	0.00146	-0.01724	-0.02234	-0.00055	0.03026	-0.00681	0.00406	-0.02356	-0.00995	0.00690	0.02286	-0.01003	0.00551	-0.00714	-0.01110	0.02573	0.01750	0.00247	0.01848	-0.00876	-0.01176	0.02838	0.01745	0.00199	0.02184
61	-0.00028	-0.03263	-0.02993	-0.39894	-0.76697	-0.95478	-0.04709	-1.28089	-1.14932	-0.18763	-0.41073	-0.38269	0.05021	-0.60541	-0.47219	-0.04511	-0.14634	-0.06855	0.02781	-0.07404	-0.07547	0.08383	0.09535	0.01605	0.03800	0.08732	0.04387	-0.00651	0.01300	-0.00705	0.01602	-0.01829	-0.00148	-0.01578	-0.02746	-0.00547	0.03085	-0.00655	0.00096	-0.01480	-0.01142	0.00241	0.02392	-0.01431	0.00217	0.00259	-0.00669	0.01916	0.01840	0.00784	0.01678	0.00090	-0.00742	0.02084	0.01853	0.00799	0.02048
62	0.00281	-0.02690	-0.03515	-0.42892	-0.79116	-0.95713	-0.05586	-1.20697	-1.03876	-0.10206	-0.37370	-0.37040	0.00578	-0.57457	-0.47129	0.00045	-0.07437	-0.02986	0.02888	-0.07927	-0.11042	0.10001	0.10815	0.00215	0.04377	0.09950	0.03245	0.00634	0.02387	-0.01138	0.01253	-0.02278	-0.00856	-0.01558	-0.03559	-0.01228	0.01715	-0.00853	-0.00797	-0.01631	-0.00815	-0.00272	0.00817	-0.01738	-0.00733	-0.00193	0.00329	0.00640	0.01489	0.00399	0.00377	-0.00187	0.00333	0.00668	0.01490	0.00385	0.00623
63	0.00806	-0.02000	-0.04010	-0.43655	-0.80285	-0.95223	-0.03959	-1.18403	-0.93707	-0.05303	-0.33597	-0.36684	-0.05164	-0.55568	-0.46309	0.01938	-0.01214	-0.01325	0.02053	-0.09968	-0.13647	0.09330	0.11025	-0.01853	0.04156	0.10194	0.00887	0.02955	0.04046	-0.01448	0.01095	-0.02474	-0.01321	-0.00883	-0.04022	-0.01474	0.00178	-0.00897	-0.01557	-0.01422	-0.00539	-0.00619	-0.00818	-0.01784	-0.01563	-0.01518	0.01581	-0.00713	0.00726	-0.00226	-0.01484	-0.01355	0.01656	-0.00807	0.00723	-0.00230	-0.01580
