	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d
3209	17.04344	0.00000	-0.00000	-22.99439	-0.00000	-0.00000	-7.90386	-2.43668	7.68101	-19.53176	5.80651	-18.32112	-19.81092	-3.07695	-0.00011	-74.75025	8.83161	-0.01686	21.93155	15.55803	11.06667	28.26584	-15.61709	-15.61847	-3.40632	19.07693	25.88556	-16.09109	-42.01044	-49.50354	82.65919	0.00118	-101.75520	66.87507	0.00384	43.77736	-5.37691	-10.01050	-0.00798	-19.68597	-17.42515	-0.00831	-3.32993	10.18807	-4.40320	-25.33503	11.08584	-0.29234	0.05195	-2.59611	0.53983
3210	18.09358	-0.00000	0.00000	-22.25632	0.00000	0.00000	-7.90461	-2.48253	8.34240	-18.56289	6.09551	-17.97104	-20.29086	-3.25450	-0.00026	-73.38489	7.49316	-0.01179	22.63978	15.22252	11.19721	26.45755	-14.76644	-17.18999	-4.72567	19.18578	27.54074	-15.44884	-43.28865	-48.45958	82.78443	0.00283	-101.37090	68.83501	0.03124	43.77215	-4.74250	-10.40003	-0.00666	-20.53966	-17.88286	-0.00635	-2.85116	9.66290	-4.27394	-24.81897	10.55119	-0.37232	0.52557	-3.39431	1.22062
3211	19.05553	0.00000	-0.00000	-21.89745	0.00000	0.00000	-7.87007	-2.57521	9.04770	-17.54574	6.56438	-17.58073	-20.65252	-3.50303	-0.00063	-71.91615	6.64414	0.00192	23.40642	14.90566	11.17513	24.94614	-13.91464	-18.02577	-6.03417	19.30480	28.97142	-14.49339	-44.53675	-47.30153	82.91465	0.00166	-101.15205	70.72759	0.04023	43.34454	-4.79095	-10.58201	-0.00294	-21.03984	-18.61363	0.00161	-2.45679	9.19729	-4.12165	-24.39333	10.06318	-0.40760	1.13538	-4.19215	1.94921
3212	20.13571	0.00000	-0.00000	-21.20098	0.00000	0.00000	-7.83758	-2.52757	9.65776	-16.49444	6.87255	-16.82394	-20.95696	-3.82501	-0.00064	-70.30295	6.41654	0.01174	24.15540	14.67994	10.97312	23.49136	-13.02413	-18.17371	-7.19597	19.44763	29.98477	-13.25823	-45.67086	-46.13647	83.09911	0.00029	-100.83183	72.73792	0.01348	43.39160	-5.34582	-10.38212	-0.00364	-21.82889	-19.10023	0.00469	-2.10492	8.91612	-3.96179	-24.02353	9.74339	-0.36554	1.66773	-4.90028	2.75104
3213	20.66556	0.00000	-0.00000	-20.01727	0.00000	0.00000	-7.76089	-2.39288	10.18718	-15.44293	7.01919	-15.69230	-21.34931	-4.20354	0.00006	-68.49037	6.52242	0.00973	24.93557	14.56230	10.65967	21.97733	-12.04497	-17.97605	-8.08689	19.55657	30.58074	-11.89502	-46.66345	-45.02884	83.39182	-0.00022	-100.41013	74.97026	-0.02834	44.67364	-6.20160	-10.06740	-0.00249	-23.09017	-18.79213	-0.00803	-1.69465	8.82338	-3.79673	-23.60769	9.59649	-0.24716	2.03636	-5.50852	3.60636
3214	20.02522	0.00000	-0.00000	-18.54475	-0.00000	-0.00000	-7.56058	-2.30794	10.75657	-14.40225	7.06190	-14.38454	-21.94037	-4.59241	0.00072	-66.46785	6.59411	-0.00113	25.83704	14.52935	10.43185	20.47945	-10.96996	-17.71495	-8.71961	19.53852	31.00509	-10.53156	-47.57106	-43.92145	83.84881	0.00065	-99.97858	77.43636	-0.04153	46.91346	-7.15298	-9.99297	0.00236	-24.56174	-17.62066	-0.02335	-1.22901	8.78378	-3.62093	-23.13977	9.49491	-0.09871	2.31873	-6.06190	4.51320
3215	18.76518	0.00000	-0.00000	-17.07257	0.00000	0.00000	-7.25500	-2.30278	11.39484	-13.35219	7.11908	-13.14570	-22.70493	-4.94518	0.00086	-64.27200	6.50602	-0.00788	26.82972	14.60200	10.45361	19.04651	-9.82209	-17.51573	-9.22249	19.40679	31.48488	-9.11944	-48.45137	-42.65882	84.46551	0.00192	-99.60802	80.05896	-0.01946	49.18075	-7.97379	-10.24984	0.00466	-25.96721	-15.98056	-0.02371	-0.82377	8.66048	-3.44991	-22.72696	9.31744	0.01363	2.56900	-6.54217	5.44993
3216	17.95080	0.00000	0.00000	-15.91076	0.00000	0.00000	-6.92264	-2.32479	11.93499	-12.29955	7.36033	-12.18792	-23.52120	-5.26148	0.00089	-61.92825	6.43048	-0.00268	27.76822	14.84155	10.67220	17.56498	-8.63021	-17.40407	-9.74528	19.32255	32.03026	-7.49993	-49.29098	-41.10735	85.17502	-0.00058	-99.21662	82.67000	0.00026	51.03097	-8.40516	-10.62673	0.00193	-27.05068	-14.44305	-0.01057	-0.56416	8.45601	-3.27253	-22.45494	9.06232	0.10125	2.71005	-6.86967	6.29845
3217	17.59417	0.00000	0.00000	-14.92149	0.00000	0.00000	-6.53943	-2.38168	12.11075	-11.35443	7.76580	-11.54232	-24.29137	-5.53728	0.00060	-59.44551	6.53392	0.00501	28.52781	15.23288	10.97161	15.90842	-7.44930	-17.39933	-10.36576	19.43768	32.53920	-5.63375	-50.04029	-39.25839	85.93011	-0.00761	-98.58132	85.10790	0.00587	52.62902	-8.25432	-10.88036	-0.00107	-27.50081	-13.50462	-0.00103	-0.43889	8.27106	-2.99071	-22.31848	8.78676	0.29337	2.65837	-7.04694	6.91312
3218	16.59293	-0.00000	0.00000	-13.56162	0.00000	0.00000	-5.96980	-2.63757	11.89888	-10.59319	8.19491	-11.08825	-24.96950	-5.71716	-0.00021	-56.88739	6.73773	0.00418	29.10390	15.59701	11.34483	14.15669	-6.41239	-17.52691	-11.00744	19.70197	32.96632	-3.61997	-50.69444	-37.20119	86.73375	-0.01007	-97.78728	87.33143	0.01395	53.97179	-7.53068	-10.95426	-0.00143	-27.08239	-13.32702	-0.00357	-0.35297	8.16336	-2.51395	-22.22493	8.51100	0.69570	2.48559	-7.22906	7.26878
3219	14.55322	0.00000	0.00000	-11.92381	-0.00000	0.00000	-5.24899	-3.21012	11.68431	-9.83858	8.60800	-10.78973	-25.49751	-5.75832	-0.00086	-54.34953	6.89680	-0.00072	29.59699	15.68539	11.79340	12.54739	-5.67848	-17.72690	-11.52590	19.90849	33.32823	-1.51912	-51.30034	-34.97907	87.60607	-0.00065	-97.42458	89.44748	0.01537	54.97834	-6.42068	-10.89486	0.00015	-26.07189	-13.50082	-0.00528	-0.17381	8.09140	-1.89062	-22.03789	8.21438	1.24743	2.38939	-7.59475	7.47017
3220	12.86871	0.00000	0.00000	-10.88540	-0.00000	-0.00000	-4.73407	-3.91729	11.84773	-8.78644	8.97558	-10.73573	-25.82203	-5.68085	-0.00084	-51.82281	7.02160	-0.00098	30.13283	15.40485	12.24480	11.20169	-5.25146	-17.88964	-11.96163	19.96121	33.63487	0.66393	-51.86482	-32.54769	88.59558	0.01210	-97.89491	91.65268	-0.00147	55.93486	-5.14730	-10.69536	0.00189	-25.29213	-13.28547	-0.00451	0.11231	7.95766	-1.25084	-21.73842	7.85439	1.79095	2.53177	-8.16769	7.61530
3221	13.19066	-0.00000	-0.00000	-10.80881	0.00000	0.00000	-4.77518	-4.44652	12.30737	-7.39006	9.14552	-10.93422	-25.97865	-5.50384	-0.00056	-49.23836	7.18452	0.00149	30.78736	14.85489	12.65575	10.04209	-4.97658	-18.01798	-12.49561	19.97082	33.78930	2.89414	-52.32770	-29.88507	89.76963	0.01267	-98.78647	94.06525	-0.01901	57.06329	-3.98441	-10.34310	-0.00036	-25.26131	-12.27028	-0.01061	0.31989	7.68504	-0.71324	-21.51031	7.40320	2.18741	2.91413	-8.82917	7.71897
3222	15.41530	0.00000	-0.00000	-10.98994	-0.00000	0.00000	-5.35078	-4.63833	12.77820	-5.97690	8.98689	-11.24155	-26.04734	-5.23683	-0.00021	-46.66999	7.36744	0.00192	31.53564	14.15564	13.01864	9.00260	-4.75684	-18.16460	-13.04421	20.03845	33.52884	5.20584	-52.66875	-27.00026	91.10157	0.00049	-99.33127	96.55719	-0.01746	58.16576	-3.33779	-9.99012	-0.00571	-25.64035	-10.71530	-0.00890	0.28815	7.29560	-0.39619	-21.51921	6.92483	2.33565	3.36970	-9.47145	7.80799
3223	17.71476	0.00000	-0.00000	-10.60390	0.00000	-0.00000	-6.06925	-4.49246	13.33624	-4.95359	8.58424	-11.54735	-26.04367	-4.99560	0.00024	-44.24191	7.51705	0.00247	32.28294	13.40901	13.19481	8.14087	-4.57511	-18.21628	-13.23594	20.12253	32.65513	7.76754	-52.91582	-23.86573	92.42313	-0.00713	-99.25149	98.87667	-0.00021	58.93968	-3.56595	-9.99024	-0.00035	-25.70807	-9.27457	0.00325	0.09336	6.90726	-0.31993	-21.69585	6.53615	2.26120	3.71682	-10.04060	7.98571
3224	18.29853	0.00000	0.00000	-9.47360	0.00000	0.00000	-6.47184	-4.10558	14.25694	-4.45102	8.20535	-11.86633	-25.94372	-4.95289	0.00032	-41.84275	7.60992	0.00519	32.95821	12.76853	13.04632	7.47225	-4.33295	-18.01446	-12.93509	20.17927	31.33291	10.61832	-53.02150	-20.51691	93.56287	-0.00165	-98.87002	100.97044	0.02053	59.25675	-4.71760	-10.62265	0.02012	-25.05102	-8.51528	0.00311	-0.10799	6.60019	-0.28942	-21.88400	6.23977	2.17484	3.93563	-10.49519	8.31165
3225	17.20600	0.00000	0.00000	-8.00457	-0.00000	-0.00000	-6.45013	-3.65797	15.51824	-4.21584	8.12975	-12.20882	-25.73908	-5.15179	-0.00018	-39.21722	7.60317	0.00664	33.53988	12.35375	12.70096	6.86026	-3.90392	-17.64176	-12.43918	20.25530	29.93946	13.48184	-52.90335	-17.15548	94.49252	0.00404	-98.46297	103.00784	0.03265	59.24073	-6.49168	-11.64504	0.02861	-23.82916	-8.64259	-0.01127	-0.30981	6.31490	-0.10968	-22.07199	5.90858	2.23524	4.13447	-10.82743	8.73518
3226	15.85573	0.00000	-0.00000	-6.70107	-0.00000	-0.00000	-6.26212	-3.31342	16.88378	-3.85738	8.48003	-12.45357	-25.42179	-5.50429	-0.00094	-36.32167	7.40281	0.00204	34.01069	12.13860	12.39158	6.16023	-3.30035	-17.39281	-12.05007	20.37653	28.68704	16.04017	-52.61158	-13.99693	95.30245	-0.00326	-97.72311	105.08566	0.02010	59.43155	-8.33700	-12.27726	0.00827	-22.58178	-9.32798	-0.01521	-0.55686	5.93293	0.15301	-22.30107	5.45702	2.33677	4.37545	-11.06523	9.20855
3227	14.76199	0.00000	0.00000	-5.67811	0.00000	0.00000	-6.05079	-3.08077	18.14588	-3.23119	9.13555	-12.37726	-24.99823	-5.89409	-0.00127	-33.37146	6.89736	-0.00774	34.33131	12.03588	12.25282	5.35491	-2.62266	-17.52098	-11.75021	20.50008	27.60270	18.25380	-52.28445	-11.05411	96.07658	-0.01549	-96.23838	107.11278	-0.01110	60.55703	-9.67750	-11.97838	-0.01097	-21.68571	-9.86903	-0.00415	-0.74228	5.42037	0.35310	-22.46626	4.90716	2.33191	4.61255	-11.22072	9.75137
3228	13.05873	0.00000	-0.00000	-4.79538	0.00000	0.00000	-5.64954	-2.89152	19.16278	-2.51303	9.83730	-11.87012	-24.50790	-6.21974	-0.00086	-30.58205	6.08262	-0.01355	34.46106	12.00231	12.37657	4.51203	-1.94512	-18.01163	-11.37645	20.60344	26.73925	20.30884	-51.93429	-8.14358	96.83113	-0.01129	-94.53814	108.98607	-0.03332	62.78072	-10.21635	-11.14290	-0.01054	-20.95413	-9.89536	0.00636	-0.68414	4.84993	0.58402	-22.38767	4.29211	2.33455	4.77835	-11.30956	10.36555
3229	10.15841	0.00000	-0.00000	-4.00722	-0.00000	0.00000	-4.91405	-2.79666	19.92832	-1.96850	10.36594	-11.09063	-23.99665	-6.41311	-0.00004	-28.01046	5.15418	-0.00931	34.41611	11.97880	12.80971	3.70405	-1.34526	-18.59747	-10.88807	20.69255	26.17147	22.39244	-51.40580	-5.07947	97.56104	0.01154	-93.91795	110.70746	-0.03337	65.48346	-9.98516	-10.59137	-0.00745	-19.93618	-9.68870	0.00715	-0.34076	4.32309	1.08419	-22.02286	3.61829	2.60371	4.85646	-11.40598	10.95089
3230	6.74719	0.00000	0.00000	-3.26897	0.00000	0.00000	-4.03764	-2.90232	20.54562	-1.70465	10.59767	-10.36788	-23.51306	-6.44053	0.00075	-25.61449	4.36168	-0.00018	34.32511	11.84732	13.46787	2.99585	-0.90201	-19.04650	-10.36015	20.74261	25.82363	24.55276	-50.55973	-1.86018	98.30420	0.02630	-94.77031	112.31258	-0.01333	67.70399	-9.14421	-10.47905	-0.00352	-18.50877	-9.70695	-0.00294	0.14056	3.91295	1.90732	-21.51743	2.93398	3.21625	4.86779	-11.59052	11.34268
3231	4.30072	0.00000	-0.00000	-2.51062	0.00000	-0.00000	-3.49452	-3.15727	21.09060	-1.53622	10.50026	-10.05050	-23.12329	-6.30915	0.00088	-23.37020	3.80245	0.00578	34.40137	11.53444	14.13265	2.47022	-0.60693	-19.32357	-9.82819	20.72605	25.45540	26.69575	-49.42313	1.33024	99.12810	0.00568	-95.70399	113.80191	0.01356	68.65566	-7.90050	-10.18191	0.01147	-16.87424	-10.09131	-0.01272	0.53183	3.63059	2.86193	-21.09921	2.32018	3.99830	4.85888	-11.85993	11.44292
3232	3.73541	0.00000	-0.00000	-1.74477	0.00000	-0.00000	-3.58870	-3.42110	21.57367	-1.15557	10.18068	-10.33004	-22.88760	-6.06911	0.00024	-21.31005	3.39945	0.00543	34.79060	11.08957	14.61154	2.19494	-0.37582	-19.52202	-9.24202	20.68956	24.84299	28.70321	-48.14749	4.31205	100.07137	-0.03790	-95.05855	115.17900	0.02642	68.29697	-6.60808	-9.31401	0.02108	-15.20673	-10.51926	-0.00811	0.64823	3.40021	3.70772	-20.95609	1.79499	4.69869	4.90823	-12.14264	11.31878
3233	4.51482	0.00000	-0.00000	-0.94636	-0.00000	0.00000	-4.10489	-3.67870	21.97946	-0.46459	9.87651	-11.11602	-22.80996	-5.78794	-0.00043	-19.46491	3.01904	0.00144	35.43194	10.62936	14.88694	2.13193	-0.14018	-19.75154	-8.54457	20.73515	23.96214	30.54689	-46.85706	7.08154	101.13706	-0.04792	-93.25700	116.48165	0.01969	67.39585	-5.64559	-8.46900	0.00901	-13.68215	-10.46984	0.00583	0.44883	3.10736	4.29495	-21.13401	1.30692	5.13622	5.07389	-12.37435	11.14950
3234	5.44366	0.00000	0.00000	-0.12518	0.00000	0.00000	-4.59362	-3.98707	22.27981	0.43465	9.77338	-12.23515	-22.81836	-5.55073	-0.00052	-17.80865	2.61147	-0.00117	36.12123	10.25100	15.03116	2.14399	0.11955	-19.99853	-7.72909	20.90968	22.99130	32.28746	-45.55509	9.78681	102.32505	0.00673	-92.86611	117.70026	0.00612	66.81365	-5.02993	-8.53208	-0.00950	-12.57060	-9.85480	0.00916	0.05829	2.69445	4.58937	-21.51190	0.81481	5.25783	5.32859	-12.53341	11.06889
3235	5.85408	0.00000	0.00000	0.46010	0.00000	-0.00000	-4.81626	-4.34289	22.41330	1.50031	9.82557	-13.60636	-22.81928	-5.44239	-0.00031	-16.29455	2.22367	-0.00114	36.68870	9.99405	15.13714	2.12028	0.37544	-20.17117	-6.80696	21.16832	22.06274	33.98400	-44.17371	12.53971	103.61012	0.06677	-95.55807	118.70396	-0.00224	67.07506	-4.54366	-9.41543	-0.01718	-11.93495	-9.22282	0.00113	-0.35379	2.19681	4.64659	-21.92024	0.33101	5.12806	5.57563	-12.64675	11.10236
3236	5.81041	0.00000	-0.00000	0.50266	0.00000	0.00000	-4.82057	-4.69871	22.38087	2.80143	9.81931	-15.14147	-22.77053	-5.50248	-0.00032	-14.91866	1.89343	-0.00032	37.10892	9.85667	15.30409	2.07456	0.56779	-20.27573	-5.76220	21.45442	21.06298	35.60466	-42.68550	15.28374	104.87594	0.05467	-99.73313	119.37023	-0.00325	68.52241	-4.34933	-10.19062	-0.01189	-11.53977	-9.11282	-0.00571	-0.68512	1.71642	4.59358	-22.25291	-0.09627	4.90220	5.74458	-12.76592	11.23173
3237	5.82796	0.00000	0.00000	-0.00070	0.00000	-0.00000	-4.83693	-4.94333	22.37983	4.36080	9.56149	-16.72618	-22.70146	-5.73017	-0.00032	-13.69406	1.62549	0.00047	37.49535	9.84023	15.50065	2.10971	0.67284	-20.34740	-4.58690	21.74045	19.84146	37.06024	-41.13343	17.90806	105.98053	0.00009	-102.58104	119.76536	-0.00350	71.25532	-4.89822	-10.46136	-0.00257	-11.31561	-9.45608	-0.00629	-0.84395	1.35353	4.66456	-22.41017	-0.45984	4.83478	5.85521	-12.88391	11.42354
3238	6.24183	0.00000	-0.00000	-0.76428	0.00000	0.00000	-5.04184	-4.96833	22.66487	6.07536	9.00302	-18.24892	-22.68400	-6.07055	0.00006	-12.58198	1.43251	0.00129	37.96202	9.95321	15.62345	2.26561	0.73525	-20.34995	-3.34941	21.98306	18.54177	38.32711	-39.55748	20.41396	106.90872	-0.02317	-103.55879	120.05903	-0.00582	74.88868	-6.12423	-10.67808	0.00767	-11.47145	-9.84057	-0.00444	-0.70806	1.11139	5.12842	-22.26037	-0.85546	5.17714	5.94314	-12.90104	11.61286
3239	6.66842	0.00000	0.00000	-1.51171	0.00000	-0.00000	-5.33373	-4.84597	23.32885	7.80151	8.31757	-19.52148	-22.75418	-6.40179	0.00036	-11.51670	1.31212	0.00154	38.46511	10.16338	15.72314	2.43671	0.79428	-20.29080	-2.15580	22.13146	17.52178	39.43431	-37.94481	22.83118	107.75051	-0.01033	-103.99664	120.31938	-0.00386	78.45112	-7.22305	-10.99775	0.01140	-11.91883	-10.15264	-0.00565	-0.25149	0.89397	6.04658	-21.77254	-1.39470	5.95140	5.96882	-12.74458	11.74963
3240	6.45856	-0.00000	-0.00000	-2.11773	0.00000	-0.00000	-5.48351	-4.75508	24.25876	9.42877	7.82983	-20.31104	-22.85338	-6.62236	0.00016	-10.48842	1.20866	0.00045	38.82232	10.39449	15.97924	2.46722	0.82911	-20.28294	-1.01243	22.20758	16.92647	40.35462	-36.29214	25.08876	108.55223	0.00411	-104.56924	120.52737	0.00170	80.69862	-7.41489	-10.81971	0.01644	-12.26037	-10.54555	-0.01089	0.38679	0.63178	7.16716	-21.09088	-2.04930	6.89826	5.85214	-12.48282	11.84828
3241	5.48624	-0.00000	-0.00000	-2.46071	0.00000	-0.00000	-5.42800	-4.78130	25.13230	10.82287	7.70691	-20.50550	-22.89997	-6.71325	-0.00011	-9.53655	1.05338	-0.00139	38.89543	10.59831	16.52864	2.28242	0.81540	-20.43027	0.20380	22.30494	16.47591	41.05588	-34.66136	27.11761	109.27811	0.00639	-104.89255	120.68584	0.00396	81.21961	-6.77992	-9.74922	0.02315	-12.58052	-10.78534	-0.02028	1.01274	0.35342	8.11558	-20.42471	-2.65530	7.67974	5.55444	-12.23610	11.95047
3242	4.19382	0.00000	0.00000	-2.38762	0.00000	0.00000	-5.28452	-4.89237	25.55256	11.82814	7.72733	-20.18347	-22.90228	-6.69688	-0.00016	-8.68099	0.86303	-0.00206	38.74211	10.79856	17.36523	1.94032	0.77471	-20.70349	1.57946	22.46950	15.77863	41.58268	-33.10295	28.92297	109.93604	0.00207	-104.60812	120.76852	0.00172	80.90437	-6.11114	-8.28500	0.01240	-13.40000	-10.44260	-0.03103	1.49664	0.08865	8.69004	-19.91653	-3.11162	8.11833	5.12880	-12.01154	12.06487
3243	3.12168	0.00000	0.00000	-1.97535	-0.00000	0.00000	-5.19335	-4.99155	25.40304	12.43954	7.47387	-19.55316	-22.93380	-6.62067	-0.00007	-7.91089	0.76796	-0.00065	38.58943	11.05362	18.27687	1.60475	0.73927	-20.93159	3.02800	22.62591	14.78346	41.94015	-31.57667	30.45941	110.62844	-0.00582	-103.70020	120.67246	-0.00111	80.70588	-6.02240	-7.17896	-0.00323	-14.64388	-9.84899	-0.02630	1.80030	-0.22565	8.99832	-19.60326	-3.51675	8.29091	4.72287	-11.70131	12.15399
3244	2.60586	-0.00000	-0.00000	-1.60842	0.00000	-0.00000	-5.25291	-4.99263	24.97132	12.86513	6.80604	-18.84818	-23.01041	-6.57469	0.00007	-7.20845	0.88408	0.00131	38.63638	11.39913	18.91589	1.42570	0.72715	-20.95243	4.36257	22.67602	13.80036	42.01744	-30.01317	31.63103	111.43163	-0.01329	-102.32661	120.38093	-0.00234	80.83761	-6.57331	-6.64084	-0.00718	-15.51131	-9.66667	-0.01045	1.92935	-0.67378	9.30825	-19.46837	-4.04707	8.41622	4.47940	-11.21772	12.14776
3245	2.79759	0.00000	-0.00000	-1.68003	0.00000	0.00000	-5.53463	-4.92596	24.64862	13.32938	6.02333	-18.27162	-23.06284	-6.64972	-0.00001	-6.54904	1.17546	0.00201	38.88886	11.82350	19.03101	1.41362	0.76817	-20.75088	5.47879	22.64449	13.12394	41.74894	-28.41115	32.48098	112.31029	-0.01117	-100.96260	120.08455	-0.00323	81.41674	-7.59364	-6.51592	-0.00100	-15.54338	-9.59030	0.00199	1.88714	-1.25773	9.79842	-19.50008	-4.76956	8.66028	4.40287	-10.57297	11.96773
3246	3.68181	0.00000	-0.00000	-2.28840	0.00000	0.00000	-6.04868	-4.91743	24.61444	13.86238	5.47838	-17.99222	-23.03000	-6.87104	-0.00043	-5.90602	1.50033	0.00140	39.20615	12.30157	18.64270	1.46663	0.91052	-20.38190	6.46825	22.66078	12.74747	41.24987	-26.83432	33.20482	113.15450	0.00116	-100.36584	119.97181	-0.00453	82.67814	-8.86948	-6.71526	0.00832	-15.16328	-8.79236	0.00726	1.70679	-1.90880	10.48688	-19.66274	-5.62669	9.06545	4.37501	-9.83129	11.59459
3247	4.79790	0.00000	-0.00000	-3.09245	0.00000	-0.00000	-6.66078	-5.05088	24.70828	14.26870	5.22502	-17.97857	-22.92568	-7.15308	-0.00062	-5.28588	1.73945	0.00024	39.43140	12.85839	18.09187	1.48423	1.19980	-19.92784	7.53648	22.79112	12.43921	40.71767	-25.34508	33.93387	113.85828	0.01067	-100.93800	119.98555	-0.00231	84.51728	-10.11211	-7.09387	0.01108	-15.05635	-7.25382	-0.00268	1.49971	-2.53954	11.30650	-19.84495	-6.51238	9.60153	4.27647	-9.01779	11.14232
3248	5.32656	0.00000	-0.00000	-3.54901	-0.00000	0.00000	-7.14198	-5.35467	24.55439	14.31063	5.12299	-17.90966	-22.80252	-7.31975	-0.00024	-4.75232	1.83706	-0.00068	39.45187	13.56084	17.85205	1.41656	1.66605	-19.56363	8.78846	22.92990	12.00472	40.26614	-23.97087	34.61731	114.40424	0.00871	-102.17374	119.93584	0.00226	86.38876	-11.18034	-7.27012	0.00306	-15.36249	-5.65117	-0.01175	1.41493	-3.06182	12.16723	-19.89773	-7.31158	10.21685	4.03205	-8.09194	10.79999
