	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
1134	0.00000	0.00000	-0.18450	0.00000	0.00000	-0.94191
1135	0.00000	0.00000	-0.18466	0.00000	0.00000	-0.93128
1136	0.00000	0.00000	-0.18479	0.00000	0.00000	-0.92064
1137	0.00000	0.00000	-0.18492	0.00000	0.00000	-0.90997
1138	0.00000	0.00000	-0.18503	0.00000	0.00000	-0.89929
1139	0.00000	0.00000	-0.18512	0.00000	0.00000	-0.88858
1140	0.00000	0.00000	-0.18520	0.00000	0.00000	-0.87786
1141	0.00000	0.00000	-0.18526	0.00000	0.00000	-0.86711
1142	0.00000	0.00000	-0.18530	0.00000	0.00000	-0.85635
1143	0.00000	0.00000	-0.18532	0.00000	0.00000	-0.84557
1144	0.00000	0.00000	-0.18533	0.00000	0.00000	-0.83477
1145	0.00000	0.00000	-0.18531	0.00000	0.00000	-0.82395
1146	0.00000	0.00000	-0.18527	0.00000	0.00000	-0.81312
1147	0.00000	0.00000	-0.18521	0.00000	0.00000	-0.80227
1148	0.00000	0.00000	-0.18513	0.00000	0.00000	-0.79141
1149	0.00000	0.00000	-0.18503	0.00000	0.00000	-0.78053
1150	0.00000	0.00000	-0.18490	0.00000	0.00000	-0.76964
1151	0.00000	0.00000	-0.18476	0.00000	0.00000	-0.75873
1152	0.00000	0.00000	-0.18458	0.00000	0.00000	-0.74781
1153	0.00000	0.00000	-0.18439	0.00000	0.00000	-0.73688
1154	0.00000	0.00000	-0.18416	0.00000	0.00000	-0.72593
1155	0.00000	0.00000	-0.18392	0.00000	0.00000	-0.71498
1156	0.00000	0.00000	-0.18364	0.00000	0.00000	-0.70401
1157	0.00000	0.00000	-0.18334	0.00000	0.00000	-0.69303
1158	0.00000	0.00000	-0.18301	0.00000	0.00000	-0.68204
1159	0.00000	0.00000	-0.18265	0.00000	0.00000	-0.67104
1160	0.00000	0.00000	-0.18226	0.00000	0.00000	-0.66004
1161	0.00000	0.00000	-0.18184	0.00000	0.00000	-0.64902
1162	0.00000	0.00000	-0.18138	0.00000	0.00000	-0.63800
1163	0.00000	0.00000	-0.18090	0.00000	0.00000	-0.62697
1164	0.00000	0.00000	-0.18037	0.00000	0.00000	-0.61593
1165	0.00000	0.00000	-0.17982	0.00000	0.00000	-0.60488
1166	0.00000	0.00000	-0.17923	0.00000	0.00000	-0.59383
1167	0.00000	0.00000	-0.17860	0.00000	0.00000	-0.58277
1168	0.00000	0.00000	-0.17794	0.00000	0.00000	-0.57170
1169	0.00000	0.00000	-0.17724	0.00000	0.00000	-0.56063
1170	0.00000	0.00000	-0.17651	0.00000	0.00000	-0.54956
1171	0.00000	0.00000	-0.17574	0.00000	0.00000	-0.53847
1172	0.00000	0.00000	-0.17493	0.00000	0.00000	-0.52738
1173	0.00000	0.00000	-0.17409	0.00000	0.00000	-0.51629
1174	0.00000	0.00000	-0.17321	0.00000	0.00000	-0.50519
1175	0.00000	0.00000	-0.17228	0.00000	0.00000	-0.49409
1176	0.00000	0.00000	-0.17133	0.00000	0.00000	-0.48299
1177	0.00000	0.00000	-0.17033	0.00000	0.00000	-0.47188
1178	0.00000	0.00000	-0.16930	0.00000	0.00000	-0.46078
1179	0.00000	0.00000	-0.16822	0.00000	0.00000	-0.44967
1180	0.00000	0.00000	-0.16711	0.00000	0.00000	-0.43857
1181	0.00000	0.00000	-0.16596	0.00000	0.00000	-0.42746
1182	0.00000	0.00000	-0.16477	0.00000	0.00000	-0.41635
1183	0.00000	0.00000	-0.16354	0.00000	0.00000	-0.40525
1184	0.00000	0.00000	-0.16227	0.00000	0.00000	-0.39415
1185	0.00000	0.00000	-0.16096	0.00000	0.00000	-0.38306
1186	0.00000	0.00000	-0.15962	0.00000	0.00000	-0.37196
1187	0.00000	0.00000	-0.15823	0.00000	0.00000	-0.36087
1188	0.00000	0.00000	-0.15681	0.00000	0.00000	-0.34979
1189	0.00000	0.00000	-0.15534	0.00000	0.00000	-0.33870
1190	0.00000	0.00000	-0.15383	0.00000	0.00000	-0.32763
1191	0.00000	0.00000	-0.15229	0.00000	0.00000	-0.31655
1192	0.00000	0.00000	-0.15070	0.00000	0.00000	-0.30549
1193	0.00000	0.00000	-0.14908	0.00000	0.00000	-0.29443
1194	0.00000	0.00000	-0.14742	0.00000	0.00000	-0.28338
1195	0.00000	0.00000	-0.14571	0.00000	0.00000	-0.27235
1196	0.00000	0.00000	-0.14397	0.00000	0.00000	-0.26132
1197	0.00000	0.00000	-0.14219	0.00000	0.00000	-0.25030
1198	0.00000	0.00000	-0.14037	0.00000	0.00000	-0.23930
1199	0.00000	0.00000	-0.13852	0.00000	0.00000	-0.22830
1200	0.00000	0.00000	-0.13662	0.00000	0.00000	-0.21732
1201	0.00000	0.00000	-0.13469	0.00000	0.00000	-0.20636
1202	0.00000	0.00000	-0.13272	0.00000	0.00000	-0.19541
1203	0.00000	0.00000	-0.13072	0.00000	0.00000	-0.18448
1204	0.00000	0.00000	-0.12868	0.00000	0.00000	-0.17356
1205	0.00000	0.00000	-0.12660	0.00000	0.00000	-0.16265
1206	0.00000	0.00000	-0.12449	0.00000	0.00000	-0.15176
1207	0.00000	0.00000	-0.12235	0.00000	0.00000	-0.14089
1208	0.00000	0.00000	-0.12017	0.00000	0.00000	-0.13004
1209	0.00000	0.00000	-0.11797	0.00000	0.00000	-0.11920
1210	0.00000	0.00000	-0.11573	0.00000	0.00000	-0.10838
1211	0.00000	0.00000	-0.11347	0.00000	0.00000	-0.09758
1212	0.00000	0.00000	-0.11118	0.00000	0.00000	-0.08679
1213	0.00000	0.00000	-0.10886	0.00000	0.00000	-0.07601
1214	0.00000	0.00000	-0.10652	0.00000	0.00000	-0.06526
1215	0.00000	0.00000	-0.10416	0.00000	0.00000	-0.05451
1216	0.00000	0.00000	-0.10178	0.00000	0.00000	-0.04378
1217	0.00000	0.00000	-0.09938	0.00000	0.00000	-0.03306
1218	0.00000	0.00000	-0.09697	0.00000	0.00000	-0.02236
1219	0.00000	0.00000	-0.09453	0.00000	0.00000	-0.01167
1220	0.00000	0.00000	-0.09208	0.00000	0.00000	-0.00100
1221	0.00000	0.00000	-0.08961	0.00000	0.00000	0.00967
1222	0.00000	0.00000	-0.08713	0.00000	0.00000	0.02031
1223	0.00000	0.00000	-0.08464	0.00000	0.00000	0.03095
1224	0.00000	0.00000	-0.08214	0.00000	0.00000	0.04157
1225	0.00000	0.00000	-0.07962	0.00000	0.00000	0.05218
1226	0.00000	0.00000	-0.07709	0.00000	0.00000	0.06278
1227	0.00000	0.00000	-0.07456	0.00000	0.00000	0.07336
1228	0.00000	0.00000	-0.07201	0.00000	0.00000	0.08392
1229	0.00000	0.00000	-0.06946	0.00000	0.00000	0.09448
1230	0.00000	0.00000	-0.06689	0.00000	0.00000	0.10501
1231	0.00000	0.00000	-0.06432	0.00000	0.00000	0.11554
1232	0.00000	0.00000	-0.06175	0.00000	0.00000	0.12604
1233	0.00000	0.00000	-0.05916	0.00000	0.00000	0.13653
1234	0.00000	0.00000	-0.05657	0.00000	0.00000	0.14700
1235	0.00000	0.00000	-0.05398	0.00000	0.00000	0.15745
1236	0.00000	0.00000	-0.05137	0.00000	0.00000	0.16788
1237	0.00000	0.00000	-0.04877	0.00000	0.00000	0.17829
1238	0.00000	0.00000	-0.04616	0.00000	0.00000	0.18869
1239	0.00000	0.00000	-0.04354	0.00000	0.00000	0.19906
1240	0.00000	0.00000	-0.04093	0.00000	0.00000	0.20941
1241	0.00000	0.00000	-0.03830	0.00000	0.00000	0.21975
1242	0.00000	0.00000	-0.03568	0.00000	0.00000	0.23006
1243	0.00000	0.00000	-0.03305	0.00000	0.00000	0.24035
1244	0.00000	0.00000	-0.03042	0.00000	0.00000	0.25062
1245	0.00000	0.00000	-0.02779	0.00000	0.00000	0.26087
1246	0.00000	0.00000	-0.02516	0.00000	0.00000	0.27109
1247	0.00000	0.00000	-0.02253	0.00000	0.00000	0.28129
1248	0.00000	0.00000	-0.01990	0.00000	0.00000	0.29146
1249	0.00000	0.00000	-0.01727	0.00000	0.00000	0.30160
1250	0.00000	0.00000	-0.01465	0.00000	0.00000	0.31171
1251	0.00000	0.00000	-0.01203	0.00000	0.00000	0.32180
1252	0.00000	0.00000	-0.00942	0.00000	0.00000	0.33186
1253	0.00000	0.00000	-0.00682	0.00000	0.00000	0.34188
1254	0.00000	0.00000	-0.00422	0.00000	0.00000	0.35187
1255	0.00000	0.00000	-0.00163	0.00000	0.00000	0.36182
1256	0.00000	0.00000	0.00095	0.00000	0.00000	0.37174
1257	0.00000	0.00000	0.00353	0.00000	0.00000	0.38161
1258	0.00000	0.00000	0.00609	0.00000	0.00000	0.39144
1259	0.00000	0.00000	0.00864	0.00000	0.00000	0.40123
1260	0.00000	0.00000	0.01117	0.00000	0.00000	0.41097
1261	0.00000	0.00000	0.01369	0.00000	0.00000	0.42067
1262	0.00000	0.00000	0.01620	0.00000	0.00000	0.43031
1263	0.00000	0.00000	0.01869	0.00000	0.00000	0.43990
1264	0.00000	0.00000	0.02117	0.00000	0.00000	0.44943
1265	0.00000	0.00000	0.02363	0.00000	0.00000	0.45890
1266	0.00000	0.00000	0.02607	0.00000	0.00000	0.46831
1267	0.00000	0.00000	0.02849	0.00000	0.00000	0.47766
1268	0.00000	0.00000	0.03089	0.00000	0.00000	0.48693
1269	0.00000	0.00000	0.03328	0.00000	0.00000	0.49613
1270	0.00000	0.00000	0.03564	0.00000	0.00000	0.50526
1271	0.00000	0.00000	0.03797	0.00000	0.00000	0.51430
1272	0.00000	0.00000	0.04029	0.00000	0.00000	0.52327
1273	0.00000	0.00000	0.04258	0.00000	0.00000	0.53215
1274	0.00000	0.00000	0.04484	0.00000	0.00000	0.54095
1275	0.00000	0.00000	0.04708	0.00000	0.00000	0.54966
1276	0.00000	0.00000	0.04929	0.00000	0.00000	0.55829
1277	0.00000	0.00000	0.05148	0.00000	0.00000	0.56682
1278	0.00000	0.00000	0.05364	0.00000	0.00000	0.57527
1279	0.00000	0.00000	0.05577	0.00000	0.00000	0.58362
1280	0.00000	0.00000	0.05788	0.00000	0.00000	0.59188
1281	0.00000	0.00000	0.05995	0.00000	0.00000	0.60004
1282	0.00000	0.00000	0.06200	0.00000	0.00000	0.60810
1283	0.00000	0.00000	0.06402	0.00000	0.00000	0.61607
1284	0.00000	0.00000	0.06601	0.00000	0.00000	0.62394
1285	0.00000	0.00000	0.06797	0.00000	0.00000	0.63172
1286	0.00000	0.00000	0.06990	0.00000	0.00000	0.63940
1287	0.00000	0.00000	0.07179	0.00000	0.00000	0.64698
1288	0.00000	0.00000	0.07366	0.00000	0.00000	0.65446
1289	0.00000	0.00000	0.07550	0.00000	0.00000	0.66184
1290	0.00000	0.00000	0.07731	0.00000	0.00000	0.66913
1291	0.00000	0.00000	0.07909	0.00000	0.00000	0.67632
1292	0.00000	0.00000	0.08083	0.00000	0.00000	0.68341
1293	0.00000	0.00000	0.08255	0.00000	0.00000	0.69041
1294	0.00000	0.00000	0.08424	0.00000	0.00000	0.69732
1295	0.00000	0.00000	0.08589	0.00000	0.00000	0.70413
1296	0.00000	0.00000	0.08752	0.00000	0.00000	0.71085
1297	0.00000	0.00000	0.08912	0.00000	0.00000	0.71748
1298	0.00000	0.00000	0.09069	0.00000	0.00000	0.72402
1299	0.00000	0.00000	0.09223	0.00000	0.00000	0.73048
1300	0.00000	0.00000	0.09374	0.00000	0.00000	0.73684
1301	0.00000	0.00000	0.09522	0.00000	0.00000	0.74313
1302	0.00000	0.00000	0.09667	0.00000	0.00000	0.74933
1303	0.00000	0.00000	0.09810	0.00000	0.00000	0.75545
1304	0.00000	0.00000	0.09950	0.00000	0.00000	0.76149
1305	0.00000	0.00000	0.10087	0.00000	0.00000	0.76746
1306	0.00000	0.00000	0.10221	0.00000	0.00000	0.77334
1307	0.00000	0.00000	0.10353	0.00000	0.00000	0.77916
1308	0.00000	0.00000	0.10482	0.00000	0.00000	0.78491
1309	0.00000	0.00000	0.10608	0.00000	0.00000	0.79058
1310	0.00000	0.00000	0.10732	0.00000	0.00000	0.79618
1311	0.00000	0.00000	0.10853	0.00000	0.00000	0.80172
1312	0.00000	0.00000	0.10971	0.00000	0.00000	0.80718
1313	0.00000	0.00000	0.11087	0.00000	0.00000	0.81258
1314	0.00000	0.00000	0.11201	0.00000	0.00000	0.81792
1315	0.00000	0.00000	0.11312	0.00000	0.00000	0.82319
1316	0.00000	0.00000	0.11420	0.00000	0.00000	0.82840
1317	0.00000	0.00000	0.11526	0.00000	0.00000	0.83354
1318	0.00000	0.00000	0.11630	0.00000	0.00000	0.83863
1319	0.00000	0.00000	0.11732	0.00000	0.00000	0.84366
1320	0.00000	0.00000	0.11831	0.00000	0.00000	0.84862
1321	0.00000	0.00000	0.11928	0.00000	0.00000	0.85354
1322	0.00000	0.00000	0.12023	0.00000	0.00000	0.85839
1323	0.00000	0.00000	0.12116	0.00000	0.00000	0.86319
1324	0.00000	0.00000	0.12206	0.00000	0.00000	0.86794
1325	0.00000	0.00000	0.12295	0.00000	0.00000	0.87264
1326	0.00000	0.00000	0.12382	0.00000	0.00000	0.87728
1327	0.00000	0.00000	0.12467	0.00000	0.00000	0.88188
1328	0.00000	0.00000	0.12550	0.00000	0.00000	0.88643
1329	0.00000	0.00000	0.12630	0.00000	0.00000	0.89092
1330	0.00000	0.00000	0.12708	0.00000	0.00000	0.89538
1331	0.00000	0.00000	0.12784	0.00000	0.00000	0.89978
1332	0.00000	0.00000	0.12858	0.00000	0.00000	0.90414
1333	0.00000	0.00000	0.12929	0.00000	0.00000	0.90846
1334	0.00000	0.00000	0.12997	0.00000	0.00000	0.91273
1335	0.00000	0.00000	0.13063	0.00000	0.00000	0.91696
1336	0.00000	0.00000	0.13127	0.00000	0.00000	0.92115
1337	0.00000	0.00000	0.13187	0.00000	0.00000	0.92529
1338	0.00000	0.00000	0.13245	0.00000	0.00000	0.92940
1339	0.00000	0.00000	0.13300	0.00000	0.00000	0.93346
1340	0.00000	0.00000	0.13351	0.00000	0.00000	0.93748
1341	0.00000	0.00000	0.13399	0.00000	0.00000	0.94146
1342	0.00000	0.00000	0.13444	0.00000	0.00000	0.94540
1343	0.00000	0.00000	0.13486	0.00000	0.00000	0.94930
1344	0.00000	0.00000	0.13524	0.00000	0.00000	0.95316
1345	0.00000	0.00000	0.13558	0.00000	0.00000	0.95698
1346	0.00000	0.00000	0.13588	0.00000	0.00000	0.96076
1347	0.00000	0.00000	0.13615	0.00000	0.00000	0.96449
1348	0.00000	0.00000	0.13637	0.00000	0.00000	0.96819
1349	0.00000	0.00000	0.13656	0.00000	0.00000	0.97183
1350	0.00000	0.00000	0.13670	0.00000	0.00000	0.97544
1351	0.00000	0.00000	0.13680	0.00000	0.00000	0.97900
1352	0.00000	0.00000	0.13685	0.00000	0.00000	0.98251
1353	0.00000	0.00000	0.13686	0.00000	0.00000	0.98598
1354	0.00000	0.00000	0.13683	0.00000	0.00000	0.98940
1355	0.00000	0.00000	0.13675	0.00000	0.00000	0.99277
1356	0.00000	0.00000	0.13663	0.00000	0.00000	0.99609
1357	0.00000	0.00000	0.13646	0.00000	0.00000	0.99936
1358	0.00000	0.00000	0.13625	0.00000	0.00000	1.00259
1359	0.00000	0.00000	0.13600	0.00000	0.00000	1.00576
1360	0.00000	0.00000	0.13570	0.00000	0.00000	1.00888
1361	0.00000	0.00000	0.13536	0.00000	0.00000	1.01194
1362	0.00000	0.00000	0.13498	0.00000	0.00000	1.01495
1363	0.00000	0.00000	0.13455	0.00000	0.00000	1.01790
1364	0.00000	0.00000	0.13408	0.00000	0.00000	1.02080
1365	0.00000	0.00000	0.13358	0.00000	0.00000	1.02364
1366	0.00000	0.00000	0.13303	0.00000	0.00000	1.02643
1367	0.00000	0.00000	0.13245	0.00000	0.00000	1.02915
1368	0.00000	0.00000	0.13182	0.00000	0.00000	1.03181
1369	0.00000	0.00000	0.13117	0.00000	0.00000	1.03441
1370	0.00000	0.00000	0.13047	0.00000	0.00000	1.03696
1371	0.00000	0.00000	0.12975	0.00000	0.00000	1.03943
1372	0.00000	0.00000	0.12899	0.00000	0.00000	1.04185
1373	0.00000	0.00000	0.12820	0.00000	0.00000	1.04420
1374	0.00000	0.00000	0.12738	0.00000	0.00000	1.04648
1375	0.00000	0.00000	0.12654	0.00000	0.00000	1.04870
1376	0.00000	0.00000	0.12567	0.00000	0.00000	1.05085
1377	0.00000	0.00000	0.12477	0.00000	0.00000	1.05294
1378	0.00000	0.00000	0.12386	0.00000	0.00000	1.05495
1379	0.00000	0.00000	0.12292	0.00000	0.00000	1.05690
1380	0.00000	0.00000	0.12197	0.00000	0.00000	1.05877
1381	0.00000	0.00000	0.12100	0.00000	0.00000	1.06058
1382	0.00000	0.00000	0.12002	0.00000	0.00000	1.06233
1383	0.00000	0.00000	0.11903	0.00000	0.00000	1.06400
1384	0.00000	0.00000	0.11803	0.00000	0.00000	1.06561
1385	0.00000	0.00000	0.11703	0.00000	0.00000	1.06716
1386	0.00000	0.00000	0.11602	0.00000	0.00000	1.06865
1387	0.00000	0.00000	0.11501	0.00000	0.00000	1.07007
1388	0.00000	0.00000	0.11401	0.00000	0.00000	1.07143
1389	0.00000	0.00000	0.11300	0.00000	0.00000	1.07273
1390	0.00000	0.00000	0.11201	0.00000	0.00000	1.07398
1391	0.00000	0.00000	0.11102	0.00000	0.00000	1.07516
1392	0.00000	0.00000	0.11004	0.00000	0.00000	1.07628
1393	0.00000	0.00000	0.10908	0.00000	0.00000	1.07735
1394	0.00000	0.00000	0.10813	0.00000	0.00000	1.07836
1395	0.00000	0.00000	0.10720	0.00000	0.00000	1.07931
1396	0.00000	0.00000	0.10628	0.00000	0.00000	1.08021
1397	0.00000	0.00000	0.10539	0.00000	0.00000	1.08105
1398	0.00000	0.00000	0.10452	0.00000	0.00000	1.08184
1399	0.00000	0.00000	0.10368	0.00000	0.00000	1.08257
1400	0.00000	0.00000	0.10285	0.00000	0.00000	1.08324
1401	0.00000	0.00000	0.10206	0.00000	0.00000	1.08386
1402	0.00000	0.00000	0.10129	0.00000	0.00000	1.08443
1403	0.00000	0.00000	0.10056	0.00000	0.00000	1.08494
1404	0.00000	0.00000	0.09985	0.00000	0.00000	1.08540
1405	0.00000	0.00000	0.09917	0.00000	0.00000	1.08581
1406	0.00000	0.00000	0.09853	0.00000	0.00000	1.08616
1407	0.00000	0.00000	0.09792	0.00000	0.00000	1.08646
1408	0.00000	0.00000	0.09734	0.00000	0.00000	1.08670
1409	0.00000	0.00000	0.09680	0.00000	0.00000	1.08689
1410	0.00000	0.00000	0.09629	0.00000	0.00000	1.08703
1411	0.00000	0.00000	0.09582	0.00000	0.00000	1.08711
1412	0.00000	0.00000	0.09538	0.00000	0.00000	1.08714
1413	0.00000	0.00000	0.09498	0.00000	0.00000	1.08713
1414	0.00000	0.00000	0.09462	0.00000	0.00000	1.08706
1415	0.00000	0.00000	0.09429	0.00000	0.00000	1.08694
1416	0.00000	0.00000	0.09400	0.00000	0.00000	1.08676
1417	0.00000	0.00000	0.09375	0.00000	0.00000	1.08654
1418	0.00000	0.00000	0.09354	0.00000	0.00000	1.08627
1419	0.00000	0.00000	0.09337	0.00000	0.00000	1.08596
1420	0.00000	0.00000	0.09324	0.00000	0.00000	1.08559
1421	0.00000	0.00000	0.09314	0.00000	0.00000	1.08518
1422	0.00000	0.00000	0.09309	0.00000	0.00000	1.08472
1423	0.00000	0.00000	0.09308	0.00000	0.00000	1.08422
1424	0.00000	0.00000	0.09312	0.00000	0.00000	1.08367
1425	0.00000	0.00000	0.09319	0.00000	0.00000	1.08308
1426	0.00000	0.00000	0.09330	0.00000	0.00000	1.08245
1427	0.00000	0.00000	0.09346	0.00000	0.00000	1.08178
1428	0.00000	0.00000	0.09365	0.00000	0.00000	1.08106
1429	0.00000	0.00000	0.09389	0.00000	0.00000	1.08031
1430	0.00000	0.00000	0.09416	0.00000	0.00000	1.07952
1431	0.00000	0.00000	0.09448	0.00000	0.00000	1.07870
1432	0.00000	0.00000	0.09483	0.00000	0.00000	1.07784
1433	0.00000	0.00000	0.09522	0.00000	0.00000	1.07695
1434	0.00000	0.00000	0.09565	0.00000	0.00000	1.07602
1435	0.00000	0.00000	0.09611	0.00000	0.00000	1.07506
1436	0.00000	0.00000	0.09662	0.00000	0.00000	1.07408
1437	0.00000	0.00000	0.09715	0.00000	0.00000	1.07306
1438	0.00000	0.00000	0.09772	0.00000	0.00000	1.07202
1439	0.00000	0.00000	0.09833	0.00000	0.00000	1.07095
1440	0.00000	0.00000	0.09897	0.00000	0.00000	1.06986
1441	0.00000	0.00000	0.09964	0.00000	0.00000	1.06875
1442	0.00000	0.00000	0.10034	0.00000	0.00000	1.06761
1443	0.00000	0.00000	0.10108	0.00000	0.00000	1.06646
1444	0.00000	0.00000	0.10184	0.00000	0.00000	1.06528
1445	0.00000	0.00000	0.10263	0.00000	0.00000	1.06409
1446	0.00000	0.00000	0.10345	0.00000	0.00000	1.06289
1447	0.00000	0.00000	0.10429	0.00000	0.00000	1.06167
1448	0.00000	0.00000	0.10515	0.00000	0.00000	1.06044
1449	0.00000	0.00000	0.10604	0.00000	0.00000	1.05920
1450	0.00000	0.00000	0.10695	0.00000	0.00000	1.05794
1451	0.00000	0.00000	0.10788	0.00000	0.00000	1.05668
1452	0.00000	0.00000	0.10883	0.00000	0.00000	1.05542
1453	0.00000	0.00000	0.10979	0.00000	0.00000	1.05415
1454	0.00000	0.00000	0.11077	0.00000	0.00000	1.05287
1455	0.00000	0.00000	0.11175	0.00000	0.00000	1.05160
1456	0.00000	0.00000	0.11274	0.00000	0.00000	1.05032
1457	0.00000	0.00000	0.11374	0.00000	0.00000	1.04905
1458	0.00000	0.00000	0.11473	0.00000	0.00000	1.04777
1459	0.00000	0.00000	0.11573	0.00000	0.00000	1.04650
1460	0.00000	0.00000	0.11672	0.00000	0.00000	1.04524
1461	0.00000	0.00000	0.11770	0.00000	0.00000	1.04399
1462	0.00000	0.00000	0.11868	0.00000	0.00000	1.04274
1463	0.00000	0.00000	0.11965	0.00000	0.00000	1.04150
1464	0.00000	0.00000	0.12060	0.00000	0.00000	1.04028
1465	0.00000	0.00000	0.12154	0.00000	0.00000	1.03906
1466	0.00000	0.00000	0.12246	0.00000	0.00000	1.03787
1467	0.00000	0.00000	0.12336	0.00000	0.00000	1.03668
1468	0.00000	0.00000	0.12424	0.00000	0.00000	1.03552
1469	0.00000	0.00000	0.12510	0.00000	0.00000	1.03437
1470	0.00000	0.00000	0.12593	0.00000	0.00000	1.03325
1471	0.00000	0.00000	0.12673	0.00000	0.00000	1.03214
1472	0.00000	0.00000	0.12751	0.00000	0.00000	1.03106
1473	0.00000	0.00000	0.12826	0.00000	0.00000	1.02999
1474	0.00000	0.00000	0.12898	0.00000	0.00000	1.02895
1475	0.00000	0.00000	0.12967	0.00000	0.00000	1.02793
1476	0.00000	0.00000	0.13033	0.00000	0.00000	1.02694
1477	0.00000	0.00000	0.13095	0.00000	0.00000	1.02596
1478	0.00000	0.00000	0.13154	0.00000	0.00000	1.02502
1479	0.00000	0.00000	0.13210	0.00000	0.00000	1.02409
1480	0.00000	0.00000	0.13263	0.00000	0.00000	1.02319
1481	0.00000	0.00000	0.13312	0.00000	0.00000	1.02231
1482	0.00000	0.00000	0.13357	0.00000	0.00000	1.02146
1483	0.00000	0.00000	0.13400	0.00000	0.00000	1.02063
1484	0.00000	0.00000	0.13439	0.00000	0.00000	1.01982
1485	0.00000	0.00000	0.13475	0.00000	0.00000	1.01903
1486	0.00000	0.00000	0.13507	0.00000	0.00000	1.01827
1487	0.00000	0.00000	0.13536	0.00000	0.00000	1.01753
1488	0.00000	0.00000	0.13561	0.00000	0.00000	1.01681
1489	0.00000	0.00000	0.13584	0.00000	0.00000	1.01611
1490	0.00000	0.00000	0.13603	0.00000	0.00000	1.01542
1491	0.00000	0.00000	0.13618	0.00000	0.00000	1.01476
1492	0.00000	0.00000	0.13630	0.00000	0.00000	1.01411
1493	0.00000	0.00000	0.13639	0.00000	0.00000	1.01348
1494	0.00000	0.00000	0.13645	0.00000	0.00000	1.01286
1495	0.00000	0.00000	0.13647	0.00000	0.00000	1.01225
1496	0.00000	0.00000	0.13646	0.00000	0.00000	1.01166
1497	0.00000	0.00000	0.13642	0.00000	0.00000	1.01108
1498	0.00000	0.00000	0.13634	0.00000	0.00000	1.01051
1499	0.00000	0.00000	0.13623	0.00000	0.00000	1.00996
1500	0.00000	0.00000	0.13609	0.00000	0.00000	1.00941
1501	0.00000	0.00000	0.13591	0.00000	0.00000	1.00887
1502	0.00000	0.00000	0.13570	0.00000	0.00000	1.00834
1503	0.00000	0.00000	0.13545	0.00000	0.00000	1.00782
1504	0.00000	0.00000	0.13517	0.00000	0.00000	1.00731
1505	0.00000	0.00000	0.13485	0.00000	0.00000	1.00680
1506	0.00000	0.00000	0.13450	0.00000	0.00000	1.00630
1507	0.00000	0.00000	0.13411	0.00000	0.00000	1.00580
1508	0.00000	0.00000	0.13370	0.00000	0.00000	1.00530
1509	0.00000	0.00000	0.13325	0.00000	0.00000	1.00480
1510	0.00000	0.00000	0.13277	0.00000	0.00000	1.00431
1511	0.00000	0.00000	0.13226	0.00000	0.00000	1.00381
1512	0.00000	0.00000	0.13172	0.00000	0.00000	1.00331
1513	0.00000	0.00000	0.13115	0.00000	0.00000	1.00280
1514	0.00000	0.00000	0.13056	0.00000	0.00000	1.00229
1515	0.00000	0.00000	0.12994	0.00000	0.00000	1.00177
1516	0.00000	0.00000	0.12930	0.00000	0.00000	1.00124
1517	0.00000	0.00000	0.12863	0.00000	0.00000	1.00070
1518	0.00000	0.00000	0.12794	0.00000	0.00000	1.00013
1519	0.00000	0.00000	0.12723	0.00000	0.00000	0.99956
1520	0.00000	0.00000	0.12650	0.00000	0.00000	0.99896
1521	0.00000	0.00000	0.12575	0.00000	0.00000	0.99834
1522	0.00000	0.00000	0.12499	0.00000	0.00000	0.99769
1523	0.00000	0.00000	0.12421	0.00000	0.00000	0.99702
1524	0.00000	0.00000	0.12342	0.00000	0.00000	0.99631
1525	0.00000	0.00000	0.12262	0.00000	0.00000	0.99558
1526	0.00000	0.00000	0.12180	0.00000	0.00000	0.99482
1527	0.00000	0.00000	0.12097	0.00000	0.00000	0.99402
1528	0.00000	0.00000	0.12014	0.00000	0.00000	0.99319
1529	0.00000	0.00000	0.11930	0.00000	0.00000	0.99232
1530	0.00000	0.00000	0.11845	0.00000	0.00000	0.99141
1531	0.00000	0.00000	0.11759	0.00000	0.00000	0.99047
1532	0.00000	0.00000	0.11674	0.00000	0.00000	0.98948
1533	0.00000	0.00000	0.11588	0.00000	0.00000	0.98845
1534	0.00000	0.00000	0.11501	0.00000	0.00000	0.98738
1535	0.00000	0.00000	0.11415	0.00000	0.00000	0.98627
1536	0.00000	0.00000	0.11328	0.00000	0.00000	0.98511
