	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d
	R_HEEL	R_HEEL	R_HEEL	L_HEEL	L_HEEL	L_HEEL
	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
316	0.44900	1.24835	0.75765	0.17998	0.53118	0.09603
317	0.44641	1.23226	0.72613	0.17660	0.53240	0.09828
318	0.44351	1.21403	0.69422	0.17194	0.53367	0.09982
319	0.44056	1.19403	0.66199	0.16629	0.53522	0.10074
320	0.43705	1.17221	0.62992	0.16016	0.53736	0.10118
321	0.43230	1.14866	0.59904	0.15403	0.54034	0.10101
322	0.42659	1.12404	0.56983	0.14790	0.54455	0.09961
323	0.42085	1.09902	0.54156	0.14146	0.55048	0.09618
324	0.41549	1.07365	0.51326	0.13461	0.55841	0.09028
325	0.41025	1.04761	0.48481	0.12756	0.56793	0.08209
326	0.40473	1.02090	0.45700	0.12051	0.57761	0.07238
327	0.39872	0.99397	0.43059	0.11353	0.58536	0.06225
328	0.39236	0.96719	0.40574	0.10676	0.58960	0.05278
329	0.38592	0.94054	0.38222	0.10083	0.59046	0.04459
330	0.37941	0.91373	0.35978	0.09665	0.58944	0.03768
331	0.37251	0.88648	0.33807	0.09483	0.58802	0.03159
332	0.36483	0.85875	0.31670	0.09534	0.58676	0.02599
333	0.35608	0.83072	0.29572	0.09749	0.58564	0.02082
334	0.34618	0.80281	0.27588	0.10019	0.58479	0.01629
335	0.33541	0.77548	0.25803	0.10237	0.58454	0.01282
336	0.32432	0.74899	0.24248	0.10339	0.58497	0.01091
337	0.31330	0.72323	0.22906	0.10339	0.58580	0.01060
338	0.30240	0.69785	0.21759	0.10300	0.58659	0.01129
339	0.29143	0.67269	0.20792	0.10267	0.58704	0.01208
340	0.28023	0.64825	0.19930	0.10245	0.58709	0.01239
341	0.26899	0.62514	0.19033	0.10227	0.58690	0.01215
342	0.25816	0.60326	0.18041	0.10211	0.58666	0.01148
343	0.24794	0.58189	0.17061	0.10189	0.58645	0.01054
344	0.23785	0.56061	0.16257	0.10140	0.58624	0.00966
345	0.22718	0.53969	0.15686	0.10063	0.58601	0.00925
346	0.21558	0.51940	0.15272	0.09980	0.58576	0.00938
347	0.20316	0.49951	0.14925	0.09913	0.58545	0.00985
348	0.19028	0.47957	0.14651	0.09867	0.58510	0.01044
349	0.17735	0.45956	0.14509	0.09830	0.58488	0.01102
350	0.16501	0.44014	0.14480	0.09788	0.58499	0.01161
