	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d
770	-4.07232	-4.30943	3.45083	-24.02046	9.78401	-33.74115	-1.67063	-4.16126	3.62823	-24.82696	10.31305	-33.60043	-1.67063	-4.16126	3.62823	-24.82696	10.31305	-33.60043	1.62406	0.32198	-9.30983	-28.36862	0.67453	-27.06308	1.45426	2.22165	-9.29848	-11.64968	-5.90766	-26.56322	-9.83895	1.98704	-19.96869	-0.97558	-2.18552	-18.92830	-8.79219	-3.87298	-39.08311	-24.96798	9.18871	-38.32307	21.47869	7.08362	-22.47017	13.30715	-25.52580	-5.13417	159.58504	-20.33735	-79.73148	149.30411	15.33983	97.28435	164.39153	-19.36838	-78.10351	150.64606	18.15286	96.86020
771	-4.05977	-4.58153	3.50609	-23.68958	9.60020	-33.83937	-1.66594	-4.43136	3.69420	-24.70878	10.27106	-33.66350	-1.66593	-4.43136	3.69420	-24.70878	10.27106	-33.66350	1.64715	0.40413	-9.09970	-28.27712	0.66192	-27.28886	1.40367	2.19780	-9.08628	-11.75307	-5.84338	-26.81044	-9.74535	1.95592	-20.00660	-0.90767	-2.16867	-18.89557	-8.71446	-3.80619	-38.65843	-24.98731	9.13445	-37.89205	21.76365	6.89907	-22.75216	13.26602	-25.39447	-5.10967	159.57253	-20.46898	-78.98240	149.23929	15.24487	96.92608	165.01100	-19.32769	-77.12912	150.89784	17.96959	96.41003
772	-4.14447	-4.64189	3.41511	-23.26589	9.55979	-33.97812	-1.73138	-4.49428	3.60733	-24.49276	10.37095	-33.76580	-1.73138	-4.49428	3.60733	-24.49276	10.37096	-33.76580	1.65222	0.47411	-8.98484	-28.18421	0.63191	-27.40412	1.40832	2.19404	-8.97181	-11.81947	-5.77748	-26.94295	-9.72341	1.91595	-20.05706	-0.89267	-2.15298	-18.85683	-8.66426	-3.75613	-38.38112	-25.00029	9.10482	-37.60884	22.01118	6.64926	-22.93643	13.35237	-25.32293	-4.98288	159.66901	-20.46100	-79.10891	149.27191	15.25981	96.28632	165.26382	-19.57247	-77.18108	150.98511	17.56651	95.76518
773	-4.30029	-4.38714	3.24059	-22.86143	9.64439	-34.11955	-1.83856	-4.24415	3.42587	-24.24342	10.56209	-33.87710	-1.83856	-4.24415	3.42587	-24.24342	10.56209	-33.87710	1.63228	0.49029	-8.98662	-28.09269	0.59708	-27.39995	1.47219	2.21994	-8.97668	-11.85025	-5.72317	-26.94831	-9.75916	1.88517	-20.10168	-0.92823	-2.14444	-18.85031	-8.68230	-3.70125	-38.41494	-25.01341	9.16697	-37.62601	22.07631	6.52624	-23.09107	13.42912	-25.29217	-4.90865	159.70883	-20.49121	-79.98711	149.30219	15.27186	95.80045	165.13666	-19.88247	-78.09625	150.76967	17.07443	95.36630
774	-4.48091	-4.03326	3.12582	-22.64745	9.69214	-34.21436	-1.90445	-3.88887	3.30383	-24.08656	10.65079	-33.96020	-1.90445	-3.88887	3.30383	-24.08656	10.65079	-33.96020	1.59873	0.45515	-9.03651	-28.00212	0.57220	-27.33356	1.54455	2.25225	-9.03023	-11.87778	-5.68616	-26.88397	-9.80507	1.88882	-20.14852	-0.96290	-2.13468	-18.86689	-8.72381	-3.63786	-38.61810	-25.01320	9.28475	-37.80511	21.99128	6.54031	-23.30606	13.44733	-25.22209	-4.83950	159.62257	-20.65219	-80.55120	149.28668	15.25412	95.79456	164.79649	-20.06942	-78.73601	150.47739	16.76484	95.45033
775	-4.59073	-3.81341	3.10385	-22.70912	9.63070	-34.21973	-1.91334	-3.66442	3.27847	-24.05948	10.53095	-33.98335	-1.91333	-3.66442	3.27847	-24.05948	10.53095	-33.98335	1.58503	0.41356	-9.06212	-27.93266	0.56673	-27.29671	1.56178	2.25658	-9.05676	-11.91786	-5.67092	-26.84515	-9.82392	1.96566	-20.21946	-0.95553	-2.11893	-18.89875	-8.71795	-3.59261	-38.77351	-24.97516	9.37165	-37.94314	21.91947	6.55395	-23.55740	13.49220	-25.10314	-4.66600	159.52844	-20.84259	-80.18044	149.27295	15.26474	96.19411	164.58026	-19.87693	-78.42043	150.37381	16.81678	95.87579
776	-4.57710	-3.72488	3.08466	-22.90379	9.56911	-34.15872	-1.93862	-3.57909	3.25275	-24.05826	10.33783	-33.95916	-1.93861	-3.57909	3.25275	-24.05826	10.33783	-33.95916	1.61511	0.40224	-9.04613	-27.91353	0.57826	-27.32865	1.51218	2.22989	-9.03787	-11.94841	-5.67321	-26.87605	-9.81604	2.13681	-20.29579	-0.91751	-2.11405	-18.92920	-8.62253	-3.58448	-38.81781	-24.87033	9.39183	-37.98386	21.94534	6.50920	-23.73823	13.62370	-25.01042	-4.43484	159.57288	-20.93345	-79.53037	149.27892	15.31452	96.84118	164.73074	-19.07369	-77.79510	150.56830	17.16768	96.45919
777	-4.49766	-3.61689	3.03623	-23.01792	9.62253	-34.09400	-2.02194	-3.48248	3.18954	-23.99516	10.27203	-33.92518	-2.02193	-3.48248	3.18954	-23.99516	10.27203	-33.92518	1.67370	0.41027	-8.99906	-27.93794	0.58671	-27.41355	1.44109	2.20338	-8.98616	-11.95223	-5.66853	-26.96696	-9.81898	2.34134	-20.31345	-0.88618	-2.13011	-18.90666	-8.43824	-3.60189	-38.82151	-24.68442	9.37614	-37.99239	22.01275	6.48075	-23.71242	13.73387	-24.97852	-4.29330	159.82695	-20.85093	-79.69860	149.22075	15.33183	97.62509	164.97542	-18.07418	-78.06065	150.99883	17.57420	97.08528
778	-4.37117	-3.38141	3.02944	-23.01627	9.75820	-34.03903	-2.11925	-3.25985	3.15990	-23.91575	10.35472	-33.88196	-2.11925	-3.25985	3.15990	-23.91576	10.35472	-33.88196	1.73124	0.39795	-8.90681	-27.95785	0.56564	-27.59254	1.38988	2.19990	-8.88977	-11.94913	-5.64024	-27.16222	-9.86554	2.45620	-20.25337	-0.89439	-2.14409	-18.83816	-8.24032	-3.60175	-38.83829	-24.48280	9.38097	-38.00864	22.06743	6.49832	-23.33614	13.66116	-24.95195	-4.28147	160.33577	-20.50404	-80.56652	149.04083	15.28020	98.23213	164.57547	-18.07268	-79.28464	151.33406	17.75267	97.52963
779	-4.16507	-3.11692	3.10030	-22.99237	9.82481	-33.97523	-2.17402	-3.00737	3.20667	-23.89989	10.42506	-33.81568	-2.17401	-3.00737	3.20667	-23.89989	10.42506	-33.81568	1.77958	0.35649	-8.80805	-27.93243	0.51506	-27.86770	1.35952	2.21265	-8.78777	-11.96350	-5.60648	-27.45631	-9.93814	2.41619	-20.19674	-0.95637	-2.12872	-18.84569	-8.15821	-3.51910	-38.85278	-24.40132	9.46436	-37.99928	22.12726	6.46955	-22.62374	13.45186	-24.89251	-4.28760	161.04051	-19.86768	-80.76475	148.85689	15.23794	98.34438	163.09778	-19.75881	-80.20426	151.15599	17.53039	97.64513
780	-4.01515	-3.11517	3.21345	-22.94792	9.72560	-33.94776	-2.15683	-3.00936	3.31273	-23.93321	10.37660	-33.77579	-2.15683	-3.00936	3.31273	-23.93321	10.37660	-33.77579	1.82196	0.33147	-8.85494	-27.87019	0.46749	-28.01702	1.34309	2.22137	-8.83228	-11.98700	-5.58812	-27.61290	-9.98614	2.27464	-20.21564	-1.03864	-2.08678	-19.00689	-8.24558	-3.34500	-38.84874	-24.49777	9.63038	-37.94596	22.20588	6.32258	-21.92199	13.34873	-24.85758	-4.26105	161.64767	-19.17424	-79.47781	148.86024	15.26828	97.98449	161.39229	-22.26996	-79.70566	150.48940	17.07231	97.49659
781	-4.12876	-3.49386	3.34206	-22.81553	9.56867	-34.02589	-2.04950	-3.37038	3.46655	-23.93587	10.31105	-33.83249	-2.04950	-3.37038	3.46655	-23.93588	10.31105	-33.83249	1.84745	0.36368	-9.10068	-27.82113	0.44874	-27.84880	1.35638	2.21091	-9.07776	-11.99618	-5.57639	-27.43784	-9.98127	2.13276	-20.25740	-1.07031	-2.03790	-19.21560	-8.38811	-3.18610	-38.85316	-24.64694	9.78416	-37.90514	22.25108	6.11962	-21.67862	13.45975	-24.90326	-4.35754	161.81749	-18.82030	-77.18147	149.06322	15.26626	97.23752	160.83583	-23.95681	-77.65440	149.87395	16.85101	96.99558
782	-4.46871	-3.98846	3.47478	-22.63737	9.53253	-34.17787	-1.85814	-3.82623	3.65270	-23.88222	10.36180	-33.96282	-1.85814	-3.82623	3.65270	-23.88222	10.36180	-33.96282	1.83503	0.42772	-9.37618	-27.81870	0.45060	-27.52981	1.40749	2.18676	-9.35605	-11.98176	-5.55622	-27.11083	-9.94121	2.04916	-20.24663	-1.02301	-1.99488	-19.31613	-8.41065	-3.16149	-38.86790	-24.66742	9.81191	-37.91248	22.19663	5.97735	-21.95591	13.58814	-24.97817	-4.69063	161.54366	-18.94369	-74.82896	149.22777	15.09464	96.02158	161.46309	-24.11667	-74.92306	149.72192	17.17467	95.86604
783	-4.81884	-4.33107	3.58509	-22.52553	9.59618	-34.29195	-1.64953	-4.12651	3.81886	-23.83477	10.47165	-34.06383	-1.64953	-4.12651	3.81886	-23.83477	10.47165	-34.06383	1.78640	0.46540	-9.54144	-27.83283	0.45696	-27.34600	1.46252	2.17779	-9.52535	-11.95476	-5.53732	-26.92578	-9.91170	2.02873	-20.23373	-0.94874	-1.96701	-19.29759	-8.27923	-3.27295	-38.81905	-24.54141	9.69125	-37.89664	22.05823	5.93820	-22.35000	13.47657	-24.99633	-5.05369	161.19713	-19.23539	-73.24930	149.08907	14.83511	94.61108	162.04504	-23.65309	-72.96582	149.90231	17.78318	94.34902
784	-4.99983	-4.52542	3.62149	-22.51465	9.57906	-34.29671	-1.55419	-4.29994	3.88668	-23.84151	10.46645	-34.06578	-1.55419	-4.29993	3.88668	-23.84151	10.46645	-34.06578	1.74808	0.46042	-9.59585	-27.81170	0.46838	-27.37198	1.47392	2.20270	-9.58132	-11.94257	-5.54362	-26.95108	-9.92556	2.05399	-20.30410	-0.90957	-1.96485	-19.26193	-8.14144	-3.43178	-38.68782	-24.42504	9.50208	-37.81423	21.90903	5.97953	-22.45439	13.11171	-24.95974	-5.14736	161.10796	-19.32853	-72.74828	148.65179	14.71328	93.91660	161.70274	-23.80725	-72.57521	150.01920	18.05159	93.48460
785	-4.94442	-4.63464	3.55163	-22.56980	9.41444	-34.21297	-1.64567	-4.42297	3.81217	-23.85141	10.26954	-33.99389	-1.64567	-4.42296	3.81217	-23.85142	10.26954	-33.99389	1.77181	0.44102	-9.58148	-27.75588	0.48582	-27.48273	1.43719	2.23957	-9.56427	-11.96631	-5.57812	-27.05461	-9.96423	2.09456	-20.41953	-0.90445	-1.98532	-19.28534	-8.15372	-3.54357	-38.63131	-24.44455	9.37895	-37.79113	21.77141	6.09321	-22.26677	12.70076	-24.92903	-4.99604	161.21637	-19.22838	-72.93063	148.20558	14.78603	94.55637	160.69963	-24.66721	-73.22874	149.97108	17.66147	94.01913
786	-4.77692	-4.64321	3.41885	-22.66568	9.22545	-34.11135	-1.82851	-4.46156	3.65292	-23.78386	9.96965	-33.92492	-1.82851	-4.46156	3.65292	-23.78386	9.96965	-33.92492	1.85021	0.42791	-9.60416	-27.71179	0.49687	-27.50598	1.39487	2.25412	-9.58233	-12.01197	-5.60959	-27.06713	-9.97156	2.11325	-20.48221	-0.88961	-2.00456	-19.37721	-8.32323	-3.54494	-38.81038	-24.57451	9.42771	-37.96543	21.64509	6.24250	-22.10120	12.42030	-24.91519	-4.88342	161.25189	-19.18764	-73.37393	147.99625	14.88284	95.85102	160.07573	-25.31204	-73.95804	150.05685	16.97702	95.24995
787	-4.75874	-4.59192	3.31828	-22.76523	9.18465	-34.05210	-1.95266	-4.42429	3.53889	-23.62888	9.75885	-33.90997	-1.95265	-4.42429	3.53889	-23.62889	9.75885	-33.90997	1.91918	0.42402	-9.76718	-27.70152	0.48362	-27.39134	1.38987	2.24159	-9.74275	-12.05051	-5.60224	-26.94732	-9.92628	2.09831	-20.46562	-0.83751	-1.99735	-19.48240	-8.53697	-3.44515	-39.13264	-24.72148	9.61337	-38.25034	21.61173	6.28414	-22.22507	12.28718	-24.88307	-4.95567	161.11195	-19.32800	-74.04287	147.98543	14.85127	96.32644	160.56711	-24.90353	-74.35563	150.45102	16.63148	95.61815
788	-5.01497	-4.60277	3.33214	-22.78154	9.36355	-34.04979	-1.99039	-4.42089	3.57012	-23.44047	9.80173	-33.94009	-1.99039	-4.42089	3.57012	-23.44047	9.80173	-33.94009	1.91824	0.44480	-9.98239	-27.70111	0.43922	-27.25797	1.43887	2.20729	-9.96005	-12.07991	-5.55648	-26.81849	-9.87728	2.09107	-20.39620	-0.75843	-1.95806	-19.49635	-8.66279	-3.32550	-39.33120	-24.80873	9.78347	-38.40968	21.74481	6.09047	-22.62684	12.25484	-24.83440	-5.12029	160.88744	-19.54848	-74.94847	148.00336	14.71073	95.26225	161.87187	-23.39443	-74.62863	151.01819	16.80858	94.38460
789	-5.33690	-4.66301	3.47863	-22.67127	9.62866	-34.05787	-2.01947	-4.45429	3.74237	-23.29206	10.04132	-33.95182	-2.01947	-4.45429	3.74237	-23.29206	10.04132	-33.95182	1.83345	0.51127	-9.99967	-27.68689	0.38229	-27.27073	1.53563	2.13565	-9.98449	-12.11306	-5.50834	-26.84189	-9.87595	2.15511	-20.30858	-0.69598	-1.90334	-19.36774	-8.61077	-3.23891	-39.27883	-24.77257	9.85210	-38.33427	21.95646	5.74595	-23.06447	12.30595	-24.81219	-5.28944	160.66615	-19.70561	-75.98003	148.00720	14.55218	93.38068	163.09377	-21.51911	-75.11491	151.38052	17.26453	92.38061
790	-5.36518	-4.57779	3.67737	-22.51071	9.73871	-34.00072	-2.08674	-4.36034	3.93290	-23.24599	10.22601	-33.87325	-2.08674	-4.36034	3.93290	-23.24599	10.22601	-33.87325	1.70529	0.60411	-9.69042	-27.66725	0.34193	-27.48871	1.65122	2.02938	-9.68490	-12.14356	-5.48738	-27.07216	-9.90761	2.28610	-20.25693	-0.69888	-1.86614	-19.18568	-8.41349	-3.16780	-39.06343	-24.62665	9.86044	-38.10452	22.08125	5.50684	-23.29449	12.39668	-24.82848	-5.52123	160.47916	-19.76597	-76.70196	148.08180	14.39320	91.93436	163.61606	-20.24507	-75.60087	151.04012	17.85550	91.04359
791	-4.97511	-4.26838	3.77183	-22.42274	9.62920	-33.84439	-2.14656	-4.07727	3.97769	-23.31852	10.21918	-33.69000	-2.14656	-4.07727	3.97769	-23.31852	10.21919	-33.69000	1.60473	0.66143	-9.21600	-27.66463	0.32412	-27.82433	1.74205	1.94879	-9.21800	-12.15522	-5.49233	-27.41980	-9.92501	2.37802	-20.27578	-0.76527	-1.87375	-19.09651	-8.24352	-3.10301	-38.76490	-24.52585	9.83923	-37.79566	22.04686	5.55554	-23.26593	12.41749	-24.85655	-5.86836	160.32922	-19.80509	-76.57312	148.24059	14.21555	91.61374	163.43243	-20.02690	-75.48866	150.00594	18.39437	91.07658
792	-4.42324	-3.96088	3.66689	-22.46606	9.46979	-33.63860	-2.11639	-3.81021	3.82323	-23.46870	10.12508	-33.46798	-2.11639	-3.81021	3.82323	-23.46870	10.12508	-33.46798	1.57522	0.64621	-8.89555	-27.68147	0.30826	-28.09193	1.78370	1.95488	-8.90022	-12.15130	-5.50733	-27.69522	-9.91274	2.33235	-20.32602	-0.83645	-1.90961	-19.14234	-8.23250	-3.08189	-38.33176	-24.61082	9.73789	-37.36844	21.89889	5.84255	-23.12414	12.30881	-24.89246	-6.21803	160.18054	-19.90562	-75.94750	148.36937	14.07790	92.47229	163.00639	-20.47161	-74.94739	149.04697	18.39582	92.26736
793	-4.13089	-3.91831	3.43927	-22.59504	9.42251	-33.48612	-1.98232	-3.78675	3.58364	-23.62535	10.09204	-33.31150	-1.98232	-3.78675	3.58364	-23.62535	10.09204	-33.31150	1.59515	0.59128	-8.93312	-27.68944	0.27290	-28.09612	1.79293	2.03034	-8.93719	-12.15295	-5.51728	-27.69658	-9.88791	2.17254	-20.35007	-0.86449	-1.91987	-19.23761	-8.31326	-3.14594	-37.71270	-24.82263	9.50148	-36.78551	21.74598	6.15652	-23.04392	12.15469	-24.95094	-6.40977	159.98997	-20.07393	-75.70506	148.39929	14.05511	94.05887	162.84494	-20.85769	-74.68096	148.86630	17.72657	93.92170
794	-4.31565	-4.10751	3.24084	-22.72755	9.47380	-33.45068	-1.82306	-3.96288	3.41627	-23.73529	10.12774	-33.27913	-1.82306	-3.96288	3.41627	-23.73529	10.12774	-33.27913	1.61821	0.55778	-9.26184	-27.66055	0.22304	-27.77558	1.80003	2.10040	-9.26508	-12.16843	-5.51285	-27.36121	-9.87127	2.00345	-20.34942	-0.85176	-1.88086	-19.28892	-8.35631	-3.30545	-36.97379	-25.01582	9.13803	-36.11514	21.70386	6.31422	-23.06723	12.07336	-25.00473	-6.43633	159.77278	-20.23417	-75.74595	148.39844	14.11105	95.33931	163.09409	-20.96996	-74.54383	149.25934	16.94877	95.09142
795	-4.80656	-4.32593	3.15966	-22.85061	9.48247	-33.49550	-1.72377	-4.15004	3.38753	-23.80175	10.10086	-33.33374	-1.72376	-4.15004	3.38753	-23.80176	10.10086	-33.33374	1.63473	0.57107	-9.66890	-27.60266	0.19950	-27.27284	1.81731	2.11787	-9.67210	-12.18068	-5.50042	-26.83784	-9.87983	1.89793	-20.34067	-0.82513	-1.83054	-19.26357	-8.36517	-3.51256	-36.24506	-25.16816	8.73027	-35.47029	21.82160	6.29362	-23.10391	12.07820	-25.00335	-6.41021	159.60582	-20.30362	-75.39431	148.45078	14.14844	95.41998	163.43309	-21.05613	-73.99661	149.49767	16.58549	95.11970
796	-5.16705	-4.47997	3.20257	-23.00507	9.34144	-33.53881	-1.72473	-4.27996	3.46554	-23.86011	9.89875	-33.39592	-1.72473	-4.27996	3.46554	-23.86011	9.89875	-33.39592	1.66113	0.60637	-9.96566	-27.55079	0.23734	-26.85618	1.84864	2.09579	-9.96913	-12.17816	-5.49451	-26.40427	-9.92064	1.85703	-20.28148	-0.81039	-1.81275	-19.15496	-8.39171	-3.64638	-35.61010	-25.31993	8.41834	-34.89624	22.03409	6.21707	-23.05915	12.12563	-24.94631	-6.40755	159.55849	-20.27514	-74.96834	148.56720	14.13176	94.49537	163.37363	-21.20041	-73.56458	149.25455	16.63101	94.29565
797	-5.07410	-4.54714	3.33308	-23.14139	9.13245	-33.55611	-1.81079	-4.35040	3.58628	-23.90950	9.63394	-33.43088	-1.81079	-4.35039	3.58628	-23.90950	9.63394	-33.43088	1.68499	0.61868	-10.06292	-27.52592	0.30816	-26.72131	1.90313	2.07195	-10.06760	-12.17630	-5.49699	-26.26343	-9.97469	1.84540	-20.13632	-0.82540	-1.82133	-18.96573	-8.38851	-3.58303	-35.01775	-25.43990	8.30618	-34.30609	22.21250	6.20671	-22.93222	12.20885	-24.87011	-6.43207	159.61482	-20.20441	-75.66828	148.71713	14.07810	93.38936	162.74744	-21.22582	-74.51534	148.71439	16.81264	93.38701
798	-4.67562	-4.46362	3.48036	-23.09753	9.07051	-33.59200	-1.90557	-4.29049	3.69181	-23.90120	9.59596	-33.46166	-1.90556	-4.29049	3.69181	-23.90121	9.59596	-33.46166	1.67151	0.58249	-10.06418	-27.51509	0.34296	-26.81000	1.98055	2.06580	-10.07211	-12.19157	-5.49963	-26.35477	-10.00472	1.83323	-19.97571	-0.87344	-1.82264	-18.73596	-8.32113	-3.31845	-34.28859	-25.52961	8.34465	-33.52437	22.27855	6.26034	-22.78673	12.31838	-24.77817	-6.45647	159.67175	-20.14136	-78.13705	148.84875	13.99501	92.54456	161.92549	-21.04290	-77.31564	148.19061	16.97130	92.73318
799	-4.40460	-4.19556	3.54358	-22.80685	9.23530	-33.68002	-1.94454	-4.03979	3.72025	-23.80343	9.88818	-33.51447	-1.94453	-4.03979	3.72025	-23.80343	9.88818	-33.51447	1.62489	0.50988	-10.16424	-27.49590	0.31249	-26.92690	2.05859	2.06870	-10.17637	-12.21945	-5.49763	-26.47503	-9.99482	1.79990	-19.89763	-0.94606	-1.80444	-18.54055	-8.31464	-2.98846	-33.29422	-25.73144	8.36422	-32.46707	22.26145	6.29402	-22.62591	12.39542	-24.64926	-6.43196	159.62900	-20.06356	-81.61805	148.90318	13.90207	92.04246	161.41518	-20.88468	-80.97486	147.93225	17.11406	92.32415
800	-4.46737	-3.83789	3.48744	-22.43136	9.47607	-33.76841	-1.94381	-3.68076	3.65293	-23.66143	10.28316	-33.55734	-1.94380	-3.68076	3.65293	-23.66143	10.28317	-33.55734	1.58383	0.43546	-10.38927	-27.46707	0.23965	-26.97775	2.11536	2.06150	-10.40439	-12.24650	-5.49006	-26.52701	-9.96439	1.72751	-19.89475	-1.02735	-1.77573	-18.42190	-8.52283	-2.75289	-32.11059	-26.17369	8.23269	-31.25620	22.23705	6.27489	-22.33651	12.38928	-24.50460	-6.33407	159.48126	-19.87809	-84.37740	148.85231	13.84233	91.99356	161.21095	-21.06045	-83.75468	147.99577	17.21984	92.24297
801	-4.69953	-3.57977	3.41177	-22.20561	9.61865	-33.73920	-1.95979	-3.41270	3.57888	-23.57904	10.51781	-33.49908	-1.95979	-3.41270	3.57888	-23.57904	10.51781	-33.49908	1.55386	0.39853	-10.56063	-27.44258	0.15070	-26.97573	2.16436	2.02287	-10.57795	-12.26470	-5.48333	-26.52393	-9.93407	1.62662	-19.88160	-1.09042	-1.74878	-18.32730	-8.90509	-2.66930	-30.88322	-26.78350	7.93822	-30.05118	22.25613	6.24121	-21.83855	12.31090	-24.39971	-6.23263	159.30948	-19.54108	-84.92535	148.70007	13.80594	92.36528	160.92113	-21.54486	-84.34183	148.18930	17.26750	92.51245
