	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d
27	-4.27883	-0.22357	-0.08307	-1.32522	-0.25667	0.01167	-3.30965	-1.96578	1.66725	-5.23302	2.97027	0.21093	0.19410	-0.00071	-0.06344	0.53068	-0.02130	-0.05363	-5.31099	3.56732	4.54087	21.21525	-15.09089	-3.04742	6.46863	-0.23738	-0.69229	0.28526	-2.21017	-1.47774	1.88055	-1.07426	-0.26457	2.70840	1.21399	-0.00054	0.38111	-0.22579	-0.12508	0.14919	0.16434	-0.10299
28	-2.94974	0.68291	-0.45243	0.07116	-1.27965	-0.00301	3.60167	-1.13073	1.04282	1.60628	2.41603	1.76046	0.27776	0.09569	0.07635	0.55163	-0.09838	-0.17346	10.74062	4.31339	6.09594	10.50551	-24.91335	2.55559	9.07957	-1.55505	-0.15188	3.31204	-1.73055	-0.06353	2.18520	-1.79501	0.44880	2.65219	0.91928	0.20511	0.46110	-0.29850	-0.02601	0.18500	0.11595	-0.05392
29	-3.52651	0.41253	-0.43708	2.03650	-0.47036	-0.07989	1.01963	-4.55113	0.43735	8.02510	4.41557	1.28739	0.29676	0.07370	0.09592	0.58470	-0.10087	-0.14182	14.04893	0.25760	4.57874	3.59125	-12.23566	6.64525	5.58648	-0.54447	1.42068	4.62197	-1.47719	0.72810	2.95325	-2.68808	1.08727	2.20311	0.62117	0.29641	0.37777	-0.31242	0.09106	0.17127	0.02743	0.01402
30	-4.93935	-0.61459	-0.16690	2.64842	1.50259	-0.10230	-3.81655	-6.44313	0.14689	7.30717	8.11341	-0.18130	0.23655	-0.03722	-0.00840	0.64687	0.00975	-0.01301	7.56964	1.42992	3.57598	6.39956	5.73964	5.11484	-0.07216	1.88025	2.28356	2.01004	-1.30008	0.20435	3.65191	-2.75686	0.86415	1.90500	0.38468	0.51556	0.31804	-0.24034	0.06418	0.12214	-0.05896	0.10904
31	-5.62416	-1.83720	0.22575	1.57821	2.64915	0.03821	-7.81701	-7.14083	-0.16445	3.32820	7.82606	-0.82384	0.21376	-0.22115	-0.10841	0.68444	0.17268	0.10746	-0.65453	0.68733	1.65191	11.39648	17.36478	-1.11686	-1.95008	2.00674	1.04330	-0.04877	-1.01024	-0.29541	3.07056	-1.32118	-0.12172	1.73668	0.37158	0.63190	0.25431	-0.09076	-0.03831	0.11548	-0.05678	0.16100
32	-5.53763	-2.62191	0.56123	1.03203	1.90217	0.20573	-12.89409	-10.15445	-0.61482	4.05346	0.93158	-0.35682	0.27528	-0.36069	-0.09403	0.71012	0.26613	0.15977	-6.20530	-12.09687	-3.00411	11.08281	18.25748	-4.83653	1.25592	-0.32562	-0.60278	2.59576	-1.51121	0.07789	1.01770	0.15137	-0.41307	1.63111	0.77487	0.22192	0.02910	-0.00930	0.02336	0.21797	0.05412	0.09067
33	-5.65457	-2.26865	0.48703	2.20453	0.20677	0.16973	-16.92929	-12.83567	-0.91071	8.82957	-5.72219	0.26519	0.33690	-0.33378	0.01601	0.77264	0.21684	0.11903	-7.57158	-24.83183	-6.36750	7.23171	4.66869	-2.37933	4.94011	-1.31495	-0.53721	6.21444	-2.78457	0.36223	-0.47661	0.01161	0.39579	1.62815	1.26964	-0.45555	-0.21504	-0.09032	0.22233	0.31194	0.17480	-0.06784
34	-5.98859	-0.61746	-0.19129	3.24933	-0.43362	-0.07545	-14.53266	-8.45441	-0.84500	10.69919	-2.83511	0.04124	0.33300	-0.18990	0.10385	0.81122	0.07454	0.00848	-3.35385	-15.34293	-4.58637	7.13935	-11.77018	1.13796	5.66245	0.13796	0.18276	5.45247	-3.21139	-0.27604	0.64090	-1.02990	0.68429	1.74741	1.38665	-0.73944	-0.12979	-0.20185	0.22678	0.25414	0.20745	-0.18984
35	-5.06415	0.97915	-0.81663	2.85372	0.35644	-0.37490	-5.16933	-0.03852	0.05661	8.83634	6.54359	-1.41706	0.31410	-0.07786	0.08264	0.78210	-0.04656	-0.10195	7.41670	8.39167	-0.26183	6.72597	-6.38914	-0.89325	5.78741	0.70170	-0.95721	2.65840	-2.19116	-0.79417	2.33130	-0.59417	-0.58848	1.65439	1.14771	-0.55044	0.12962	-0.05855	-0.06892	0.15432	0.16112	-0.17360
36	-2.91441	0.95260	-0.64566	1.99528	0.53928	-0.59847	2.75944	1.11535	1.44966	8.27785	8.90115	-3.09541	0.34715	-0.04611	-0.01161	0.69900	-0.10249	-0.17849	18.47931	12.96928	1.25706	-4.37557	18.78898	-6.90918	7.24457	-0.91377	-3.11137	3.25891	-0.86650	0.11431	1.26498	1.40047	-1.85289	1.11591	0.85203	-0.27067	0.09490	0.30594	-0.33288	0.20230	0.11208	-0.03697
37	-2.14447	-0.19258	-0.08627	1.50874	-0.02883	-0.52957	-0.98423	-5.26125	1.37661	8.35602	3.61398	-2.93278	0.39202	-0.03825	-0.07429	0.59809	-0.06345	-0.17159	14.02539	-2.91149	-1.13155	-16.09144	28.65351	-8.30892	6.24297	-1.18393	-2.38007	6.04854	-0.51053	1.51862	-0.99550	1.75757	-1.01712	0.79351	0.64620	0.00350	-0.12378	0.39311	-0.22954	0.32111	0.07619	0.10738
38	-3.98338	-1.15245	0.21415	0.73871	0.60432	-0.08279	-14.56631	-8.91580	-0.43287	1.94621	2.69462	-0.52026	0.34957	-0.05589	-0.06716	0.58780	0.07113	-0.03556	-13.11059	-8.94636	-2.95863	-7.11664	6.39942	-1.12372	0.78978	1.70390	1.75999	5.68143	-1.44151	1.41796	-0.54593	-1.01818	1.27346	1.41452	0.52043	0.36782	-0.05310	-0.03489	0.12154	0.28311	0.01050	0.15877
39	-6.67270	-1.77059	0.34261	-0.93199	1.92962	0.43984	-23.26260	-8.23853	-1.43182	-9.01091	6.98663	2.15033	0.21099	-0.12420	-0.02936	0.60476	0.16524	0.12880	-39.29152	-1.81398	-0.14982	20.80840	-21.68504	8.63831	-3.22501	3.60502	4.48548	1.78340	-2.90101	-0.34468	2.83670	-4.03982	2.21290	2.67915	0.62662	0.60801	0.37669	-0.57889	0.28200	0.12225	-0.03533	0.09416
40	-8.06325	-2.28816	0.46384	-2.25102	2.46967	0.75292	-17.51131	-10.20287	-0.41646	-10.10774	8.63216	3.44481	0.10755	-0.20112	0.00863	0.43300	0.15342	0.20320	-31.05562	-2.74690	4.86324	42.97094	-23.87669	13.01898	-0.21817	1.13738	2.59364	-1.04882	-3.59476	-2.00831	6.26363	-4.47424	0.73854	3.63207	1.13662	0.43223	0.83375	-0.80070	0.09734	0.07778	0.06320	-0.03836
41	-7.15220	-2.21970	0.35385	-1.35768	2.27645	0.72136	-3.47120	-13.59113	0.91782	2.36291	6.91898	3.10383	0.15629	-0.25211	0.03786	0.26291	0.10795	0.16075	6.13354	-10.54252	6.70100	38.40844	0.10879	9.88178	6.71126	-2.37758	-1.04082	0.28763	-2.71590	-1.83717	6.97558	-2.84632	-1.10832	3.25132	1.64078	-0.05338	0.92212	-0.61577	-0.15034	0.13240	0.25141	-0.14746
42	-4.31141	-0.91362	-0.17678	1.56689	1.41881	0.24009	6.52701	-9.97698	0.86328	13.12491	5.85688	1.39446	0.31657	-0.24243	0.05671	0.48799	0.04523	0.00639	31.92256	-6.01969	4.36578	11.24320	23.71728	2.11025	9.77268	-2.67106	-2.59422	3.99178	-0.78032	0.06341	4.16506	-0.62238	-1.46851	1.31297	1.43161	-0.42338	0.48020	-0.11137	-0.22052	0.06486	0.28599	-0.13808
43	-1.71840	0.50199	-0.60272	4.29487	-0.11108	-0.45331	4.87113	-1.51110	-0.26609	11.58838	5.53653	-0.68069	0.45074	-0.16532	0.06336	0.92945	-0.03610	-0.18304	23.33509	7.38185	0.55474	-10.96733	20.66883	-5.46451	5.29875	-0.20626	-1.45732	5.43809	0.28906	1.54154	-0.21675	1.12166	-0.53831	-0.48839	0.55960	-0.32523	-0.20103	0.39181	-0.10927	-0.05883	0.08444	0.00191
44	-2.15966	-0.10082	-0.16685	4.40074	-1.41726	-0.77504	-7.55923	-0.55804	-0.91642	4.12801	2.90770	-1.65150	0.45373	-0.11789	0.04254	1.01180	-0.07010	-0.27165	-4.42800	5.14794	-2.28846	-8.53281	-4.76262	-9.06376	-2.15496	1.97445	0.62242	2.99098	-0.89582	1.01873	-2.79292	1.40663	0.55617	-0.01477	-0.11704	0.21033	-0.58697	0.47719	0.08379	0.05473	-0.12933	0.15374
45	-5.46226	-1.93767	0.60907	1.73049	-1.36751	-0.44309	-20.01460	-8.29509	-0.50271	1.32183	-1.62780	-1.11560	0.34520	-0.12957	-0.00140	0.61021	-0.01380	-0.18175	-21.03793	-14.55486	-3.29334	6.13387	-17.74677	-8.72011	-3.58446	1.68520	1.29897	0.10330	-2.85555	-0.52752	-1.38359	0.16231	0.75682	2.17484	0.07228	0.64573	-0.32231	0.10174	0.16842	0.35319	-0.11319	0.17157
46	-7.86809	-2.22435	0.54625	-0.94191	0.47590	0.23678	-21.02486	-12.41361	-0.02316	4.76524	-2.24444	0.05199	0.22885	-0.10790	-0.04030	0.21785	0.12893	0.06716	-14.27711	-23.42968	-2.80150	10.08531	-2.21319	-5.28869	3.07828	-0.34180	0.15959	0.87011	-3.25817	-0.93866	2.80046	-1.63516	0.05188	3.62873	0.77021	0.60752	0.38511	-0.38521	0.06137	0.53094	0.06643	0.08336
47	-6.98662	-0.89852	-0.18265	-1.01142	2.95313	0.67999	-13.28148	-8.19170	-0.52124	8.76537	3.78092	0.74727	0.13849	-0.04991	-0.06142	0.25175	0.27638	0.30445	-0.30725	-8.74218	-2.61762	-0.36400	14.33704	2.32369	8.37754	-1.02733	-0.30190	5.61596	-2.50933	0.26302	5.21713	-2.80538	-0.10294	3.08397	1.39124	0.04392	0.75507	-0.62541	0.03038	0.50935	0.21930	-0.00640
48	-4.70356	-0.43003	-0.38156	1.38868	4.34887	0.58342	-8.20186	-4.60656	-1.36721	10.32092	11.08304	0.52548	0.07308	-0.08113	-0.06115	0.59314	0.32363	0.34542	3.82732	7.60850	-3.86306	-11.28432	7.39762	10.42596	5.17356	0.75082	1.31570	10.16636	-2.36291	1.40502	2.88307	-2.55960	1.08774	1.25930	1.80463	-0.85854	0.32735	-0.50608	0.27527	0.38678	0.29098	-0.07965
49	-3.70294	-1.21834	0.09497	3.78342	3.36045	0.10588	-7.61677	-6.95661	-0.89984	9.78420	10.79897	-0.29428	0.10913	-0.18857	-0.01831	0.88786	0.21488	0.16016	2.19163	4.06762	-3.80335	-10.09474	-7.82587	9.69455	-0.05928	2.30977	2.58091	9.70230	-2.75821	1.03482	-1.22782	-1.19636	2.07558	0.07903	1.86406	-1.35209	-0.31594	-0.15626	0.43586	0.23441	0.27709	-0.12902
50	-4.41498	-1.12575	0.19239	4.13172	0.15047	-0.40268	-6.37062	-9.17380	0.83588	7.52825	1.28976	-1.10416	0.24657	-0.19206	0.05714	0.98848	-0.01680	-0.13043	3.98796	-11.31942	-0.28051	0.95613	-5.03368	-0.86688	1.55786	1.07685	0.88403	4.38287	-2.55228	-0.37840	-2.21530	0.15230	1.03867	0.65245	1.39759	-0.86063	-0.39356	0.21435	0.08888	0.07360	0.14783	-0.11077
51	-5.64848	0.49221	-0.51929	2.45094	-2.72434	-0.60762	-5.18083	-5.47951	1.63741	3.54723	-7.53082	-1.19466	0.33847	-0.06330	0.09654	0.91016	-0.21461	-0.32246	4.33142	-15.18611	3.56933	12.79852	14.23276	-10.42600	7.62807	-2.02702	-2.94747	-1.04361	-1.66679	-1.40467	0.59547	0.98928	-1.71543	2.11448	0.64176	0.16278	0.06223	0.44362	-0.54903	-0.03492	-0.03644	-0.03744
52	-5.87692	1.54322	-1.12638	0.24405	-2.45364	-0.33551	-6.25738	0.42197	0.42086	-0.94208	-5.00711	-0.09982	0.36254	-0.00475	0.05293	0.69405	-0.19473	-0.26127	-2.38725	-0.63531	4.46329	25.31406	24.00477	-10.78364	10.66263	-3.93136	-5.34532	-3.06521	-0.73248	-1.52088	4.91434	0.72236	-3.82313	3.29688	0.18338	0.84522	0.68112	0.28735	-0.85936	0.03207	-0.10235	0.00417
53	-4.67023	0.49722	-0.77088	-0.69964	0.47209	0.15407	-6.38659	1.07538	-0.98149	-2.61020	6.39217	1.23926	0.42493	-0.10937	-0.03004	0.49424	0.01981	-0.01602	-7.30863	14.73813	3.59461	34.81768	9.58877	-4.42986	7.97926	-2.55135	-3.68043	-1.72668	-0.29493	-1.11969	7.27498	-0.91639	-3.12861	3.75403	0.37379	0.84416	0.96477	-0.18443	-0.55927	0.26006	0.02436	-0.01536
54	-3.51432	-1.56714	0.22679	0.30247	2.29129	0.26683	-4.35395	-4.70258	-0.54967	1.32291	12.52692	0.72717	0.44663	-0.21905	-0.06976	0.50462	0.16686	0.15289	-1.11850	11.27411	2.10460	24.01749	-12.09709	3.41931	1.42346	0.96883	0.51072	1.78423	-0.77523	-0.15873	5.15191	-2.24543	-0.35336	2.85968	0.78641	0.43011	0.54102	-0.43115	0.03136	0.37249	0.17818	-0.01464
55	-3.58953	-2.81028	0.97649	1.80233	1.18976	-0.07152	-5.02996	-10.99912	0.85126	8.07847	6.61007	-1.54817	0.31946	-0.22701	-0.04211	0.64782	0.12344	0.13112	8.37548	-7.56647	-1.25392	-6.22361	-15.60673	9.04992	-3.98656	3.10240	3.25896	6.02971	-1.92978	1.39124	0.55988	-1.75548	1.84278	0.65796	0.81140	-0.00446	-0.16726	-0.24031	0.42942	0.20328	0.17737	0.05292
56	-4.50571	-2.51654	0.88397	1.77772	0.11297	-0.17399	-12.00142	-12.37310	0.56334	10.22534	-0.72112	-2.22325	0.16856	-0.19404	0.00083	0.62593	0.09158	0.08221	3.89195	-20.00571	-5.38579	-22.70915	-2.13583	7.82525	-3.43762	2.39512	3.18561	8.05721	-2.75909	2.32435	-2.22169	-0.61192	2.38498	-0.76008	0.46695	-0.13694	-0.48707	-0.00862	0.51823	0.00979	0.04831	0.12242
57	-5.69446	-1.42558	0.16710	0.68089	1.55833	0.27045	-19.87316	-10.46976	-1.43686	6.54962	1.47928	0.35932	0.15143	-0.16627	0.00350	0.41477	0.19830	0.12165	-12.57777	-15.81305	-6.03480	-4.44000	6.52422	-0.47683	1.77707	0.87983	2.18946	5.16056	-2.70180	1.20462	-0.99436	-0.97507	2.07977	0.58245	0.30714	0.15630	-0.19117	-0.15428	0.45882	0.08987	-0.05180	0.12014
58	-6.73543	-0.70740	-0.37410	0.58818	2.99087	0.57425	-18.63629	-9.79504	-1.91034	4.06736	7.57316	2.90771	0.23687	-0.13103	-0.02074	0.34330	0.22728	0.10479	-17.20235	-6.56146	-1.61124	24.48488	3.91490	-7.37155	5.88463	0.23966	1.28156	-0.61056	-2.16352	-1.41473	2.67980	-2.41531	1.22424	3.17900	0.77152	0.39705	0.39105	-0.51844	0.28703	0.27758	-0.00581	0.02451
59	-6.79992	-0.72393	-0.26011	1.75951	1.89415	0.19951	-7.55745	-10.39048	0.69210	5.22800	8.77361	2.12349	0.28203	-0.10180	-0.02452	0.60695	0.04560	-0.06168	-1.71396	-2.39563	4.59207	28.92843	1.13110	-5.62060	6.31170	-0.00948	-0.58456	-2.57248	-1.71121	-2.70400	4.96548	-2.20516	-0.64531	3.74452	1.43745	0.07743	0.64488	-0.46138	-0.09506	0.26850	0.11294	-0.08202
60	-5.40403	-1.01171	0.21438	2.51033	0.32742	-0.34331	1.95424	-8.96924	3.39026	5.04553	7.14998	-0.52869	0.24247	-0.10074	-0.00080	0.96140	-0.09945	-0.18654	12.61969	0.14433	7.39176	8.87113	1.37036	1.32453	5.34703	-0.16706	-2.46045	2.65088	-1.82257	-1.04694	3.87811	-0.33065	-2.19536	1.91246	1.63103	-0.55869	0.30371	0.08871	-0.45867	0.15251	0.16242	-0.09496
61	-3.87171	-0.84027	0.27614	1.70798	0.39383	-0.36466	-0.92508	-4.38095	2.33585	1.28145	5.61926	-1.61443	0.19977	-0.11552	0.01331	0.99262	-0.01818	-0.11025	5.51387	2.94811	3.76829	-6.94879	1.35703	5.80580	4.47508	0.17188	-1.62333	9.23165	-2.52027	1.47735	1.73294	0.15676	-1.39184	0.14973	1.27228	-0.84910	-0.09136	0.38171	-0.39954	0.13345	0.12782	-0.04116
62	-3.99742	-0.15454	-0.31016	0.69733	0.95675	-0.00611	-13.82127	-0.42698	-1.82487	-0.15073	2.70722	-0.58892	0.22513	-0.13395	-0.00545	0.69549	0.12091	0.04420	-13.92630	0.54054	-4.14322	-5.10230	2.36136	4.97404	2.27942	0.29455	1.28442	9.47327	-2.74266	2.11334	0.53595	-1.15206	0.97467	0.02960	0.67042	-0.52164	-0.12609	0.07840	0.07109	0.15544	0.07639	-0.01729
63	-5.14121	0.16199	-0.80571	1.19390	0.84010	0.18443	-22.01615	-0.36726	-4.53650	5.67569	0.30676	0.45548	0.30230	-0.17674	-0.03239	0.44031	0.11601	0.09942	-18.53270	-4.26309	-9.89260	1.77423	6.94162	0.97842	-0.12560	-0.89038	2.40764	4.26920	-1.74223	0.98989	0.09311	-1.67404	2.03297	0.94841	0.22514	0.08611	0.00833	-0.32042	0.44118	0.12781	0.06101	-0.03264
64	-5.48730	-0.26119	-0.62603	2.39968	0.45361	0.05272	-15.96007	-1.97692	-3.17027	13.16095	1.79245	0.35063	0.36503	-0.22541	-0.01745	0.41997	-0.02188	0.02279	-0.93914	-1.47752	-8.01570	3.92345	13.16160	-1.91910	0.76237	-1.99300	0.66899	0.21318	-0.47670	-0.03264	0.93897	-0.95453	0.85358	1.83801	0.25062	0.51814	0.23810	-0.43016	0.34762	0.11254	0.10824	-0.03340
65	-4.92141	-1.19974	0.12838	2.84581	0.04520	-0.14364	-2.96801	-5.20153	0.73488	13.87453	3.66906	0.05733	0.38631	-0.22599	0.04913	0.54159	-0.12239	-0.09362	17.87984	1.34278	1.13446	5.08650	14.24451	-1.30291	4.11746	-0.33667	-0.92959	-0.00138	-0.21288	-0.42745	2.59736	-0.65632	-0.55947	2.36984	0.83513	0.50760	0.43177	-0.31828	0.02842	0.15224	0.20283	-0.02329
66	-4.07149	-2.52940	1.07610	2.24216	-0.40814	-0.12498	4.88476	-13.36240	4.01442	8.50411	0.97404	0.42385	0.43264	-0.18413	0.10884	0.61210	-0.02326	-0.10653	21.45218	-12.06767	10.19811	8.59441	8.63211	0.00769	6.40876	2.97097	-0.88424	0.91849	-1.05152	-0.98906	3.21765	-0.90080	-0.89340	2.71577	1.60059	0.15420	0.38342	-0.06475	-0.21874	0.22532	0.24917	-0.01805
67	-3.28641	-3.08385	1.39820	1.23304	-0.50077	-0.03006	3.70862	-20.33250	4.29841	4.04580	-2.55487	0.22187	0.47695	-0.12407	0.08957	0.60698	0.14572	-0.02865	13.59884	-29.29630	9.98418	11.27783	3.97894	-1.96044	6.76665	3.18538	-1.11392	1.39728	-2.34358	-1.53719	2.40787	-0.40493	-1.08651	3.03757	1.87091	-0.08207	0.21497	0.26570	-0.41937	0.34138	0.16362	0.02166
68	-3.42824	-1.75107	0.57830	0.56070	0.26385	-0.13967	-4.15326	-15.58339	1.78286	1.46740	0.64194	-1.36800	0.32851	-0.07014	-0.01732	0.71300	0.13964	0.00036	-0.85954	-21.92338	1.11497	10.15471	1.68248	-5.59697	6.28635	-0.97549	-2.55348	3.36375	-3.30662	-0.93894	1.54877	0.74171	-1.73169	2.97569	1.49860	-0.07041	0.20100	0.41798	-0.53788	0.46452	0.02253	0.08764
69	-5.11860	0.30634	-0.64670	0.15590	1.71109	-0.20919	-14.92974	-2.75773	-1.27465	-3.22898	8.34984	-2.22860	0.01741	-0.05969	-0.11303	0.87545	0.06998	0.01422	-21.34912	4.71857	-6.08133	8.64456	-6.67630	-5.80760	5.73058	-3.54600	-2.44010	6.38155	-3.24837	0.67065	1.52830	0.40416	-1.28258	2.04296	0.76719	-0.00323	0.31424	0.09172	-0.29329	0.46433	-0.06321	0.12070
70	-7.07527	0.93498	-1.03449	-0.09710	2.83781	0.08365	-22.50647	2.98453	-2.47228	-7.02563	11.56255	-0.64491	-0.11202	-0.07315	-0.08410	0.82711	0.13599	0.11284	-34.98552	16.72785	-5.10642	9.93627	-18.38589	-2.04533	4.24761	0.01735	1.16152	6.09024	-2.23690	1.63021	1.36625	-1.99587	1.25158	0.70103	-0.09726	0.18768	0.18229	-0.49589	0.33141	0.26795	-0.11289	0.12274
71	-6.79537	-0.11880	-0.35508	0.55018	2.13933	0.34342	-18.48406	-2.50233	-0.98379	-2.12429	6.57483	1.33082	0.12148	-0.06932	0.04624	0.61528	0.17277	0.15701	-21.27219	3.10030	0.57585	9.59307	-17.22316	0.96980	1.04041	3.76808	4.19659	1.81544	-1.27851	0.85383	0.72420	-3.30121	3.06220	0.25809	-0.40833	0.42231	-0.14442	-0.62972	0.70032	0.01924	-0.11177	0.09910
72	-4.35375	-1.21966	0.36428	1.93653	0.50016	0.22578	-4.79903	-7.87206	1.05130	8.58624	1.06263	1.55333	0.47049	-0.09265	0.12813	0.49538	0.08564	0.05855	11.42368	-10.30150	4.36772	5.78390	-0.03551	1.31632	-1.15801	0.57278	2.06959	-1.18471	-1.21802	-0.84419	1.05612	-1.48857	1.30730	1.39962	0.52028	0.30774	-0.13933	-0.15304	0.31995	-0.02807	0.04247	0.00753
73	-3.19674	-1.42802	0.31212	2.09116	0.21051	0.04000	2.01964	-6.98125	0.86939	12.29342	2.53191	0.83409	0.55702	-0.19004	0.05782	0.52670	0.04449	-0.04735	23.95307	-6.41279	3.41299	3.23073	16.49095	3.03712	0.47261	-4.89985	-2.34992	0.97096	-1.76575	-1.54034	2.16012	0.86515	-1.75327	2.71968	1.89382	-0.24756	0.13731	0.28430	-0.29899	0.12106	0.26953	-0.12521
74	-4.87793	-1.40769	-0.08332	0.66971	0.80577	-0.00909	-5.83983	-6.42380	-0.72807	7.61283	5.48777	0.08514	0.32375	-0.30799	-0.10186	0.61586	0.07606	-0.08520	5.56080	-1.04634	-0.92389	3.01708	20.69315	8.21495	4.04307	-4.07412	-2.87946	6.10815	-2.04438	-0.43873	3.19876	0.26186	-2.06599	2.11190	2.30025	-0.92340	0.37274	0.08739	-0.36923	0.18260	0.34994	-0.20233
75	-6.58738	-1.63369	-0.11580	0.16893	0.30232	-0.14353	-15.24848	-9.99608	-0.98140	4.32037	2.28133	-0.92339	0.09066	-0.33801	-0.18767	0.72825	0.02639	-0.11675	-12.70761	-7.82407	-4.34641	4.41521	15.66557	9.75271	5.48779	2.33104	0.84372	8.28175	-1.73134	0.84842	3.39753	-2.37455	0.42850	0.37954	1.67593	-1.12982	0.37275	-0.41094	0.09451	0.07503	0.25367	-0.16952
76	-6.15001	-1.44236	0.03943	1.73110	-0.77941	-0.34311	-13.90207	-11.70357	-0.00360	4.44918	-2.01494	-1.41430	0.11988	-0.20319	-0.10050	0.79934	-0.10041	-0.13360	-11.30560	-13.49364	-3.04474	11.19911	4.37142	2.13098	4.02036	7.97355	4.11476	4.55851	-1.15867	0.57786	2.64298	-3.71471	2.42439	0.44104	0.87659	-0.42262	0.23022	-0.51428	0.40107	0.05809	0.11391	-0.04600
77	-4.87194	-0.60626	-0.04665	3.14533	-0.67788	-0.29507	-6.10016	-7.97728	0.29636	4.28355	0.04472	-0.45871	0.31219	0.02510	0.08907	0.67800	-0.14262	-0.07043	0.42060	-6.30826	1.16633	17.81638	-9.49494	-8.02928	2.49397	7.81503	3.13932	-0.17013	-0.74470	-0.31799	1.78039	-2.31509	1.56754	2.42434	0.33235	0.70279	0.18784	-0.14441	0.14690	0.27356	0.01637	0.08813
