	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d
3798	0.22038	0.10588	0.04695	-0.01051	0.49474	0.03535
3799	0.22011	0.10604	0.04715	-0.01114	0.49459	0.03470
3800	0.22043	0.10604	0.04734	-0.01114	0.49410	0.03427
3801	0.22129	0.10590	0.04759	-0.01029	0.49350	0.03406
3802	0.22234	0.10570	0.04799	-0.00854	0.49303	0.03391
3803	0.22324	0.10558	0.04856	-0.00608	0.49281	0.03358
3804	0.22389	0.10567	0.04917	-0.00328	0.49269	0.03299
3805	0.22440	0.10586	0.04968	-0.00034	0.49248	0.03221
3806	0.22489	0.10592	0.05011	0.00270	0.49210	0.03144
3807	0.22529	0.10579	0.05052	0.00586	0.49162	0.03082
3808	0.22544	0.10562	0.05084	0.00899	0.49115	0.03029
3809	0.22534	0.10562	0.05091	0.01186	0.49073	0.02976
3810	0.22518	0.10583	0.05076	0.01440	0.49040	0.02918
3811	0.22506	0.10628	0.05056	0.01661	0.49032	0.02854
3812	0.22495	0.10690	0.05047	0.01845	0.49048	0.02785
3813	0.22471	0.10758	0.05056	0.01980	0.49069	0.02726
3814	0.22424	0.10817	0.05080	0.02064	0.49080	0.02689
3815	0.22355	0.10866	0.05120	0.02102	0.49083	0.02669
3816	0.22273	0.10911	0.05174	0.02106	0.49092	0.02657
3817	0.22195	0.10962	0.05236	0.02091	0.49111	0.02653
3818	0.22136	0.11017	0.05297	0.02066	0.49142	0.02662
3819	0.22108	0.11053	0.05356	0.02036	0.49177	0.02689
3820	0.22123	0.11048	0.05425	0.01996	0.49201	0.02728
3821	0.22196	0.11000	0.05514	0.01948	0.49208	0.02761
3822	0.22319	0.10939	0.05621	0.01899	0.49207	0.02783
3823	0.22463	0.10897	0.05737	0.01858	0.49217	0.02802
3824	0.22598	0.10886	0.05850	0.01827	0.49243	0.02829
3825	0.22712	0.10892	0.05955	0.01802	0.49273	0.02865
3826	0.22804	0.10901	0.06062	0.01778	0.49301	0.02903
3827	0.22878	0.10903	0.06175	0.01743	0.49324	0.02941
3828	0.22943	0.10902	0.06289	0.01692	0.49340	0.02975
3829	0.23000	0.10908	0.06396	0.01635	0.49338	0.02994
3830	0.23043	0.10929	0.06493	0.01579	0.49312	0.02985
3831	0.23065	0.10970	0.06581	0.01515	0.49273	0.02951
3832	0.23058	0.11030	0.06669	0.01435	0.49239	0.02906
3833	0.23020	0.11105	0.06766	0.01340	0.49220	0.02855
3834	0.22965	0.11186	0.06874	0.01236	0.49219	0.02788
3835	0.22917	0.11258	0.06979	0.01133	0.49231	0.02705
3836	0.22895	0.11315	0.07070	0.01041	0.49238	0.02619
3837	0.22906	0.11359	0.07150	0.00963	0.49226	0.02544
3838	0.22938	0.11406	0.07239	0.00904	0.49201	0.02474
3839	0.22973	0.11463	0.07360	0.00883	0.49180	0.02395
3840	0.22999	0.11522	0.07509	0.00928	0.49169	0.02295
3841	0.23022	0.11575	0.07666	0.01047	0.49165	0.02166
3842	0.23043	0.11628	0.07812	0.01206	0.49162	0.02008
3843	0.23057	0.11696	0.07954	0.01355	0.49156	0.01845
3844	0.23062	0.11781	0.08101	0.01464	0.49134	0.01711
3845	0.23074	0.11867	0.08254	0.01533	0.49096	0.01622
3846	0.23109	0.11934	0.08403	0.01581	0.49058	0.01561
3847	0.23164	0.11975	0.08553	0.01615	0.49041	0.01511
3848	0.23228	0.12008	0.08723	0.01625	0.49051	0.01475
3849	0.23298	0.12055	0.08931	0.01598	0.49072	0.01464
3850	0.23381	0.12123	0.09170	0.01534	0.49080	0.01475
3851	0.23484	0.12205	0.09423	0.01444	0.49069	0.01491
3852	0.23593	0.12292	0.09685	0.01334	0.49057	0.01489
3853	0.23686	0.12384	0.09958	0.01209	0.49061	0.01461
3854	0.23755	0.12482	0.10237	0.01090	0.49081	0.01418
3855	0.23821	0.12585	0.10505	0.01020	0.49099	0.01377
3856	0.23916	0.12685	0.10740	0.01018	0.49100	0.01349
3857	0.24043	0.12779	0.10923	0.01056	0.49082	0.01335
3858	0.24181	0.12862	0.11069	0.01099	0.49058	0.01326
3859	0.24307	0.12933	0.11218	0.01141	0.49037	0.01317
3860	0.24438	0.12992	0.11393	0.01171	0.49015	0.01303
3861	0.24604	0.13028	0.11588	0.01160	0.48987	0.01280
3862	0.24801	0.13023	0.11783	0.01116	0.48962	0.01246
3863	0.24993	0.12972	0.11954	0.01099	0.48952	0.01207
3864	0.25158	0.12880	0.12077	0.01134	0.48958	0.01171
3865	0.25300	0.12742	0.12157	0.01177	0.48969	0.01150
3866	0.25428	0.12552	0.12224	0.01188	0.48970	0.01150
3867	0.25534	0.12318	0.12299	0.01174	0.48945	0.01170
3868	0.25592	0.12057	0.12371	0.01158	0.48895	0.01201
3869	0.25584	0.11766	0.12436	0.01152	0.48851	0.01230
3870	0.25537	0.11421	0.12514	0.01158	0.48844	0.01250
3871	0.25500	0.10995	0.12624	0.01174	0.48869	0.01256
3872	0.25490	0.10488	0.12758	0.01183	0.48901	0.01247
3873	0.25477	0.09933	0.12888	0.01165	0.48920	0.01226
3874	0.25414	0.09373	0.13005	0.01134	0.48925	0.01198
3875	0.25280	0.08823	0.13120	0.01127	0.48923	0.01176
3876	0.25096	0.08270	0.13235	0.01165	0.48921	0.01174
3877	0.24900	0.07707	0.13326	0.01237	0.48914	0.01189
3878	0.24706	0.07144	0.13370	0.01308	0.48901	0.01204
3879	0.24509	0.06590	0.13372	0.01344	0.48887	0.01213
3880	0.24317	0.06048	0.13358	0.01338	0.48885	0.01226
3881	0.24159	0.05526	0.13321	0.01322	0.48900	0.01244
3882	0.24053	0.05036	0.13225	0.01330	0.48923	0.01248
3883	0.23996	0.04592	0.13045	0.01364	0.48944	0.01226
3884	0.23974	0.04189	0.12792	0.01389	0.48960	0.01188
3885	0.23965	0.03821	0.12473	0.01380	0.48978	0.01159
3886	0.23938	0.03498	0.12076	0.01345	0.49014	0.01150
3887	0.23877	0.03226	0.11597	0.01310	0.49070	0.01150
3888	0.23786	0.02985	0.11056	0.01291	0.49128	0.01141
3889	0.23665	0.02753	0.10493	0.01285	0.49165	0.01116
3890	0.23514	0.02530	0.09944	0.01276	0.49176	0.01086
3891	0.23345	0.02326	0.09445	0.01251	0.49180	0.01062
3892	0.23172	0.02134	0.09008	0.01209	0.49202	0.01047
3893	0.23001	0.01934	0.08603	0.01165	0.49248	0.01039
3894	0.22828	0.01727	0.08178	0.01126	0.49297	0.01030
3895	0.22657	0.01539	0.07707	0.01084	0.49317	0.01014
3896	0.22486	0.01398	0.07203	0.01032	0.49295	0.00996
3897	0.22311	0.01302	0.06694	0.00991	0.49246	0.00986
3898	0.22132	0.01234	0.06202	0.00991	0.49204	0.00986
3899	0.21950	0.01182	0.05741	0.01031	0.49190	0.00992
3900	0.21785	0.01132	0.05328	0.01074	0.49200	0.01001
3901	0.21660	0.01063	0.04970	0.01075	0.49219	0.01000
3902	0.21573	0.00976	0.04647	0.01027	0.49244	0.00977
3903	0.21496	0.00896	0.04326	0.00955	0.49273	0.00940
3904	0.21398	0.00849	0.04003	0.00885	0.49289	0.00919
3905	0.21270	0.00843	0.03705	0.00827	0.49279	0.00941
3906	0.21121	0.00868	0.03447	0.00792	0.49248	0.00997
3907	0.20962	0.00920	0.03203	0.00780	0.49218	0.01051
3908	0.20800	0.01002	0.02934	0.00771	0.49201	0.01079
3909	0.20636	0.01102	0.02633	0.00745	0.49188	0.01086
3910	0.20480	0.01184	0.02342	0.00706	0.49166	0.01094
3911	0.20347	0.01219	0.02106	0.00675	0.49140	0.01112
3912	0.20250	0.01217	0.01930	0.00659	0.49130	0.01132
3913	0.20189	0.01209	0.01781	0.00647	0.49144	0.01142
3914	0.20161	0.01208	0.01631	0.00624	0.49168	0.01143
3915	0.20169	0.01197	0.01477	0.00595	0.49178	0.01139
3916	0.20220	0.01152	0.01329	0.00579	0.49172	0.01132
3917	0.20310	0.01078	0.01188	0.00584	0.49161	0.01134
3918	0.20422	0.00996	0.01052	0.00594	0.49156	0.01167
3919	0.20536	0.00915	0.00923	0.00579	0.49162	0.01250
3920	0.20637	0.00825	0.00815	0.00524	0.49181	0.01386
3921	0.20722	0.00723	0.00731	0.00447	0.49209	0.01563
3922	0.20787	0.00623	0.00653	0.00380	0.49246	0.01762
3923	0.20828	0.00548	0.00568	0.00337	0.49291	0.01960
3924	0.20850	0.00507	0.00492	0.00293	0.49326	0.02160
3925	0.20861	0.00491	0.00454	0.00221	0.49325	0.02385
3926	0.20867	0.00478	0.00458	0.00124	0.49269	0.02656
3927	0.20870	0.00452	0.00490	0.00016	0.49155	0.02975
3928	0.20871	0.00409	0.00522	-0.00100	0.48991	0.03315
3929	0.20878	0.00367	0.00535	-0.00217	0.48794	0.03627
3930	0.20893	0.00343	0.00530	-0.00335	0.48569	0.03880
3931	0.20911	0.00342	0.00531	-0.00475	0.48299	0.04094
3932	0.20932	0.00350	0.00553	-0.00632	0.47954	0.04311
3933	0.20946	0.00359	0.00591	-0.00772	0.47517	0.04553
3934	0.20934	0.00364	0.00636	-0.00884	0.47003	0.04825
3935	0.20894	0.00360	0.00685	-0.00989	0.46441	0.05119
3936	0.20856	0.00337	0.00726	-0.01087	0.45841	0.05408
3937	0.20852	0.00290	0.00744	-0.01145	0.45191	0.05664
3938	0.20884	0.00231	0.00737	-0.01151	0.44493	0.05875
3939	0.20922	0.00179	0.00720	-0.01126	0.43789	0.06035
3940	0.20948	0.00149	0.00702	-0.01098	0.43132	0.06131
3941	0.20961	0.00138	0.00683	-0.01079	0.42542	0.06154
3942	0.20968	0.00134	0.00664	-0.01059	0.42010	0.06122
3943	0.20975	0.00124	0.00653	-0.01001	0.41530	0.06066
3944	0.20988	0.00111	0.00654	-0.00865	0.41123	0.06001
3945	0.21005	0.00103	0.00657	-0.00633	0.40842	0.05913
3946	0.21013	0.00099	0.00654	-0.00328	0.40726	0.05789
3947	0.21016	0.00085	0.00644	0.00010	0.40764	0.05643
3948	0.21030	0.00056	0.00628	0.00355	0.40876	0.05498
3949	0.21055	0.00024	0.00609	0.00698	0.40981	0.05351
3950	0.21065	0.00012	0.00587	0.01023	0.41042	0.05200
3951	0.21041	0.00023	0.00569	0.01304	0.41062	0.05084
3952	0.20996	0.00040	0.00565	0.01516	0.41055	0.05042
3953	0.20961	0.00052	0.00573	0.01659	0.41037	0.05067
3954	0.20954	0.00070	0.00576	0.01743	0.41023	0.05113
3955	0.20965	0.00102	0.00563	0.01766	0.41027	0.05165
3956	0.20974	0.00133	0.00539	0.01713	0.41060	0.05250
3957	0.20973	0.00145	0.00517	0.01574	0.41128	0.05400
3958	0.20958	0.00143	0.00504	0.01365	0.41221	0.05630
3959	0.20927	0.00149	0.00500	0.01122	0.41314	0.05921
3960	0.20888	0.00177	0.00492	0.00871	0.41398	0.06234
3961	0.20855	0.00207	0.00478	0.00594	0.41472	0.06559
3962	0.20838	0.00222	0.00470	0.00269	0.41549	0.06917
3963	0.20834	0.00238	0.00468	-0.00078	0.41653	0.07317
3964	0.20833	0.00286	0.00463	-0.00398	0.41798	0.07736
3965	0.20831	0.00358	0.00457	-0.00668	0.41971	0.08137
3966	0.20832	0.00408	0.00460	-0.00891	0.42141	0.08505
3967	0.20831	0.00412	0.00474	-0.01072	0.42292	0.08836
3968	0.20806	0.00388	0.00496	-0.01210	0.42428	0.09102
3969	0.20744	0.00370	0.00529	-0.01298	0.42554	0.09281
3970	0.20670	0.00368	0.00572	-0.01329	0.42677	0.09413
3971	0.20624	0.00379	0.00600	-0.01315	0.42804	0.09572
3972	0.20613	0.00392	0.00587	-0.01276	0.42952	0.09784
3973	0.20614	0.00406	0.00549	-0.01216	0.43143	0.09984
3974	0.20614	0.00425	0.00527	-0.01103	0.43404	0.10073
3975	0.20614	0.00455	0.00539	-0.00925	0.43759	0.10013
3976	0.20608	0.00501	0.00571	-0.00726	0.44211	0.09855
3977	0.20586	0.00565	0.00594	-0.00560	0.44735	0.09660
3978	0.20550	0.00638	0.00598	-0.00445	0.45289	0.09447
3979	0.20517	0.00691	0.00589	-0.00361	0.45830	0.09203
3980	0.20493	0.00706	0.00573	-0.00271	0.46332	0.08915
3981	0.20466	0.00695	0.00555	-0.00136	0.46806	0.08593
3982	0.20427	0.00684	0.00538	0.00064	0.47278	0.08285
3983	0.20381	0.00688	0.00524	0.00320	0.47752	0.08039
3984	0.20349	0.00711	0.00512	0.00609	0.48200	0.07852
3985	0.20350	0.00745	0.00500	0.00909	0.48588	0.07682
3986	0.20377	0.00779	0.00489	0.01217	0.48899	0.07509
3987	0.20407	0.00795	0.00474	0.01568	0.49150	0.07349
3988	0.20429	0.00789	0.00447	0.02010	0.49371	0.07208
3989	0.20441	0.00772	0.00410	0.02554	0.49580	0.07052
3990	0.20439	0.00757	0.00370	0.03154	0.49780	0.06823
3991	0.20427	0.00737	0.00333	0.03741	0.49974	0.06493
3992	0.20414	0.00699	0.00305	0.04266	0.50160	0.06095
3993	0.20404	0.00655	0.00296	0.04721	0.50328	0.05693
3994	0.20381	0.00627	0.00311	0.05133	0.50473	0.05331
3995	0.20345	0.00614	0.00342	0.05533	0.50612	0.05012
3996	0.20316	0.00604	0.00366	0.05938	0.50786	0.04723
3997	0.20308	0.00595	0.00366	0.06363	0.51027	0.04456
3998	0.20308	0.00586	0.00354	0.06808	0.51306	0.04215
3999	0.20299	0.00574	0.00347	0.07214	0.51551	0.03984
4000	0.20291	0.00566	0.00350	0.07505	0.51714	0.03740
4001	0.20299	0.00565	0.00355	0.07664	0.51801	0.03478
4002	0.20313	0.00566	0.00353	0.07743	0.51849	0.03218
4003	0.20311	0.00565	0.00336	0.07806	0.51880	0.02980
4004	0.20296	0.00556	0.00303	0.07861	0.51884	0.02764
4005	0.20283	0.00529	0.00265	0.07862	0.51844	0.02542
4006	0.20280	0.00489	0.00242	0.07784	0.51776	0.02301
4007	0.20271	0.00463	0.00249	0.07664	0.51723	0.02072
4008	0.20234	0.00472	0.00283	0.07564	0.51703	0.01904
4009	0.20171	0.00511	0.00328	0.07516	0.51701	0.01796
4010	0.20118	0.00563	0.00375	0.07517	0.51718	0.01684
4011	0.20105	0.00622	0.00429	0.07562	0.51780	0.01520
4012	0.20120	0.00685	0.00504	0.07641	0.51878	0.01332
4013	0.20115	0.00752	0.00612	0.07701	0.51958	0.01182
4014	0.20046	0.00826	0.00757	0.07675	0.51992	0.01098
4015	0.19929	0.00915	0.00947	0.07566	0.52016	0.01062
4016	0.19820	0.01019	0.01209	0.07438	0.52065	0.01055
4017	0.19761	0.01125	0.01582	0.07336	0.52109	0.01090
4018	0.19770	0.01224	0.02109	0.07243	0.52096	0.01183
4019	0.19857	0.01321	0.02844	0.07146	0.52025	0.01319
4020	0.20023	0.01447	0.03860	0.07075	0.51948	0.01467
4021	0.20279	0.01677	0.05219	0.07054	0.51914	0.01608
4022	0.20655	0.02101	0.06957	0.07053	0.51916	0.01723
4023	0.21184	0.02772	0.09085	0.07020	0.51910	0.01796
4024	0.21888	0.03711	0.11598	0.06933	0.51877	0.01836
4025	0.22784	0.04931	0.14504	0.06802	0.51821	0.01876
4026	0.23882	0.06474	0.17823	0.06625	0.51732	0.01952
4027	0.25151	0.08434	0.21497	0.06367	0.51570	0.02086
4028	0.26509	0.10896	0.25355	0.06003	0.51312	0.02278
4029	0.27842	0.13819	0.29195	0.05579	0.51003	0.02518
4030	0.29042	0.17004	0.32916	0.05203	0.50742	0.02804
4031	0.30090	0.20234	0.36558	0.04973	0.50621	0.03132
4032	0.31084	0.23467	0.40228	0.04939	0.50669	0.03485
4033	0.32096	0.26828	0.43975	0.05097	0.50844	0.03863
4034	0.33064	0.30451	0.47712	0.05387	0.51075	0.04292
4035	0.33892	0.34399	0.51313	0.05717	0.51340	0.04792
4036	0.34590	0.38656	0.54774	0.06041	0.51686	0.05362
4037	0.35264	0.43157	0.58185	0.06374	0.52163	0.05985
4038	0.35990	0.47826	0.61543	0.06756	0.52783	0.06642
4039	0.36775	0.52657	0.64714	0.07204	0.53524	0.07317
4040	0.37626	0.57774	0.67583	0.07697	0.54353	0.07999
4041	0.38526	0.63331	0.70169	0.08192	0.55243	0.08667
4042	0.39347	0.69317	0.72556	0.08634	0.56186	0.09274
4043	0.39884	0.75579	0.74818	0.08994	0.57175	0.09794
4044	0.39907	0.82040	0.77019	0.09290	0.58210	0.10259
4045	0.39201	0.88735	0.79229	0.09558	0.59281	0.10719
4046	0.37633	0.95732	0.81577	0.09809	0.60342	0.11173
4047	0.35147	1.03038	0.84358	0.10033	0.61349	0.11582
4048	0.31685	1.10481	0.87815	0.10237	0.62309	0.11922
4049	0.27087	1.17887	0.91693	0.10436	0.63256	0.12205
4050	0.21096	1.25269	0.95663	0.10636	0.64191	0.12462
4051	0.13775	1.32301	1.00096	0.10827	0.65090	0.12722
4052	0.05915	1.38047	1.05391	0.10974	0.65938	0.12987
4053	-0.01461	1.41771	1.10951	0.11063	0.66716	0.13206
4054	-0.07418	1.43552	1.15651	0.11138	0.67389	0.13293
4055	-0.11287	1.44100	1.18639	0.11244	0.67929	0.13201
4056	-0.12969	1.43934	1.19642	0.11386	0.68310	0.12970
4057	-0.12886	1.43153	1.19199	0.11566	0.68541	0.12674
4058	-0.11908	1.42069	1.18318	0.11785	0.68672	0.12362
4059	-0.11025	1.41309	1.17583	0.12030	0.68752	0.12038
4060	-0.10799	1.41133	1.17015	0.12254	0.68772	0.11694
4061	-0.11237	1.41314	1.16569	0.12428	0.68688	0.11314
4062	-0.11986	1.41614	1.16276	0.12575	0.68478	0.10879
4063	-0.12559	1.42045	1.16099	0.12739	0.68172	0.10388
4064	-0.12657	1.42730	1.15864	0.12950	0.67812	0.09861
4065	-0.12366	1.43670	1.15372	0.13192	0.67403	0.09344
4066	-0.11955	1.44670	1.14487	0.13420	0.66915	0.08875
4067	-0.11546	1.45487	1.13184	0.13578	0.66314	0.08439
4068	-0.11047	1.46019	1.11533	0.13644	0.65605	0.07973
4069	-0.10275	1.46348	1.09582	0.13637	0.64850	0.07443
4070	-0.09119	1.46641	1.07300	0.13604	0.64142	0.06876
4071	-0.07616	1.46972	1.04671	0.13581	0.63548	0.06326
4072	-0.05858	1.47244	1.01739	0.13573	0.63094	0.05830
4073	-0.03910	1.47276	0.98574	0.13576	0.62782	0.05382
4074	-0.01778	1.46936	0.95215	0.13585	0.62580	0.04947
4075	0.00556	1.46171	0.91676	0.13595	0.62422	0.04489
4076	0.03070	1.44968	0.87999	0.13620	0.62254	0.04004
4077	0.05659	1.43342	0.84262	0.13683	0.62061	0.03488
4078	0.08189	1.41363	0.80522	0.13785	0.61858	0.02923
4079	0.10596	1.39105	0.76791	0.13902	0.61655	0.02319
4080	0.12919	1.36623	0.73078	0.14014	0.61472	0.01754
4081	0.15223	1.33971	0.69430	0.14117	0.61357	0.01331
4082	0.17493	1.31188	0.65887	0.14197	0.61361	0.01095
4083	0.19628	1.28256	0.62433	0.14232	0.61473	0.01016
4084	0.21549	1.25129	0.59030	0.14227	0.61617	0.01025
4085	0.23266	1.21803	0.55708	0.14222	0.61713	0.01058
4086	0.24853	1.18327	0.52554	0.14246	0.61730	0.01070
4087	0.26406	1.14757	0.49620	0.14286	0.61694	0.01057
4088	0.28003	1.11114	0.46899	0.14311	0.61654	0.01053
4089	0.29643	1.07396	0.44347	0.14300	0.61637	0.01076
4090	0.31195	1.03619	0.41924	0.14265	0.61621	0.01114
4091	0.32478	0.99833	0.39633	0.14238	0.61570	0.01138
4092	0.33418	0.96105	0.37511	0.14245	0.61495	0.01142
4093	0.34110	0.92469	0.35578	0.14295	0.61447	0.01138
4094	0.34702	0.88889	0.33811	0.14374	0.61450	0.01140
4095	0.35252	0.85278	0.32165	0.14445	0.61476	0.01153
4096	0.35747	0.81578	0.30618	0.14466	0.61480	0.01178
4097	0.36199	0.77821	0.29177	0.14426	0.61446	0.01227
4098	0.36642	0.74095	0.27838	0.14350	0.61380	0.01299
4099	0.37083	0.70439	0.26586	0.14272	0.61294	0.01367
4100	0.37494	0.66825	0.25442	0.14225	0.61204	0.01391
4101	0.37831	0.63246	0.24442	0.14228	0.61120	0.01369
4102	0.38087	0.59769	0.23600	0.14281	0.61037	0.01327
4103	0.38277	0.56462	0.22891	0.14349	0.60945	0.01289
4104	0.38377	0.53307	0.22263	0.14375	0.60842	0.01275
4105	0.38324	0.50230	0.21674	0.14324	0.60729	0.01319
4106	0.38100	0.47184	0.21124	0.14210	0.60594	0.01437
4107	0.37746	0.44181	0.20639	0.14072	0.60425	0.01583
4108	0.37322	0.41265	0.20231	0.13952	0.60260	0.01677
4109	0.36860	0.38462	0.19900	0.13888	0.60169	0.01676
4110	0.36365	0.35772	0.19646	0.13884	0.60170	0.01598
4111	0.35833	0.33174	0.19454	0.13898	0.60200	0.01498
4112	0.35269	0.30646	0.19291	0.13897	0.60189	0.01433
4113	0.34679	0.28186	0.19126	0.13890	0.60121	0.01419
4114	0.34059	0.25819	0.18952	0.13898	0.60021	0.01414
4115	0.33409	0.23586	0.18781	0.13931	0.59915	0.01384
4116	0.32754	0.21523	0.18629	0.13975	0.59816	0.01355
4117	0.32111	0.19647	0.18493	0.14006	0.59723	0.01361
4118	0.31480	0.17959	0.18334	0.14001	0.59629	0.01408
4119	0.30886	0.16443	0.18108	0.13960	0.59546	0.01478
4120	0.30376	0.15074	0.17802	0.13880	0.59479	0.01545
4121	0.29971	0.13820	0.17431	0.13742	0.59421	0.01586
4122	0.29650	0.12658	0.17005	0.13550	0.59363	0.01592
4123	0.29388	0.11583	0.16522	0.13356	0.59303	0.01577
4124	0.29166	0.10623	0.15973	0.13228	0.59248	0.01554
4125	0.28951	0.09806	0.15360	0.13195	0.59207	0.01534
4126	0.28707	0.09134	0.14695	0.13236	0.59187	0.01524
4127	0.28426	0.08592	0.13979	0.13312	0.59186	0.01519
4128	0.28099	0.08163	0.13216	0.13373	0.59201	0.01507
4129	0.27709	0.07820	0.12424	0.13376	0.59211	0.01477
4130	0.27248	0.07523	0.11648	0.13304	0.59185	0.01431
4131	0.26742	0.07245	0.10923	0.13189	0.59110	0.01394
4132	0.26230	0.06984	0.10244	0.13087	0.59015	0.01385
4133	0.25746	0.06763	0.09577	0.13044	0.58947	0.01390
4134	0.25314	0.06597	0.08902	0.13064	0.58926	0.01372
4135	0.24932	0.06491	0.08232	0.13112	0.58938	0.01325
4136	0.24571	0.06434	0.07598	0.13146	0.58952	0.01274
4137	0.24212	0.06397	0.07021	0.13149	0.58946	0.01244
4138	0.23880	0.06359	0.06501	0.13134	0.58927	0.01243
4139	0.23607	0.06318	0.06025	0.13121	0.58915	0.01261
4140	0.23402	0.06279	0.05583	0.13105	0.58913	0.01277
4141	0.23249	0.06240	0.05159	0.13071	0.58894	0.01275
4142	0.23133	0.06191	0.04744	0.13010	0.58824	0.01261
4143	0.23042	0.06130	0.04344	0.12922	0.58708	0.01248
4144	0.22970	0.06069	0.03978	0.12821	0.58592	0.01237
4145	0.22903	0.06011	0.03666	0.12726	0.58514	0.01216
4146	0.22828	0.05956	0.03398	0.12653	0.58476	0.01180
4147	0.22732	0.05910	0.03148	0.12603	0.58457	0.01136
4148	0.22612	0.05880	0.02893	0.12565	0.58451	0.01094
4149	0.22495	0.05862	0.02620	0.12529	0.58451	0.01062
4150	0.22416	0.05847	0.02331	0.12494	0.58444	0.01040
4151	0.22391	0.05835	0.02043	0.12469	0.58430	0.01026
4152	0.22405	0.05823	0.01789	0.12446	0.58419	0.01016
4153	0.22423	0.05806	0.01589	0.12397	0.58398	0.01017
4154	0.22424	0.05782	0.01437	0.12306	0.58343	0.01040
4155	0.22410	0.05756	0.01311	0.12186	0.58255	0.01097
4156	0.22404	0.05735	0.01196	0.12067	0.58162	0.01189
4157	0.22420	0.05716	0.01091	0.11972	0.58083	0.01302
4158	0.22448	0.05694	0.00993	0.11889	0.58008	0.01399
4159	0.22483	0.05660	0.00897	0.11764	0.57898	0.01452
4160	0.22528	0.05603	0.00807	0.11538	0.57725	0.01460
4161	0.22579	0.05519	0.00738	0.11186	0.57482	0.01457
4162	0.22621	0.05426	0.00695	0.10723	0.57186	0.01483
4163	0.22651	0.05351	0.00663	0.10198	0.56864	0.01555
4164	0.22675	0.05303	0.00623	0.09664	0.56538	0.01654
4165	0.22706	0.05266	0.00568	0.09149	0.56211	0.01757
4166	0.22749	0.05227	0.00512	0.08649	0.55873	0.01866
4167	0.22801	0.05179	0.00468	0.08136	0.55524	0.01994
4168	0.22848	0.05127	0.00439	0.07575	0.55171	0.02141
4169	0.22875	0.05076	0.00418	0.06952	0.54817	0.02290
4170	0.22885	0.05043	0.00391	0.06300	0.54469	0.02424
4171	0.22898	0.05039	0.00355	0.05672	0.54151	0.02546
4172	0.22921	0.05061	0.00318	0.05079	0.53881	0.02677
4173	0.22939	0.05088	0.00295	0.04483	0.53631	0.02820
4174	0.22938	0.05097	0.00288	0.03847	0.53367	0.02961
4175	0.22925	0.05087	0.00284	0.03192	0.53084	0.03086
4176	0.22918	0.05068	0.00272	0.02583	0.52802	0.03195
4177	0.22924	0.05048	0.00254	0.02056	0.52533	0.03288
4178	0.22937	0.05025	0.00247	0.01591	0.52274	0.03362
4179	0.22945	0.05003	0.00253	0.01155	0.52009	0.03425
4180	0.22940	0.04993	0.00260	0.00738	0.51722	0.03486
4181	0.22923	0.04995	0.00262	0.00338	0.51406	0.03539
4182	0.22897	0.04998	0.00270	-0.00061	0.51067	0.03568
4183	0.22872	0.04995	0.00292	-0.00454	0.50715	0.03576
4184	0.22863	0.04987	0.00320	-0.00819	0.50343	0.03585
4185	0.22869	0.04981	0.00346	-0.01148	0.49935	0.03606
4186	0.22871	0.04980	0.00360	-0.01448	0.49472	0.03625
4187	0.22852	0.04984	0.00358	-0.01717	0.48961	0.03621
4188	0.22828	0.04984	0.00348	-0.01954	0.48429	0.03599
4189	0.22824	0.04976	0.00349	-0.02168	0.47906	0.03581
4190	0.22847	0.04969	0.00363	-0.02365	0.47409	0.03568
4191	0.22872	0.04977	0.00377	-0.02542	0.46932	0.03535
4192	0.22880	0.04996	0.00383	-0.02710	0.46469	0.03469
4193	0.22884	0.04999	0.00383	-0.02885	0.46031	0.03385
4194	0.22901	0.04972	0.00379	-0.03043	0.45646	0.03292
4195	0.22926	0.04930	0.00373	-0.03128	0.45350	0.03180
4196	0.22945	0.04898	0.00364	-0.03105	0.45163	0.03042
4197	0.22953	0.04885	0.00351	-0.02972	0.45084	0.02878
4198	0.22958	0.04883	0.00333	-0.02747	0.45093	0.02701
4199	0.22970	0.04876	0.00318	-0.02466	0.45156	0.02529
4200	0.22989	0.04860	0.00316	-0.02153	0.45243	0.02367
4201	0.23006	0.04848	0.00320	-0.01815	0.45336	0.02210
4202	0.23010	0.04852	0.00325	-0.01460	0.45419	0.02052
4203	0.23001	0.04868	0.00328	-0.01123	0.45474	0.01893
4204	0.22988	0.04884	0.00328	-0.00843	0.45493	0.01727
4205	0.22976	0.04902	0.00321	-0.00639	0.45487	0.01556
4206	0.22964	0.04926	0.00306	-0.00502	0.45477	0.01397
4207	0.22950	0.04955	0.00294	-0.00425	0.45476	0.01278
4208	0.22939	0.04976	0.00303	-0.00407	0.45484	0.01211
4209	0.22934	0.04976	0.00336	-0.00440	0.45506	0.01177
