	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d
1913	0.17175	0.37915	1.47814	-0.00378	0.58950	0.07123	0.31789	0.09675	0.14731	-0.01553	0.59341	0.48592	0.20564	0.33458	0.46526	-0.03568	0.42058	0.86152	0.15474	0.45171	0.85190	-0.00305	0.27941	1.44527	0.29996	0.46997	1.36113	-0.14654	0.49508	1.35378	0.32613	0.59381	1.10602	0.05420	0.52281	1.51131	0.24814	0.78126	1.26573
1914	0.17415	0.38035	1.47596	-0.00385	0.58935	0.07080	0.31816	0.09955	0.14823	-0.01826	0.59357	0.48540	0.20644	0.33851	0.46552	-0.03780	0.42197	0.86159	0.15212	0.45598	0.85160	0.00173	0.27647	1.44373	0.29588	0.48121	1.36249	-0.15052	0.48759	1.35584	0.31560	0.64385	1.12954	0.05100	0.51858	1.51177	0.23385	0.80414	1.31489
1915	0.17749	0.38240	1.47354	-0.00395	0.58930	0.07056	0.31772	0.10165	0.14916	-0.02105	0.59429	0.48505	0.20674	0.34188	0.46575	-0.03972	0.42351	0.86166	0.14982	0.45950	0.85141	0.00700	0.27549	1.44278	0.29316	0.49098	1.36448	-0.15409	0.48096	1.35731	0.30287	0.68833	1.15939	0.04812	0.51523	1.51165	0.22051	0.81998	1.36582
1916	0.18113	0.38537	1.47099	-0.00426	0.58952	0.07059	0.31671	0.10339	0.14984	-0.02379	0.59567	0.48496	0.20631	0.34452	0.46594	-0.04135	0.42452	0.86145	0.14772	0.46285	0.85113	0.01235	0.27548	1.44192	0.29196	0.50081	1.36715	-0.15688	0.47505	1.35821	0.28853	0.72665	1.19369	0.04597	0.51332	1.51077	0.20899	0.82842	1.41740
1917	0.18445	0.38888	1.46851	-0.00473	0.59005	0.07086	0.31545	0.10497	0.15034	-0.02642	0.59765	0.48509	0.20479	0.34655	0.46601	-0.04260	0.42485	0.86090	0.14578	0.46645	0.85065	0.01747	0.27552	1.44068	0.29164	0.51171	1.37069	-0.15857	0.46981	1.35862	0.27309	0.75913	1.23089	0.04468	0.51252	1.50944	0.19965	0.82998	1.46820
1918	0.18722	0.39250	1.46637	-0.00515	0.59067	0.07120	0.31407	0.10647	0.15090	-0.02881	0.59988	0.48530	0.20211	0.34824	0.46596	-0.04346	0.42483	0.86012	0.14404	0.47027	0.85007	0.02259	0.27520	1.43874	0.29110	0.52329	1.37542	-0.15913	0.46512	1.35886	0.25723	0.78565	1.26994	0.04419	0.51190	1.50838	0.19249	0.82565	1.51679
1919	0.18929	0.39629	1.46479	-0.00533	0.59112	0.07149	0.31245	0.10782	0.15168	-0.03073	0.60190	0.48544	0.19860	0.34978	0.46592	-0.04396	0.42470	0.85931	0.14257	0.47405	0.84962	0.02833	0.27440	1.43611	0.28913	0.53454	1.38167	-0.15876	0.46031	1.35925	0.24160	0.80597	1.30979	0.04414	0.51089	1.50809	0.18720	0.81634	1.56210
1920	0.19052	0.40095	1.46384	-0.00520	0.59124	0.07171	0.31046	0.10893	0.15279	-0.03212	0.60340	0.48553	0.19480	0.35122	0.46611	-0.04417	0.42458	0.85866	0.14134	0.47772	0.84945	0.03517	0.27328	1.43300	0.28510	0.54499	1.38934	-0.15781	0.45456	1.35970	0.22639	0.82079	1.34940	0.04386	0.50979	1.50856	0.18358	0.80275	1.60351
1921	0.19091	0.40719	1.46334	-0.00490	0.59109	0.07198	0.30822	0.10980	0.15427	-0.03314	0.60435	0.48568	0.19094	0.35250	0.46667	-0.04414	0.42454	0.85837	0.14028	0.48142	0.84958	0.04279	0.27261	1.42967	0.27952	0.55492	1.39772	-0.15658	0.44822	1.35977	0.21155	0.83131	1.38799	0.04284	0.50939	1.50934	0.18158	0.78590	1.64051
1922	0.19065	0.41488	1.46308	-0.00474	0.59091	0.07241	0.30596	0.11056	0.15604	-0.03396	0.60485	0.48601	0.18708	0.35362	0.46756	-0.04402	0.42467	0.85855	0.13925	0.48516	0.84994	0.05009	0.27333	1.42634	0.27366	0.56441	1.40586	-0.15521	0.44308	1.35918	0.19753	0.83819	1.42459	0.04126	0.51030	1.51005	0.18114	0.76745	1.67249
1923	0.18988	0.42281	1.46307	-0.00492	0.59095	0.07300	0.30376	0.11137	0.15799	-0.03466	0.60501	0.48656	0.18329	0.35477	0.46863	-0.04405	0.42497	0.85918	0.13813	0.48868	0.85051	0.05588	0.27563	1.42347	0.26853	0.57291	1.41306	-0.15379	0.44066	1.35808	0.18509	0.84147	1.45798	0.03969	0.51240	1.51073	0.18161	0.74920	1.69923
1924	0.18882	0.42965	1.46347	-0.00535	0.59120	0.07363	0.30148	0.11231	0.15996	-0.03532	0.60483	0.48720	0.17978	0.35619	0.46975	-0.04432	0.42547	0.86016	0.13696	0.49169	0.85134	0.05965	0.27856	1.42160	0.26453	0.57980	1.41909	-0.15260	0.44055	1.35690	0.17458	0.84134	1.48699	0.03828	0.51480	1.51161	0.18205	0.73231	1.72106
1925	0.18783	0.43489	1.46438	-0.00575	0.59147	0.07417	0.29891	0.11352	0.16175	-0.03604	0.60421	0.48774	0.17678	0.35798	0.47090	-0.04476	0.42633	0.86141	0.13588	0.49424	0.85244	0.06154	0.28091	1.42085	0.26166	0.58488	1.42411	-0.15206	0.44103	1.35599	0.16581	0.83869	1.51070	0.03676	0.51657	1.51258	0.18198	0.71755	1.73828
1926	0.18719	0.43882	1.46569	-0.00597	0.59163	0.07457	0.29618	0.11527	0.16317	-0.03683	0.60309	0.48813	0.17442	0.36010	0.47218	-0.04523	0.42761	0.86295	0.13498	0.49662	0.85377	0.06195	0.28224	1.42081	0.25974	0.58834	1.42831	-0.15241	0.44110	1.35533	0.15857	0.83492	1.52867	0.03492	0.51756	1.51327	0.18127	0.70567	1.75117
1927	0.18672	0.44193	1.46721	-0.00608	0.59173	0.07492	0.29375	0.11780	0.16428	-0.03758	0.60151	0.48848	0.17261	0.36245	0.47367	-0.04564	0.42920	0.86477	0.13421	0.49911	0.85532	0.06132	0.28317	1.42105	0.25843	0.59056	1.43178	-0.15342	0.44113	1.35461	0.15287	0.83130	1.54136	0.03277	0.51849	1.51346	0.17970	0.69715	1.76047
1928	0.18593	0.44456	1.46876	-0.00620	0.59183	0.07531	0.29198	0.12115	0.16519	-0.03823	0.59963	0.48887	0.17115	0.36497	0.47536	-0.04595	0.43095	0.86681	0.13354	0.50172	0.85706	0.06019	0.28465	1.42154	0.25742	0.59203	1.43463	-0.15464	0.44182	1.35358	0.14867	0.82865	1.54990	0.03035	0.52023	1.51331	0.17712	0.69195	1.76723
1929	0.18454	0.44689	1.47025	-0.00634	0.59190	0.07578	0.29093	0.12504	0.16595	-0.03874	0.59770	0.48934	0.17001	0.36755	0.47711	-0.04614	0.43279	0.86895	0.13303	0.50434	0.85885	0.05910	0.28704	1.42233	0.25660	0.59318	1.43699	-0.15580	0.44321	1.35231	0.14570	0.82730	1.55529	0.02764	0.52305	1.51311	0.17361	0.68986	1.77222
1930	0.18267	0.44896	1.47165	-0.00642	0.59189	0.07629	0.29044	0.12906	0.16652	-0.03887	0.59613	0.48987	0.16939	0.37015	0.47872	-0.04615	0.43476	0.87100	0.13278	0.50686	0.86053	0.05834	0.29005	1.42331	0.25601	0.59409	1.43897	-0.15685	0.44478	1.35103	0.14354	0.82717	1.55782	0.02471	0.52642	1.51306	0.16929	0.69063	1.77558
1931	0.18068	0.45071	1.47300	-0.00647	0.59181	0.07677	0.29040	0.13311	0.16690	-0.03843	0.59520	0.49040	0.16940	0.37290	0.48012	-0.04592	0.43685	0.87279	0.13285	0.50929	0.86205	0.05784	0.29310	1.42425	0.25568	0.59459	1.44072	-0.15785	0.44617	1.34995	0.14178	0.82808	1.55738	0.02191	0.52945	1.51315	0.16423	0.69393	1.77699
1932	0.17888	0.45185	1.47440	-0.00652	0.59169	0.07715	0.29082	0.13739	0.16714	-0.03749	0.59483	0.49085	0.16992	0.37596	0.48134	-0.04552	0.43902	0.87427	0.13315	0.51171	0.86348	0.05722	0.29576	1.42506	0.25559	0.59456	1.44232	-0.15889	0.44748	1.34921	0.14037	0.82987	1.55395	0.01965	0.53169	1.51327	0.15883	0.69937	1.77612
1933	0.17745	0.45218	1.47597	-0.00648	0.59153	0.07740	0.29173	0.14200	0.16726	-0.03639	0.59465	0.49118	0.17077	0.37922	0.48246	-0.04514	0.44125	0.87556	0.13347	0.51411	0.86484	0.05589	0.29780	1.42586	0.25566	0.59408	1.44364	-0.16008	0.44910	1.34878	0.13954	0.83239	1.54772	0.01801	0.53351	1.51323	0.15374	0.70671	1.77295
1934	0.17625	0.45181	1.47777	-0.00625	0.59138	0.07758	0.29303	0.14666	0.16725	-0.03537	0.59435	0.49142	0.17187	0.38245	0.48344	-0.04488	0.44342	0.87675	0.13370	0.51635	0.86609	0.05347	0.29938	1.42683	0.25577	0.59330	1.44436	-0.16153	0.45138	1.34842	0.13954	0.83547	1.53896	0.01662	0.53561	1.51290	0.14927	0.71576	1.76766
1935	0.17487	0.45122	1.47972	-0.00586	0.59128	0.07777	0.29447	0.15090	0.16719	-0.03445	0.59388	0.49165	0.17313	0.38553	0.48417	-0.04470	0.44531	0.87788	0.13386	0.51827	0.86711	0.05006	0.30086	1.42798	0.25569	0.59238	1.44432	-0.16317	0.45442	1.34781	0.14039	0.83893	1.52811	0.01509	0.53816	1.51241	0.14537	0.72621	1.76048
1936	0.17289	0.45069	1.48171	-0.00542	0.59125	0.07802	0.29579	0.15452	0.16711	-0.03360	0.59350	0.49193	0.17453	0.38849	0.48461	-0.04463	0.44701	0.87893	0.13400	0.51976	0.86793	0.04600	0.30237	1.42911	0.25530	0.59150	1.44375	-0.16485	0.45814	1.34693	0.14190	0.84263	1.51570	0.01346	0.54064	1.51210	0.14189	0.73770	1.75174
1937	0.17025	0.45006	1.48366	-0.00506	0.59125	0.07828	0.29690	0.15763	0.16695	-0.03283	0.59347	0.49222	0.17605	0.39128	0.48484	-0.04479	0.44880	0.87988	0.13414	0.52078	0.86861	0.04141	0.30376	1.43026	0.25466	0.59074	1.44299	-0.16644	0.46248	1.34610	0.14387	0.84633	1.50215	0.01197	0.54267	1.51230	0.13868	0.74997	1.74177
1938	0.16734	0.44910	1.48555	-0.00485	0.59118	0.07852	0.29782	0.16036	0.16660	-0.03209	0.59392	0.49249	0.17757	0.39378	0.48489	-0.04514	0.45074	0.88066	0.13436	0.52125	0.86919	0.03624	0.30509	1.43183	0.25408	0.59001	1.44215	-0.16795	0.46752	1.34580	0.14624	0.84962	1.48775	0.01075	0.54486	1.51304	0.13549	0.76283	1.73082
1939	0.16452	0.44794	1.48734	-0.00483	0.59103	0.07873	0.29856	0.16270	0.16610	-0.03121	0.59475	0.49274	0.17894	0.39590	0.48478	-0.04540	0.45249	0.88122	0.13481	0.52116	0.86971	0.03063	0.30678	1.43412	0.25396	0.58911	1.44116	-0.16947	0.47319	1.34615	0.14922	0.85205	1.47276	0.00969	0.54822	1.51394	0.13239	0.77593	1.71903
1940	0.16174	0.44696	1.48904	-0.00488	0.59095	0.07891	0.29900	0.16461	0.16556	-0.03017	0.59573	0.49299	0.18013	0.39772	0.48459	-0.04533	0.45379	0.88154	0.13561	0.52057	0.87025	0.02488	0.30902	1.43708	0.25454	0.58788	1.44003	-0.17110	0.47911	1.34689	0.15305	0.85340	1.45744	0.00874	0.55272	1.51458	0.12997	0.78874	1.70647
1941	0.15868	0.44634	1.49077	-0.00488	0.59102	0.07905	0.29912	0.16610	0.16509	-0.02909	0.59663	0.49318	0.18125	0.39938	0.48437	-0.04499	0.45476	0.88173	0.13666	0.51963	0.87084	0.01911	0.31161	1.44039	0.25555	0.58625	1.43877	-0.17296	0.48480	1.34772	0.15768	0.85367	1.44198	0.00775	0.55710	1.51505	0.12875	0.80087	1.69318
1942	0.15530	0.44607	1.49257	-0.00483	0.59117	0.07909	0.29900	0.16709	0.16474	-0.02808	0.59726	0.49326	0.18235	0.40092	0.48407	-0.04469	0.45572	0.88191	0.13774	0.51844	0.87137	0.01338	0.31441	1.44373	0.25659	0.58428	1.43729	-0.17509	0.49017	1.34855	0.16279	0.85296	1.42654	0.00650	0.56006	1.51596	0.12849	0.81243	1.67934
1943	0.15198	0.44601	1.49438	-0.00478	0.59127	0.07902	0.29869	0.16755	0.16450	-0.02703	0.59755	0.49324	0.18327	0.40222	0.48366	-0.04468	0.45691	0.88217	0.13865	0.51698	0.87179	0.00780	0.31758	1.44683	0.25756	0.58196	1.43553	-0.17750	0.49550	1.34946	0.16823	0.85129	1.41128	0.00487	0.56127	1.51768	0.12858	0.82365	1.66503
1944	0.14900	0.44611	1.49612	-0.00480	0.59133	0.07889	0.29820	0.16751	0.16433	-0.02587	0.59762	0.49318	0.18389	0.40312	0.48319	-0.04498	0.45837	0.88254	0.13940	0.51512	0.87214	0.00241	0.32138	1.44956	0.25860	0.57925	1.43344	-0.18015	0.50109	1.35032	0.17394	0.84859	1.39607	0.00300	0.56168	1.51964	0.12874	0.83433	1.65001
1945	0.14630	0.44649	1.49776	-0.00487	0.59146	0.07882	0.29758	0.16706	0.16420	-0.02470	0.59777	0.49317	0.18426	0.40352	0.48279	-0.04543	0.45996	0.88296	0.14009	0.51286	0.87253	-0.00295	0.32579	1.45194	0.25959	0.57626	1.43099	-0.18288	0.50712	1.35084	0.17968	0.84493	1.38064	0.00108	0.56298	1.52091	0.12931	0.84399	1.63400
1946	0.14377	0.44729	1.49931	-0.00494	0.59170	0.07886	0.29687	0.16629	0.16410	-0.02368	0.59827	0.49325	0.18462	0.40345	0.48255	-0.04581	0.46148	0.88332	0.14082	0.51036	0.87301	-0.00850	0.33043	1.45401	0.26013	0.57334	1.42838	-0.18536	0.51361	1.35087	0.18520	0.84067	1.36492	-0.00068	0.56627	1.52117	0.13052	0.85230	1.61711
1947	0.14133	0.44837	1.50079	-0.00495	0.59200	0.07893	0.29611	0.16528	0.16406	-0.02292	0.59902	0.49335	0.18512	0.40297	0.48255	-0.04602	0.46279	0.88355	0.14157	0.50789	0.87358	-0.01427	0.33486	1.45578	0.25990	0.57087	1.42596	-0.18732	0.52047	1.35051	0.19055	0.83620	1.34919	-0.00215	0.57121	1.52087	0.13225	0.85918	1.59979
1948	0.13883	0.44933	1.50221	-0.00497	0.59230	0.07894	0.29532	0.16405	0.16415	-0.02237	0.59961	0.49338	0.18574	0.40223	0.48276	-0.04613	0.46386	0.88371	0.14223	0.50570	0.87418	-0.02015	0.33896	1.45721	0.25893	0.56877	1.42398	-0.18876	0.52748	1.34996	0.19601	0.83150	1.33388	-0.00336	0.57674	1.52050	0.13423	0.86477	1.58249
1949	0.13616	0.45000	1.50356	-0.00505	0.59251	0.07886	0.29449	0.16251	0.16440	-0.02181	0.59976	0.49333	0.18640	0.40125	0.48311	-0.04632	0.46478	0.88389	0.14267	0.50381	0.87474	-0.02595	0.34277	1.45819	0.25769	0.56642	1.42230	-0.18997	0.53435	1.34924	0.20177	0.82598	1.31931	-0.00457	0.58206	1.52022	0.13639	0.86932	1.56543
1950	0.13341	0.45057	1.50481	-0.00512	0.59257	0.07874	0.29368	0.16054	0.16471	-0.02099	0.59960	0.49325	0.18709	0.39991	0.48346	-0.04673	0.46572	0.88410	0.14280	0.50206	0.87513	-0.03138	0.34655	1.45874	0.25675	0.56314	1.42067	-0.19119	0.54085	1.34837	0.20785	0.81900	1.30557	-0.00594	0.58709	1.51991	0.13886	0.87297	1.54858
1951	0.13082	0.45141	1.50592	-0.00505	0.59253	0.07859	0.29286	0.15806	0.16496	-0.01988	0.59947	0.49313	0.18783	0.39807	0.48374	-0.04729	0.46682	0.88429	0.14278	0.50022	0.87533	-0.03612	0.35065	1.45907	0.25635	0.55888	1.41893	-0.19234	0.54713	1.34743	0.21407	0.81055	1.29252	-0.00721	0.59216	1.51942	0.14176	0.87559	1.53183
1952	0.12851	0.45268	1.50689	-0.00483	0.59249	0.07836	0.29193	0.15504	0.16514	-0.01876	0.59962	0.49294	0.18859	0.39565	0.48402	-0.04782	0.46806	0.88434	0.14280	0.49821	0.87541	-0.04022	0.35525	1.45956	0.25633	0.55433	1.41708	-0.19306	0.55353	1.34643	0.22001	0.80125	1.27990	-0.00800	0.59770	1.51872	0.14505	0.87707	1.51518
1953	0.12653	0.45430	1.50774	-0.00451	0.59247	0.07803	0.29077	0.15155	0.16532	-0.01798	0.60005	0.49261	0.18935	0.39271	0.48440	-0.04818	0.46930	0.88420	0.14295	0.49607	0.87551	-0.04405	0.36012	1.46047	0.25646	0.55020	1.41515	-0.19313	0.56004	1.34525	0.22547	0.79179	1.26759	-0.00825	0.60376	1.51784	0.14837	0.87754	1.49874
1954	0.12489	0.45595	1.50861	-0.00414	0.59243	0.07763	0.28946	0.14779	0.16559	-0.01764	0.60057	0.49220	0.19004	0.38945	0.48492	-0.04844	0.47039	0.88393	0.14314	0.49389	0.87568	-0.04784	0.36479	1.46168	0.25662	0.54659	1.41328	-0.19270	0.56629	1.34382	0.23060	0.78241	1.25574	-0.00814	0.60977	1.51683	0.15139	0.87743	1.48251
1955	0.12338	0.45733	1.50965	-0.00386	0.59238	0.07723	0.28821	0.14403	0.16596	-0.01752	0.60106	0.49179	0.19070	0.38617	0.48551	-0.04869	0.47125	0.88362	0.14327	0.49166	0.87593	-0.05140	0.36895	1.46292	0.25671	0.54304	1.41155	-0.19197	0.57197	1.34251	0.23576	0.77279	1.24458	-0.00769	0.61492	1.51595	0.15434	0.87713	1.46642
1956	0.12158	0.45836	1.51090	-0.00378	0.59238	0.07696	0.28712	0.14035	0.16648	-0.01729	0.60160	0.49151	0.19142	0.38310	0.48613	-0.04893	0.47206	0.88339	0.14334	0.48948	0.87622	-0.05442	0.37256	1.46409	0.25669	0.53908	1.40990	-0.19101	0.57711	1.34170	0.24111	0.76259	1.23410	-0.00685	0.61881	1.51557	0.15760	0.87659	1.45033
1957	0.11930	0.45920	1.51219	-0.00384	0.59247	0.07689	0.28607	0.13662	0.16722	-0.01683	0.60236	0.49144	0.19223	0.38026	0.48673	-0.04919	0.47308	0.88335	0.14335	0.48747	0.87650	-0.05697	0.37586	1.46538	0.25659	0.53464	1.40822	-0.18978	0.58185	1.34127	0.24646	0.75177	1.22422	-0.00577	0.62184	1.51570	0.16122	0.87549	1.43435
1958	0.11686	0.46003	1.51332	-0.00385	0.59261	0.07694	0.28480	0.13270	0.16811	-0.01631	0.60339	0.49148	0.19311	0.37754	0.48732	-0.04950	0.47448	0.88344	0.14326	0.48563	0.87673	-0.05947	0.37921	1.46686	0.25645	0.52993	1.40665	-0.18827	0.58647	1.34065	0.25147	0.74055	1.21504	-0.00468	0.62467	1.51591	0.16487	0.87364	1.41880
1959	0.11463	0.46085	1.51415	-0.00376	0.59279	0.07692	0.28315	0.12867	0.16896	-0.01586	0.60461	0.49145	0.19406	0.37478	0.48794	-0.04992	0.47618	0.88350	0.14301	0.48378	0.87694	-0.06231	0.38304	1.46819	0.25617	0.52509	1.40551	-0.18657	0.59146	1.33936	0.25593	0.72910	1.20681	-0.00367	0.62756	1.51580	0.16824	0.87113	1.40396
1960	0.11280	0.46160	1.51472	-0.00367	0.59302	0.07681	0.28112	0.12471	0.16954	-0.01541	0.60580	0.49132	0.19509	0.37177	0.48862	-0.05049	0.47804	0.88349	0.14256	0.48175	0.87715	-0.06544	0.38760	1.46896	0.25565	0.52025	1.40481	-0.18481	0.59722	1.33749	0.25986	0.71752	1.19945	-0.00267	0.63030	1.51529	0.17143	0.86803	1.38985
1961	0.11130	0.46218	1.51522	-0.00370	0.59330	0.07672	0.27880	0.12095	0.16981	-0.01484	0.60679	0.49122	0.19607	0.36850	0.48939	-0.05120	0.47988	0.88356	0.14190	0.47963	0.87736	-0.06858	0.39275	1.46911	0.25491	0.51561	1.40428	-0.18323	0.60363	1.33547	0.26335	0.70585	1.19253	-0.00174	0.63252	1.51465	0.17480	0.86422	1.37640
1962	0.10991	0.46252	1.51589	-0.00385	0.59358	0.07678	0.27638	0.11742	0.17006	-0.01411	0.60752	0.49129	0.19689	0.36525	0.49023	-0.05192	0.48162	0.88380	0.14113	0.47768	0.87760	-0.07156	0.39798	1.46887	0.25423	0.51125	1.40378	-0.18195	0.61004	1.33353	0.26643	0.69401	1.18571	-0.00109	0.63430	1.51404	0.17853	0.85947	1.36353
1963	0.10836	0.46274	1.51676	-0.00399	0.59384	0.07693	0.27407	0.11407	0.17052	-0.01329	0.60806	0.49146	0.19751	0.36225	0.49114	-0.05252	0.48330	0.88420	0.14043	0.47611	0.87790	-0.07420	0.40267	1.46850	0.25396	0.50706	1.40336	-0.18066	0.61560	1.33138	0.26924	0.68179	1.17899	-0.00074	0.63618	1.51328	0.18252	0.85374	1.35115
1964	0.10663	0.46316	1.51760	-0.00400	0.59408	0.07707	0.27188	0.11085	0.17118	-0.01253	0.60861	0.49160	0.19800	0.35951	0.49206	-0.05290	0.48507	0.88461	0.13992	0.47493	0.87821	-0.07637	0.40668	1.46813	0.25416	0.50292	1.40302	-0.17897	0.62008	1.32881	0.27192	0.66924	1.17253	-0.00038	0.63868	1.51222	0.18659	0.84717	1.33922
1965	0.10506	0.46401	1.51815	-0.00385	0.59425	0.07715	0.26968	0.10772	0.17186	-0.01198	0.60937	0.49166	0.19836	0.35687	0.49293	-0.05303	0.48695	0.88496	0.13962	0.47400	0.87847	-0.07822	0.41064	1.46758	0.25450	0.49887	1.40270	-0.17686	0.62467	1.32639	0.27453	0.65671	1.16649	0.00049	0.64184	1.51114	0.19060	0.84008	1.32791
1966	0.10396	0.46513	1.51844	-0.00361	0.59431	0.07721	0.26739	0.10469	0.17245	-0.01160	0.61033	0.49169	0.19855	0.35428	0.49372	-0.05299	0.48884	0.88524	0.13944	0.47304	0.87870	-0.08020	0.41533	1.46655	0.25463	0.49500	1.40245	-0.17457	0.63101	1.32496	0.27700	0.64446	1.16107	0.00219	0.64529	1.51052	0.19456	0.83276	1.31752
1967	0.10326	0.46616	1.51873	-0.00339	0.59423	0.07728	0.26501	0.10176	0.17293	-0.01118	0.61124	0.49173	0.19863	0.35171	0.49443	-0.05291	0.49067	0.88552	0.13925	0.47188	0.87893	-0.08251	0.42085	1.46527	0.25451	0.49114	1.40244	-0.17205	0.63894	1.32423	0.27916	0.63244	1.15641	0.00443	0.64853	1.51035	0.19860	0.82536	1.30814
1968	0.10268	0.46695	1.51919	-0.00323	0.59403	0.07733	0.26250	0.09878	0.17331	-0.01056	0.61185	0.49175	0.19877	0.34903	0.49512	-0.05289	0.49253	0.88587	0.13892	0.47046	0.87915	-0.08477	0.42669	1.46443	0.25427	0.48689	1.40269	-0.16913	0.64659	1.32301	0.28092	0.62034	1.15252	0.00650	0.65128	1.51013	0.20275	0.81784	1.29953
1969	0.10207	0.46761	1.51980	-0.00307	0.59384	0.07731	0.25968	0.09565	0.17363	-0.00975	0.61214	0.49172	0.19897	0.34611	0.49586	-0.05283	0.49453	0.88627	0.13851	0.46881	0.87939	-0.08653	0.43243	1.46441	0.25410	0.48198	1.40304	-0.16591	0.65277	1.32080	0.28254	0.60803	1.14925	0.00809	0.65362	1.50950	0.20676	0.81003	1.29132
1970	0.10152	0.46816	1.52044	-0.00289	0.59381	0.07725	0.25633	0.09243	0.17388	-0.00885	0.61228	0.49167	0.19905	0.34306	0.49661	-0.05257	0.49659	0.88671	0.13820	0.46695	0.87970	-0.08788	0.43789	1.46499	0.25399	0.47678	1.40343	-0.16276	0.65771	1.31822	0.28452	0.59576	1.14650	0.00947	0.65581	1.50852	0.21034	0.80194	1.28330
1971	0.10111	0.46852	1.52102	-0.00274	0.59397	0.07724	0.25246	0.08943	0.17398	-0.00794	0.61241	0.49167	0.19888	0.34020	0.49723	-0.05202	0.49854	0.88720	0.13808	0.46485	0.88008	-0.08917	0.44289	1.46580	0.25381	0.47192	1.40390	-0.15992	0.66191	1.31582	0.28693	0.58393	1.14417	0.01094	0.65811	1.50733	0.21347	0.79384	1.27557
