	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d
618	0.00583	0.49987	1.42633	-0.02429	0.54649	0.07628	0.29657	0.17372	0.15346	0.00231	0.57127	0.49215	0.26107	0.48768	0.42620	0.03798	0.34130	0.85952	0.19580	0.40243	0.84745	-0.05575	0.34702	1.39317	0.12611	0.62496	1.37609	-0.14836	0.35415	1.11839	0.17964	0.82353	1.17419	-0.10786	0.54146	1.29826	0.07182	0.93584	1.37769
619	0.00410	0.50067	1.42651	-0.02419	0.54671	0.07633	0.29670	0.17288	0.15334	0.00258	0.57133	0.49220	0.26133	0.48670	0.42627	0.03708	0.34135	0.85969	0.19510	0.40194	0.84747	-0.05790	0.34846	1.39231	0.12505	0.62590	1.37568	-0.14786	0.35680	1.11669	0.17853	0.82459	1.17388	-0.10760	0.54334	1.29741	0.06972	0.93585	1.37742
620	0.00275	0.50120	1.42706	-0.02414	0.54690	0.07612	0.29669	0.17219	0.15307	0.00280	0.57073	0.49202	0.26181	0.48562	0.42651	0.03614	0.34136	0.86000	0.19447	0.40108	0.84758	-0.05987	0.34985	1.39183	0.12474	0.62645	1.37561	-0.14805	0.35901	1.11566	0.17717	0.82558	1.17397	-0.10771	0.54520	1.29673	0.06752	0.93561	1.37773
621	0.00188	0.50200	1.42775	-0.02415	0.54681	0.07566	0.29650	0.17172	0.15260	0.00306	0.56958	0.49161	0.26264	0.48435	0.42707	0.03528	0.34117	0.86028	0.19396	0.39999	0.84796	-0.06167	0.35095	1.39159	0.12521	0.62668	1.37588	-0.14900	0.36097	1.11518	0.17563	0.82638	1.17430	-0.10849	0.54729	1.29608	0.06540	0.93473	1.37866
622	0.00153	0.50341	1.42836	-0.02416	0.54637	0.07511	0.29604	0.17135	0.15213	0.00339	0.56827	0.49108	0.26365	0.48301	0.42788	0.03457	0.34080	0.86042	0.19346	0.39914	0.84862	-0.06352	0.35194	1.39140	0.12620	0.62660	1.37641	-0.15044	0.36304	1.11491	0.17405	0.82691	1.17480	-0.10951	0.54951	1.29555	0.06363	0.93309	1.38018
623	0.00149	0.50526	1.42886	-0.02413	0.54576	0.07456	0.29526	0.17096	0.15189	0.00371	0.56700	0.49055	0.26449	0.48179	0.42876	0.03384	0.34048	0.86055	0.19282	0.39872	0.84940	-0.06572	0.35322	1.39121	0.12728	0.62627	1.37697	-0.15206	0.36535	1.11457	0.17257	0.82725	1.17543	-0.11013	0.55155	1.29526	0.06241	0.93102	1.38218
624	0.00139	0.50703	1.42928	-0.02413	0.54521	0.07410	0.29416	0.17052	0.15193	0.00386	0.56571	0.49011	0.26491	0.48079	0.42959	0.03290	0.34043	0.86096	0.19201	0.39838	0.85015	-0.06842	0.35512	1.39107	0.12803	0.62594	1.37739	-0.15367	0.36787	1.11413	0.17121	0.82769	1.17616	-0.11027	0.55321	1.29536	0.06170	0.92900	1.38447
625	0.00097	0.50851	1.42967	-0.02414	0.54486	0.07381	0.29284	0.17006	0.15214	0.00367	0.56430	0.48988	0.26483	0.47991	0.43040	0.03176	0.34068	0.86181	0.19119	0.39772	0.85088	-0.07136	0.35759	1.39100	0.12832	0.62593	1.37764	-0.15531	0.37072	1.11367	0.17002	0.82852	1.17694	-0.11051	0.55460	1.29604	0.06134	0.92722	1.38693
626	0.00028	0.50975	1.43010	-0.02407	0.54470	0.07372	0.29153	0.16968	0.15238	0.00313	0.56285	0.48990	0.26438	0.47903	0.43128	0.03060	0.34100	0.86292	0.19045	0.39679	0.85170	-0.07398	0.36003	1.39089	0.12834	0.62631	1.37777	-0.15702	0.37395	1.11333	0.16907	0.82971	1.17771	-0.11144	0.55599	1.29734	0.06127	0.92553	1.38948
627	-0.00048	0.51079	1.43066	-0.02398	0.54467	0.07377	0.29040	0.16943	0.15251	0.00233	0.56157	0.49006	0.26383	0.47813	0.43218	0.02959	0.34115	0.86395	0.18974	0.39602	0.85260	-0.07615	0.36179	1.39069	0.12841	0.62676	1.37789	-0.15865	0.37723	1.11305	0.16837	0.83087	1.17838	-0.11303	0.55734	1.29895	0.06157	0.92364	1.39201
628	-0.00117	0.51153	1.43134	-0.02411	0.54462	0.07384	0.28951	0.16922	0.15244	0.00138	0.56062	0.49022	0.26347	0.47720	0.43295	0.02872	0.34111	0.86464	0.18899	0.39566	0.85341	-0.07818	0.36279	1.39040	0.12877	0.62690	1.37800	-0.16002	0.38018	1.11269	0.16792	0.83156	1.17891	-0.11475	0.55852	1.30036	0.06218	0.92149	1.39427
629	-0.00190	0.51190	1.43204	-0.02461	0.54437	0.07393	0.28887	0.16894	0.15221	0.00038	0.56008	0.49035	0.26342	0.47626	0.43351	0.02781	0.34107	0.86505	0.18815	0.39546	0.85397	-0.08026	0.36341	1.39006	0.12952	0.62651	1.37808	-0.16129	0.38302	1.11225	0.16769	0.83162	1.17926	-0.11641	0.55997	1.30133	0.06286	0.91924	1.39602
630	-0.00275	0.51188	1.43261	-0.02537	0.54394	0.07409	0.28836	0.16864	0.15192	-0.00065	0.55989	0.49051	0.26352	0.47540	0.43387	0.02667	0.34113	0.86537	0.18715	0.39509	0.85423	-0.08227	0.36401	1.38971	0.13064	0.62563	1.37804	-0.16280	0.38634	1.11196	0.16754	0.83116	1.17942	-0.11836	0.56248	1.30191	0.06347	0.91718	1.39717
631	-0.00352	0.51157	1.43307	-0.02612	0.54356	0.07432	0.28788	0.16836	0.15172	-0.00168	0.55989	0.49074	0.26344	0.47470	0.43417	0.02534	0.34120	0.86567	0.18601	0.39455	0.85436	-0.08413	0.36467	1.38930	0.13202	0.62445	1.37782	-0.16465	0.39036	1.11184	0.16735	0.83038	1.17931	-0.12084	0.56619	1.30221	0.06410	0.91545	1.39783
632	-0.00392	0.51111	1.43358	-0.02666	0.54342	0.07455	0.28746	0.16812	0.15175	-0.00268	0.55997	0.49099	0.26305	0.47418	0.43450	0.02408	0.34116	0.86587	0.18490	0.39407	0.85457	-0.08602	0.36538	1.38865	0.13340	0.62320	1.37748	-0.16657	0.39467	1.11155	0.16722	0.82938	1.17898	-0.12367	0.57031	1.30231	0.06492	0.91400	1.39812
633	-0.00401	0.51059	1.43419	-0.02696	0.54345	0.07471	0.28723	0.16796	0.15199	-0.00369	0.56016	0.49118	0.26250	0.47386	0.43489	0.02309	0.34106	0.86588	0.18398	0.39382	0.85490	-0.08807	0.36617	1.38768	0.13461	0.62199	1.37725	-0.16830	0.39882	1.11086	0.16751	0.82803	1.17844	-0.12652	0.57410	1.30220	0.06606	0.91261	1.39800
634	-0.00406	0.51013	1.43479	-0.02709	0.54347	0.07482	0.28719	0.16796	0.15229	-0.00488	0.56060	0.49133	0.26196	0.47380	0.43522	0.02237	0.34103	0.86573	0.18330	0.39377	0.85521	-0.09023	0.36700	1.38654	0.13564	0.62088	1.37724	-0.16979	0.40262	1.10990	0.16840	0.82620	1.17767	-0.12909	0.57766	1.30169	0.06746	0.91112	1.39732
635	-0.00424	0.50978	1.43518	-0.02717	0.54337	0.07490	0.28726	0.16815	0.15251	-0.00634	0.56141	0.49145	0.26150	0.47399	0.43538	0.02177	0.34116	0.86538	0.18277	0.39377	0.85532	-0.09249	0.36762	1.38546	0.13649	0.61990	1.37735	-0.17103	0.40614	1.10891	0.16970	0.82398	1.17658	-0.13113	0.58155	1.30053	0.06885	0.90955	1.39602
636	-0.00450	0.50955	1.43531	-0.02732	0.54320	0.07496	0.28738	0.16841	0.15256	-0.00793	0.56266	0.49152	0.26104	0.47434	0.43528	0.02114	0.34135	0.86474	0.18223	0.39375	0.85513	-0.09494	0.36793	1.38455	0.13717	0.61907	1.37723	-0.17180	0.40935	1.10795	0.17102	0.82171	1.17512	-0.13273	0.58576	1.29882	0.06980	0.90806	1.39408
637	-0.00478	0.50932	1.43515	-0.02751	0.54303	0.07498	0.28747	0.16865	0.15251	-0.00929	0.56425	0.49150	0.26055	0.47483	0.43490	0.02037	0.34140	0.86377	0.18155	0.39364	0.85460	-0.09761	0.36815	1.38374	0.13765	0.61825	1.37656	-0.17199	0.41212	1.10686	0.17216	0.81962	1.17329	-0.13446	0.58965	1.29699	0.07017	0.90684	1.39155
638	-0.00525	0.50887	1.43471	-0.02766	0.54288	0.07495	0.28750	0.16889	0.15255	-0.01028	0.56585	0.49141	0.26006	0.47553	0.43439	0.01940	0.34127	0.86263	0.18064	0.39337	0.85382	-0.10023	0.36855	1.38272	0.13799	0.61725	1.37520	-0.17190	0.41449	1.10545	0.17314	0.81766	1.17108	-0.13677	0.59293	1.29519	0.07019	0.90583	1.38851
639	-0.00609	0.50801	1.43413	-0.02769	0.54269	0.07483	0.28743	0.16924	0.15278	-0.01107	0.56716	0.49124	0.25972	0.47653	0.43390	0.01823	0.34105	0.86156	0.17956	0.39291	0.85290	-0.10230	0.36901	1.38111	0.13832	0.61603	1.37330	-0.17210	0.41704	1.10371	0.17399	0.81564	1.16850	-0.13949	0.59640	1.29303	0.07023	0.90466	1.38520
640	-0.00723	0.50673	1.43361	-0.02759	0.54246	0.07458	0.28726	0.16976	0.15312	-0.01189	0.56819	0.49094	0.25963	0.47776	0.43346	0.01698	0.34086	0.86056	0.17840	0.39240	0.85191	-0.10356	0.36928	1.37888	0.13865	0.61464	1.37119	-0.17279	0.42026	1.10186	0.17475	0.81336	1.16560	-0.14205	0.60100	1.29018	0.07053	0.90298	1.38184
641	-0.00833	0.50537	1.43326	-0.02733	0.54231	0.07420	0.28703	0.17032	0.15335	-0.01275	0.56927	0.49054	0.25977	0.47904	0.43293	0.01573	0.34079	0.85947	0.17727	0.39196	0.85078	-0.10436	0.36925	1.37643	0.13891	0.61314	1.36907	-0.17368	0.42375	1.10012	0.17564	0.81064	1.16241	-0.14401	0.60636	1.28681	0.07119	0.90073	1.37834
642	-0.00910	0.50438	1.43287	-0.02701	0.54231	0.07383	0.28677	0.17087	0.15333	-0.01348	0.57074	0.49009	0.25997	0.48031	0.43217	0.01450	0.34091	0.85822	0.17617	0.39164	0.84942	-0.10531	0.36909	1.37420	0.13905	0.61151	1.36689	-0.17432	0.42652	1.09839	0.17694	0.80736	1.15889	-0.14541	0.61103	1.28331	0.07220	0.89797	1.37445
643	-0.00950	0.50394	1.43201	-0.02687	0.54242	0.07351	0.28645	0.17136	0.15325	-0.01405	0.57264	0.48968	0.26003	0.48163	0.43119	0.01330	0.34118	0.85683	0.17515	0.39134	0.84788	-0.10680	0.36917	1.37218	0.13910	0.60985	1.36457	-0.17468	0.42810	1.09641	0.17870	0.80369	1.15500	-0.14665	0.61415	1.27992	0.07348	0.89457	1.37021
644	-0.00977	0.50382	1.43045	-0.02703	0.54253	0.07330	0.28618	0.17175	0.15341	-0.01462	0.57494	0.48932	0.25987	0.48314	0.43011	0.01221	0.34153	0.85527	0.17427	0.39096	0.84623	-0.10862	0.36966	1.36999	0.13903	0.60847	1.36208	-0.17493	0.42901	1.09394	0.18073	0.79999	1.15080	-0.14829	0.61600	1.27670	0.07493	0.89019	1.36602
645	-0.01016	0.50363	1.42842	-0.02737	0.54267	0.07326	0.28603	0.17203	0.15389	-0.01527	0.57759	0.48908	0.25953	0.48487	0.42893	0.01124	0.34180	0.85353	0.17353	0.39049	0.84447	-0.11016	0.37037	1.36727	0.13879	0.60766	1.35953	-0.17519	0.42996	1.09096	0.18280	0.79656	1.14637	-0.15053	0.61729	1.27365	0.07640	0.88462	1.36217
646	-0.01075	0.50327	1.42632	-0.02764	0.54291	0.07338	0.28594	0.17233	0.15437	-0.01591	0.58042	0.48898	0.25920	0.48672	0.42761	0.01037	0.34187	0.85165	0.17281	0.39005	0.84254	-0.11108	0.37090	1.36408	0.13850	0.60723	1.35687	-0.17538	0.43122	1.08775	0.18476	0.79336	1.14176	-0.15308	0.61848	1.27082	0.07765	0.87801	1.35857
647	-0.01138	0.50310	1.42432	-0.02774	0.54326	0.07351	0.28572	0.17271	0.15456	-0.01644	0.58323	0.48890	0.25903	0.48854	0.42614	0.00957	0.34175	0.84964	0.17206	0.38973	0.84045	-0.11166	0.37108	1.36089	0.13834	0.60653	1.35377	-0.17545	0.43280	1.08475	0.18661	0.79030	1.13707	-0.15536	0.61998	1.26816	0.07848	0.87084	1.35494
648	-0.01190	0.50337	1.42231	-0.02772	0.54364	0.07353	0.28538	0.17314	0.15443	-0.01686	0.58603	0.48869	0.25894	0.49022	0.42457	0.00881	0.34160	0.84746	0.17135	0.38943	0.83827	-0.11246	0.37097	1.35799	0.13843	0.60510	1.34996	-0.17548	0.43469	1.08214	0.18844	0.78732	1.13234	-0.15709	0.62198	1.26560	0.07895	0.86362	1.35106
649	-0.01243	0.50379	1.42015	-0.02757	0.54397	0.07342	0.28514	0.17350	0.15409	-0.01721	0.58893	0.48832	0.25871	0.49166	0.42297	0.00808	0.34159	0.84512	0.17076	0.38897	0.83613	-0.11369	0.37084	1.35528	0.13866	0.60320	1.34578	-0.17555	0.43672	1.07967	0.19033	0.78415	1.12750	-0.15850	0.62410	1.26319	0.07951	0.85649	1.34689
650	-0.01320	0.50392	1.41783	-0.02725	0.54423	0.07327	0.28517	0.17372	0.15372	-0.01754	0.59200	0.48787	0.25821	0.49282	0.42143	0.00731	0.34172	0.84266	0.17023	0.38834	0.83413	-0.11524	0.37112	1.35264	0.13887	0.60136	1.34190	-0.17562	0.43863	1.07709	0.19234	0.78042	1.12250	-0.16000	0.62565	1.26110	0.08063	0.84919	1.34259
651	-0.01419	0.50367	1.41533	-0.02680	0.54441	0.07317	0.28534	0.17380	0.15340	-0.01791	0.59521	0.48743	0.25757	0.49380	0.41995	0.00648	0.34201	0.84016	0.16967	0.38779	0.83228	-0.11695	0.37220	1.35016	0.13901	0.59975	1.33859	-0.17567	0.44034	1.07441	0.19447	0.77620	1.11757	-0.16150	0.62653	1.25937	0.08229	0.84149	1.33848
652	-0.01512	0.50341	1.41273	-0.02637	0.54451	0.07316	0.28530	0.17371	0.15309	-0.01839	0.59845	0.48704	0.25695	0.49458	0.41852	0.00561	0.34248	0.83780	0.16905	0.38747	0.83057	-0.11871	0.37398	1.34798	0.13910	0.59819	1.33555	-0.17574	0.44193	1.07184	0.19667	0.77202	1.11300	-0.16264	0.62721	1.25778	0.08397	0.83354	1.33472
653	-0.01576	0.50346	1.41023	-0.02608	0.54463	0.07326	0.28493	0.17343	0.15265	-0.01889	0.60145	0.48677	0.25638	0.49510	0.41710	0.00477	0.34303	0.83574	0.16842	0.38731	0.82896	-0.12028	0.37589	1.34611	0.13919	0.59644	1.33244	-0.17591	0.44344	1.06958	0.19889	0.76831	1.10894	-0.16336	0.62803	1.25626	0.08532	0.82575	1.33131
654	-0.01623	0.50370	1.40803	-0.02593	0.54490	0.07341	0.28443	0.17297	0.15212	-0.01926	0.60404	0.48660	0.25590	0.49538	0.41567	0.00397	0.34349	0.83402	0.16783	0.38703	0.82736	-0.12147	0.37749	1.34447	0.13938	0.59437	1.32933	-0.17623	0.44475	1.06769	0.20103	0.76504	1.10544	-0.16393	0.62881	1.25491	0.08643	0.81853	1.32827
655	-0.01673	0.50374	1.40620	-0.02589	0.54534	0.07351	0.28391	0.17241	0.15158	-0.01947	0.60616	0.48646	0.25559	0.49551	0.41430	0.00324	0.34383	0.83257	0.16733	0.38646	0.82576	-0.12249	0.37852	1.34293	0.13966	0.59205	1.32650	-0.17676	0.44581	1.06606	0.20297	0.76211	1.10260	-0.16448	0.62919	1.25395	0.08740	0.81220	1.32572
656	-0.01731	0.50343	1.40470	-0.02598	0.54575	0.07346	0.28333	0.17174	0.15102	-0.01967	0.60775	0.48624	0.25542	0.49539	0.41311	0.00258	0.34407	0.83135	0.16692	0.38570	0.82435	-0.12378	0.37882	1.34132	0.13983	0.58976	1.32419	-0.17756	0.44670	1.06450	0.20460	0.75958	1.10052	-0.16519	0.62891	1.25352	0.08810	0.80691	1.32376
657	-0.01783	0.50307	1.40349	-0.02624	0.54592	0.07332	0.28270	0.17090	0.15038	-0.01996	0.60870	0.48598	0.25529	0.49480	0.41221	0.00197	0.34416	0.83045	0.16651	0.38498	0.82336	-0.12548	0.37866	1.33957	0.13983	0.58776	1.32260	-0.17852	0.44746	1.06284	0.20598	0.75735	1.09917	-0.16631	0.62786	1.25358	0.08854	0.80245	1.32238
658	-0.01822	0.50291	1.40266	-0.02650	0.54590	0.07319	0.28218	0.16981	0.14966	-0.02029	0.60910	0.48579	0.25516	0.49361	0.41166	0.00137	0.34415	0.82997	0.16603	0.38448	0.82292	-0.12738	0.37873	1.33798	0.13983	0.58613	1.32177	-0.17944	0.44823	1.06124	0.20722	0.75521	1.09832	-0.16790	0.62638	1.25412	0.08900	0.79839	1.32149
659	-0.01859	0.50289	1.40225	-0.02652	0.54582	0.07318	0.28193	0.16853	0.14891	-0.02059	0.60920	0.48575	0.25500	0.49191	0.41143	0.00077	0.34421	0.82991	0.16552	0.38420	0.82297	-0.12914	0.37928	1.33708	0.13994	0.58490	1.32153	-0.18013	0.44935	1.06028	0.20830	0.75314	1.09774	-0.16958	0.62529	1.25525	0.08965	0.79452	1.32103
660	-0.01909	0.50276	1.40225	-0.02623	0.54573	0.07329	0.28205	0.16721	0.14810	-0.02085	0.60925	0.48585	0.25476	0.48991	0.41142	0.00021	0.34446	0.83018	0.16507	0.38404	0.82340	-0.13047	0.37996	1.33709	0.14002	0.58411	1.32163	-0.18056	0.45095	1.06036	0.20904	0.75140	1.09733	-0.17075	0.62529	1.25679	0.09045	0.79107	1.32096
661	-0.01985	0.50225	1.40266	-0.02579	0.54558	0.07349	0.28263	0.16598	0.14728	-0.02109	0.60924	0.48603	0.25436	0.48782	0.41156	-0.00026	0.34482	0.83066	0.16470	0.38399	0.82407	-0.13117	0.38040	1.33774	0.13984	0.58359	1.32198	-0.18077	0.45262	1.06124	0.20939	0.75013	1.09729	-0.17120	0.62629	1.25828	0.09115	0.78854	1.32132
662	-0.02076	0.50145	1.40358	-0.02541	0.54540	0.07368	0.28358	0.16486	0.14664	-0.02129	0.60902	0.48624	0.25383	0.48578	0.41187	-0.00064	0.34513	0.83129	0.16437	0.38415	0.82496	-0.13137	0.38075	1.33860	0.13942	0.58300	1.32269	-0.18082	0.45407	1.06236	0.20956	0.74916	1.09790	-0.17123	0.62760	1.25953	0.09152	0.78724	1.32210
663	-0.02151	0.50075	1.40513	-0.02519	0.54523	0.07381	0.28474	0.16370	0.14628	-0.02145	0.60850	0.48643	0.25328	0.48373	0.41239	-0.00094	0.34538	0.83208	0.16405	0.38452	0.82613	-0.13159	0.38132	1.33943	0.13900	0.58217	1.32385	-0.18078	0.45546	1.06337	0.21001	0.74820	1.09923	-0.17132	0.62863	1.26085	0.09163	0.78704	1.32312
664	-0.02182	0.50044	1.40726	-0.02516	0.54504	0.07395	0.28594	0.16240	0.14615	-0.02157	0.60773	0.48666	0.25294	0.48144	0.41326	-0.00118	0.34566	0.83311	0.16381	0.38489	0.82764	-0.13226	0.38216	1.34022	0.13889	0.58125	1.32555	-0.18080	0.45708	1.06426	0.21100	0.74698	1.10107	-0.17176	0.62931	1.26259	0.09180	0.78754	1.32422
665	-0.02185	0.50035	1.40983	-0.02541	0.54479	0.07419	0.28709	0.16098	0.14604	-0.02165	0.60673	0.48701	0.25291	0.47873	0.41452	-0.00140	0.34609	0.83455	0.16367	0.38500	0.82953	-0.13339	0.38312	1.34121	0.13914	0.58033	1.32791	-0.18098	0.45891	1.06532	0.21236	0.74538	1.10328	-0.17252	0.62991	1.26474	0.09216	0.78825	1.32546
666	-0.02209	0.49994	1.41272	-0.02597	0.54455	0.07452	0.28811	0.15958	0.14584	-0.02176	0.60546	0.48749	0.25309	0.47567	0.41617	-0.00163	0.34672	0.83644	0.16362	0.38493	0.83179	-0.13464	0.38412	1.34271	0.13946	0.57924	1.33098	-0.18127	0.46055	1.06683	0.21364	0.74341	1.10602	-0.17339	0.63062	1.26706	0.09232	0.78896	1.32705
667	-0.02281	0.49889	1.41589	-0.02669	0.54435	0.07488	0.28887	0.15838	0.14553	-0.02200	0.60398	0.48803	0.25326	0.47247	0.41811	-0.00182	0.34761	0.83873	0.16362	0.38502	0.83440	-0.13575	0.38506	1.34476	0.13952	0.57779	1.33468	-0.18138	0.46161	1.06875	0.21450	0.74129	1.10951	-0.17445	0.63117	1.26945	0.09174	0.78969	1.32913
668	-0.02383	0.49748	1.41928	-0.02739	0.54404	0.07527	0.28932	0.15734	0.14521	-0.02240	0.60236	0.48860	0.25325	0.46922	0.42025	-0.00192	0.34876	0.84130	0.16368	0.38553	0.83733	-0.13661	0.38563	1.34705	0.13943	0.57600	1.33875	-0.18120	0.46213	1.07084	0.21491	0.73927	1.11357	-0.17602	0.63118	1.27202	0.09044	0.79045	1.33159
669	-0.02469	0.49634	1.42282	-0.02793	0.54342	0.07560	0.28957	0.15620	0.14498	-0.02290	0.60040	0.48912	0.25309	0.46576	0.42258	-0.00193	0.34999	0.84406	0.16376	0.38638	0.84056	-0.13709	0.38544	1.34929	0.13972	0.57410	1.34285	-0.18099	0.46253	1.07314	0.21518	0.73728	1.11760	-0.17787	0.63089	1.27494	0.08907	0.79103	1.33406
670	-0.02503	0.49583	1.42654	-0.02824	0.54252	0.07578	0.28967	0.15475	0.14479	-0.02341	0.59778	0.48953	0.25297	0.46184	0.42509	-0.00191	0.35105	0.84700	0.16381	0.38736	0.84400	-0.13709	0.38456	1.35156	0.14072	0.57232	1.34687	-0.18113	0.46323	1.07588	0.21573	0.73498	1.12109	-0.17931	0.63089	1.27827	0.08833	0.79118	1.33617
671	-0.02479	0.49564	1.43064	-0.02839	0.54166	0.07584	0.28956	0.15305	0.14454	-0.02389	0.59448	0.48992	0.25298	0.45744	0.42778	-0.00194	0.35180	0.85013	0.16377	0.38819	0.84757	-0.13677	0.38352	1.35409	0.14212	0.57080	1.35105	-0.18155	0.46423	1.07912	0.21681	0.73211	1.12421	-0.18007	0.63132	1.28199	0.08841	0.79087	1.33801
672	-0.02420	0.49524	1.43522	-0.02855	0.54116	0.07597	0.28921	0.15131	0.14424	-0.02428	0.59087	0.49043	0.25301	0.45276	0.43066	-0.00200	0.35234	0.85338	0.16371	0.38871	0.85126	-0.13652	0.38286	1.35704	0.14319	0.56960	1.35582	-0.18192	0.46522	1.08266	0.21836	0.72876	1.12762	-0.18056	0.63178	1.28596	0.08900	0.79022	1.34007
673	-0.02355	0.49453	1.44008	-0.02883	0.54106	0.07628	0.28869	0.14971	0.14396	-0.02456	0.58735	0.49114	0.25299	0.44799	0.43374	-0.00204	0.35294	0.85675	0.16375	0.38899	0.85509	-0.13662	0.38269	1.36038	0.14347	0.56867	1.36117	-0.18203	0.46607	1.08631	0.22009	0.72532	1.13171	-0.18128	0.63223	1.28995	0.08964	0.78937	1.34273
674	-0.02311	0.49382	1.44482	-0.02915	0.54104	0.07673	0.28814	0.14831	0.14368	-0.02482	0.58404	0.49194	0.25294	0.44324	0.43693	-0.00196	0.35388	0.86022	0.16397	0.38932	0.85902	-0.13701	0.38270	1.36386	0.14325	0.56779	1.36652	-0.18206	0.46704	1.09003	0.22163	0.72223	1.13616	-0.18244	0.63309	1.29375	0.09010	0.78843	1.34584
675	-0.02307	0.49315	1.44918	-0.02932	0.54075	0.07721	0.28758	0.14708	0.14338	-0.02521	0.58085	0.49272	0.25285	0.43855	0.44012	-0.00168	0.35515	0.86370	0.16440	0.38989	0.86296	-0.13735	0.38257	1.36716	0.14320	0.56675	1.37114	-0.18228	0.46835	1.09376	0.22270	0.71974	1.14021	-0.18386	0.63447	1.29742	0.09053	0.78734	1.34904
676	-0.02355	0.49218	1.45328	-0.02936	0.54006	0.07772	0.28688	0.14592	0.14317	-0.02580	0.57756	0.49347	0.25255	0.43400	0.44325	-0.00122	0.35642	0.86713	0.16497	0.39062	0.86684	-0.13752	0.38234	1.37018	0.14360	0.56558	1.37491	-0.18276	0.46979	1.09735	0.22334	0.71760	1.14342	-0.18496	0.63579	1.30111	0.09124	0.78573	1.35212
