	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d
4054	-4.14269	1.89417	-0.19614	-3.60327	2.04427	0.66614	-6.53354	4.31132	-0.42106	3.60140	13.02472	4.05461	0.58157	-0.31121	0.02184	0.00218	-0.32884	-0.10096	-1.00792	19.48102	4.30761	-14.64090	-33.51899	6.41796	6.80383	-0.19079	1.49933	2.01714	-4.56441	1.23164	-0.68945	-1.21234	0.26918	2.32576	-2.20622	0.59419	0.03780	0.18220	-0.04061	0.35617	-0.27568	0.12600
4055	-4.60894	2.00240	-0.30883	-4.86304	5.55957	1.74011	-9.98388	8.91960	-1.28376	0.66146	19.12609	6.82842	0.37859	-0.18011	-0.06435	-0.09374	0.03710	0.05173	-10.42203	34.88885	4.62704	5.10087	-32.36624	4.31847	3.90379	3.20425	0.77130	1.45868	-1.61301	0.66302	0.42363	0.45038	-0.56775	2.46691	-1.48186	0.62738	0.15884	0.30880	-0.17896	0.46895	-0.27167	0.10010
4056	-4.84863	2.31128	-0.36947	-3.55393	7.33857	2.17847	-7.53256	8.24781	-1.27631	6.85029	14.28173	5.17205	0.14658	-0.03859	-0.07955	-0.13201	0.43819	0.20759	-0.61866	25.09597	3.12685	12.38267	-17.08502	-2.82697	1.58470	1.90562	-1.34754	-0.09652	1.14771	-0.27635	1.55684	1.51329	-1.09539	1.48256	-0.37443	0.30671	0.34499	0.14590	-0.21481	0.28459	-0.13987	-0.00105
4057	-4.17344	2.22977	-0.20488	-0.87121	5.55867	1.58395	3.51545	2.55504	0.09311	17.40859	1.52951	0.02904	0.13170	-0.02416	0.01476	-0.04402	0.43995	0.26868	27.44058	-3.03146	1.32468	-7.95521	-3.69373	-10.66137	2.06254	-2.42306	-1.61700	-1.19289	0.94248	-0.67030	0.08541	1.06994	0.13699	0.20465	-0.04626	-0.06955	0.00096	-0.09668	0.05953	-0.04681	-0.02492	-0.07857
4058	-3.74736	1.78191	0.18800	0.16875	3.64878	1.06739	11.30199	-2.12276	1.86822	20.56531	-4.72003	-2.69676	0.30934	-0.12755	0.13845	0.11466	0.17101	0.27812	43.01695	-19.70186	1.32903	-32.36440	-10.84210	-13.24701	3.33222	-3.74144	1.17330	-0.98054	-0.49120	-0.34862	-3.08263	-0.26866	2.32945	-0.09275	-0.37376	-0.00614	-0.74059	-0.12582	0.45604	-0.19376	0.01343	-0.04410
4059	-4.21789	1.43400	0.46543	-0.89896	4.74087	1.48896	8.19987	-2.45261	2.41788	14.00282	2.80497	0.67256	0.44168	-0.23828	0.17206	0.12988	0.17829	0.32760	31.23936	-10.42793	5.03657	-34.35977	-30.07899	-8.09173	3.43033	-1.32326	3.92800	0.09151	-0.74765	0.07346	-4.79415	-1.15987	3.43021	0.62801	-0.72786	0.36827	-1.18542	-0.01758	0.63156	-0.07214	-0.01789	0.04314
4060	-4.69466	1.28862	0.38315	-2.47705	7.01110	2.24911	0.39170	-1.39289	1.61088	4.34028	15.90441	7.34143	0.45315	-0.31588	0.06868	-0.12579	0.53020	0.35626	8.06109	9.10394	12.53713	-16.23846	-35.52301	2.27078	2.88552	0.22497	3.29520	0.93329	-0.38777	0.20120	-3.37144	-1.01557	2.46248	1.28150	-0.86297	0.50338	-0.94757	0.08393	0.48919	0.11077	-0.06729	0.06824
4061	-4.99651	1.38512	0.09024	-4.31302	6.89924	2.33583	-6.53183	-0.35176	0.61420	-4.98272	21.50344	10.87528	0.43812	-0.39297	-0.09335	-0.52982	0.71507	0.24342	-13.70529	19.20111	17.81625	0.04227	-25.33873	11.24177	2.88657	-1.08005	0.28678	0.02290	-1.23078	-0.04404	-0.17864	-0.94597	0.32141	1.07909	-1.01397	0.15311	-0.26878	0.12806	0.16735	0.16442	-0.10183	0.01185
4062	-4.93834	1.35693	-0.09429	-5.47321	4.48218	1.64406	-9.35208	0.76307	-0.04363	-8.52637	15.72846	7.76676	0.45421	-0.47033	-0.17724	-0.70778	0.49377	0.08357	-22.66582	15.49002	14.12427	-1.35966	-22.02170	13.62167	3.35077	-2.46870	-1.46641	-2.85519	-2.95364	-0.55377	1.71642	-1.43486	-1.04402	0.37756	-1.28510	-0.32292	0.24631	0.15163	-0.10518	0.11142	-0.12929	-0.04484
4063	-3.58093	0.83219	-0.14584	-3.47365	1.78197	0.58990	-3.46160	0.41453	-0.90410	2.15994	3.33027	0.34277	0.49477	-0.47094	-0.11960	-0.31830	0.03246	0.00395	-2.01802	2.53321	2.69474	-15.11073	-29.45302	10.21271	3.75297	-2.51278	-1.02318	-4.50299	-3.25258	-0.64150	0.78147	-1.10441	-0.57824	0.29421	-1.23450	-0.22786	0.19993	0.23912	-0.16648	0.10921	-0.13148	-0.00580
4064	-2.00694	0.16745	-0.08025	0.89985	-0.17327	-0.31747	6.23781	-3.05488	-1.72573	21.61210	-7.53672	-5.43761	0.49242	-0.34801	-0.00302	0.46248	-0.45950	-0.03967	36.71590	-13.34816	-7.05781	-23.62182	-27.14804	4.75828	4.34156	-2.84382	-0.11170	-1.79406	-1.41073	0.27788	-1.76785	0.37019	0.97066	1.25249	-0.64579	0.59714	-0.22982	0.34194	-0.06165	0.21308	-0.07614	0.12608
4065	-2.58971	-0.49616	0.48633	3.49770	-0.77037	-0.56483	5.57803	-10.42536	-0.86416	30.59503	-7.96918	-5.21371	0.40451	-0.23687	0.03477	1.12664	-0.82947	-0.07727	50.48178	-23.68277	-6.16992	-19.22644	-8.74397	-0.59619	4.46374	-2.39659	0.44636	3.44813	0.59719	1.67427	-3.59819	1.93167	1.98425	2.38617	0.03077	1.44809	-0.54340	0.44236	-0.00362	0.31705	0.03280	0.23878
4066	-4.12572	-1.06960	1.25266	2.46657	0.18308	-0.05171	-6.53018	-16.42138	1.20693	20.24060	1.46465	-0.46172	0.40807	-0.29917	-0.00610	1.29875	-0.88485	-0.01687	21.63108	-21.28439	2.12597	-9.12519	5.94178	-4.36751	2.12637	1.69887	0.77519	6.18723	0.41063	2.37608	-3.02317	2.94968	1.25725	2.48531	0.19499	1.48833	-0.42593	0.54986	-0.12555	0.28197	0.12611	0.21942
4067	-3.92932	0.09164	0.72548	0.57968	1.86820	0.71338	-14.46670	-9.50296	1.16086	5.62544	8.34372	3.49402	0.61681	-0.39133	0.00977	0.94438	-0.49800	0.18212	-12.65834	-5.57331	5.06724	-3.14707	3.81052	-5.19129	-1.59288	6.24580	0.37721	4.42619	-1.87301	1.89219	-0.79178	3.24002	-0.57392	1.33052	-0.25672	0.66008	-0.08147	0.54877	-0.26920	0.08970	0.10653	0.07142
4068	-2.98550	3.39965	-1.19452	1.39789	2.45414	0.84280	-9.04323	9.40005	-1.02202	6.75987	4.57902	3.03980	0.70795	-0.29426	0.09493	0.54524	-0.03703	0.33809	-8.83809	13.34756	-0.63913	-7.22484	-5.19354	-3.52694	-2.20709	5.05488	-0.78452	1.28710	-3.55005	0.82355	0.52903	2.62592	-1.42924	0.09328	-0.85893	-0.19816	0.03079	0.37539	-0.19605	-0.08733	-0.04973	-0.07507
4069	-3.83307	4.87796	-1.84201	4.65424	2.20690	0.31004	0.95649	18.58232	-0.92044	23.77914	-0.63553	0.67612	0.43976	-0.18631	0.08406	0.56179	0.06980	0.31033	28.15301	20.67860	-2.98245	-18.81818	-11.87562	0.16314	1.07728	0.01355	-1.07553	0.06552	-2.93975	-0.00566	0.09105	0.95430	-0.44066	-0.02701	-1.23192	-0.34348	-0.13923	0.09092	0.07056	-0.07608	-0.24466	-0.10604
4070	-6.72870	3.13060	-0.32120	6.71613	2.06214	-0.19271	2.51014	9.24772	1.81998	38.96343	1.15219	0.38906	0.11533	-0.23443	-0.02653	0.70737	-0.12626	0.14926	55.91784	13.39601	2.68452	-23.65062	-20.79758	5.99349	4.11715	-1.90947	0.64809	-0.02392	-1.56628	-0.43648	-0.62556	-1.28597	1.22025	0.61641	-1.44937	-0.01065	-0.23745	-0.17838	0.28897	0.03965	-0.32795	-0.04986
4071	-8.76803	2.20196	0.63456	5.20641	1.32461	-0.38914	-3.23967	0.85220	2.90796	36.54158	5.28073	1.36856	0.05762	-0.26231	-0.04627	0.55412	-0.38213	-0.04045	47.42567	6.22667	6.67977	-15.25776	-36.72845	11.48820	4.74654	0.46899	3.30124	-1.70255	-1.09095	-0.95042	-0.85315	-2.78313	2.55319	0.59229	-1.48045	0.02774	-0.18086	-0.29312	0.39500	0.01930	-0.22168	-0.02428
4072	-7.33087	3.42814	-0.29559	2.02777	-0.09219	-0.45681	-5.77726	5.78743	1.53602	19.95016	5.46481	0.62174	0.17173	-0.19263	0.05616	0.28453	-0.52990	-0.15712	18.53240	8.38949	3.86062	-5.05319	-50.54579	12.38897	4.10086	3.12561	4.87389	-4.79970	-0.78505	-1.69130	-1.05088	-2.69996	3.36299	-0.43367	-1.02759	-0.38774	-0.19428	-0.23120	0.49207	-0.14809	-0.00196	-0.06377
4073	-4.27090	3.56718	-1.02931	0.64626	-2.05520	-0.66688	-2.12331	10.74400	0.58844	8.81376	-2.26940	-2.34070	0.23104	-0.17376	0.10829	0.21600	-0.55031	-0.21100	5.82433	4.31789	-1.45194	0.48212	-42.50495	7.07898	2.37366	3.12790	3.60547	-5.68828	-0.21131	-1.77916	-0.99194	-1.35607	2.58953	-1.01112	-0.36469	-0.57356	-0.26606	-0.07622	0.43862	-0.19268	0.13829	-0.06698
4074	-3.29936	1.29936	-0.07715	1.82790	-4.09835	-0.92097	2.13254	2.19865	0.99278	15.31335	-15.67308	-4.84147	0.22983	-0.24329	0.01538	0.36171	-0.53005	-0.25796	23.66374	-17.50738	-4.43760	5.49731	-11.27677	0.21229	-1.18802	0.99184	-0.46912	-1.90468	-0.96586	-0.26496	-0.06843	0.24926	-0.66254	0.10624	-0.32170	0.01900	-0.16668	0.10920	-0.02855	0.03696	0.06827	0.03643
4075	-4.51861	-1.03576	1.34480	3.21294	-3.92928	-0.68507	3.65348	-13.09506	1.13500	27.64767	-22.73560	-4.02734	0.34050	-0.28613	-0.11020	0.62859	-0.47803	-0.20623	47.29600	-38.44632	-3.16329	5.33034	13.43372	-2.33408	-5.00623	-0.32858	-4.40819	3.59361	-3.26348	2.01249	1.09716	1.43518	-4.51648	2.05507	-1.02853	0.96250	0.06042	0.34493	-0.71087	0.32923	-0.13992	0.15555
4076	-5.76924	-0.59000	1.26337	2.55088	-1.30877	-0.00203	3.10316	-18.15441	-0.24163	25.85055	-17.48796	-1.17012	0.55045	-0.19083	-0.09757	0.86619	-0.41524	-0.04976	42.51014	-37.44335	-0.49759	-3.45672	9.52263	-3.28854	-4.03784	0.09284	-4.74465	4.84904	-3.59388	2.62717	1.52212	1.06575	-5.15716	2.80667	-1.42682	1.32986	0.20158	0.40950	-0.91748	0.38241	-0.27017	0.16364
4077	-5.81455	2.30931	-0.43359	0.29608	1.34561	0.43805	2.52222	-9.98752	-2.19789	8.03863	-5.58211	0.38318	0.61393	-0.01825	0.05375	0.84624	-0.38272	0.02563	8.82314	-19.51724	0.28183	-8.57201	-8.14655	-9.25847	3.55954	-0.12291	-2.06378	0.56299	0.66192	0.62736	1.43400	-0.97538	-1.90922	1.78680	-0.66762	0.88581	0.22279	0.17946	-0.42445	0.18828	-0.19093	0.07086
4078	-4.69569	3.99511	-1.63252	-1.04564	3.08931	0.32010	4.03968	-4.03062	-2.09498	-6.99963	6.81639	0.40563	0.48397	-0.00051	0.19151	0.58948	-0.34511	-0.04153	-16.78470	-4.21662	2.06530	-5.13570	-16.06405	-14.06076	10.65574	-1.27582	0.28634	-3.86919	5.31035	-1.72825	1.54501	-2.97517	1.43187	0.41132	0.33573	0.26085	0.21823	-0.11313	0.17911	-0.01329	-0.01799	-0.01520
4079	-4.32735	2.57584	-0.67758	0.14334	4.12155	-0.12403	4.25524	-9.89136	1.22134	-3.10409	15.39158	0.50322	0.28919	-0.21533	0.19397	0.45339	-0.31504	-0.11046	-8.88837	-0.46331	7.55002	-3.24126	-13.57068	-5.71076	9.57982	-0.37625	1.26836	-4.04039	3.90075	-1.89154	1.76863	-3.69310	1.99539	-0.07320	0.07471	-0.03855	0.24110	-0.31311	0.38668	-0.06897	0.04690	-0.03366
4080	-5.23109	-0.10825	1.46145	2.11749	5.06928	-0.36658	2.37436	-19.47175	5.69273	10.86222	19.69302	1.18384	0.11279	-0.48102	0.06394	0.58560	-0.24408	-0.01586	15.01606	-0.41646	14.47145	-2.69811	-12.33500	9.04834	3.22447	2.48430	1.68878	-2.14889	-2.13805	-0.48863	1.35875	-2.81479	1.00867	0.01676	-1.13640	-0.15247	0.19937	-0.35037	0.32221	-0.04415	-0.01334	-0.02410
4081	-4.97162	-1.05218	2.12963	2.35244	6.02343	-0.12444	7.50441	-22.29113	7.86189	16.16013	20.38804	1.96395	0.18111	-0.55345	-0.08316	0.70715	-0.05128	0.19743	30.32985	-0.78458	18.91166	4.83496	-12.85614	13.04836	-0.23216	2.93274	1.15443	-1.78393	-5.98477	0.39402	0.57713	-1.28650	0.21767	0.01127	-1.74215	-0.29034	0.11382	-0.25753	0.22998	-0.03815	-0.05774	-0.04392
4082	-3.47364	1.01936	0.27536	1.23344	5.74494	0.27915	21.17864	-19.99602	6.52796	11.57891	16.08274	2.78251	0.56567	-0.27533	-0.14550	0.59292	0.11000	0.27736	36.72725	-10.04194	20.22007	10.54782	-7.76406	7.13911	0.97038	-0.28840	-0.58639	-1.72753	-6.35571	0.78171	0.47233	-0.94570	-0.48835	0.14456	-1.49320	-0.26416	0.13237	-0.22780	0.10562	-0.02470	-0.04112	-0.06526
4083	-3.14079	3.68284	-1.77550	0.85937	4.50759	0.42611	31.82786	-20.28370	4.40750	8.78565	10.79642	4.35772	0.80412	0.22112	-0.14081	0.40146	0.03045	0.13858	44.64612	-23.69029	21.77862	2.39293	-2.15222	3.55939	3.40290	-3.62759	-2.14778	0.14029	-6.43968	1.56637	1.35234	-2.69100	-1.34584	0.69165	-1.36307	0.06877	0.30427	-0.44017	-0.08435	0.03769	-0.04616	-0.02984
4084	-3.89889	3.66796	-1.56604	1.44329	4.55994	0.35000	31.45391	-22.39205	4.06370	11.24597	12.91339	6.65172	0.56498	0.48324	-0.10700	0.38546	-0.19707	-0.01568	52.72168	-20.02691	24.64638	-7.36784	-5.95505	3.21283	3.97425	-3.17939	-2.13425	1.57163	-6.07712	1.93568	2.22328	-4.88398	-1.94459	1.13689	-1.61422	0.41095	0.46162	-0.73835	-0.28360	0.10771	-0.09771	0.04519
4085	-4.44436	1.93295	-0.20747	1.53507	5.26434	0.20889	20.92458	-19.23863	4.00233	12.47713	18.91021	7.27272	0.20693	0.19564	-0.02468	0.52106	-0.38834	-0.05921	45.75880	1.35208	23.37171	-0.40863	-13.41911	0.86350	1.57367	2.51290	0.07008	-0.58990	-3.28633	0.84455	1.96642	-4.88537	-1.49899	0.98708	-1.61558	0.43064	0.38669	-0.74024	-0.28614	0.14670	-0.11884	0.09718
4086	-4.77243	1.68113	-0.25220	0.73177	3.59258	0.04259	8.63969	-11.55726	2.22100	8.75432	15.47296	4.28303	0.23156	-0.39976	0.07728	0.57613	-0.49711	-0.06188	21.72235	10.73096	14.81097	17.89500	-11.51745	-3.30938	-2.00184	8.78110	2.62382	-5.21164	0.46438	-0.95747	1.03899	-2.92312	-0.54482	0.42241	-1.16361	0.15875	0.18408	-0.42654	-0.06398	0.14684	-0.07053	0.09193
4087	-4.85511	3.41107	-1.95432	-0.30137	0.04902	-0.00060	4.87049	-5.79902	-0.11858	2.65129	2.10686	0.13281	0.58104	-0.69651	0.11557	0.48266	-0.47778	-0.06401	1.38351	-3.30847	5.15356	28.47801	-0.82850	-4.90077	-3.54881	8.00829	2.12427	-8.13407	0.85804	-1.78767	0.73241	-2.13506	-0.94362	-0.14541	-1.17652	-0.20825	0.15100	-0.20700	0.00230	0.07744	-0.07179	0.03049
4088	-4.89814	5.32369	-3.62575	-0.79121	-2.03926	0.17795	6.25233	-3.23564	-1.82273	-1.11977	-8.35372	-1.27989	0.84714	-0.46934	0.05700	0.47237	-0.33236	-0.03141	-3.96342	-19.06021	0.02785	26.04593	6.65159	1.32543	-1.66720	1.50527	-0.42273	-6.95117	-3.59497	-0.96054	1.43831	-3.73477	-2.05881	-0.45372	-2.30128	-0.47189	0.34489	-0.32858	-0.15793	-0.06303	-0.23224	-0.05084
4089	-5.29787	6.14562	-4.23402	-0.53088	-1.62356	0.43106	1.04351	-1.25011	-4.22471	0.67208	-11.31886	0.05503	0.96775	-0.18133	-0.04539	0.65473	-0.21654	0.02816	-4.66374	-22.90976	-4.31691	22.13259	6.77100	13.82180	0.73769	-2.27213	-1.14738	-2.96979	-8.45680	0.65612	2.28883	-5.22870	-1.93291	-0.28540	-3.35849	-0.38764	0.56511	-0.55892	-0.18258	-0.15436	-0.40897	-0.07575
4090	-5.30730	5.61506	-3.94800	0.20813	-0.51236	0.52130	-8.19133	-1.53391	-7.22140	8.83447	-15.26906	0.90554	1.16192	-0.31479	-0.09962	0.82548	-0.28622	0.05888	-2.95721	-29.01417	-11.93621	22.57867	5.19120	21.06067	0.48143	-1.39226	0.15169	0.85077	-8.53388	1.76553	2.36464	-4.78793	-0.96307	0.46419	-2.86064	0.12962	0.63691	-0.59603	-0.00716	-0.05341	-0.38626	0.00262
4091	-4.00620	4.33212	-3.35642	0.75412	-0.54509	0.37020	-7.96575	-6.43641	-7.41736	18.34550	-24.85778	-0.88691	1.29263	-0.59533	-0.09497	0.81086	-0.49300	0.03349	11.02860	-46.76508	-17.97505	17.74233	4.14991	14.43022	0.69415	-0.60966	1.38024	2.04366	-4.08647	1.73321	2.37969	-4.00631	0.05946	1.33760	-1.24874	0.73071	0.63956	-0.55028	0.15779	0.17926	-0.19282	0.12742
4092	-1.59894	3.74031	-3.42111	0.33935	-1.87439	0.07486	4.13483	-10.20985	-3.32918	18.14024	-31.60876	-4.49442	1.10886	-0.42131	-0.09430	0.65300	-0.65551	-0.04591	28.61703	-57.09940	-15.90028	5.98603	1.44447	-1.13279	4.42745	-1.68554	1.59856	-0.46899	0.46484	0.79983	3.07203	-4.61886	0.92264	1.45028	-0.10254	0.90861	0.65683	-0.65013	0.16929	0.30375	-0.02211	0.20245
4093	1.15856	4.31303	-4.57436	-0.23080	-2.02755	-0.26453	20.19404	-8.02683	2.12230	4.39113	-22.14598	-6.81342	0.90821	0.07527	-0.07336	0.51695	-0.60584	-0.08387	30.21481	-39.88190	-5.15344	2.76078	-4.24963	-12.61069	7.61729	-1.79090	1.08714	-4.75968	1.58111	-0.11705	3.29371	-5.61241	0.95306	0.64746	-0.20321	0.59014	0.56056	-0.77759	0.04135	0.22144	0.01087	0.19746
4094	3.16699	4.58996	-5.44761	-1.16743	0.72283	-0.38141	33.20073	-5.70413	5.39615	-15.57624	1.84590	-5.68875	1.10525	0.23709	0.07131	0.42522	-0.34733	-0.02196	14.46653	-7.51945	8.64351	15.62568	-10.88150	-12.36328	6.69170	0.21395	0.56055	-7.13847	-0.99036	-0.25022	2.34521	-5.30976	0.24942	-0.23719	-1.18075	0.11201	0.35432	-0.69275	-0.04829	0.05932	-0.06551	0.13148
4095	2.97781	3.04248	-3.92073	-3.40680	3.75597	-0.04978	34.45932	-9.13471	5.04337	-28.81166	20.32177	-2.28253	1.45903	-0.14835	0.33761	0.29553	-0.11726	0.02128	-3.93619	10.29711	15.93697	32.27194	-12.21349	-4.70568	3.37427	1.91173	0.20921	-6.54716	-5.26466	0.24807	1.06087	-3.52088	-0.36384	-0.56572	-2.37705	-0.27133	0.19163	-0.35378	-0.01158	-0.05705	-0.17837	0.03041
4096	0.83767	0.45713	-0.48355	-4.69795	4.09933	0.36510	18.76965	-14.91110	1.18077	-24.61320	19.91671	0.82315	1.55592	-0.65667	0.57176	0.23898	-0.12402	-0.02986	-13.51309	3.92544	10.77404	41.58216	-5.45197	1.64528	-0.22373	1.85947	-0.09258	-4.90200	-8.77819	0.72506	0.07813	-1.36389	-0.71642	-0.43871	-3.34752	-0.49359	0.11134	0.04119	0.04071	-0.09911	-0.28074	-0.05955
4097	-0.99813	-0.11540	0.98555	-2.79152	1.83679	0.35641	-5.88155	-14.60027	-5.41153	-6.25408	4.58425	1.58727	1.42945	-0.69502	0.58048	0.41820	-0.35825	-0.12561	-16.44892	-12.60380	-5.33156	45.29662	2.04826	3.93533	-3.21527	1.87549	0.17321	-3.32991	-9.27984	0.75184	-0.36819	-0.41313	-0.91659	-0.08781	-3.63007	-0.49476	0.14704	0.13998	0.03788	-0.07711	-0.33950	-0.09772
4098	-0.98176	2.24245	-1.30870	0.31839	-0.59377	0.06396	-22.88546	-8.09409	-11.54843	11.27344	-13.62236	-0.00911	1.27729	-0.19996	0.34227	0.68260	-0.57024	-0.16256	-17.17759	-26.34219	-22.44516	39.54901	2.53563	4.93551	-4.27740	3.48205	1.13070	-1.57799	-5.93646	0.26226	-0.19755	-1.29984	-0.93298	0.40068	-2.94102	-0.27596	0.28928	-0.18639	-0.01587	-0.01478	-0.34750	-0.09250
4099	-0.13490	4.98582	-4.43036	1.49402	-1.08171	-0.04623	-21.06718	-4.49607	-12.60469	18.14024	-23.48586	-1.64909	1.10338	0.33676	0.05839	0.75246	-0.53421	-0.08188	-10.08103	-35.41607	-27.42379	17.58883	0.71043	5.53111	-1.75121	3.80640	1.44852	-0.69126	-1.24980	-0.42748	0.55359	-3.50185	-0.80160	0.67831	-1.82587	-0.06269	0.41081	-0.69071	-0.12660	0.03537	-0.33249	-0.07570
4100	-0.33833	6.17744	-5.45021	0.74400	0.37559	0.05835	-3.79606	-7.11471	-7.71742	16.64340	-18.98870	-1.38525	0.83053	0.56048	-0.09563	0.65132	-0.33488	0.05260	9.49000	-35.52164	-16.75795	-3.77362	4.47892	3.31183	4.50347	-1.06625	0.17268	-2.48399	0.37257	-0.76088	2.12047	-6.17194	-0.41436	0.30832	-1.39960	-0.12227	0.50766	-1.05405	-0.20696	0.02807	-0.33257	-0.05794
4101	-1.52326	6.42675	-4.96993	0.10486	2.71731	0.04621	13.58881	-8.95369	-2.05431	10.94570	-2.41244	0.08136	0.53227	0.56357	-0.11447	0.59485	-0.17491	0.14881	26.39768	-19.58161	-1.49870	0.84187	7.16410	-1.31469	9.71820	-8.62408	-1.57785	-5.84870	-1.78241	-0.56992	3.62349	-7.86194	0.04057	-0.33005	-1.92935	-0.34928	0.58253	-1.08537	-0.16172	0.02742	-0.34162	-0.02440
4102	-2.21287	6.82195	-4.81587	0.37395	4.49556	-0.14579	16.91169	-3.88773	-1.41307	2.80723	13.25602	0.90601	0.35131	0.59521	-0.06579	0.61197	-0.12695	0.17965	21.01782	4.89588	4.14826	24.27253	0.95035	-3.29854	7.37645	-11.77340	-1.83653	-7.07225	-3.30793	-0.30249	3.08985	-7.12038	0.01464	-0.36434	-2.20434	-0.35437	0.49673	-0.81252	-0.05444	0.11193	-0.25625	0.02989
4103	-2.46768	7.21843	-4.78815	0.20480	4.17659	-0.16487	7.50118	3.69316	-4.40882	-3.50871	14.93157	0.86123	0.24986	0.66837	0.00203	0.52650	-0.19762	0.13116	1.88777	18.56615	-0.25833	33.19289	-2.64954	-0.52147	-1.43913	-8.88954	-0.53732	-4.70333	-1.91001	-0.22743	0.46014	-4.64036	-0.59741	0.10603	-1.37145	-0.08594	0.23126	-0.52417	-0.04325	0.15240	-0.02497	0.06225
