	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d
	R_HEEL	R_HEEL	R_HEEL	L_HEEL	L_HEEL	L_HEEL
	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
2359	0.23772	0.04031	0.08259	-0.00824	0.43350	0.00964
2360	0.23599	0.03898	0.07893	-0.00798	0.43358	0.00964
2361	0.23406	0.03779	0.07518	-0.00765	0.43372	0.00969
2362	0.23202	0.03669	0.07136	-0.00726	0.43395	0.00966
2363	0.22990	0.03574	0.06749	-0.00689	0.43434	0.00944
2364	0.22779	0.03506	0.06369	-0.00666	0.43491	0.00916
2365	0.22589	0.03469	0.06008	-0.00658	0.43551	0.00905
2366	0.22436	0.03445	0.05672	-0.00659	0.43592	0.00918
2367	0.22325	0.03410	0.05360	-0.00660	0.43612	0.00944
2368	0.22233	0.03358	0.05066	-0.00655	0.43627	0.00964
2369	0.22136	0.03306	0.04789	-0.00642	0.43654	0.00963
2370	0.22032	0.03265	0.04536	-0.00629	0.43689	0.00945
2371	0.21934	0.03235	0.04311	-0.00628	0.43723	0.00925
2372	0.21845	0.03211	0.04112	-0.00647	0.43758	0.00914
2373	0.21773	0.03182	0.03937	-0.00674	0.43799	0.00913
2374	0.21729	0.03138	0.03782	-0.00685	0.43840	0.00923
2375	0.21709	0.03087	0.03648	-0.00666	0.43867	0.00946
2376	0.21694	0.03043	0.03530	-0.00626	0.43881	0.00982
2377	0.21675	0.03016	0.03405	-0.00590	0.43903	0.01017
2378	0.21665	0.03003	0.03257	-0.00583	0.43943	0.01043
2379	0.21680	0.02984	0.03098	-0.00608	0.43979	0.01084
2380	0.21726	0.02938	0.02956	-0.00646	0.43976	0.01165
2381	0.21786	0.02868	0.02843	-0.00663	0.43931	0.01278
2382	0.21829	0.02798	0.02748	-0.00645	0.43878	0.01398
2383	0.21831	0.02755	0.02656	-0.00617	0.43845	0.01520
2384	0.21796	0.02751	0.02561	-0.00609	0.43829	0.01656
2385	0.21749	0.02772	0.02463	-0.00618	0.43819	0.01810
2386	0.21707	0.02795	0.02366	-0.00616	0.43818	0.01969
2387	0.21665	0.02805	0.02277	-0.00602	0.43838	0.02127
2388	0.21617	0.02803	0.02191	-0.00605	0.43884	0.02295
2389	0.21570	0.02796	0.02096	-0.00643	0.43945	0.02486
2390	0.21535	0.02782	0.01984	-0.00690	0.44003	0.02710
2391	0.21516	0.02762	0.01864	-0.00698	0.44049	0.02976
2392	0.21509	0.02746	0.01744	-0.00642	0.44085	0.03291
2393	0.21513	0.02734	0.01628	-0.00533	0.44120	0.03647
2394	0.21528	0.02718	0.01516	-0.00407	0.44163	0.04020
2395	0.21555	0.02685	0.01420	-0.00301	0.44216	0.04390
2396	0.21598	0.02634	0.01346	-0.00229	0.44285	0.04758
2397	0.21662	0.02575	0.01289	-0.00185	0.44380	0.05152
2398	0.21735	0.02516	0.01241	-0.00162	0.44502	0.05586
2399	0.21793	0.02465	0.01192	-0.00158	0.44646	0.06047
2400	0.21821	0.02426	0.01144	-0.00169	0.44806	0.06509
2401	0.21820	0.02405	0.01107	-0.00194	0.44973	0.06958
2402	0.21807	0.02402	0.01090	-0.00233	0.45146	0.07395
2403	0.21796	0.02409	0.01081	-0.00282	0.45324	0.07835
2404	0.21791	0.02422	0.01069	-0.00337	0.45508	0.08293
2405	0.21787	0.02436	0.01062	-0.00392	0.45695	0.08758
2406	0.21789	0.02440	0.01077	-0.00434	0.45880	0.09206
2407	0.21798	0.02426	0.01114	-0.00460	0.46064	0.09625
2408	0.21808	0.02399	0.01153	-0.00511	0.46260	0.10012
2409	0.21815	0.02373	0.01176	-0.00641	0.46472	0.10364
2410	0.21824	0.02359	0.01182	-0.00849	0.46685	0.10677
2411	0.21835	0.02361	0.01177	-0.01077	0.46879	0.10964
2412	0.21848	0.02373	0.01170	-0.01271	0.47042	0.11237
2413	0.21861	0.02387	0.01164	-0.01420	0.47181	0.11492
2414	0.21871	0.02394	0.01157	-0.01549	0.47306	0.11719
2415	0.21875	0.02393	0.01144	-0.01681	0.47419	0.11891
2416	0.21874	0.02396	0.01118	-0.01826	0.47514	0.11974
2417	0.21874	0.02411	0.01079	-0.01982	0.47584	0.11963
2418	0.21876	0.02424	0.01042	-0.02148	0.47627	0.11897
2419	0.21876	0.02416	0.01023	-0.02323	0.47652	0.11828
2420	0.21861	0.02386	0.01033	-0.02495	0.47671	0.11769
2421	0.21828	0.02357	0.01070	-0.02653	0.47691	0.11687
2422	0.21782	0.02346	0.01117	-0.02799	0.47705	0.11539
2423	0.21732	0.02360	0.01147	-0.02942	0.47716	0.11302
2424	0.21685	0.02392	0.01148	-0.03092	0.47730	0.10984
2425	0.21642	0.02433	0.01139	-0.03259	0.47758	0.10603
2426	0.21601	0.02472	0.01151	-0.03447	0.47804	0.10190
2427	0.21566	0.02493	0.01190	-0.03649	0.47863	0.09786
2428	0.21545	0.02485	0.01241	-0.03841	0.47924	0.09411
2429	0.21539	0.02462	0.01285	-0.03992	0.47976	0.09042
2430	0.21542	0.02450	0.01304	-0.04094	0.48011	0.08642
2431	0.21543	0.02468	0.01292	-0.04179	0.48023	0.08197
2432	0.21530	0.02511	0.01259	-0.04274	0.48009	0.07721
2433	0.21497	0.02558	0.01224	-0.04348	0.47960	0.07237
2434	0.21454	0.02588	0.01208	-0.04357	0.47864	0.06763
2435	0.21417	0.02594	0.01215	-0.04284	0.47719	0.06307
2436	0.21394	0.02587	0.01226	-0.04161	0.47535	0.05867
2437	0.21381	0.02581	0.01224	-0.04028	0.47325	0.05431
2438	0.21372	0.02580	0.01219	-0.03905	0.47099	0.04996
2439	0.21361	0.02586	0.01240	-0.03787	0.46864	0.04568
2440	0.21340	0.02607	0.01298	-0.03663	0.46636	0.04164
2441	0.21298	0.02649	0.01388	-0.03529	0.46454	0.03800
2442	0.21241	0.02711	0.01496	-0.03394	0.46369	0.03480
2443	0.21184	0.02782	0.01610	-0.03263	0.46409	0.03199
2444	0.21136	0.02862	0.01729	-0.03124	0.46551	0.02949
2445	0.21093	0.02950	0.01860	-0.02960	0.46731	0.02724
2446	0.21049	0.03043	0.02003	-0.02770	0.46884	0.02506
2447	0.21007	0.03130	0.02151	-0.02576	0.46977	0.02274
2448	0.20982	0.03202	0.02302	-0.02404	0.47005	0.02024
2449	0.20992	0.03254	0.02465	-0.02266	0.46997	0.01764
2450	0.21048	0.03276	0.02639	-0.02160	0.46995	0.01504
2451	0.21149	0.03261	0.02822	-0.02093	0.47021	0.01258
2452	0.21286	0.03211	0.03026	-0.02072	0.47066	0.01064
2453	0.21449	0.03146	0.03263	-0.02082	0.47113	0.00954
2454	0.21639	0.03092	0.03527	-0.02083	0.47148	0.00921
2455	0.21872	0.03055	0.03804	-0.02046	0.47162	0.00930
2456	0.22151	0.03024	0.04095	-0.01983	0.47159	0.00953
2457	0.22466	0.02981	0.04408	-0.01927	0.47152	0.00984
2458	0.22799	0.02920	0.04746	-0.01898	0.47146	0.01031
2459	0.23139	0.02841	0.05103	-0.01881	0.47131	0.01093
2460	0.23480	0.02746	0.05467	-0.01845	0.47097	0.01153
2461	0.23816	0.02637	0.05829	-0.01773	0.47057	0.01194
2462	0.24147	0.02518	0.06183	-0.01674	0.47021	0.01215
2463	0.24466	0.02378	0.06523	-0.01568	0.46976	0.01221
2464	0.24751	0.02203	0.06858	-0.01473	0.46902	0.01216
2465	0.24965	0.01988	0.07215	-0.01394	0.46816	0.01209
2466	0.25075	0.01731	0.07620	-0.01330	0.46759	0.01217
2467	0.25079	0.01426	0.08087	-0.01284	0.46742	0.01250
2468	0.25012	0.01080	0.08616	-0.01261	0.46743	0.01300
2469	0.24934	0.00719	0.09189	-0.01259	0.46731	0.01342
2470	0.24889	0.00386	0.09758	-0.01277	0.46701	0.01359
2471	0.24879	0.00121	0.10272	-0.01317	0.46660	0.01355
2472	0.24874	-0.00048	0.10699	-0.01367	0.46617	0.01335
2473	0.24856	-0.00095	0.11027	-0.01400	0.46578	0.01305
2474	0.24851	-0.00015	0.11247	-0.01399	0.46552	0.01268
2475	0.24890	0.00168	0.11368	-0.01376	0.46551	0.01236
2476	0.24978	0.00402	0.11423	-0.01356	0.46571	0.01217
2477	0.25104	0.00627	0.11466	-0.01357	0.46592	0.01196
2478	0.25266	0.00800	0.11556	-0.01371	0.46593	0.01146
2479	0.25490	0.00907	0.11730	-0.01376	0.46579	0.01054
2480	0.25803	0.00963	0.11976	-0.01371	0.46572	0.00934
2481	0.26207	0.01000	0.12233	-0.01358	0.46587	0.00817
2482	0.26667	0.01053	0.12452	-0.01334	0.46622	0.00727
2483	0.27158	0.01149	0.12648	-0.01303	0.46664	0.00671
2484	0.27676	0.01299	0.12878	-0.01286	0.46694	0.00636
2485	0.28180	0.01487	0.13167	-0.01294	0.46701	0.00610
2486	0.28578	0.01685	0.13487	-0.01307	0.46687	0.00585
2487	0.28807	0.01886	0.13798	-0.01317	0.46673	0.00550
2488	0.28892	0.02120	0.14108	-0.01326	0.46672	0.00501
2489	0.28902	0.02420	0.14451	-0.01332	0.46685	0.00451
2490	0.28882	0.02773	0.14829	-0.01333	0.46703	0.00424
2491	0.28846	0.03140	0.15198	-0.01343	0.46727	0.00435
2492	0.28808	0.03474	0.15507	-0.01371	0.46758	0.00474
2493	0.28802	0.03747	0.15743	-0.01398	0.46792	0.00504
2494	0.28871	0.03955	0.15941	-0.01405	0.46816	0.00496
2495	0.29033	0.04122	0.16132	-0.01388	0.46821	0.00460
2496	0.29272	0.04264	0.16309	-0.01360	0.46812	0.00433
2497	0.29551	0.04379	0.16435	-0.01335	0.46793	0.00437
2498	0.29834	0.04452	0.16490	-0.01319	0.46771	0.00456
2499	0.30103	0.04483	0.16490	-0.01306	0.46755	0.00467
2500	0.30339	0.04484	0.16466	-0.01287	0.46750	0.00465
2501	0.30508	0.04464	0.16435	-0.01263	0.46750	0.00461
2502	0.30583	0.04422	0.16397	-0.01250	0.46746	0.00467
2503	0.30567	0.04344	0.16347	-0.01260	0.46733	0.00490
2504	0.30483	0.04213	0.16280	-0.01285	0.46711	0.00536
2505	0.30328	0.04042	0.16196	-0.01306	0.46685	0.00593
2506	0.30083	0.03875	0.16098	-0.01319	0.46667	0.00637
2507	0.29744	0.03750	0.15989	-0.01337	0.46664	0.00648
2508	0.29351	0.03666	0.15875	-0.01382	0.46672	0.00628
2509	0.28980	0.03610	0.15780	-0.01462	0.46675	0.00597
2510	0.28683	0.03585	0.15734	-0.01552	0.46665	0.00577
2511	0.28459	0.03596	0.15743	-0.01619	0.46650	0.00576
2512	0.28287	0.03641	0.15789	-0.01651	0.46640	0.00590
2513	0.28160	0.03702	0.15850	-0.01659	0.46638	0.00614
2514	0.28096	0.03759	0.15917	-0.01648	0.46632	0.00640
2515	0.28119	0.03797	0.15990	-0.01616	0.46615	0.00661
2516	0.28235	0.03817	0.16065	-0.01574	0.46592	0.00676
2517	0.28419	0.03836	0.16132	-0.01548	0.46570	0.00680
2518	0.28640	0.03862	0.16184	-0.01553	0.46554	0.00663
2519	0.28863	0.03885	0.16218	-0.01569	0.46542	0.00634
2520	0.29060	0.03893	0.16234	-0.01578	0.46526	0.00622
2521	0.29220	0.03900	0.16242	-0.01579	0.46514	0.00641
2522	0.29355	0.03914	0.16249	-0.01582	0.46519	0.00671
2523	0.29470	0.03916	0.16246	-0.01591	0.46547	0.00683
2524	0.29548	0.03886	0.16229	-0.01598	0.46583	0.00673
2525	0.29576	0.03843	0.16211	-0.01589	0.46608	0.00663
2526	0.29567	0.03833	0.16208	-0.01551	0.46612	0.00668
2527	0.29548	0.03871	0.16214	-0.01491	0.46601	0.00683
2528	0.29541	0.03929	0.16211	-0.01434	0.46596	0.00689
2529	0.29567	0.03980	0.16191	-0.01403	0.46616	0.00682
2530	0.29629	0.04018	0.16177	-0.01391	0.46654	0.00677
2531	0.29713	0.04059	0.16187	-0.01379	0.46686	0.00693
2532	0.29804	0.04109	0.16213	-0.01369	0.46693	0.00732
2533	0.29888	0.04164	0.16239	-0.01369	0.46680	0.00777
2534	0.29944	0.04216	0.16268	-0.01364	0.46657	0.00808
2535	0.29973	0.04249	0.16304	-0.01343	0.46631	0.00813
2536	0.30000	0.04251	0.16341	-0.01323	0.46607	0.00792
2537	0.30034	0.04223	0.16362	-0.01323	0.46583	0.00770
2538	0.30042	0.04173	0.16363	-0.01337	0.46559	0.00771
2539	0.29989	0.04112	0.16347	-0.01352	0.46537	0.00807
2540	0.29883	0.04058	0.16330	-0.01365	0.46522	0.00862
2541	0.29772	0.04035	0.16327	-0.01381	0.46515	0.00911
2542	0.29694	0.04053	0.16346	-0.01408	0.46516	0.00934
2543	0.29642	0.04106	0.16388	-0.01444	0.46525	0.00924
2544	0.29577	0.04172	0.16457	-0.01471	0.46542	0.00895
2545	0.29478	0.04241	0.16549	-0.01484	0.46556	0.00869
2546	0.29366	0.04315	0.16666	-0.01493	0.46553	0.00862
2547	0.29263	0.04418	0.16811	-0.01496	0.46536	0.00869
2548	0.29174	0.04568	0.16994	-0.01480	0.46524	0.00884
2549	0.29105	0.04768	0.17210	-0.01455	0.46522	0.00902
2550	0.29071	0.05001	0.17447	-0.01443	0.46528	0.00918
2551	0.29057	0.05243	0.17689	-0.01447	0.46532	0.00923
2552	0.29019	0.05469	0.17917	-0.01457	0.46533	0.00916
2553	0.28929	0.05668	0.18110	-0.01474	0.46525	0.00901
2554	0.28805	0.05844	0.18246	-0.01503	0.46506	0.00892
2555	0.28688	0.05993	0.18322	-0.01529	0.46476	0.00901
2556	0.28596	0.06105	0.18359	-0.01538	0.46446	0.00925
2557	0.28530	0.06174	0.18383	-0.01531	0.46425	0.00945
2558	0.28489	0.06200	0.18399	-0.01529	0.46414	0.00954
2559	0.28468	0.06187	0.18390	-0.01550	0.46414	0.00956
2560	0.28445	0.06145	0.18335	-0.01600	0.46426	0.00957
2561	0.28396	0.06082	0.18225	-0.01663	0.46442	0.00960
2562	0.28320	0.06004	0.18061	-0.01707	0.46448	0.00964
2563	0.28231	0.05916	0.17842	-0.01715	0.46443	0.00965
2564	0.28148	0.05823	0.17557	-0.01713	0.46439	0.00957
2565	0.28083	0.05726	0.17208	-0.01730	0.46447	0.00945
2566	0.28022	0.05634	0.16820	-0.01749	0.46472	0.00936
2567	0.27942	0.05550	0.16423	-0.01737	0.46511	0.00933
2568	0.27836	0.05461	0.16020	-0.01704	0.46544	0.00934
2569	0.27721	0.05346	0.15585	-0.01682	0.46551	0.00941
2570	0.27596	0.05205	0.15097	-0.01679	0.46530	0.00951
2571	0.27453	0.05067	0.14565	-0.01682	0.46500	0.00960
2572	0.27304	0.04944	0.14017	-0.01685	0.46483	0.00962
2573	0.27171	0.04817	0.13489	-0.01688	0.46483	0.00953
2574	0.27045	0.04657	0.13004	-0.01694	0.46492	0.00937
2575	0.26889	0.04455	0.12558	-0.01704	0.46504	0.00930
2576	0.26672	0.04214	0.12120	-0.01705	0.46517	0.00940
2577	0.26404	0.03946	0.11661	-0.01689	0.46525	0.00966
2578	0.26122	0.03671	0.11170	-0.01676	0.46516	0.01001
2579	0.25863	0.03408	0.10653	-0.01688	0.46482	0.01037
2580	0.25631	0.03160	0.10137	-0.01724	0.46437	0.01062
2581	0.25405	0.02933	0.09641	-0.01758	0.46415	0.01062
2582	0.25164	0.02736	0.09164	-0.01773	0.46437	0.01040
2583	0.24906	0.02569	0.08687	-0.01785	0.46499	0.01020
2584	0.24655	0.02418	0.08205	-0.01825	0.46573	0.01020
2585	0.24440	0.02269	0.07735	-0.01883	0.46636	0.01026
2586	0.24272	0.02115	0.07298	-0.01904	0.46682	0.01011
2587	0.24128	0.01976	0.06896	-0.01850	0.46715	0.00964
2588	0.23968	0.01867	0.06516	-0.01761	0.46747	0.00912
2589	0.23771	0.01784	0.06160	-0.01720	0.46774	0.00892
2590	0.23559	0.01708	0.05838	-0.01740	0.46789	0.00920
2591	0.23377	0.01632	0.05545	-0.01769	0.46785	0.00975
2592	0.23251	0.01559	0.05259	-0.01775	0.46776	0.01017
2593	0.23169	0.01492	0.04961	-0.01778	0.46779	0.01030
2594	0.23105	0.01428	0.04653	-0.01799	0.46794	0.01033
2595	0.23038	0.01358	0.04356	-0.01835	0.46802	0.01049
2596	0.22955	0.01282	0.04086	-0.01868	0.46787	0.01085
2597	0.22864	0.01218	0.03834	-0.01891	0.46757	0.01126
2598	0.22790	0.01191	0.03579	-0.01895	0.46734	0.01155
2599	0.22739	0.01203	0.03319	-0.01876	0.46736	0.01175
2600	0.22695	0.01222	0.03077	-0.01840	0.46755	0.01211
2601	0.22640	0.01217	0.02873	-0.01798	0.46780	0.01281
2602	0.22562	0.01183	0.02708	-0.01756	0.46809	0.01384
2603	0.22463	0.01137	0.02570	-0.01714	0.46842	0.01515
2604	0.22362	0.01101	0.02443	-0.01676	0.46871	0.01667
2605	0.22286	0.01081	0.02316	-0.01645	0.46893	0.01830
2606	0.22242	0.01067	0.02186	-0.01627	0.46908	0.01994
2607	0.22223	0.01043	0.02053	-0.01600	0.46919	0.02162
2608	0.22225	0.01014	0.01910	-0.01527	0.46923	0.02344
2609	0.22245	0.00995	0.01752	-0.01392	0.46923	0.02556
2610	0.22266	0.00989	0.01595	-0.01231	0.46927	0.02810
2611	0.22270	0.00980	0.01471	-0.01093	0.46941	0.03118
2612	0.22265	0.00947	0.01398	-0.00982	0.46966	0.03488
2613	0.22286	0.00891	0.01356	-0.00858	0.46997	0.03906
2614	0.22349	0.00831	0.01308	-0.00693	0.47035	0.04334
2615	0.22432	0.00792	0.01234	-0.00499	0.47078	0.04731
2616	0.22497	0.00778	0.01144	-0.00308	0.47125	0.05080
2617	0.22529	0.00774	0.01069	-0.00145	0.47168	0.05411
2618	0.22539	0.00767	0.01027	-0.00010	0.47209	0.05765
2619	0.22551	0.00756	0.01012	0.00110	0.47258	0.06146
2620	0.22570	0.00746	0.01006	0.00223	0.47319	0.06513
2621	0.22592	0.00742	0.00998	0.00323	0.47384	0.06820
2622	0.22611	0.00748	0.00989	0.00394	0.47447	0.07073
2623	0.22618	0.00764	0.00987	0.00415	0.47509	0.07312
2624	0.22607	0.00783	0.00990	0.00379	0.47556	0.07564
2625	0.22588	0.00799	0.00993	0.00318	0.47583	0.07802
2626	0.22572	0.00806	0.00990	0.00278	0.47600	0.07979
2627	0.22563	0.00805	0.00986	0.00276	0.47624	0.08079
2628	0.22563	0.00792	0.00986	0.00290	0.47654	0.08126
2629	0.22568	0.00768	0.00990	0.00289	0.47657	0.08153
2630	0.22576	0.00742	0.01001	0.00260	0.47596	0.08178
2631	0.22588	0.00720	0.01020	0.00206	0.47461	0.08205
2632	0.22615	0.00701	0.01040	0.00148	0.47278	0.08229
2633	0.22656	0.00678	0.01043	0.00122	0.47085	0.08249
2634	0.22682	0.00649	0.01021	0.00128	0.46895	0.08257
2635	0.22664	0.00629	0.00994	0.00131	0.46695	0.08239
2636	0.22606	0.00635	0.00980	0.00099	0.46465	0.08187
2637	0.22545	0.00667	0.00979	0.00035	0.46204	0.08107
2638	0.22515	0.00702	0.00976	-0.00044	0.45924	0.08003
2639	0.22516	0.00714	0.00967	-0.00123	0.45641	0.07867
2640	0.22531	0.00704	0.00953	-0.00197	0.45352	0.07699
2641	0.22543	0.00691	0.00933	-0.00270	0.45052	0.07523
2642	0.22546	0.00689	0.00910	-0.00346	0.44735	0.07369
2643	0.22539	0.00692	0.00901	-0.00419	0.44395	0.07250
2644	0.22518	0.00682	0.00913	-0.00479	0.44032	0.07151
2645	0.22495	0.00663	0.00928	-0.00528	0.43665	0.07037
2646	0.22489	0.00651	0.00922	-0.00584	0.43314	0.06874
2647	0.22517	0.00650	0.00897	-0.00666	0.42987	0.06654
2648	0.22575	0.00649	0.00879	-0.00763	0.42679	0.06389
2649	0.22636	0.00641	0.00887	-0.00854	0.42406	0.06092
2650	0.22671	0.00628	0.00919	-0.00919	0.42193	0.05770
2651	0.22676	0.00614	0.00967	-0.00956	0.42045	0.05432
2652	0.22667	0.00601	0.01021	-0.00979	0.41936	0.05084
2653	0.22650	0.00595	0.01072	-0.01010	0.41845	0.04732
2654	0.22623	0.00596	0.01109	-0.01067	0.41767	0.04383
2655	0.22597	0.00603	0.01121	-0.01150	0.41701	0.04044
2656	0.22594	0.00617	0.01117	-0.01253	0.41640	0.03726
2657	0.22626	0.00639	0.01113	-0.01362	0.41582	0.03434
2658	0.22676	0.00667	0.01120	-0.01471	0.41531	0.03169
2659	0.22712	0.00691	0.01138	-0.01582	0.41489	0.02925
2660	0.22717	0.00708	0.01170	-0.01691	0.41453	0.02700
2661	0.22694	0.00715	0.01217	-0.01774	0.41415	0.02495
2662	0.22665	0.00725	0.01265	-0.01806	0.41360	0.02311
2663	0.22649	0.00755	0.01297	-0.01779	0.41283	0.02142
2664	0.22657	0.00800	0.01322	-0.01699	0.41204	0.01975
2665	0.22687	0.00833	0.01376	-0.01582	0.41156	0.01802
2666	0.22731	0.00833	0.01474	-0.01438	0.41163	0.01629
2667	0.22779	0.00805	0.01598	-0.01267	0.41218	0.01470
2668	0.22809	0.00777	0.01714	-0.01088	0.41297	0.01333
2669	0.22803	0.00774	0.01818	-0.00939	0.41381	0.01220
2670	0.22777	0.00793	0.01935	-0.00842	0.41456	0.01128
2671	0.22772	0.00819	0.02086	-0.00780	0.41519	0.01057
2672	0.22810	0.00856	0.02258	-0.00719	0.41579	0.01006
2673	0.22871	0.00915	0.02430	-0.00653	0.41637	0.00974
2674	0.22921	0.00985	0.02607	-0.00611	0.41677	0.00964
2675	0.22942	0.01035	0.02816	-0.00610	0.41689	0.00973
2676	0.22944	0.01059	0.03071	-0.00627	0.41686	0.00994
2677	0.22951	0.01074	0.03356	-0.00630	0.41684	0.01022
2678	0.22978	0.01102	0.03645	-0.00612	0.41689	0.01052
2679	0.23028	0.01150	0.03925	-0.00587	0.41695	0.01074
2680	0.23094	0.01215	0.04204	-0.00581	0.41698	0.01079
2681	0.23171	0.01286	0.04514	-0.00603	0.41692	0.01073
2682	0.23251	0.01355	0.04873	-0.00640	0.41676	0.01070
2683	0.23315	0.01429	0.05272	-0.00674	0.41663	0.01074
2684	0.23353	0.01524	0.05677	-0.00702	0.41668	0.01078
2685	0.23374	0.01655	0.06063	-0.00735	0.41689	0.01078
2686	0.23399	0.01814	0.06437	-0.00773	0.41706	0.01072
2687	0.23436	0.01982	0.06827	-0.00811	0.41707	0.01054
2688	0.23469	0.02145	0.07243	-0.00854	0.41700	0.01017
2689	0.23485	0.02308	0.07670	-0.00918	0.41689	0.00967
2690	0.23486	0.02479	0.08097	-0.01007	0.41666	0.00932
2691	0.23481	0.02669	0.08536	-0.01099	0.41630	0.00932
2692	0.23467	0.02879	0.08999	-0.01154	0.41598	0.00950
2693	0.23454	0.03102	0.09476	-0.01147	0.41582	0.00956
2694	0.23468	0.03323	0.09940	-0.01090	0.41576	0.00948
2695	0.23515	0.03541	0.10377	-0.01028	0.41573	0.00930
2696	0.23551	0.03765	0.10804	-0.01006	0.41581	0.00893
2697	0.23541	0.03993	0.11234	-0.01031	0.41603	0.00833
2698	0.23496	0.04215	0.11656	-0.01073	0.41635	0.00775
2699	0.23450	0.04427	0.12050	-0.01102	0.41664	0.00752
2700	0.23417	0.04631	0.12415	-0.01120	0.41671	0.00766
2701	0.23402	0.04829	0.12756	-0.01146	0.41642	0.00790
2702	0.23419	0.05023	0.13073	-0.01180	0.41591	0.00800
2703	0.23477	0.05220	0.13365	-0.01202	0.41555	0.00793
2704	0.23558	0.05422	0.13624	-0.01198	0.41559	0.00777
2705	0.23630	0.05624	0.13845	-0.01176	0.41585	0.00762
2706	0.23689	0.05808	0.14023	-0.01150	0.41594	0.00754
2707	0.23751	0.05962	0.14166	-0.01132	0.41568	0.00751
2708	0.23819	0.06087	0.14276	-0.01124	0.41530	0.00749
2709	0.23875	0.06183	0.14344	-0.01127	0.41506	0.00749
2710	0.23905	0.06252	0.14356	-0.01130	0.41511	0.00754
2711	0.23917	0.06298	0.14306	-0.01111	0.41538	0.00756
2712	0.23934	0.06326	0.14209	-0.01070	0.41561	0.00757
2713	0.23975	0.06334	0.14089	-0.01031	0.41561	0.00758
2714	0.24028	0.06321	0.13960	-0.01017	0.41549	0.00753
2715	0.24074	0.06285	0.13821	-0.01025	0.41548	0.00741
2716	0.24105	0.06234	0.13667	-0.01048	0.41561	0.00738
2717	0.24115	0.06171	0.13479	-0.01082	0.41590	0.00748
2718	0.24102	0.06099	0.13248	-0.01113	0.41628	0.00749
2719	0.24071	0.06014	0.12982	-0.01126	0.41663	0.00730
2720	0.24026	0.05911	0.12700	-0.01112	0.41680	0.00705
2721	0.23962	0.05798	0.12407	-0.01081	0.41682	0.00696
2722	0.23880	0.05692	0.12093	-0.01058	0.41679	0.00712
2723	0.23794	0.05591	0.11756	-0.01061	0.41675	0.00744
2724	0.23717	0.05470	0.11416	-0.01087	0.41671	0.00777
2725	0.23632	0.05315	0.11089	-0.01116	0.41675	0.00803
2726	0.23515	0.05132	0.10773	-0.01129	0.41691	0.00827
2727	0.23367	0.04941	0.10458	-0.01128	0.41707	0.00854
2728	0.23208	0.04756	0.10129	-0.01133	0.41699	0.00888
2729	0.23047	0.04586	0.09774	-0.01159	0.41662	0.00923
2730	0.22887	0.04433	0.09383	-0.01194	0.41617	0.00945
2731	0.22733	0.04294	0.08956	-0.01215	0.41587	0.00942
2732	0.22583	0.04166	0.08508	-0.01221	0.41583	0.00918
2733	0.22422	0.04054	0.08062	-0.01221	0.41603	0.00892
2734	0.22234	0.03962	0.07627	-0.01219	0.41639	0.00884
2735	0.22016	0.03883	0.07199	-0.01209	0.41681	0.00896
2736	0.21783	0.03801	0.06773	-0.01188	0.41721	0.00906
2737	0.21560	0.03712	0.06352	-0.01158	0.41752	0.00894
2738	0.21366	0.03636	0.05947	-0.01124	0.41769	0.00870
2739	0.21204	0.03581	0.05568	-0.01098	0.41769	0.00851
2740	0.21075	0.03533	0.05218	-0.01095	0.41760	0.00845
2741	0.20974	0.03488	0.04887	-0.01113	0.41752	0.00845
2742	0.20891	0.03453	0.04571	-0.01141	0.41752	0.00844
2743	0.20820	0.03429	0.04276	-0.01170	0.41760	0.00843
2744	0.20769	0.03398	0.04008	-0.01192	0.41774	0.00846
2745	0.20746	0.03344	0.03764	-0.01194	0.41793	0.00860
2746	0.20742	0.03279	0.03542	-0.01166	0.41808	0.00883
2747	0.20733	0.03228	0.03340	-0.01114	0.41811	0.00906
2748	0.20702	0.03195	0.03161	-0.01062	0.41806	0.00918
2749	0.20656	0.03170	0.03011	-0.01033	0.41813	0.00913
2750	0.20624	0.03139	0.02882	-0.01030	0.41837	0.00894
2751	0.20627	0.03096	0.02752	-0.01033	0.41857	0.00879
2752	0.20660	0.03042	0.02604	-0.01021	0.41849	0.00890
2753	0.20709	0.02988	0.02446	-0.00985	0.41808	0.00924
2754	0.20760	0.02944	0.02300	-0.00932	0.41754	0.00958
2755	0.20793	0.02913	0.02176	-0.00878	0.41718	0.00984
2756	0.20792	0.02895	0.02072	-0.00845	0.41723	0.01021
