	RTOES_DIST	RTOES_DIST	RTOES_DIST	LTOES_DIST	LTOES_DIST	LTOES_DIST	RTOES_PROX	RTOES_PROX	RTOES_PROX	LTOES_PROX	LTOES_PROX	LTOES_PROX	RFTS_DIST	RFTS_DIST	RFTS_DIST	LFTS_DIST	LFTS_DIST	LFTS_DIST	RFTS_PROX	RFTS_PROX	RFTS_PROX	LFTS_PROX	LFTS_PROX	LFTS_PROX
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
313	0.28101	0.20176	0.00351	0.11184	0.70032	0.00489	0.24620	0.16819	0.00773	0.10482	0.65258	0.01013	0.27473	0.14913	0.01184	0.08538	0.66094	0.01452	0.13929	0.01889	0.02010	0.05950	0.47093	0.01543
314	0.28100	0.20167	0.00347	0.11202	0.70034	0.00497	0.24621	0.16808	0.00758	0.10495	0.65258	0.00992	0.27475	0.14904	0.01172	0.08553	0.66097	0.01433	0.13938	0.01874	0.02020	0.05937	0.47100	0.01533
315	0.28095	0.20172	0.00343	0.11221	0.70035	0.00512	0.24620	0.16807	0.00744	0.10511	0.65256	0.00975	0.27477	0.14910	0.01166	0.08570	0.66099	0.01415	0.13963	0.01857	0.02025	0.05924	0.47106	0.01543
316	0.28071	0.20192	0.00333	0.11232	0.70035	0.00540	0.24605	0.16817	0.00723	0.10520	0.65253	0.00969	0.27467	0.14928	0.01147	0.08581	0.66099	0.01409	0.13991	0.01838	0.02032	0.05914	0.47109	0.01564
317	0.28032	0.20215	0.00313	0.11228	0.70031	0.00568	0.24574	0.16830	0.00692	0.10516	0.65247	0.00971	0.27444	0.14950	0.01106	0.08578	0.66094	0.01413	0.14007	0.01822	0.02044	0.05902	0.47105	0.01574
318	0.27995	0.20233	0.00281	0.11207	0.70023	0.00573	0.24543	0.16842	0.00660	0.10497	0.65239	0.00980	0.27418	0.14966	0.01058	0.08558	0.66084	0.01424	0.14009	0.01815	0.02053	0.05891	0.47094	0.01565
319	0.27971	0.20249	0.00252	0.11179	0.70013	0.00551	0.24522	0.16855	0.00637	0.10470	0.65231	0.00985	0.27399	0.14981	0.01026	0.08532	0.66074	0.01434	0.14000	0.01822	0.02054	0.05879	0.47082	0.01552
320	0.27960	0.20273	0.00236	0.11157	0.70007	0.00519	0.24512	0.16879	0.00627	0.10451	0.65226	0.00975	0.27389	0.15005	0.01016	0.08514	0.66068	0.01429	0.13993	0.01843	0.02044	0.05874	0.47074	0.01551
321	0.27959	0.20309	0.00233	0.11149	0.70004	0.00494	0.24513	0.16913	0.00624	0.10448	0.65223	0.00951	0.27390	0.15041	0.01025	0.08510	0.66065	0.01404	0.13997	0.01873	0.02017	0.05884	0.47069	0.01563
322	0.27974	0.20337	0.00238	0.11147	0.70005	0.00481	0.24527	0.16942	0.00626	0.10451	0.65222	0.00928	0.27402	0.15071	0.01047	0.08512	0.66063	0.01376	0.14005	0.01902	0.01976	0.05903	0.47065	0.01576
323	0.28004	0.20334	0.00249	0.11133	0.70010	0.00481	0.24552	0.16944	0.00630	0.10443	0.65225	0.00915	0.27422	0.15070	0.01068	0.08502	0.66065	0.01361	0.14003	0.01919	0.01938	0.05913	0.47065	0.01588
324	0.28036	0.20304	0.00258	0.11097	0.70019	0.00489	0.24575	0.16922	0.00628	0.10416	0.65232	0.00912	0.27440	0.15041	0.01070	0.08475	0.66070	0.01360	0.13990	0.01921	0.01924	0.05911	0.47066	0.01602
325	0.28055	0.20276	0.00259	0.11048	0.70030	0.00495	0.24586	0.16900	0.00618	0.10378	0.65241	0.00918	0.27449	0.15013	0.01052	0.08437	0.66074	0.01373	0.13975	0.01919	0.01930	0.05913	0.47066	0.01614
326	0.28055	0.20275	0.00247	0.10999	0.70036	0.00495	0.24585	0.16901	0.00614	0.10340	0.65249	0.00945	0.27447	0.15011	0.01037	0.08397	0.66075	0.01404	0.13967	0.01926	0.01937	0.05927	0.47059	0.01612
327	0.28038	0.20302	0.00221	0.10959	0.70037	0.00492	0.24575	0.16926	0.00629	0.10308	0.65253	0.00986	0.27440	0.15038	0.01043	0.08362	0.66072	0.01445	0.13972	0.01939	0.01932	0.05945	0.47049	0.01596
328	0.28010	0.20339	0.00187	0.10932	0.70035	0.00494	0.24559	0.16958	0.00653	0.10285	0.65252	0.01012	0.27428	0.15074	0.01060	0.08337	0.66068	0.01469	0.13983	0.01949	0.01927	0.05950	0.47041	0.01587
329	0.27978	0.20362	0.00159	0.10924	0.70031	0.00501	0.24537	0.16977	0.00662	0.10278	0.65247	0.01005	0.27409	0.15096	0.01061	0.08330	0.66064	0.01462	0.13987	0.01950	0.01940	0.05936	0.47038	0.01598
330	0.27948	0.20366	0.00147	0.10930	0.70028	0.00503	0.24510	0.16978	0.00654	0.10281	0.65243	0.00992	0.27385	0.15099	0.01042	0.08335	0.66062	0.01450	0.13975	0.01943	0.01967	0.05923	0.47038	0.01611
331	0.27928	0.20360	0.00147	0.10939	0.70027	0.00495	0.24489	0.16971	0.00647	0.10289	0.65244	0.01003	0.27365	0.15092	0.01028	0.08342	0.66063	0.01461	0.13958	0.01936	0.01982	0.05934	0.47038	0.01602
332	0.27923	0.20351	0.00147	0.10945	0.70022	0.00482	0.24483	0.16963	0.00639	0.10298	0.65242	0.01021	0.27357	0.15084	0.01026	0.08348	0.66057	0.01475	0.13945	0.01933	0.01975	0.05968	0.47029	0.01576
333	0.27935	0.20333	0.00158	0.10953	0.70011	0.00474	0.24486	0.16950	0.00626	0.10311	0.65229	0.01003	0.27357	0.15069	0.01027	0.08359	0.66042	0.01451	0.13926	0.01935	0.01959	0.06002	0.47011	0.01555
334	0.27955	0.20297	0.00205	0.10967	0.70000	0.00475	0.24492	0.16921	0.00626	0.10328	0.65212	0.00951	0.27357	0.15034	0.01042	0.08377	0.66027	0.01395	0.13887	0.01937	0.01950	0.06011	0.46997	0.01550
335	0.27973	0.20245	0.00291	0.10988	0.69993	0.00483	0.24495	0.16880	0.00661	0.10346	0.65200	0.00899	0.27351	0.14983	0.01092	0.08397	0.66021	0.01345	0.13835	0.01931	0.01949	0.05992	0.46996	0.01555
336	0.27978	0.20199	0.00376	0.11008	0.69991	0.00491	0.24491	0.16841	0.00724	0.10357	0.65197	0.00881	0.27341	0.14938	0.01166	0.08411	0.66022	0.01329	0.13794	0.01915	0.01954	0.05961	0.47003	0.01556
337	0.27972	0.20174	0.00421	0.11024	0.69986	0.00488	0.24484	0.16818	0.00790	0.10363	0.65197	0.00912	0.27332	0.14913	0.01236	0.08417	0.66024	0.01361	0.13776	0.01895	0.01959	0.05938	0.47009	0.01542
338	0.27965	0.20161	0.00421	0.11042	0.69976	0.00469	0.24482	0.16807	0.00838	0.10367	0.65197	0.00979	0.27329	0.14900	0.01283	0.08421	0.66023	0.01426	0.13772	0.01882	0.01964	0.05930	0.47008	0.01514
339	0.27967	0.20148	0.00401	0.11061	0.69963	0.00446	0.24486	0.16796	0.00854	0.10376	0.65194	0.01030	0.27333	0.14888	0.01300	0.08429	0.66019	0.01477	0.13772	0.01873	0.01971	0.05935	0.47005	0.01489
340	0.27978	0.20128	0.00384	0.11075	0.69959	0.00438	0.24494	0.16780	0.00840	0.10389	0.65190	0.01025	0.27339	0.14871	0.01289	0.08442	0.66015	0.01469	0.13768	0.01867	0.01982	0.05950	0.47001	0.01485
341	0.27992	0.20106	0.00378	0.11078	0.69963	0.00449	0.24501	0.16761	0.00810	0.10401	0.65186	0.00977	0.27344	0.14850	0.01264	0.08454	0.66012	0.01419	0.13757	0.01865	0.01996	0.05969	0.46997	0.01506
342	0.27998	0.20090	0.00381	0.11071	0.69969	0.00471	0.24500	0.16750	0.00785	0.10406	0.65184	0.00932	0.27341	0.14836	0.01242	0.08459	0.66010	0.01379	0.13738	0.01870	0.02013	0.05984	0.46994	0.01535
343	0.27993	0.20090	0.00389	0.11061	0.69976	0.00495	0.24491	0.16751	0.00773	0.10404	0.65185	0.00917	0.27331	0.14836	0.01231	0.08460	0.66011	0.01377	0.13719	0.01880	0.02026	0.05989	0.46995	0.01551
344	0.27980	0.20100	0.00401	0.11054	0.69983	0.00517	0.24477	0.16760	0.00773	0.10399	0.65191	0.00924	0.27317	0.14845	0.01230	0.08459	0.66016	0.01399	0.13707	0.01889	0.02031	0.05988	0.46999	0.01547
345	0.27968	0.20108	0.00418	0.11045	0.69991	0.00531	0.24466	0.16766	0.00782	0.10393	0.65197	0.00927	0.27308	0.14852	0.01234	0.08454	0.66021	0.01411	0.13704	0.01889	0.02038	0.05986	0.47004	0.01538
346	0.27958	0.20106	0.00431	0.11033	0.70000	0.00537	0.24459	0.16762	0.00793	0.10386	0.65205	0.00918	0.27303	0.14848	0.01231	0.08446	0.66028	0.01399	0.13709	0.01876	0.02052	0.05992	0.47009	0.01538
347	0.27949	0.20102	0.00425	0.11028	0.70015	0.00533	0.24454	0.16755	0.00798	0.10384	0.65219	0.00913	0.27301	0.14841	0.01220	0.08442	0.66041	0.01384	0.13716	0.01860	0.02060	0.06007	0.47019	0.01535
348	0.27940	0.20106	0.00400	0.11038	0.70036	0.00515	0.24450	0.16757	0.00801	0.10393	0.65242	0.00918	0.27299	0.14844	0.01214	0.08448	0.66062	0.01385	0.13724	0.01852	0.02047	0.06020	0.47040	0.01509
349	0.27928	0.20122	0.00377	0.11058	0.70055	0.00488	0.24444	0.16770	0.00800	0.10407	0.65264	0.00915	0.27294	0.14860	0.01217	0.08464	0.66085	0.01386	0.13733	0.01853	0.02023	0.06023	0.47064	0.01467
350	0.27917	0.20146	0.00373	0.11071	0.70068	0.00474	0.24436	0.16790	0.00789	0.10419	0.65276	0.00890	0.27288	0.14885	0.01213	0.08478	0.66098	0.01368	0.13743	0.01859	0.02012	0.06024	0.47079	0.01441
351	0.27911	0.20170	0.00388	0.11068	0.70075	0.00477	0.24430	0.16810	0.00776	0.10421	0.65280	0.00860	0.27284	0.14908	0.01204	0.08480	0.66101	0.01339	0.13753	0.01870	0.02014	0.06031	0.47082	0.01450
352	0.27912	0.20189	0.00408	0.11050	0.70080	0.00482	0.24432	0.16826	0.00781	0.10409	0.65283	0.00851	0.27287	0.14926	0.01211	0.08467	0.66103	0.01322	0.13760	0.01882	0.02014	0.06039	0.47082	0.01481
353	0.27918	0.20197	0.00422	0.11033	0.70083	0.00477	0.24439	0.16835	0.00804	0.10394	0.65286	0.00857	0.27292	0.14935	0.01239	0.08448	0.66107	0.01319	0.13763	0.01891	0.02007	0.06034	0.47083	0.01511
354	0.27926	0.20195	0.00429	0.11028	0.70079	0.00468	0.24446	0.16836	0.00825	0.10386	0.65284	0.00860	0.27297	0.14934	0.01267	0.08441	0.66105	0.01319	0.13760	0.01896	0.01999	0.06017	0.47083	0.01526
355	0.27938	0.20187	0.00434	0.11034	0.70063	0.00470	0.24453	0.16832	0.00827	0.10388	0.65268	0.00855	0.27302	0.14927	0.01274	0.08446	0.66092	0.01322	0.13750	0.01904	0.01992	0.05998	0.47073	0.01535
356	0.27949	0.20183	0.00441	0.11038	0.70037	0.00483	0.24459	0.16831	0.00813	0.10389	0.65241	0.00844	0.27305	0.14924	0.01262	0.08451	0.66067	0.01325	0.13738	0.01917	0.01988	0.05979	0.47052	0.01552
357	0.27955	0.20184	0.00445	0.11032	0.70013	0.00500	0.24460	0.16834	0.00796	0.10384	0.65214	0.00830	0.27306	0.14924	0.01244	0.08450	0.66043	0.01321	0.13730	0.01928	0.01992	0.05962	0.47030	0.01577
358	0.27953	0.20179	0.00440	0.11023	0.70005	0.00508	0.24457	0.16829	0.00782	0.10378	0.65204	0.00811	0.27303	0.14919	0.01226	0.08443	0.66034	0.01302	0.13726	0.01927	0.02004	0.05958	0.47021	0.01592
359	0.27946	0.20166	0.00433	0.11012	0.70014	0.00504	0.24452	0.16815	0.00774	0.10373	0.65211	0.00791	0.27299	0.14906	0.01211	0.08437	0.66039	0.01275	0.13726	0.01910	0.02018	0.05971	0.47024	0.01591
360	0.27935	0.20160	0.00439	0.10996	0.70027	0.00495	0.24444	0.16804	0.00773	0.10365	0.65223	0.00785	0.27294	0.14898	0.01207	0.08425	0.66048	0.01263	0.13737	0.01886	0.02014	0.05993	0.47029	0.01579
361	0.27925	0.20171	0.00453	0.10973	0.70035	0.00492	0.24439	0.16810	0.00787	0.10349	0.65232	0.00810	0.27291	0.14908	0.01224	0.08408	0.66052	0.01288	0.13754	0.01873	0.01988	0.06018	0.47026	0.01568
362	0.27919	0.20190	0.00455	0.10957	0.70039	0.00498	0.24440	0.16825	0.00819	0.10338	0.65239	0.00872	0.27292	0.14925	0.01262	0.08394	0.66053	0.01351	0.13767	0.01874	0.01953	0.06046	0.47022	0.01559
363	0.27919	0.20194	0.00434	0.10959	0.70047	0.00507	0.24445	0.16831	0.00859	0.10342	0.65253	0.00948	0.27296	0.14931	0.01304	0.08396	0.66061	0.01426	0.13770	0.01877	0.01938	0.06082	0.47025	0.01550
364	0.27926	0.20177	0.00402	0.10972	0.70064	0.00524	0.24454	0.16819	0.00883	0.10356	0.65274	0.01008	0.27304	0.14917	0.01330	0.08407	0.66078	0.01484	0.13770	0.01871	0.01958	0.06117	0.47039	0.01545
365	0.27942	0.20148	0.00380	0.10970	0.70081	0.00549	0.24468	0.16795	0.00876	0.10358	0.65291	0.01033	0.27317	0.14891	0.01328	0.08408	0.66092	0.01508	0.13773	0.01858	0.01998	0.06141	0.47050	0.01552
366	0.27963	0.20121	0.00382	0.10937	0.70085	0.00578	0.24483	0.16769	0.00841	0.10339	0.65289	0.01019	0.27331	0.14867	0.01302	0.08389	0.66088	0.01497	0.13779	0.01845	0.02030	0.06153	0.47042	0.01581
367	0.27978	0.20103	0.00398	0.10885	0.70069	0.00602	0.24491	0.16749	0.00794	0.10305	0.65265	0.00983	0.27339	0.14848	0.01264	0.08355	0.66062	0.01469	0.13786	0.01830	0.02037	0.06164	0.47011	0.01627
368	0.27983	0.20089	0.00413	0.10838	0.70040	0.00617	0.24494	0.16733	0.00761	0.10275	0.65231	0.00957	0.27342	0.14833	0.01235	0.08326	0.66024	0.01451	0.13793	0.01811	0.02014	0.06182	0.46969	0.01668
369	0.27987	0.20075	0.00423	0.10815	0.70009	0.00624	0.24498	0.16717	0.00759	0.10264	0.65198	0.00957	0.27346	0.14817	0.01231	0.08316	0.65987	0.01458	0.13799	0.01791	0.01977	0.06211	0.46927	0.01688
370	0.27996	0.20062	0.00430	0.10820	0.69980	0.00632	0.24507	0.16705	0.00778	0.10274	0.65169	0.00977	0.27354	0.14802	0.01241	0.08325	0.65955	0.01481	0.13802	0.01780	0.01954	0.06244	0.46893	0.01691
371	0.28007	0.20056	0.00431	0.10845	0.69959	0.00650	0.24518	0.16701	0.00794	0.10299	0.65149	0.01004	0.27365	0.14794	0.01240	0.08350	0.65934	0.01509	0.13804	0.01782	0.01963	0.06271	0.46871	0.01691
372	0.28019	0.20061	0.00419	0.10884	0.69949	0.00682	0.24530	0.16708	0.00796	0.10333	0.65140	0.01035	0.27379	0.14798	0.01218	0.08384	0.65926	0.01540	0.13814	0.01793	0.01995	0.06289	0.46864	0.01694
373	0.28034	0.20075	0.00403	0.10925	0.69946	0.00719	0.24546	0.16722	0.00791	0.10371	0.65137	0.01064	0.27397	0.14811	0.01195	0.08422	0.65924	0.01568	0.13835	0.01806	0.02022	0.06312	0.46864	0.01702
374	0.28052	0.20088	0.00402	0.10967	0.69936	0.00744	0.24566	0.16733	0.00785	0.10413	0.65125	0.01073	0.27418	0.14823	0.01183	0.08464	0.65913	0.01576	0.13863	0.01811	0.02025	0.06352	0.46854	0.01730
375	0.28059	0.20093	0.00422	0.11017	0.69911	0.00747	0.24575	0.16733	0.00781	0.10465	0.65098	0.01058	0.27429	0.14827	0.01185	0.08516	0.65888	0.01557	0.13889	0.01800	0.02015	0.06404	0.46829	0.01782
376	0.28040	0.20093	0.00446	0.11079	0.69879	0.00733	0.24560	0.16725	0.00781	0.10528	0.65066	0.01042	0.27417	0.14826	0.01196	0.08579	0.65859	0.01535	0.13904	0.01770	0.02011	0.06463	0.46801	0.01842
377	0.28002	0.20086	0.00458	0.11140	0.69860	0.00711	0.24528	0.16712	0.00783	0.10588	0.65049	0.01041	0.27388	0.14819	0.01206	0.08637	0.65842	0.01525	0.13899	0.01737	0.02019	0.06523	0.46786	0.01893
378	0.27979	0.20067	0.00456	0.11181	0.69863	0.00692	0.24505	0.16692	0.00781	0.10630	0.65053	0.01046	0.27366	0.14800	0.01204	0.08677	0.65847	0.01523	0.13879	0.01717	0.02030	0.06572	0.46791	0.01933
379	0.27988	0.20040	0.00450	0.11202	0.69881	0.00682	0.24508	0.16671	0.00767	0.10652	0.65072	0.01044	0.27367	0.14774	0.01188	0.08700	0.65867	0.01522	0.13860	0.01712	0.02031	0.06598	0.46811	0.01972
380	0.28015	0.20017	0.00446	0.11201	0.69903	0.00681	0.24529	0.16654	0.00745	0.10653	0.65094	0.01034	0.27384	0.14753	0.01169	0.08703	0.65889	0.01519	0.13855	0.01715	0.02018	0.06601	0.46834	0.02011
381	0.28043	0.20009	0.00451	0.11176	0.69922	0.00678	0.24550	0.16650	0.00728	0.10634	0.65111	0.01022	0.27402	0.14746	0.01164	0.08685	0.65906	0.01512	0.13855	0.01725	0.01997	0.06598	0.46851	0.02051
382	0.28064	0.20017	0.00468	0.11139	0.69937	0.00662	0.24565	0.16663	0.00725	0.10607	0.65125	0.01010	0.27412	0.14756	0.01173	0.08656	0.65918	0.01496	0.13843	0.01755	0.01967	0.06607	0.46860	0.02093
383	0.28077	0.20039	0.00485	0.11107	0.69950	0.00632	0.24572	0.16691	0.00731	0.10585	0.65139	0.01006	0.27414	0.14779	0.01190	0.08630	0.65929	0.01478	0.13822	0.01801	0.01935	0.06627	0.46868	0.02138
384	0.28084	0.20069	0.00491	0.11082	0.69964	0.00607	0.24576	0.16723	0.00737	0.10568	0.65155	0.01016	0.27416	0.14810	0.01207	0.08606	0.65941	0.01469	0.13813	0.01839	0.01908	0.06649	0.46877	0.02180
385	0.28089	0.20094	0.00486	0.11059	0.69977	0.00610	0.24584	0.16746	0.00741	0.10551	0.65169	0.01040	0.27423	0.14836	0.01223	0.08584	0.65952	0.01477	0.13827	0.01857	0.01890	0.06662	0.46886	0.02215
386	0.28100	0.20107	0.00478	0.11037	0.69984	0.00645	0.24597	0.16757	0.00740	0.10536	0.65174	0.01059	0.27437	0.14849	0.01229	0.08566	0.65955	0.01486	0.13849	0.01860	0.01878	0.06667	0.46887	0.02247
387	0.28114	0.20109	0.00466	0.11011	0.69986	0.00690	0.24612	0.16759	0.00732	0.10522	0.65171	0.01054	0.27452	0.14851	0.01218	0.08552	0.65949	0.01479	0.13864	0.01862	0.01867	0.06681	0.46881	0.02277
388	0.28126	0.20110	0.00456	0.10973	0.69996	0.00711	0.24623	0.16761	0.00722	0.10503	0.65176	0.01025	0.27462	0.14851	0.01204	0.08530	0.65951	0.01446	0.13872	0.01865	0.01849	0.06708	0.46880	0.02302
389	0.28134	0.20115	0.00458	0.10924	0.70032	0.00693	0.24631	0.16765	0.00718	0.10473	0.65208	0.00984	0.27471	0.14855	0.01201	0.08497	0.65978	0.01399	0.13882	0.01867	0.01825	0.06737	0.46904	0.02319
390	0.28139	0.20124	0.00470	0.10882	0.70092	0.00656	0.24637	0.16773	0.00718	0.10445	0.65266	0.00944	0.27475	0.14864	0.01212	0.08466	0.66033	0.01354	0.13890	0.01871	0.01803	0.06752	0.46958	0.02334
391	0.28136	0.20140	0.00481	0.10867	0.70152	0.00630	0.24634	0.16788	0.00709	0.10433	0.65326	0.00915	0.27471	0.14882	0.01219	0.08455	0.66093	0.01324	0.13887	0.01886	0.01788	0.06749	0.47019	0.02351
392	0.28131	0.20168	0.00488	0.10875	0.70184	0.00632	0.24626	0.16816	0.00691	0.10437	0.65358	0.00908	0.27462	0.14911	0.01215	0.08460	0.66128	0.01317	0.13877	0.01916	0.01779	0.06734	0.47058	0.02377
393	0.28136	0.20199	0.00502	0.10885	0.70177	0.00656	0.24629	0.16848	0.00675	0.10443	0.65351	0.00925	0.27462	0.14943	0.01210	0.08465	0.66123	0.01331	0.13869	0.01956	0.01766	0.06715	0.47057	0.02411
394	0.28158	0.20217	0.00526	0.10886	0.70149	0.00674	0.24645	0.16870	0.00670	0.10442	0.65324	0.00951	0.27474	0.14963	0.01217	0.08463	0.66097	0.01347	0.13861	0.01996	0.01752	0.06706	0.47032	0.02444
395	0.28182	0.20220	0.00546	0.10877	0.70134	0.00661	0.24661	0.16881	0.00673	0.10435	0.65310	0.00957	0.27485	0.14969	0.01234	0.08452	0.66082	0.01340	0.13843	0.02031	0.01758	0.06708	0.47018	0.02465
396	0.28191	0.20220	0.00547	0.10853	0.70152	0.00620	0.24664	0.16889	0.00683	0.10417	0.65328	0.00929	0.27483	0.14973	0.01251	0.08432	0.66098	0.01299	0.13814	0.02065	0.01812	0.06713	0.47034	0.02473
397	0.28183	0.20226	0.00530	0.10795	0.70195	0.00567	0.24651	0.16902	0.00701	0.10376	0.65370	0.00872	0.27469	0.14984	0.01271	0.08387	0.66134	0.01234	0.13782	0.02100	0.01933	0.06725	0.47070	0.02481
398	0.28161	0.20240	0.00505	0.10694	0.70245	0.00515	0.24628	0.16919	0.00728	0.10304	0.65416	0.00806	0.27447	0.15004	0.01301	0.08311	0.66171	0.01161	0.13755	0.02134	0.02120	0.06747	0.47105	0.02494
399	0.28118	0.20264	0.00476	0.10579	0.70289	0.00463	0.24591	0.16941	0.00755	0.10221	0.65457	0.00746	0.27414	0.15037	0.01340	0.08222	0.66202	0.01094	0.13744	0.02159	0.02361	0.06771	0.47132	0.02502
400	0.28057	0.20299	0.00436	0.10493	0.70326	0.00407	0.24543	0.16967	0.00773	0.10156	0.65492	0.00697	0.27377	0.15082	0.01374	0.08153	0.66229	0.01037	0.13761	0.02170	0.02652	0.06784	0.47157	0.02491
401	0.27999	0.20338	0.00382	0.10453	0.70358	0.00355	0.24505	0.16992	0.00785	0.10123	0.65524	0.00656	0.27353	0.15134	0.01401	0.08118	0.66259	0.00992	0.13817	0.02174	0.03004	0.06778	0.47185	0.02460
402	0.27960	0.20381	0.00329	0.10443	0.70392	0.00315	0.24491	0.17020	0.00811	0.10106	0.65559	0.00620	0.27357	0.15193	0.01440	0.08102	0.66295	0.00956	0.13920	0.02184	0.03438	0.06741	0.47222	0.02410
403	0.27934	0.20442	0.00286	0.10441	0.70430	0.00289	0.24496	0.17066	0.00869	0.10090	0.65598	0.00586	0.27381	0.15278	0.01515	0.08089	0.66340	0.00927	0.14067	0.02224	0.03979	0.06672	0.47268	0.02341
404	0.27902	0.20531	0.00242	0.10447	0.70464	0.00268	0.24501	0.17143	0.00959	0.10078	0.65633	0.00554	0.27411	0.15401	0.01626	0.08080	0.66381	0.00897	0.14250	0.02314	0.04671	0.06591	0.47311	0.02263
405	0.27853	0.20639	0.00180	0.10472	0.70481	0.00245	0.24499	0.17245	0.01065	0.10085	0.65651	0.00521	0.27438	0.15560	0.01748	0.08089	0.66405	0.00862	0.14468	0.02487	0.05575	0.06530	0.47338	0.02194
406	0.27792	0.20745	0.00082	0.10511	0.70481	0.00225	0.24489	0.17356	0.01159	0.10112	0.65651	0.00486	0.27463	0.15736	0.01852	0.08117	0.66411	0.00824	0.14733	0.02788	0.06758	0.06502	0.47348	0.02146
407	0.27714	0.20814	-0.00072	0.10553	0.70469	0.00218	0.24469	0.17442	0.01214	0.10147	0.65638	0.00449	0.27481	0.15902	0.01919	0.08154	0.66403	0.00786	0.15069	0.03277	0.08268	0.06494	0.47345	0.02122
408	0.27599	0.20809	-0.00289	0.10601	0.70451	0.00214	0.24426	0.17477	0.01255	0.10186	0.65619	0.00412	0.27483	0.16036	0.01975	0.08196	0.66391	0.00754	0.15503	0.04030	0.10104	0.06480	0.47340	0.02116
409	0.27422	0.20752	-0.00525	0.10666	0.70435	0.00194	0.24352	0.17524	0.01401	0.10231	0.65605	0.00384	0.27460	0.16201	0.02131	0.08247	0.66386	0.00732	0.16050	0.05129	0.12180	0.06450	0.47344	0.02118
410	0.27160	0.20741	-0.00680	0.10748	0.70428	0.00159	0.24250	0.17762	0.01813	0.10286	0.65601	0.00378	0.27410	0.16561	0.02528	0.08306	0.66392	0.00731	0.16685	0.06603	0.14342	0.06418	0.47359	0.02119
411	0.26791	0.20909	-0.00594	0.10823	0.70427	0.00136	0.24130	0.18373	0.02575	0.10339	0.65604	0.00388	0.27342	0.17290	0.03248	0.08362	0.66402	0.00741	0.17370	0.08385	0.16477	0.06404	0.47376	0.02123
412	0.26309	0.21420	-0.00078	0.10861	0.70431	0.00145	0.23983	0.19429	0.03688	0.10375	0.65608	0.00381	0.27247	0.18466	0.04291	0.08398	0.66408	0.00732	0.18089	0.10371	0.18586	0.06419	0.47385	0.02133
413	0.25739	0.22492	0.00973	0.10853	0.70438	0.00169	0.23765	0.20928	0.05122	0.10384	0.65609	0.00335	0.27082	0.20093	0.05617	0.08406	0.66408	0.00680	0.18847	0.12493	0.20723	0.06451	0.47387	0.02145
414	0.25117	0.24317	0.02497	0.10809	0.70444	0.00171	0.23436	0.22878	0.06817	0.10365	0.65611	0.00266	0.26801	0.22174	0.07166	0.08384	0.66406	0.00602	0.19613	0.14752	0.22882	0.06480	0.47388	0.02160
415	0.24495	0.26890	0.04348	0.10752	0.70441	0.00147	0.23030	0.25282	0.08686	0.10327	0.65606	0.00199	0.26433	0.24707	0.08874	0.08343	0.66399	0.00526	0.20310	0.17182	0.24988	0.06472	0.47387	0.02196
416	0.23995	0.29978	0.06381	0.10698	0.70414	0.00120	0.22685	0.28088	0.10655	0.10276	0.65579	0.00141	0.26109	0.27619	0.10704	0.08293	0.66376	0.00461	0.20869	0.19801	0.26988	0.06401	0.47378	0.02260
417	0.23750	0.33306	0.08475	0.10646	0.70363	0.00101	0.22539	0.31191	0.12672	0.10209	0.65529	0.00116	0.25971	0.30784	0.12628	0.08229	0.66336	0.00429	0.21281	0.22591	0.28895	0.06259	0.47356	0.02328
418	0.23750	0.36730	0.10551	0.10594	0.70305	0.00083	0.22596	0.34493	0.14701	0.10126	0.65475	0.00154	0.26028	0.34100	0.14602	0.08149	0.66293	0.00461	0.21585	0.25513	0.30735	0.06076	0.47325	0.02378
419	0.23812	0.40252	0.12606	0.10553	0.70258	0.00076	0.22710	0.37948	0.16733	0.10046	0.65433	0.00232	0.26139	0.37544	0.16584	0.08073	0.66261	0.00537	0.21839	0.28518	0.32515	0.05897	0.47302	0.02425
420	0.23744	0.43926	0.14703	0.10528	0.70235	0.00106	0.22723	0.41536	0.18802	0.09996	0.65414	0.00285	0.26147	0.41124	0.18580	0.08026	0.66251	0.00585	0.22076	0.31559	0.34255	0.05761	0.47304	0.02487
