	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
240	0.00000	0.00000	-2.60659	0.00000	0.00000	0.38927
241	0.00000	0.00000	-2.60158	0.00000	0.00000	0.39075
242	0.00000	0.00000	-2.59669	0.00000	0.00000	0.39226
243	0.00000	0.00000	-2.59192	0.00000	0.00000	0.39379
244	0.00000	0.00000	-2.58726	0.00000	0.00000	0.39534
245	0.00000	0.00000	-2.58272	0.00000	0.00000	0.39690
246	0.00000	0.00000	-2.57831	0.00000	0.00000	0.39847
247	0.00000	0.00000	-2.57402	0.00000	0.00000	0.40006
248	0.00000	0.00000	-2.56987	0.00000	0.00000	0.40166
249	0.00000	0.00000	-2.56584	0.00000	0.00000	0.40326
250	0.00000	0.00000	-2.56195	0.00000	0.00000	0.40486
251	0.00000	0.00000	-2.55820	0.00000	0.00000	0.40646
252	0.00000	0.00000	-2.55458	0.00000	0.00000	0.40807
253	0.00000	0.00000	-2.55111	0.00000	0.00000	0.40967
254	0.00000	0.00000	-2.54778	0.00000	0.00000	0.41126
255	0.00000	0.00000	-2.54460	0.00000	0.00000	0.41285
256	0.00000	0.00000	-2.54156	0.00000	0.00000	0.41442
257	0.00000	0.00000	-2.53867	0.00000	0.00000	0.41598
258	0.00000	0.00000	-2.53594	0.00000	0.00000	0.41752
259	0.00000	0.00000	-2.53335	0.00000	0.00000	0.41904
260	0.00000	0.00000	-2.53093	0.00000	0.00000	0.42054
261	0.00000	0.00000	-2.52866	0.00000	0.00000	0.42201
262	0.00000	0.00000	-2.52655	0.00000	0.00000	0.42345
263	0.00000	0.00000	-2.52460	0.00000	0.00000	0.42486
264	0.00000	0.00000	-2.52282	0.00000	0.00000	0.42624
265	0.00000	0.00000	-2.52120	0.00000	0.00000	0.42757
266	0.00000	0.00000	-2.51974	0.00000	0.00000	0.42887
267	0.00000	0.00000	-2.51845	0.00000	0.00000	0.43012
268	0.00000	0.00000	-2.51732	0.00000	0.00000	0.43133
269	0.00000	0.00000	-2.51635	0.00000	0.00000	0.43249
270	0.00000	0.00000	-2.51555	0.00000	0.00000	0.43360
271	0.00000	0.00000	-2.51491	0.00000	0.00000	0.43465
272	0.00000	0.00000	-2.51444	0.00000	0.00000	0.43565
273	0.00000	0.00000	-2.51414	0.00000	0.00000	0.43658
274	0.00000	0.00000	-2.51400	0.00000	0.00000	0.43746
275	0.00000	0.00000	-2.51401	0.00000	0.00000	0.43827
276	0.00000	0.00000	-2.51419	0.00000	0.00000	0.43902
277	0.00000	0.00000	-2.51452	0.00000	0.00000	0.43970
278	0.00000	0.00000	-2.51501	0.00000	0.00000	0.44031
279	0.00000	0.00000	-2.51566	0.00000	0.00000	0.44085
280	0.00000	0.00000	-2.51645	0.00000	0.00000	0.44132
281	0.00000	0.00000	-2.51740	0.00000	0.00000	0.44171
282	0.00000	0.00000	-2.51849	0.00000	0.00000	0.44203
283	0.00000	0.00000	-2.51973	0.00000	0.00000	0.44227
284	0.00000	0.00000	-2.52111	0.00000	0.00000	0.44243
285	0.00000	0.00000	-2.52263	0.00000	0.00000	0.44251
286	0.00000	0.00000	-2.52429	0.00000	0.00000	0.44251
287	0.00000	0.00000	-2.52609	0.00000	0.00000	0.44244
288	0.00000	0.00000	-2.52802	0.00000	0.00000	0.44228
289	0.00000	0.00000	-2.53007	0.00000	0.00000	0.44204
290	0.00000	0.00000	-2.53226	0.00000	0.00000	0.44171
291	0.00000	0.00000	-2.53457	0.00000	0.00000	0.44130
292	0.00000	0.00000	-2.53700	0.00000	0.00000	0.44081
293	0.00000	0.00000	-2.53955	0.00000	0.00000	0.44024
294	0.00000	0.00000	-2.54222	0.00000	0.00000	0.43959
295	0.00000	0.00000	-2.54499	0.00000	0.00000	0.43885
296	0.00000	0.00000	-2.54787	0.00000	0.00000	0.43804
297	0.00000	0.00000	-2.55086	0.00000	0.00000	0.43715
298	0.00000	0.00000	-2.55395	0.00000	0.00000	0.43618
299	0.00000	0.00000	-2.55714	0.00000	0.00000	0.43513
300	0.00000	0.00000	-2.56042	0.00000	0.00000	0.43401
301	0.00000	0.00000	-2.56378	0.00000	0.00000	0.43281
302	0.00000	0.00000	-2.56724	0.00000	0.00000	0.43154
303	0.00000	0.00000	-2.57077	0.00000	0.00000	0.43020
304	0.00000	0.00000	-2.57438	0.00000	0.00000	0.42879
305	0.00000	0.00000	-2.57806	0.00000	0.00000	0.42731
306	0.00000	0.00000	-2.58181	0.00000	0.00000	0.42577
307	0.00000	0.00000	-2.58563	0.00000	0.00000	0.42416
308	0.00000	0.00000	-2.58950	0.00000	0.00000	0.42249
309	0.00000	0.00000	-2.59343	0.00000	0.00000	0.42076
310	0.00000	0.00000	-2.59740	0.00000	0.00000	0.41897
311	0.00000	0.00000	-2.60142	0.00000	0.00000	0.41712
312	0.00000	0.00000	-2.60547	0.00000	0.00000	0.41522
313	0.00000	0.00000	-2.60956	0.00000	0.00000	0.41326
314	0.00000	0.00000	-2.61367	0.00000	0.00000	0.41125
315	0.00000	0.00000	-2.61780	0.00000	0.00000	0.40919
316	0.00000	0.00000	-2.62194	0.00000	0.00000	0.40708
317	0.00000	0.00000	-2.62609	0.00000	0.00000	0.40493
318	0.00000	0.00000	-2.63025	0.00000	0.00000	0.40273
319	0.00000	0.00000	-2.63439	0.00000	0.00000	0.40048
320	0.00000	0.00000	-2.63853	0.00000	0.00000	0.39820
321	0.00000	0.00000	-2.64265	0.00000	0.00000	0.39587
322	0.00000	0.00000	-2.64674	0.00000	0.00000	0.39351
323	0.00000	0.00000	-2.65079	0.00000	0.00000	0.39112
324	0.00000	0.00000	-2.65481	0.00000	0.00000	0.38868
325	0.00000	0.00000	-2.65878	0.00000	0.00000	0.38622
326	0.00000	0.00000	-2.66269	0.00000	0.00000	0.38373
327	0.00000	0.00000	-2.66654	0.00000	0.00000	0.38121
328	0.00000	0.00000	-2.67033	0.00000	0.00000	0.37867
329	0.00000	0.00000	-2.67404	0.00000	0.00000	0.37611
330	0.00000	0.00000	-2.67767	0.00000	0.00000	0.37354
331	0.00000	0.00000	-2.68122	0.00000	0.00000	0.37096
332	0.00000	0.00000	-2.68467	0.00000	0.00000	0.36837
333	0.00000	0.00000	-2.68803	0.00000	0.00000	0.36577
334	0.00000	0.00000	-2.69128	0.00000	0.00000	0.36318
335	0.00000	0.00000	-2.69442	0.00000	0.00000	0.36060
336	0.00000	0.00000	-2.69744	0.00000	0.00000	0.35802
337	0.00000	0.00000	-2.70034	0.00000	0.00000	0.35546
338	0.00000	0.00000	-2.70312	0.00000	0.00000	0.35291
